geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00015710,89.3,7.9,2.8
E00015711,90.1,8.6,1.3
E00015714,87.7,10.2,2.1
E00015715,92.8,7.2,0
E00015719,86.1,8.7,5.2
E00015720,84.6,10.2,5.2
E00015722,92.2,6.6,1.1
E00015723,86.9,11.1,2
E00015724,88.3,8.6,3.1
E00015726,90.9,6.1,3
E00015729,86.5,9.9,3.6
E00015730,87.8,8.3,3.8
E00015731,87.9,8.9,3.2
E00015848,84.6,11.9,3.4
E00015853,90,8.6,1.4
E00015854,60.1,32.9,7
E00015855,85.3,9.7,5
E00015856,85.7,13.4,0.9
E00015857,87.3,9.2,3.6
E00015859,88.6,9.2,2.2
E00015863,85.6,9.1,5.3
E00015867,88.9,9.3,1.8
E00015868,89,9.3,1.8
E00015870,88,8.9,3.1
E00015871,89.3,7.5,3.2
E00015873,85.5,11.5,3
E00015874,84.3,11.7,4.1
E00015876,88.7,8.8,2.5
E00015879,83.4,10.1,6.4
E00015880,89.9,7.4,2.8
E00015883,86.8,9.5,3.7
E00015884,83.9,10.4,5.7
E00015885,86.9,8.6,4.5
E00015887,77.1,16.8,6.1
E00015888,89.1,6.7,4.2
E00015889,88.8,7.6,3.5
E00017037,91,6.1,2.8
E00017038,83.8,12,4.3
E00017039,85.6,12.6,1.8
E00017040,83.3,9.5,7.2
E00017041,91.8,5.8,2.5
E00017043,82.2,11,6.8
E00017044,87.8,7.9,4.3
E00017047,84.9,10.8,4.3
E00017048,87.6,9.9,2.5
E00017051,88.9,9.2,1.9
E00017053,86.6,8.4,5
E00017054,84.9,10.3,4.8
E00017056,88.8,9.2,2
E00017058,87.4,9.1,3.5
E00017059,82.3,13.9,3.8
E00017061,85.8,9.5,4.7
E00017062,70.8,16.8,12.4
E00017063,84.4,9.6,6
E00017064,86.5,10.5,3
E00017065,86.6,11.2,2.2
E00017066,87,8.4,4.6
E00017067,89.4,8,2.6
E00017068,92.3,6.1,1.6
E00017070,84.3,12.1,3.7
E00017072,85.6,10.5,3.9
E00017073,83.9,11.3,4.7
E00017081,79.4,14.1,6.4
E00017082,87,9.8,3.1
E00017084,80.3,15.1,4.6
E00017085,87.2,8.3,4.5
E00017088,83.8,9.4,6.8
E00017089,86.3,10.6,3.1
E00017090,72.8,14.7,12.4
E00017091,89.4,9.9,0.6
E00017092,73.7,13.3,13.1
E00017096,88.9,9.5,1.6
E00017137,87.1,10.5,2.4
E00017138,85.5,10.2,4.4
E00017140,87.6,8.4,4.1
E00017141,86.5,10,3.4
E00017142,85,12.6,2.5
E00017143,87.7,9.9,2.5
E00017144,85,11.4,3.6
E00017145,86.8,9.1,4.1
E00017146,86.2,10.5,3.3
E00017147,83.4,11.2,5.5
E00017148,75,17.1,7.9
E00017149,89,8.5,2.6
E00017150,85.4,9.5,5.1
E00017151,90,5.4,4.6
E00017152,84.6,11.6,3.9
E00017153,82.4,12.5,5.1
E00017157,80.8,13.1,6.2
E00017158,84.4,10.8,4.8
E00017159,86.2,10.2,3.6
E00017160,79.7,12.4,7.9
E00017161,87.1,10.4,2.5
E00017162,90.4,6.5,3.1
E00017163,88,9.6,2.3
E00017164,85.8,10.4,3.8
E00017165,88.1,9,2.9
E00017166,85.4,9.8,4.8
E00017167,86.2,10.6,3.3
E00017168,88.2,8.9,2.9
E00017169,85.2,10.8,4
E00017170,91,7.3,1.7
E00017171,87.5,10,2.5
E00017172,85.9,10,4.1
E00017173,91.7,6.4,1.9
E00017174,84.6,10.8,4.6
E00017175,88.1,8.6,3.3
E00017176,80.9,14.8,4.3
E00017177,86,10.7,3.3
E00017178,79.5,16.9,3.5
E00017179,83.7,11.7,4.6
E00017180,85.6,10.3,4
E00017181,86,12.5,1.5
E00017182,80.6,15.7,3.7
E00017183,83,13.2,3.8
E00017184,88,10.3,1.7
E00017185,87.8,9.9,2.2
E00017186,87.2,11.2,1.6
E00017187,82.3,11.3,6.4
E00017188,81.3,14,4.7
E00017189,85.2,11.9,2.9
E00017190,89.7,7.6,2.6
E00017191,84.1,12.6,3.3
E00017192,87.4,9.8,2.8
E00017193,85.5,9.2,5.3
E00017194,90.8,6.4,2.8
E00017195,89.2,8.4,2.4
E00017232,89.9,7.3,2.8
E00017234,86.4,9.5,4
E00017235,76.8,15.2,8.1
E00017237,87.9,8,4.1
E00017241,80.8,11.8,7.3
E00017242,80.1,15.2,4.7
E00017243,81.4,13.4,5.2
E00017244,78.3,14.7,7
E00017245,95.8,4.2,0
