geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00015710,24.4,17.7,47,11
E00015711,26.5,12.7,46.1,14.7
E00015714,33.8,20,36.2,10
E00015715,24.2,13,49.7,13
E00015719,35.1,9.4,39.6,15.8
E00015720,20.5,8.2,53.8,17.4
E00015722,24.1,8.9,50.8,16.2
E00015723,35.6,13,36.5,14.9
E00015724,19,8.6,60.6,11.8
E00015726,19.8,9.3,63.4,7.6
E00015729,22.4,14.1,49.3,14.1
E00015730,29.6,11.8,43.8,14.8
E00015731,25.1,9,44.8,21.1
E00015848,32,14.8,36.1,17.2
E00015853,40.4,12.9,29,17.6
E00015854,50,7.1,30,12.9
E00015855,36.7,11.3,34.7,17.3
E00015856,30.4,9.5,41.1,19
E00015857,25.4,14.1,29.9,30.5
E00015859,29.5,11.6,34.7,24.2
E00015863,44,18.4,26.4,11.2
E00015867,26.8,13.4,46.5,13.4
E00015868,20.1,13.8,48.3,17.8
E00015870,33.3,9.8,33.9,23
E00015871,25,13.5,44.6,16.9
E00015873,26.5,11.2,44.7,17.6
E00015874,28.7,9.6,41,20.7
E00015876,30.4,10.5,35.7,23.4
E00015879,39.1,16,27.6,17.3
E00015880,27.3,10.5,38.4,23.8
E00015883,30,14.2,30.5,25.3
E00015884,25.7,14.2,35.8,24.3
E00015885,26.9,13.5,40.4,19.2
E00015887,25.5,18.3,35.9,20.3
E00015888,37.8,16.1,28.9,17.2
E00015889,24.3,16.8,38.7,20.2
E00017037,23.5,17,50.2,9.3
E00017038,31.3,11.3,42.1,15.4
E00017039,32.7,12.5,34.5,20.2
E00017040,28.8,11.9,48.6,10.7
E00017041,24.4,9.5,59.5,6.5
E00017043,23.6,16.1,46,14.3
E00017044,30.7,17.8,32.5,19
E00017047,30.6,15.7,38.4,15.3
E00017048,28.3,15.2,43,13.5
E00017051,31.9,14.5,42.2,11.4
E00017053,28.7,9.9,53.6,7.7
E00017054,27.1,11.6,51.6,9.7
E00017056,28.6,10.3,50.7,10.3
E00017058,33,14.9,29,23.1
E00017059,34.4,14.8,32.2,18.6
E00017061,29,9.5,46.7,14.8
E00017062,21.7,13.3,52.4,12.7
E00017063,31.8,11.5,31.8,25
E00017064,33.8,9.3,40.3,16.7
E00017065,31.5,9.8,27.2,31.5
E00017066,30.3,14.7,36.7,18.3
E00017067,25.2,8.6,55.6,10.6
E00017068,30.7,16.8,28.6,23.9
E00017070,49.1,12,21.1,17.7
E00017072,42.4,11.1,22.9,23.6
E00017073,31.5,12.3,27.6,28.6
E00017081,51,17.2,17.2,14.6
E00017082,43.2,12.7,24.5,19.7
E00017084,54.6,9.9,16.3,19.1
E00017085,46,19.8,13.4,20.9
E00017088,45.7,14,17.8,22.5
E00017089,47,17,15,21
E00017090,33,9.9,34.1,23.1
E00017091,37.8,14.9,25,22.3
E00017092,45.5,13.8,29.5,11.2
E00017096,38.1,18.6,23.8,19.5
E00017137,38.2,14.5,27.9,19.4
E00017138,38.5,16.2,21.5,23.8
E00017140,28.3,15.8,36.7,19.2
E00017141,35.6,15,27.5,21.9
E00017142,38.2,15.6,24.3,22
E00017143,34,9,40.4,16.7
E00017144,37.4,17.2,24.5,20.9
E00017145,29.7,14,30.8,25.6
E00017146,39.1,16.4,20.9,23.6
E00017147,39.9,15,22.5,22.5
E00017148,37.2,20.2,22.3,20.2
E00017149,44.1,18.1,15.3,22.6
E00017150,39,14.3,25.2,21.4
E00017151,41.1,15.9,17.8,25.2
E00017152,39.1,17.4,29,14.5
E00017153,51.5,15.9,13.6,18.9
E00017157,49.3,19.6,15.9,15.2
E00017158,40.9,14.8,18.8,25.5
E00017159,48.3,11.9,18.9,21
E00017160,49.6,11.6,14,24.8
E00017161,39.3,17.8,23,20
E00017162,34.6,17.3,23,25.1
E00017163,42,17.2,24.7,16.1
E00017164,41.5,14.3,20.2,24
E00017165,40.7,11.5,25.9,21.8
E00017166,47.4,12.8,13.3,26.5
E00017167,33.9,18.8,28,19.4
E00017168,33.6,19,27.2,20.3
E00017169,32.7,20.5,33.3,13.5
E00017170,39.4,14,22.9,23.7
E00017171,29.4,13.9,24.2,32.5
E00017172,28.7,11.5,34.4,25.4
E00017173,30.1,7.5,44.7,17.7
E00017174,34.7,12.5,36.8,16
E00017175,29.3,20.7,34.1,15.9
E00017176,32.1,14.7,31.3,21.9
E00017177,28.4,9.2,44.5,17.9
E00017178,43.2,10.8,21.1,24.9
E00017179,35.8,17.6,21.9,24.6
E00017180,37.6,13.5,24.1,24.7
E00017181,29.8,12.9,39.3,18
E00017182,34.1,11.8,24.1,30
E00017183,36.2,15,26.3,22.5
E00017184,22.3,11.2,49.7,16.8
E00017185,32.2,10.7,38,19
E00017186,27.6,14.3,46.7,11.4
E00017187,32.9,14.1,43.6,9.4
E00017188,29.7,9.7,40.7,20
E00017189,38.8,9.3,39.7,12.1
E00017190,36,12.2,28.9,22.8
E00017191,32.6,15.8,34.2,17.4
E00017192,34.3,13.6,36.7,15.4
E00017193,31.1,12.2,44.6,12.2
E00017194,27,15.2,47.5,10.3
E00017195,34.9,13.5,31.3,20.3
E00017232,37.4,11.3,35.4,15.9
E00017234,31,15.8,30.5,22.7
E00017235,47.9,8.3,20.8,22.9
E00017237,25.7,13.2,33.2,27.9
E00017241,39.5,10.9,25.9,23.8
E00017242,33.3,12.2,39,15.4
E00017243,37.5,8,26,28.5
E00017244,39.5,14,26.1,20.4
E00017245,26.3,17.7,38.9,17.1
E00017246,38.4,10.8,34,16.7
E00017247,37.3,15.1,20.6,27
E00017249,42,15.4,25.3,17.3
E00017250,39.4,13,25,22.6
E00017252,26.8,16.9,40.4,16
E00017253,42.4,10.2,30.2,17.1
E00017254,45.9,17.4,19.2,17.4
E00017255,41.5,14.2,26.1,18.2
E00017256,43,17.6,21.2,18.1
E00017257,47.6,10.8,16.8,24.9
E00017259,25.7,11.9,36.7,25.7
E00017260,47,12,19.7,21.4
E00017262,34.7,12.5,27.8,25
E00017263,38.2,15.2,20.6,26
E00017265,37.6,18.3,25.8,18.3
E00017266,32.5,10.4,33.8,23.4
E00017267,32.6,20.7,23.2,23.5
E00017268,32.3,15.2,26.5,26
E00017269,39.7,15.7,21.6,23
E00017270,34.8,17,25.9,22.3
E00017271,32.5,9.6,33.7,24.1
E00017272,30.9,18,30,21
E00017273,28.6,16.7,38.7,16.1
E00017274,29.2,14.4,38.5,17.9
E00017275,29.8,18.5,33.7,18
E00017276,29.3,15.9,29.9,25
E00017277,32.1,13.4,29.9,24.6
E00017278,35.8,14,36.7,13.5
E00017279,31,17.1,34.2,17.7
E00017280,38.8,17.3,21.1,22.8
E00017281,29.5,14.4,34.5,21.6
E00017282,30.9,14.7,36,18.4
E00017283,34.9,19.4,28.6,17.1
E00017284,27.6,15.3,31.8,25.3
E00017285,32.1,9.5,41.7,16.7
E00017286,37.3,11.3,34,17.3
E00017287,34,15,34.7,16.3
E00017288,38,15.5,23.2,23.2
E00017289,28,23.2,23.2,25.6
E00017290,31.6,17,29.1,22.3
E00017291,25.6,21.7,31.4,21.3
E00017293,39.2,17,23.4,20.5
E00017294,31.4,15.9,26.6,26.1
E00017356,27,17.4,39.3,16.3
E00017368,34.1,12,24,29.9
E00017369,36.7,18.4,26.6,18.4
E00017370,35.9,17.1,29.8,17.1
E00017374,34,12.9,28.9,24.2
E00017375,33.5,11.8,32.9,21.7
E00017376,42.2,16.4,23.3,18.1
E00017377,30.4,20.9,25.7,23
E00017378,33.8,17.2,25.5,23.6
E00017380,34.4,16.1,31.2,18.3
E00022724,22.5,13.3,54.9,9.2
E00022726,28.6,17.5,33.9,20.1
E00022727,29.1,15.2,41.2,14.5
E00022728,25.8,14.2,44.9,15.1
E00022729,21.9,17.5,46.4,14.2
E00022730,40.5,8.6,31.1,19.8
E00022731,25,7.1,54.8,13.1
E00022732,28.4,13.1,38.1,20.5
E00022733,19.7,10.9,39.7,29.7
E00022744,26.5,10.5,53.7,9.3
E00022745,20.4,5.6,59.7,14.3
E00022746,32.7,16.7,27.2,23.5
E00022747,30.5,6.8,50.3,12.4
E00022748,27.4,9.1,45.2,18.3
E00022749,23.3,12.6,52.4,11.7
E00022750,25.6,13.7,52.1,8.7
E00022751,28.9,14.4,44,12.6
E00022752,32.6,9.8,43.5,14.1
E00022753,20.8,10.4,59.6,9.3
E00022754,18,10.1,67.4,4.5
E00022755,25.9,6,58.4,9.6
E00022756,26.3,7.8,52.7,13.2
E00022757,21.6,9.5,55.8,13.2
E00022758,31.6,8.8,47.8,11.8
E00022759,37.3,10.7,33.9,18.1
E00022760,29.4,13.4,40.3,16.9
E00022761,31.1,10.4,45.3,13.2
E00022762,25.8,14.8,44.5,14.8
E00022763,30.3,16,46.3,7.4
E00022764,27.7,13.3,50.6,8.4
E00022765,32.4,11.3,44.6,11.7
E00022766,36.9,10.7,43,9.4
E00022767,29.4,10,50.6,10
E00022768,24.4,10.2,53.4,11.9
E00022769,21.5,9.5,58.2,10.8
E00022770,16.8,12,59.7,11.5
E00022771,31.5,11.7,42.3,14.4
E00022775,28.9,7.9,46.2,16.9
E00022776,26.3,12.5,52.6,8.6
E00022778,27.3,9.7,55.2,7.8
E00022779,34.4,11.1,38.9,15.6
E00022780,22.4,9.3,58.9,9.3
E00022781,25,8.2,51.2,15.6
E00022782,25.6,9.3,51.9,13.2
E00022784,45.5,8.5,30.7,15.3
E00022785,22.2,10.6,58.1,9.1
E00022786,35.6,3.4,30.5,30.5
