geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00015710,70.6,6.4,0.9,22
E00015711,72.5,3.8,3.8,19.8
E00015714,73.2,10.3,2.1,14.4
E00015715,73.5,11.2,2,13.3
E00015719,73.2,10.1,2.7,14.1
E00015720,68.1,6.9,3.5,21.5
E00015722,68.4,6.8,5.3,19.5
E00015723,57.9,27.1,4.3,10.7
E00015724,76.7,12.7,2,8.7
E00015726,74.8,8.7,3.1,13.4
E00015729,83.5,10.5,0.8,5.3
E00015730,80.2,7.1,0.8,11.9
E00015731,73.7,7.4,2.9,16
E00015848,71.1,15.7,3.3,9.9
E00015853,58.9,17.1,0,24
E00015854,70.8,11.1,2.8,15.3
E00015855,71.9,14.6,6.3,7.3
E00015856,64.3,14.3,4.5,17
E00015857,66.7,11.7,2.7,18.9
E00015859,57.9,22.8,5.3,14
E00015863,91.4,5.7,0,2.9
E00015867,75.5,9.2,4.1,11.2
E00015868,71,8,2.2,18.8
E00015870,69,12.4,0,18.6
E00015871,70.7,15.5,4.3,9.5
E00015873,68.5,12,0,19.6
E00015874,71.3,17.2,0,11.5
E00015876,52,15.7,2.9,29.4
E00015879,81.3,4.9,3.3,10.6
E00015880,61.3,18.9,7.5,12.3
E00015883,64.2,17.9,1.6,16.3
E00015884,62.9,12.4,5.2,19.6
E00015885,67.2,10.1,4.2,18.5
E00015887,71.2,11.7,0.9,16.2
E00015888,60,14.5,5.5,20
E00015889,70.7,13.8,2.6,12.9
E00017037,77.2,8.4,1.2,13.2
E00017038,74.8,7.2,7.9,10.1
E00017039,75,11.2,0,13.8
E00017040,83.3,10,0,6.7
E00017041,82,7.2,2.7,8.1
E00017043,73.3,15.8,0,10.8
E00017044,70.5,9.5,7.6,12.4
E00017047,78.4,8.9,2.6,10
E00017048,76.5,6.6,3,13.9
E00017051,65,12.2,3.3,19.5
E00017053,79.8,11.8,0.8,7.6
E00017054,77.8,13,0.9,8.3
E00017056,82.5,8.4,1.4,7.7
E00017058,68.9,12.1,2.3,16.7
E00017059,70.3,9.4,6.5,13.8
E00017061,74.3,10.6,1.8,13.3
E00017062,79.3,5.2,2.6,12.9
E00017063,69.9,15,6.2,8.8
E00017064,68.9,8.9,2.2,20
E00017065,64.2,19.8,1.9,14.2
E00017066,69.2,11.1,4.3,15.4
