geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00054534,87.9,9.9,2.2
E00056843,80.2,14.8,5
E00056845,83.6,12.1,4.3
E00056846,79.8,13.1,7.1
E00056847,68.3,14.4,17.3
E00056848,73,11.8,15.1
E00056878,82.6,12.1,5.3
E00056879,81.1,14.3,4.5
E00056880,84.5,12.1,3.4
E00056881,78.8,13.1,8.1
E00056882,85,11.2,3.9
E00056883,71.8,16.4,11.8
E00056884,73.9,19.7,6.4
E00056885,85,9.7,5.3
E00056886,63.6,24.9,11.6
E00056887,89.9,7.5,2.6
E00056888,73.8,18.6,7.7
E00056889,85.5,10.6,3.9
E00056890,87.4,7.7,4.9
E00056891,70.4,15.3,14.3
E00056893,84.4,10.3,5.3
E00056894,78.8,16.1,5.1
E00056895,68.1,20.5,11.4
E00056898,82.8,14.7,2.5
E00056899,87.1,9.2,3.7
E00056900,77.5,11.9,10.6
E00056901,68.5,22.3,9.2
E00056902,82.9,12.5,4.6
E00056903,83.7,10.8,5.5
E00056992,81.4,11.1,7.4
E00057000,79.1,12.2,8.7
E00057030,81.3,10.9,7.7
E00057033,68.9,16.7,14.5
E00057042,82.7,12.3,5
E00057045,82.6,11.5,5.9
E00057315,76.8,18,5.2
E00057316,79.9,15.1,5
E00058043,83.5,9.3,7.2
E00058044,84.1,10.6,5.3
E00058045,72.6,19.2,8.1
E00058048,87.5,9.9,2.6
E00058049,79.4,13.4,7.1
E00058050,74.2,12.3,13.5
E00058051,79.5,15.7,4.9
E00058052,69.9,21.8,8.3
E00058053,82.2,12.2,5.6
E00058054,79.7,14.1,6.3
E00058055,79.6,16.2,4.3
E00058057,90,7.9,2.1
E00058058,87.7,9.6,2.7
E00058059,92.9,5.2,1.9
E00058060,86.5,11.3,2.3
E00058061,81.9,14.9,3.2
E00058062,86,11.4,2.6
E00058063,81.7,13.7,4.6
E00058064,84.9,11.9,3.2
E00058065,63.3,22.4,14.3
E00058066,74.9,14.9,10.2
E00058067,82.2,9.2,8.6
E00058068,77.3,15.2,7.4
E00058069,87.9,9.8,2.3
E00058070,81.1,16.4,2.5
E00058071,84.8,10.5,4.7
E00058072,80.6,16.4,3.1
E00058073,78.8,14.3,6.9
E00058074,80.1,15.2,4.7
E00058075,77.5,15.3,7.2
E00058076,86.6,9.8,3.6
E00058077,89,8.9,2.1
E00058078,91.1,6.9,2
E00058079,94,5.7,0.3
E00058080,67.4,26.7,5.9
E00058081,85.1,9.8,5.1
E00058082,85.1,11,3.9
E00058094,77.3,18,4.7
E00058095,86.4,9.9,3.6
E00058096,84.4,11.6,4.1
E00058097,68.7,18.9,12.3
E00058098,83.4,13.1,3.5
E00058099,91.2,6.9,1.9
E00058100,85.6,11.6,2.9
E00058101,87.3,8.8,3.9
E00058102,81.2,16,2.8
E00058103,84.7,13.7,1.7
E00058104,81.3,15.1,3.6
E00058105,89.2,8,2.9
E00058106,85.3,10.6,4
E00058107,92.1,7,0.9
E00058108,74.5,16.3,9.1
E00058109,84.8,11.2,4
E00058110,81,13.1,5.9
E00058111,83.3,12.1,4.6
E00058112,81.1,12.7,6.2
E00058113,78,18.3,3.7
E00058114,86.5,10.8,2.7
E00058115,91.3,5.9,2.7
E00058116,65.1,18.6,16.3
E00058117,71.2,21.5,7.3
E00058118,71.7,19.7,8.6
E00058119,74,16.4,9.6
E00058120,87,10,3
E00058122,75.2,15.8,9
E00058123,80.7,12.7,6.6
E00058124,65.5,22.6,11.9
E00058125,70.5,23.7,5.8
E00058436,85.2,12,2.8
E00058437,86.4,8.7,4.9
E00058439,83.1,10.7,6.1
E00058465,85.9,9.6,4.5
E00058466,86.1,9.6,4.3
E00058467,87.9,8.7,3.5
E00058468,83.9,12.1,3.9
E00058469,83.1,12,4.9
E00058470,84.5,11.2,4.3
E00058474,73.1,16,10.9
E00058475,81.9,14.2,3.9
E00058477,85,9.3,5.6
E00058478,86.7,8.9,4.3
E00058482,78.2,17.8,4
E00058485,52.9,37.7,9.4
E00058488,90.8,7.6,1.5
E00058489,82.6,12.1,5.2
E00058490,80.6,12.6,6.7
E00058492,84.8,13,2.2
E00058493,78,15.5,6.5
