geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00054534,61.7,33.1,5.3,0,0
E00056843,53.2,29.8,14.2,2.1,0.7
E00056845,43.1,34.5,21.6,0,0.9
E00056846,30,45.5,15,8.5,0.9
E00056847,39.6,35.7,17,7.7,0
E00056848,19.5,32.5,21.1,26,0.8
E00056878,45.5,38.8,14,1.7,0
E00056879,41.4,42.2,12.9,3.4,0
E00056880,41.2,39.5,18.4,0.9,0
E00056881,16.4,44,26.7,12.1,0.9
E00056882,62.3,23.9,10.5,3.2,0
E00056883,21.2,35.6,33.7,9.1,0.5
E00056884,43.1,35.4,17.4,4.2,0
E00056885,32.3,41.1,20.2,5.6,0.8
E00056886,21.1,45,22.9,11,0
E00056887,56.8,35.2,7.4,0.6,0
E00056888,29.9,37.4,21.5,11.2,0
E00056889,34.8,45.6,13.9,5.7,0
E00056890,58.7,31.2,8,2.2,0
E00056891,20.7,35.9,32.6,9.8,1.1
E00056893,44.4,33.7,17.8,3.6,0.6
E00056894,36.5,33,17.5,11,2
E00056895,35.6,26.9,20.6,11.3,5.6
E00056898,30.4,43,22.2,3.7,0.7
E00056899,37.4,36.3,20.5,5.3,0.6
E00056900,33.3,27.1,29.2,7.6,2.8
E00056901,28.9,37.7,22,11.3,0
E00056902,26.3,38.2,23,11.8,0.7
E00056903,30.5,42.4,20.7,5.4,1
E00056992,25.5,51.1,18.4,4.3,0.7
E00057000,25.7,41,27.6,5.7,0
E00057030,37.7,27,26.4,8.8,0
E00057033,25.7,42.6,20.9,10.1,0.7
E00057042,35.9,43.6,18.8,1.7,0
E00057045,38.3,43.3,12.5,5.8,0
E00057315,42.5,29.2,24.2,4.2,0
E00057316,45.1,35.3,13.5,5.3,0.8
E00058043,51.8,28,16.5,3.7,0
E00058044,60.3,28.7,8.8,0.7,1.5
E00058045,40.7,37.4,21.1,0.8,0
E00058048,62.2,24.3,11.5,2,0
E00058049,44.1,28,18.6,9.3,0
E00058050,28.7,27.2,30.9,13.2,0
E00058051,48.8,35.4,13.4,2.4,0
E00058052,40.7,37,15.7,6.5,0
E00058053,48,38.4,10.4,3.2,0
E00058054,50.9,36.6,11.6,0.9,0
E00058055,45.5,40.3,10.4,3.9,0
E00058057,62.3,28.3,6.3,3.1,0
E00058058,62.4,30.7,6.9,0,0
