geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00003110,6.6,32.1,3.3,55.7,2.4
E00003111,3.9,30.8,1.8,63.4,0
E00003112,18.3,37.1,6.1,35.8,2.6
E00003113,14.1,33.9,7.9,40.4,3.7
E00003114,20.8,30.1,4.6,41.2,3.2
E00003115,15.8,35.3,5.8,40.5,2.6
E00003124,9.9,38.8,6.2,43.4,1.7
E00003125,14.3,38.2,5,40.5,1.9
E00003146,9.1,29.3,3.2,56.2,2.3
E00003147,14.6,34.8,3.4,44.2,3
E00003148,9.6,37.9,2.5,49.6,0.4
E00003149,17.2,30.6,6.7,39.4,6.1
E00003150,17.9,35.4,1.6,42.3,2.8
E00003151,17.8,36,3.4,41.5,1.3
E00003152,13.4,41.6,3.4,39.9,1.7
E00003153,9.6,32.8,2.2,52.4,3.1
E00003154,9.5,29.1,0.9,59.2,1.3
E00003155,15.6,47.4,8.6,24.5,4
E00003156,22,53.3,5.1,18,1.6
E00003157,15.3,50.5,5.1,26.1,3.1
E00003158,19.4,46.8,6.6,24.3,2.8
E00003159,7.1,52.4,5.2,35.3,0
E00003160,19,40.3,6.6,31.4,2.7
E00003161,17.8,50,4.5,24,3.7
E00003162,17.3,45.9,5.6,30.6,0.5
E00003163,16.1,53.5,7,21.7,1.7
E00003164,20.4,47.2,4.9,21.7,5.8
E00003165,13.9,52.9,6.4,22.9,3.9
E00003166,15,50.2,6.9,23.8,4.1
E00003167,16.6,43,7.3,31.2,1.9
E00003168,24.5,41.3,7.7,23.2,3.4
E00003169,22.6,39.8,7.7,25.9,4
E00003170,19.8,52.1,4.8,19.8,3.6
E00003171,9.2,53.6,4.8,30,2.4
E00003172,19.3,49.1,4.4,25.8,1.5
E00003173,14.9,52.8,6.3,23,3
E00003174,17.7,48.1,8.3,21.4,4.5
E00003176,12,51.3,5.5,29.5,1.8
E00003177,14.1,53.6,4.8,27.4,0
E00003178,11.3,51.7,4.2,30.7,2.1
E00003179,11.1,44.9,4.9,35,4.1
E00003180,12.9,51.3,10.3,24.4,1.1
E00003181,18.1,45.9,3.6,29.7,2.7
E00003182,12.6,49.7,4.3,31.9,1.5
E00003183,16.3,45.4,6.2,28.1,3.9
E00003184,20.4,42.5,8.1,25.6,3.5
E00003185,10.4,43.7,3.6,39.8,2.6
E00003186,12.4,42.6,2.4,39,3.6
E00003187,10.5,43.8,2.9,40,2.9
E00003188,14.6,38.7,5.9,38.4,2.4
E00003189,11.9,36.5,5.2,43.5,3
E00003190,10.5,36.5,3.3,46.7,3
E00003191,12.5,38.3,3.5,42.5,3.3
E00003192,13.2,34.2,3,47,2.6
E00003194,16.2,40.8,4.9,38,0
E00003195,9.3,38.8,4.5,44.7,2.7
E00003196,19.9,40.2,9.1,28.6,2.2
E00003197,16.9,43.4,6.6,30.4,2.7
E00003198,18.2,42.3,5.2,32.2,2.1
E00003199,15.9,44.6,5.1,32.2,2.2
E00003200,7.1,41.4,6.1,43.4,2
E00003201,17.7,41.4,4.1,36.4,0.5
E00003202,15.1,41.8,4.8,35.6,2.7
E00003203,19.6,35.9,6.1,37.1,1.2
E00003204,17.5,39.4,5.7,34.6,2.9
E00003206,26.7,40.8,5.1,25.1,2.4
E00003207,16.9,40.6,6.4,33.8,2.3
E00003208,31.3,41.2,5.2,22.3,0
E00003209,31.4,37.7,3,23.7,4.2
E00003210,17.5,41.1,4.9,32.5,4.1
E00003211,15.8,42.1,6.5,31.2,4.5
E00003212,28.2,41.2,4.1,25.7,0.8
E00003213,21.1,44.3,4.6,27,3
E00003214,26.8,36.2,7.5,25.4,4.2
E00003215,17.8,49.3,6,24.8,2
E00003216,14.8,38.6,2.1,42.4,2.1
E00003217,9.9,41.2,4.7,42.1,2.1
E00003218,17,40.7,5.9,35.6,0.7
E00003219,9.5,52.3,6.1,30.2,1.9
E00003220,10.4,46.5,4.3,35.2,3.5
E00003221,13.8,36.8,6.7,40.5,2.2
E00003222,16.7,45,6.3,28.3,3.7
E00003223,14.2,46.3,4.5,30.9,4.1
E00003224,12,44.6,8,32.9,2.4
E00003225,19.1,38.6,5.3,33.7,3.3
E00003226,16.7,39.5,6.1,35.5,2.2
E00003227,14,39.2,5,38.3,3.6
E00003228,10.5,48,5.1,34,2.3
E00003229,8.8,35.6,4,47.2,4.4
E00003230,11,37.6,5.9,45.5,0
E00003231,16.8,39.5,2.4,38.9,2.4
E00003237,10.3,37,3.3,48.4,1
E00003238,10.4,27.5,2.7,57,2.3
E00003239,8.3,31.9,1.6,56.2,1.9
E00003240,15.1,31.7,3.9,47.9,1.5
E00003267,15.9,39.7,5.8,35.3,3.4
E00003268,6.6,41.7,4.5,43.8,3.3
E00003269,10.3,36.2,5.3,46.1,2.1
E00003270,10.3,23,3,61.4,2.4
E00003271,8.3,37.7,6,48,0
E00003272,10.8,35.2,3.2,49.5,1.3
E00003273,15.3,37.9,3.1,41.8,1.9
E00003275,18.3,33.8,3.2,41.6,3.2
E00003276,6.9,28.5,2.1,60.9,1.6
E00003277,7.3,36.9,3.5,50.8,1.5
E00003278,4,29.5,2.3,62.8,1.3
E00003279,11.4,33.2,3.9,46.7,4.8
E00003285,15.2,42.2,5.8,34.1,2.7
