geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00003110,93.9,5.7,0.4
E00003111,93.5,5.6,0.9
E00003112,96.1,2.3,1.5
E00003113,97.1,2.9,0
E00003114,94.4,4.4,1.2
E00003115,96.6,3,0.4
E00003124,93.8,4.8,1.4
E00003125,93.6,6.4,0
E00003146,94.8,5,0.2
E00003147,93.9,5.4,0.7
E00003148,94.6,4.5,0.9
E00003149,93.6,5.2,1.2
E00003150,96.4,2.8,0.7
E00003151,94.9,4,1.1
E00003152,96.6,3.4,0
E00003153,96.5,3.2,0.4
E00003154,94,5.5,0.5
E00003155,98,1.7,0.3
E00003156,97.9,2.1,0
E00003157,98.3,1.7,0
E00003158,98.8,1.2,0
E00003159,96.8,3.2,0
E00003160,97.6,2.4,0
E00003161,98.6,1.4,0
E00003162,94.3,4.9,0.8
E00003163,99.2,0.8,0
E00003164,98,1.2,0.9
E00003165,99.1,0.6,0.3
E00003166,97.9,2.1,0
E00003167,99.5,0.5,0
E00003168,97.9,2.1,0
E00003169,99.3,0.3,0.3
E00003170,98.5,1,0.5
E00003171,97.1,2,1
E00003172,98.1,1.9,0
E00003173,98.2,1.8,0
E00003174,98.7,1.3,0
E00003176,96.3,2.9,0.9
E00003177,99.7,0.3,0
E00003178,97.3,2.4,0.3
E00003179,97,3,0
E00003180,96.9,1.9,1.2
E00003181,96,3.7,0.2
E00003182,97.9,1.5,0.5
E00003183,98.6,1.4,0
E00003184,100,0,0
E00003185,96.4,3.3,0.3
E00003186,97.5,2.5,0
E00003187,98.6,1.4,0
E00003188,97,2.5,0.4
E00003189,92.5,6,1.5
E00003190,93.4,5.3,1.3
E00003191,95.2,3.3,1.4
E00003192,94.7,4.6,0.7
E00003194,91.3,7.8,0.9
E00003195,95.8,3.7,0.6
E00003196,89.6,7.9,2.4
E00003197,97.1,2.7,0.2
E00003198,92.7,6.2,1.1
E00003199,93.8,5.6,0.6
E00003200,95.7,4,0.3
E00003201,92.9,6.3,0.8
E00003202,95.5,3.6,0.8
E00003203,94.6,5.1,0.3
E00003204,94.9,4.1,1
E00003206,91.9,6.5,1.6
E00003207,88.1,9.7,2.2
E00003208,91,5.3,3.7
E00003209,93.8,4.8,1.4
E00003210,93,6.7,0.3
E00003211,92.9,6,1.1
E00003212,93.3,5.7,1
E00003213,94.3,5.7,0
E00003214,91.5,6.9,1.6
E00003215,96.4,3,0.5
E00003216,95.4,4.2,0.4
E00003217,97.9,2.1,0
E00003218,92.6,6.8,0.6
E00003219,99,1,0
E00003220,94.8,4.4,0.7
E00003221,95.7,4,0.3
E00003222,97.1,2.3,0.7
E00003223,96.8,3.2,0
E00003224,97.4,1.6,1
E00003225,95.1,4.9,0
E00003226,96.1,3.5,0.4
E00003227,97.7,1.6,0.8
E00003228,98,1.3,0.7
E00003229,91.2,7.6,1.3
E00003230,97.2,2.8,0
E00003231,97.4,2.6,0
E00003237,88.1,10.5,1.4
E00003238,87.6,10.6,1.8
E00003239,83.3,14.3,2.4
E00003240,88.1,10.1,1.7
E00003267,96.3,3.5,0.3
E00003268,91.9,7.4,0.8
E00003269,89.4,8.9,1.7
E00003270,81.6,17.2,1.1
E00003271,86.2,11.8,2.1
E00003272,95,4.5,0.5
E00003273,88,9.9,2.1
E00003275,90.9,7.1,2
E00003276,81.2,18.1,0.6
E00003277,95.4,4.6,0
E00003278,93.2,6.3,0.6
E00003279,87,12.6,0.4
E00003285,92.3,7,0.7
E00003286,95.4,4.6,0
E00003287,97.6,2.1,0.3
E00003288,93.4,6,0.6
E00003289,96.7,2.6,0.7
E00003290,91,9,0
E00003291,98.3,1.4,0.3
E00003292,97.7,2.3,0
E00003293,92.2,7.8,0
E00003294,94.7,4.5,0.8
E00003295,94.7,4.7,0.6
E00003296,90.7,9.3,0
E00003297,90.8,8.9,0.3
E00003298,94.7,5,0.3
E00003299,86.3,12.1,1.6
E00003300,93.5,6.2,0.3
E00003301,89,10.7,0.3
E00003302,93.4,6.4,0.3
E00003303,94.4,4.3,1.2
E00003304,91.6,6.1,2.3
E00003305,94.7,5,0.3
E00003306,96.4,3.6,0
E00003307,96.3,2.1,1.5
E00003308,98.2,1.8,0
