geography_code,disability_3a-001,disability_3a-002
E00003110,12.6,87.4
E00003111,9.5,90.5
E00003112,27.7,72.3
E00003113,30.5,69.5
E00003114,21.6,78.4
E00003115,11.6,88.4
E00003124,15.9,84.1
E00003125,10.7,89.3
E00003146,10.2,89.8
E00003147,9.2,90.8
E00003148,12.9,87.1
E00003149,28.3,71.7
E00003150,15.3,84.7
E00003151,15.2,84.8
E00003152,12.8,87.2
E00003153,13.3,86.7
E00003154,6.7,93.3
E00003155,9.5,90.5
E00003156,15.9,84.1
E00003157,12.1,87.9
E00003158,19.1,80.9
E00003159,13.2,86.8
E00003160,15.1,84.9
E00003161,17.3,82.7
E00003162,15.6,84.4
E00003163,12.3,87.7
E00003164,21.4,78.6
E00003165,10.5,89.5
E00003166,12.9,87.1
E00003167,12.2,87.8
E00003168,20.2,79.8
E00003169,16.1,83.9
E00003170,18.8,81.2
E00003171,12.1,87.9
E00003172,15.8,84.2
E00003173,13.4,86.6
E00003174,12.4,87.6
E00003176,15.3,84.7
E00003177,14.4,85.6
E00003178,12.4,87.6
E00003179,9.7,90.3
E00003180,11.5,88.5
E00003181,14.4,85.6
E00003182,9.7,90.3
E00003183,12,88
E00003184,16,84
E00003185,11.6,88.4
E00003186,13.9,86.1
E00003187,11.9,88.1
E00003188,11.7,88.3
E00003189,9.9,90.1
E00003190,11.5,88.5
E00003191,12.5,87.5
E00003192,7.6,92.4
E00003194,12.6,87.4
E00003195,14.2,85.8
E00003196,19.9,80.1
E00003197,17.7,82.3
E00003198,12.5,87.5
E00003199,16.1,83.9
E00003200,11.9,88.1
E00003201,14.1,85.9
E00003202,12.6,87.4
E00003203,16,84
E00003204,13.5,86.5
E00003206,22.1,77.9
E00003207,15.3,84.7
E00003208,21,79
E00003209,20.5,79.5
E00003210,18.5,81.5
E00003211,16.2,83.8
E00003212,19,81
E00003213,11.4,88.6
E00003214,19.2,80.8
E00003215,20.9,79.1
E00003216,14.4,85.6
E00003217,12.4,87.6
E00003218,11,89
E00003219,8,92
