geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00003110,77.3,22.7
E00003111,71.8,28.2
E00003112,84.9,15.1
E00003113,86.2,13.8
E00003114,84.4,15.6
E00003115,89.3,10.7
E00003124,82.3,17.7
E00003125,82.4,17.6
E00003146,73.1,26.9
E00003147,84.6,15.4
E00003148,82.2,17.8
E00003149,76.6,23.4
E00003150,81.9,18.1
E00003151,82.2,17.8
E00003152,87.9,12.1
E00003153,88.8,11.2
E00003154,79.7,20.3
E00003155,92.1,7.9
E00003156,95.7,4.3
E00003157,94.2,5.8
E00003158,94.2,5.8
E00003159,92.2,7.8
E00003160,88.6,11.4
E00003161,94.6,5.4
E00003162,87.6,12.4
E00003163,96.5,3.5
E00003164,93.7,6.3
E00003165,96,4
E00003166,92.2,7.8
E00003167,92.6,7.4
E00003168,94.9,5.1
E00003169,95.3,4.7
E00003170,94,6
E00003171,91.9,8.1
E00003172,92.2,7.8
E00003173,94.6,5.4
E00003174,94.5,5.5
E00003176,94,6
E00003177,93.4,6.6
E00003178,91.5,8.5
E00003179,93.3,6.7
E00003180,93.2,6.8
E00003181,91.8,8.2
E00003182,91,9
E00003183,95,5
E00003184,98.1,1.9
E00003185,82.9,17.1
E00003186,88,12
E00003187,91.3,8.7
E00003188,87.7,12.3
E00003189,80.9,19.1
E00003190,75.1,24.9
E00003191,80.5,19.5
E00003192,86.5,13.5
E00003194,79.9,20.1
E00003195,83.4,16.6
E00003196,76,24
E00003197,85.6,14.4
E00003198,78.3,21.7
E00003199,80,20
E00003200,84.3,15.7
E00003201,80.8,19.2
E00003202,86.8,13.2
E00003203,81.3,18.7
E00003204,83.7,16.3
E00003206,85,15
E00003207,79.4,20.6
E00003208,86.3,13.7
E00003209,86,14
E00003210,81.9,18.1
E00003211,82,18
E00003212,80.4,19.6
E00003213,85.9,14.1
E00003214,76.7,23.3
E00003215,87.7,12.3
E00003216,82.5,17.5
E00003217,90,10
E00003218,83.3,16.7
E00003219,91.1,8.9
E00003220,88.7,11.3
E00003221,79,21
E00003222,90.2,9.8
E00003223,90.3,9.7
E00003224,91.6,8.4
E00003225,87.1,12.9
E00003226,87.6,12.4
E00003227,94,6
E00003228,86.7,13.3
E00003229,82.6,17.4
E00003230,88.7,11.3
E00003231,89.8,10.2
E00003237,70.9,29.1
E00003238,70.9,29.1
E00003239,59.4,40.6
E00003240,72.4,27.6
E00003267,89,11
E00003268,78.6,21.4
E00003269,75.2,24.8
E00003270,65,35
E00003271,72.3,27.7
E00003272,85.9,14.1
E00003273,76.6,23.4
E00003275,79.2,20.8
E00003276,63.6,36.4
E00003277,85.1,14.9
E00003278,79.4,20.6
E00003279,70,30
E00003285,83.9,16.1
E00003286,80.8,19.2
E00003287,88.6,11.4
E00003288,88.2,11.8
E00003289,81,19
E00003290,81.7,18.3
E00003291,93.7,6.3
E00003292,84.3,15.7
E00003293,82.8,17.2
E00003294,83.2,16.8
E00003295,87.9,12.1
E00003296,81.1,18.9
E00003297,83.4,16.6
E00003298,86.2,13.8
E00003299,73.6,26.4
E00003300,83.3,16.7
E00003301,82.2,17.8
E00003302,80.8,19.2
E00003303,85.9,14.1
E00003304,85.3,14.7
E00003305,88.5,11.5
E00003306,89.6,10.4
E00003307,91.2,8.8
E00003308,92.7,7.3
E00003309,86.6,13.4
E00003310,84.9,15.1
E00003311,80.8,19.2
E00003312,86.8,13.2
E00003313,78,22
E00003314,77.2,22.8
E00003315,85.5,14.5
E00003316,71.9,28.1
E00003318,78.1,21.9
E00003319,86.1,13.9
E00003320,82.2,17.8
E00003321,76.5,23.5
E00003322,86.1,13.9
E00003323,71,29
E00003324,79.4,20.6
E00003325,77.3,22.7
E00003326,74.7,25.3
E00003327,85.3,14.7
E00003328,82,18
E00003331,85.2,14.8
E00003332,76.7,23.3
E00003345,78.4,21.6
E00003493,75.9,24.1
E00003494,73.3,26.7
E00003495,84.9,15.1
E00003496,86.3,13.7
E00003497,78,22
E00003498,77.3,22.7
E00003499,88.7,11.3
E00003500,74.1,25.9
E00003501,77,23
E00003502,78.7,21.3
E00003503,76.8,23.2
E00003504,80.1,19.9
E00003505,79.3,20.7
E00003506,82.3,17.7
E00003507,76.8,23.2
E00003508,77.5,22.5
E00003509,74.3,25.7
E00003510,74.4,25.6
E00003512,75.8,24.2
E00003513,69.8,30.2
E00003514,74,26
E00003516,73.8,26.2
E00003517,73.5,26.5
E00003518,73.1,26.9
E00003519,84,16
E00003520,91.1,8.9
E00003521,73.3,26.7
E00003522,84.9,15.1
E00003523,78.7,21.3
E00003524,80.7,19.3
E00003525,82.9,17.1
E00003526,76.5,23.5
E00003527,83.9,16.1
E00003528,83.9,16.1
E00003529,87.5,12.5
E00003530,78.8,21.2
E00003531,73.8,26.2
E00003532,83.6,16.4
E00003533,83.2,16.8
E00003534,89.6,10.4
E00003535,89.6,10.4
E00003536,84.1,15.9
E00003537,80.8,19.2
E00003538,88.4,11.6
E00003539,86.8,13.2
E00003543,78.9,21.1
E00003545,85.7,14.3
E00003546,83.9,16.1
E00003554,83.1,16.9
E00003555,83.4,16.6
E00003556,81.3,18.8
E00003557,82.6,17.4
E00003558,79.9,20.1
E00003559,83.9,16.1
E00003560,86.8,13.2
E00003561,87.4,12.6
E00003562,75.7,24.3
E00003563,86.1,13.9
E00003564,84.5,15.5
E00003565,85.4,14.6
E00003566,81.1,18.9
E00003567,81.5,18.5
E00003568,83.9,16.1
E00003569,86.4,13.6
E00003570,84.4,15.6
E00003595,83.8,16.2
E00003596,85.3,14.7
E00003597,78.4,21.6
E00003598,79.1,20.9
E00003644,92.7,7.3
E00003645,93.5,6.5
E00003646,90.5,9.5
E00003647,95.5,4.5
E00003648,90.6,9.4
E00003649,93.7,6.3
E00003650,89.9,10.1
E00003651,90.6,9.4
E00003653,93.5,6.5
E00003654,95.9,4.1
E00003655,89.5,10.5
E00003656,97,3
E00003657,91.5,8.5
E00003658,92.4,7.6
E00003659,83.2,16.8
E00003660,85.8,14.2
E00003661,91.1,8.9
E00003662,89.8,10.2
E00003663,80.8,19.2
E00003664,76.8,23.2
E00003665,81.5,18.5
E00003666,74.1,25.9
E00003667,72.1,27.9
E00003668,79.8,20.2
E00003669,88,12
E00003670,74.7,25.3
E00003671,77.8,22.2
E00003672,87.5,12.5
E00003673,81,19
E00003674,88.4,11.6
E00003675,81,19
E00003676,72,28
E00003677,86.7,13.3
E00003678,86.2,13.8
E00003679,80.2,19.8
E00003680,86.8,13.2
E00003681,86.2,13.8
E00003682,90.3,9.7
E00003683,93.1,6.9
E00003684,83.5,16.5
E00003685,77.5,22.5
E00003686,91.3,8.7
E00003687,89.1,10.9
E00003688,89.3,10.7
E00003689,78.8,21.2
E00003690,79.7,20.3
E00003691,89.8,10.2
E00003692,85.7,14.3
E00003693,88.9,11.1
E00003694,83.2,16.8
E00003695,90,10
E00003696,83.8,16.2
E00003697,91.2,8.8
E00003698,87.7,12.3
E00003699,83.5,16.5
E00003700,82.2,17.8
E00003701,90,10
E00003702,86.6,13.4
E00003703,77.9,22.1
E00003704,85.2,14.8
E00003705,79.7,20.3
E00003706,88.3,11.7
E00003707,86.5,13.5
E00003708,92.1,7.9
E00003709,87,13
E00003710,78.2,21.8
E00003711,85.4,14.6
E00003712,91.4,8.6
E00003713,93.8,6.2
E00003714,88.9,11.1
E00003715,95.8,4.2
E00003716,90.5,9.5
E00003717,83.2,16.8
E00003718,90.8,9.2
E00003719,78.9,21.1
E00003720,85.2,14.8
E00003721,87,13
E00003722,89.7,10.3
E00003723,92.8,7.2
E00003724,87.7,12.3
E00003725,91.9,8.1
E00003726,92.7,7.3
E00003728,72.3,27.7
E00003729,91.4,8.6
E00003730,90.6,9.4
E00003731,92.1,7.9
E00003732,87.8,12.2
E00003734,91.3,8.7
E00003735,90.8,9.2
E00003736,92.6,7.4
E00003737,93.7,6.3
E00003738,70.3,29.7
E00003739,75.6,24.4
E00003740,76.3,23.7
E00003741,75.8,24.2
E00003742,75.9,24.1
E00003743,84.6,15.4
