geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00029084,1.8,27,40.5,30.6
E00029085,3.9,36.8,54.8,4.5
E00029086,1.9,37.4,52.3,8.4
E00029087,9,7.5,73.7,9.8
E00029088,3,41,41.5,14.5
E00029089,0.7,26.7,60,12.6
E00029091,4.3,12.9,54.3,28.4
E00029092,22.6,38.7,31.5,7.3
E00029094,0,26.5,47.9,25.6
E00029095,0,9.5,69.8,20.7
E00029096,0.8,19.5,55.9,23.7
E00029097,0.8,7.4,65.6,26.2
E00029098,0.9,44.3,39.1,15.7
E00029099,7.5,20,61.7,10.8
E00029100,50.4,28.7,19.4,1.6
E00029101,1.8,11.7,53.2,33.3
E00029102,0,8.8,52.2,38.9
E00029103,0,14.3,67.5,18.3
E00029104,16,42,19.1,22.9
E00029105,1.6,18.1,51.2,29.1
E00029106,0.7,10.9,40.9,47.4
E00029107,5.8,42.5,35.8,15.8
E00029109,8.2,40.2,38.5,13.1
E00029110,84.9,13.5,0.8,0.8
E00029111,4.3,36.6,43.9,15.2
E00029112,26,37.4,30.5,6.1
E00029113,10.2,40.9,38,10.9
E00029115,75.6,20.3,2.4,1.6
E00029116,13.6,27.3,50,9.1
E00029118,0,20.8,53.9,25.3
E00029121,0,34.2,46.8,18.9
E00029124,1.7,53.3,34.2,10.8
E00029132,38.4,34.8,18.1,8.7
E00029539,2,10.1,35.8,52
E00029540,0.9,11.3,61.7,26.1
E00029541,5,45.4,41.2,8.4
E00029542,1.4,23.7,54,20.9
E00029544,2,22.4,53.1,22.4
E00029545,0.8,12.1,79.5,7.6
E00029546,0,50.7,31.8,17.6
E00029548,3.7,33.3,33.3,29.6
E00029555,0,32.6,60,7.4
E00029558,0,5.7,29.3,65
E00029561,7,9.6,65.2,18.3
E00029565,2.3,10.6,48.5,38.6
E00029571,1.6,5.5,65.4,27.6
E00029573,0,0,9.9,90.1
E00029575,2.3,30.2,40.3,27.1
E00029576,0,14.2,67.5,18.3
E00029577,9,40.2,42.6,8.2
E00029578,5.6,33.6,35.5,25.2
E00029580,0,3.7,85.3,11
E00029583,1.9,16.8,28,53.3
E00029585,1.7,9.2,52.1,37
E00029586,2.7,20.4,42.5,34.5
E00029588,0,16.4,49.2,34.4
E00029589,0,26.3,53.4,20.3
