geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00029084,9,20,61.3,9.7
E00029085,12.6,14.8,63.7,8.9
E00029086,15.2,13,68.1,3.6
E00029087,9.2,17,66,7.8
E00029088,5,12.6,71.4,11.1
E00029089,12.6,21.7,58.9,6.9
E00029091,12.1,14.9,61,12.1
E00029092,6.3,25,62.5,6.3
E00029094,9.9,20.6,59.5,9.9
E00029095,6,19.5,60.9,13.5
E00029096,9.8,15.4,62.9,11.9
E00029097,12.1,19.5,61.7,6.7
E00029098,9.3,22,59.3,9.3
E00029099,5.3,19.5,71.4,3.8
E00029100,6.3,11.3,70,12.5
E00029101,10,20.8,64.6,4.6
E00029102,6.8,22.6,63,7.5
E00029103,9.4,17.5,61.9,11.3
E00029104,7.7,16.1,67.8,8.4
E00029105,5.9,27,59.9,7.2
E00029106,10.3,21.9,61.6,6.2
E00029107,10.5,22.6,59.7,7.3
E00029109,5,18.7,67.6,8.6
E00029110,15.8,21.1,57.9,5.3
E00029111,7.7,17.9,66.1,8.3
E00029112,5,19.3,68.9,6.7
E00029113,8.1,17.1,66.7,8.1
E00029115,11.1,18.5,59.3,11.1
E00029116,6.2,14.6,73.8,5.4
E00029118,7.8,18,66,8.3
E00029121,7.7,14.1,69.2,9
E00029124,10,14,68,8
E00029132,15.4,22,56,6.6
E00029539,14.4,19.9,55.5,10.3
E00029540,12.6,20.3,64.3,2.8
E00029541,12.6,18.5,63,5.9
E00029542,8.3,17.2,65.1,9.5
E00029544,11.3,23.3,56.7,8.8
E00029545,9.7,22.7,62.5,5.1
E00029546,4.8,23.8,64.3,7.1
E00029548,13.9,17.4,58.3,10.4
E00029555,11,15.9,65.9,7.3
E00029558,10.4,20.7,57.8,11.1
E00029561,9.6,19.3,64.4,6.7
E00029565,12.1,16.8,60.4,10.7
E00029571,14.4,18,61.9,5.8
E00029573,7.4,20.9,60.1,11.5
E00029575,7.4,23.6,58.1,10.8
E00029576,10.1,21,58,10.9
E00029577,5.6,20.2,62.1,12.1
E00029578,4.8,22.9,54.2,18.1
E00029580,6.4,21.4,59.3,12.9
E00029583,16.2,18.8,59.1,5.8
E00029585,11.8,19.6,59.5,9.2
E00029586,6.6,19,64.5,9.9
E00029588,7.4,22.8,63.1,6.7
E00029589,8,17.9,67.3,6.8
E00029769,16.7,16,57.4,9.9
E00029770,9.7,16,69.4,4.9
E00029771,10.7,16.4,61.6,11.3
E00029772,9.2,23.8,58.5,8.5
E00029773,8.9,21.8,63.4,5.9
E00029774,5.2,25.9,61.2,7.8
E00029775,6,15.4,69.8,8.7
E00029776,10.3,23.2,58.2,8.2
E00029777,7.7,12,68.3,12
E00029778,10.6,17.3,70.2,1.9
E00029779,10.4,20.8,58.3,10.4
E00029780,4.5,20.5,66.1,8.9
E00029781,10.1,16.5,60.8,12.7
E00029782,10.3,21.8,62.1,5.7
E00029783,10.8,11.4,64.3,13.5
E00029784,10.2,19.9,59,10.8
E00029785,10.2,19,61.9,8.8
E00029786,11.1,13.7,62.4,12.8
E00029787,7.7,19.2,56.9,16.2
E00029788,12,19.1,60.1,8.7
E00029789,5.6,20,65.6,8.8
E00029790,13.8,23.8,43.1,19.2
E00029791,15.6,17,55.6,11.9
E00029792,12.3,14.8,53.3,19.7
E00029793,8.7,24.2,55.9,11.2
E00029794,9.2,20,54.6,16.2
E00029795,17.4,12,58.7,12
E00029796,10,24,59,7
E00029797,14.8,16.3,55.6,13.3
E00029798,11.3,15.7,65.2,7.8
E00029799,12.2,15.4,57.7,14.6
E00029800,8.8,15.9,60.2,15
E00029801,12,27.8,50.4,9.8
E00029802,12.9,18.6,60.7,7.9
E00029803,12.1,22.1,55.7,10
E00029804,4.4,17.8,72.6,5.2
E00029805,10.1,25.2,55.5,9.2
E00029806,8.2,15.6,67.3,8.8
E00029861,4.3,18.1,67,10.6
E00029862,10.3,21.6,61.9,6.2
E00029863,12.1,12.9,62.9,12.1
E00029864,9.2,20.4,56.3,14.1
E00029866,11,23.7,57.6,7.6
E00029868,10.1,20.2,63.6,6.2
E00029869,6.3,19,66.7,7.9
E00029870,7,24.4,57,11.6
E00029871,5.5,13.5,71.8,9.2
E00029872,10.6,12.4,61.9,15
E00029873,12.7,19.7,56.6,11
E00029874,8.7,14.4,63.5,13.5
E00029875,13.1,20.6,52.3,14
E00029877,8.6,21.6,62.1,7.8
E00029878,11,17.7,58.5,12.8
E00029879,12.4,17.4,55.9,14.3
E00029880,7.4,27,56.6,9
E00029882,9,16.7,66.7,7.7
E00029883,11.3,16.9,62.5,9.4
E00029884,8.1,21,62.9,8.1
E00029885,8.1,19.4,59.7,12.9
E00029886,8.9,17.7,62.9,10.5
E00029887,7.2,44.9,43.5,4.3
E00029888,12.9,15.3,67.1,4.7
E00029889,3.5,22.5,64.8,9.2
