geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00029084,93.5,0.4,6.1,0
E00029085,91.6,0,8.4,0
E00029086,94.2,0,5.8,0
E00029087,96.4,0,3.1,0.6
E00029088,94.2,0.2,5.6,0
E00029089,96.1,0.3,3.2,0.3
E00029091,94.1,0.3,5.6,0
E00029092,98,0.4,1.6,0
E00029094,96.8,0,2,1.2
E00029095,94,0,6,0
E00029096,93.7,0.7,5.2,0.3
E00029097,96,0,4,0
E00029098,94.7,0,5.3,0
E00029099,97.2,0,2.2,0.6
E00029100,94.5,0,5.5,0
E00029101,90.2,0.8,9.1,0
E00029102,95.2,0,4.8,0
E00029103,94.4,0,5.6,0
E00029104,87.4,0,11.4,1.2
E00029105,92.9,0,7.1,0
E00029106,92.7,0.3,6.4,0.6
E00029107,95.6,0,4.4,0
E00029109,94.2,0,5.8,0
E00029110,94.8,0,4.6,0.7
E00029111,94.2,0,5.6,0.3
E00029112,90.9,0,9.1,0
E00029113,92.1,0,7.9,0
E00029115,88.1,0,11.3,0.6
E00029116,95.2,0.4,4.4,0
E00029118,94.6,0,4.6,0.8
E00029121,93.5,0,5.1,1.4
E00029124,91.8,0,7.2,1
E00029132,92.4,0,7.6,0
E00029539,96.4,0,3,0.6
E00029540,91.3,0.3,7.3,1
E00029541,91.5,0,7.7,0.8
E00029542,95.6,0,4.4,0
E00029544,90.9,0.2,7.1,1.8
E00029545,90.8,0,8,1.3
E00029546,93.3,0.3,6.4,0
E00029548,92.1,0.4,6.6,0.8
E00029555,92.3,0,6.4,1.3
E00029558,92.5,0.3,6.3,0.9
E00029561,95,0.4,4.6,0
E00029565,91.8,0,8.2,0
E00029571,95.9,0.7,3.4,0
E00029573,95.3,0,4.4,0.3
E00029575,91.9,1.1,7.1,0
E00029576,89.6,0,10.4,0
E00029577,91.6,0,7.2,1.1
E00029578,93.7,0,5.9,0.5
E00029580,95,0,5,0
E00029583,95.7,0,3.9,0.4
E00029585,95.4,0,4.6,0
E00029586,96.6,0,3.4,0
E00029588,92.7,0,7.3,0
E00029589,95.9,0,4.1,0
E00029769,86.5,1.1,11.4,1.1
E00029770,80.2,0.3,19.5,0
E00029771,93.5,0.3,6.2,0
E00029772,91.6,0.4,8,0
E00029773,87.6,0.5,11.1,0.9
E00029774,92.2,0.7,7.1,0
E00029775,87.7,0.9,10.4,0.9
E00029776,94.6,0.2,4.6,0.5
E00029777,83.9,0.4,15.3,0.4
E00029778,90.1,0,8.7,1.2
