areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00130100,87.7,3.7,8.7
E00130101,87.5,1,11.5
E00130104,89.6,3.1,7.3
E00130107,90.4,3,6.6
E00130108,94.5,1.5,4
E00130109,85.2,4.4,10.5
E00130110,87.2,0.4,12.4
E00130111,87.9,1.9,10.2
E00130339,87.8,2.4,9.8
E00130340,90.1,3.2,6.7
E00131011,86.9,0.4,12.7
E00131013,79.6,0,20.4
E00131014,84.7,0,15.3
E00131015,80.1,1.1,18.8
E00131016,82.5,1.8,15.6
E00131017,74.2,2.6,23.2
E00131018,84.3,2.1,13.6
E00131019,72.9,1.6,25.6
E00131020,84.3,0.4,15.2
E00131021,82.2,2.9,14.9
E00131022,80.8,0.4,18.8
E00131023,85.3,1.6,13.2
E00131024,64.8,0,35.2
E00131103,93.9,0,6.1
E00131105,87.8,0.5,11.7
E00131107,75.1,0.7,24.2
E00131109,83.7,4.5,11.8
E00131111,91.7,3.6,4.7
E00131146,87.9,4.3,7.9
E00131151,90.3,2,7.7
E00131152,92.6,1.4,6.1
E00131153,89.1,0.9,10
E00131154,62.2,0.5,37.3
E00131155,79.5,5.2,15.3
E00131160,86.2,1.3,12.5
E00131262,89.4,1.1,9.5
E00131263,84.2,1.8,14
E00131264,79.8,3.5,16.8
E00131265,78.8,2.6,18.6
E00131267,90.6,2.2,7.2
E00131268,85.7,0.4,13.9
E00131269,75,5.6,19.4
E00131270,75.1,5.5,19.3
E00131272,79.4,2.1,18.5
E00131273,86.4,1.6,11.9
E00131274,69.5,8.5,22
E00131275,85.7,1.1,13.2
E00131276,82.6,0.8,16.7
E00131277,82.2,1.7,16.1
E00131278,86.7,0.3,13
E00131279,90.6,1.1,8.3
E00131280,86.6,2.6,10.8
E00131281,78.2,1,20.8
E00131283,92.6,1.8,5.5
E00131284,86.3,2.6,11
E00131285,86.9,4.5,8.6
E00131286,91.6,3.9,4.5
E00131287,90.4,3,6.6
E00131288,78.2,3.5,18.3
E00131289,84.9,1.9,13.2
E00131290,89.2,4.6,6.2
E00131292,66.9,0,33.1
E00131293,89.5,1.6,8.9
E00131294,67.6,4.6,27.9
E00131295,85.3,1.4,13.3
E00131296,86.3,1.4,12.3
E00131297,83.1,1.5,15.5
E00131298,83.4,1.3,15.3
E00131299,83.2,1,15.8
E00131300,82.2,3.1,14.7
E00131301,81.2,2.6,16.2
E00131302,59.6,3.6,36.8
E00131303,74.4,4.6,21
E00131304,82.7,1.4,15.8
E00131305,84.4,4.1,11.5
E00131306,90.5,2,7.5
E00131308,91.6,3,5.4
E00131309,88.5,0.6,10.9
E00131311,84.9,1.3,13.9
E00131312,81.3,2,16.7
E00131313,58.2,6.8,35
E00131314,89.1,1.6,9.3
E00131315,87,2.3,10.7
E00131316,80.4,0.8,18.8
E00131317,86.5,2.6,10.9
E00131318,80.8,3.8,15.4
E00131319,89.9,1.3,8.8
E00131320,70.5,1.8,27.6
E00131321,85.4,3.8,10.8
E00131322,79,1.7,19.3
E00131324,89.5,1,9.6
E00131325,89.4,0,10.6
E00131326,82.9,2.5,14.6
E00131327,81.6,1.4,17.1
E00131631,74.2,3.7,22.1
E00131632,71.9,2.8,25.3
E00131640,83.8,0.4,15.8
E00131641,75.6,5.4,18.9
E00131642,75.6,0.4,24
E00131643,80.2,0.8,19
E00131644,85,4,11
E00131645,79.6,0.4,19.9
E00131646,78.3,2.1,19.6
E00131647,78.9,1.7,19.4
E00131649,82.5,1.3,16.2
E00131651,76.3,2.7,21
E00131652,79.6,1.1,19.3
E00131653,64.8,4,31.2
E00131654,81.2,1.6,17.2
E00131655,66.2,4,29.8
E00170677,87.5,1.7,10.8
E00170678,77.1,4,19
E00170679,79.7,2.6,17.7
E00170680,89.3,0.6,10.1
E00170684,85.1,2.3,12.6
E00170703,75.6,4.9,19.5
E00170710,87.3,1.3,11.4
E00187342,89.1,1.9,9
E00187353,92.2,3.3,4.5
E00187354,84.3,4.5,11.3
E00187383,75.4,3.2,21.4
E00187387,75.7,9.4,14.9
E00187420,93.8,1,5.2
E00187462,77,2.8,20.2
E00187467,92,1.2,6.8
E00187470,74.6,3.1,22.3
E00187486,83.1,1.6,15.3
E00187487,79.3,1.7,19
E00187493,86.2,4,9.8
