areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00130100,93.2,1.8,5
E00130101,96.3,1.3,2.3
E00130104,93.8,1.2,5
E00130107,96.6,0.2,3.2
E00130108,96.3,1.9,1.9
E00130109,91.9,2,6.1
E00130110,98.5,0,1.5
E00130111,99.2,0,0.8
E00130339,96.7,0,3.3
E00130340,96.8,0.7,2.5
E00131011,97.5,0,2.5
E00131013,97,1.9,1.1
E00131014,98.7,0.6,0.6
E00131015,97.8,0.4,1.8
E00131016,97.9,0,2.1
E00131017,98.9,0,1.1
E00131018,98.6,0,1.4
E00131019,98.5,0,1.5
E00131020,98.9,0,1.1
E00131021,94.7,0.6,4.7
E00131022,98.2,0,1.8
E00131023,97.7,0.8,1.5
E00131024,100,0,0
E00131103,98.7,0.4,0.9
E00131105,98.6,0.9,0.5
E00131107,99.7,0,0.3
E00131109,96.3,1.6,2
E00131111,96.4,1.1,2.5
E00131146,94.6,0.4,5
E00131151,97.6,0.8,1.6
E00131152,93.5,3.1,3.4
E00131153,98.2,0,1.8
E00131154,99,0.5,0.5
E00131155,96.6,0,3.4
E00131160,98.7,0,1.3
E00131262,99,0.5,0.5
E00131263,96.4,0.8,2.8
E00131264,95.5,0.8,3.7
E00131265,96.7,0.7,2.6
E00131267,95.7,2.5,1.8
E00131268,97.5,0.4,2
E00131269,97.5,0.8,1.6
E00131270,92.3,1.1,6.6
E00131272,96.1,1.7,2.1
E00131273,98.3,0,1.7
E00131274,91.9,0.8,7.2
E00131275,97.5,1.1,1.4
E00131276,98.1,0,1.9
E00131277,98.9,0,1.1
E00131278,99.1,0,0.9
E00131279,98.9,0,1.1
E00131280,97.2,0.3,2.5
E00131281,98.3,1.4,0.3
E00131283,96,1.6,2.4
E00131284,96.1,0,3.9
E00131285,94.7,1.1,4.2
E00131286,93.5,1,5.5
E00131287,95.6,0.7,3.7
E00131288,98,0,2
E00131289,98.1,0.8,1
E00131290,97.8,0.9,1.2
E00131292,99.2,0.8,0
E00131293,95.8,0.8,3.5
E00131294,95,0.9,4.1
E00131295,98.2,0,1.8
E00131296,98.3,0.3,1.4
E00131297,97.6,0.7,1.6
E00131298,99.6,0,0.4
E00131299,96.6,1,2.4
E00131300,94.5,0.6,4.9
E00131301,97.4,0,2.6
E00131302,97.3,0,2.7
E00131303,95.4,0.4,4.2
E00131304,96.4,0.4,3.2
E00131305,95.4,1.5,3.1
E00131306,95.9,1.4,2.7
E00131308,97,1.2,1.8
E00131309,98.3,0.6,1.1
E00131311,97.5,1.3,1.3
E00131312,96.6,0.8,2.6
E00131313,91.7,0,8.3
E00131314,98.4,0,1.6
E00131315,99.4,0,0.6
E00131316,99.2,0,0.8
E00131317,97.4,1.1,1.5
E00131318,96.9,0.4,2.7
E00131319,96.9,1.3,1.8
E00131320,98.5,0.4,1.1
E00131321,95.2,1,3.8
E00131322,96.3,0.3,3.3
E00131324,98.4,0.6,1
E00131325,98.4,0.3,1.2
E00131326,97.8,0.5,1.7
E00131327,96.3,2.8,0.9
E00131631,97.7,0,2.3
E00131632,98.1,0,1.9
E00131640,99.3,0,0.7
E00131641,93.2,0.6,6.2
E00131642,98.9,0.4,0.7
E00131643,99.2,0,0.8
E00131644,94.3,2.3,3.4
E00131645,98.3,1.3,0.4
E00131646,97.2,0.7,2.1
E00131647,97.1,0.8,2.1
E00131649,97.7,0.3,2
E00131651,96.2,0.2,3.6
E00131652,98.9,0.7,0.4
E00131653,96,0.7,3.3
E00131654,98.4,0.3,1.3
E00131655,94.9,0.4,4.7
E00170677,97.6,0.4,2.1
E00170678,96.3,0.3,3.4
E00170679,96.4,1.2,2.4
E00170680,97.9,0.3,1.8
E00170684,95.9,1.4,2.8
E00170703,95.1,0.3,4.6
E00170710,98.2,0.3,1.6
E00187342,96.5,0.5,3
E00187353,97,0,3
E00187354,95.8,1.5,2.7
E00187383,95.6,0.9,3.5
E00187387,90.6,0.6,8.9
E00187420,97.1,2,1
E00187462,95.3,1.4,3.3
E00187467,95.1,1.9,3.1
E00187470,92.5,1.5,6
E00187486,98.1,0,1.9
E00187487,97,1.5,1.5
E00187493,96.2,0.9,2.9
