areacd,disability_3a-001,disability_3a-002
E00130100,25.3,74.7
E00130101,17.6,82.4
E00130104,19.1,80.9
E00130107,12.8,87.2
E00130108,11.5,88.5
E00130109,15.1,84.9
E00130110,22.5,77.5
E00130111,21.8,78.2
E00130339,11.3,88.7
E00130340,13.9,86.1
E00131011,14.4,85.6
E00131013,17.5,82.5
E00131014,13.7,86.3
E00131015,21.4,78.6
E00131016,21.5,78.5
E00131017,19.3,80.7
E00131018,13.7,86.3
E00131019,23.9,76.1
E00131020,16.3,83.7
E00131021,16.1,83.9
E00131022,18.8,81.2
E00131023,11.6,88.4
E00131024,36.8,63.2
E00131103,10.4,89.6
E00131105,27.2,72.8
E00131107,31.3,68.7
E00131109,16.5,83.5
E00131111,13.3,86.7
E00131146,17.8,82.2
E00131151,24.1,75.9
E00131152,16.4,83.6
E00131153,16.6,83.4
E00131154,32.9,67.1
E00131155,12.2,87.8
E00131160,25.6,74.4
E00131262,13.2,86.8
E00131263,15.4,84.6
E00131264,14.8,85.2
E00131265,20.9,79.1
E00131267,17.3,82.7
E00131268,14.8,85.2
E00131269,25.8,74.2
E00131270,45.6,54.4
E00131272,24.5,75.5
E00131273,22.2,77.8
E00131274,22,78
E00131275,19.5,80.5
E00131276,15.5,84.5
E00131277,23.3,76.7
E00131278,19.1,80.9
E00131279,11.8,88.2
E00131280,13.6,86.4
E00131281,22.6,77.4
E00131283,11.1,88.9
E00131284,18.1,81.9
E00131285,12.8,87.2
E00131286,11,89
E00131287,14.7,85.3
E00131288,36.9,63.1
E00131289,18.8,81.2
E00131290,8,92
E00131292,37.8,62.2
E00131293,10.4,89.6
E00131294,28.8,71.2
E00131295,21.3,78.7
E00131296,18.7,81.3
E00131297,18.6,81.4
E00131298,21.1,78.9
E00131299,18.6,81.4
E00131300,10.3,89.7
E00131301,19,81
E00131302,21.9,78.1
E00131303,30.2,69.8
E00131304,18.5,81.5
E00131305,12,88
E00131306,14.9,85.1
E00131308,14.6,85.4
E00131309,16.9,83.1
E00131311,16.8,83.2
E00131312,19.7,80.3
E00131313,22,78
E00131314,15.5,84.5
E00131315,15.3,84.7
E00131316,25.2,74.8
E00131317,14,86
E00131318,16.9,83.1
E00131319,15.9,84.1
E00131320,30.5,69.5
E00131321,15.6,84.4
E00131322,17,83
E00131324,19.1,80.9
E00131325,11.5,88.5
E00131326,11.6,88.4
E00131327,24,76
E00131631,20.8,79.2
E00131632,26.5,73.5
E00131640,17.7,82.3
E00131641,17.5,82.5
E00131642,20.2,79.8
E00131643,22.3,77.7
E00131644,15.1,84.9
E00131645,14.6,85.4
E00131646,17.8,82.2
E00131647,18.4,81.6
E00131649,21.9,78.1
E00131651,16.6,83.4
E00131652,20.4,79.6
E00131653,21.3,78.7
E00131654,14,86
E00131655,28.2,71.8
E00170677,7.5,92.5
E00170678,13.6,86.4
E00170679,11.8,88.2
E00170680,14.3,85.7
E00170684,9.4,90.6
E00170703,10,90
E00170710,12.4,87.6
E00187342,10.8,89.2
E00187353,13.5,86.5
E00187354,9.5,90.5
E00187383,24.7,75.3
E00187387,16.4,83.6
E00187420,16.8,83.2
E00187462,11.3,88.7
E00187467,13.7,86.3
E00187470,16.7,83.3
E00187486,17.2,82.8
E00187487,20,80
E00187493,11.6,88.4
