areacd,sex-001,sex-002
E00130100,51.8,48.2
E00130101,51.7,48.3
E00130104,50.8,49.2
E00130107,49.2,50.8
E00130108,48.4,51.6
E00130109,54.2,45.8
E00130110,55.4,44.6
E00130111,51.9,48.1
E00130339,47.6,52.4
E00130340,48.6,51.4
E00131011,49.8,50.2
E00131013,52.2,47.8
E00131014,52.6,47.4
E00131015,52.3,47.7
E00131016,52.5,47.5
E00131017,53.9,46.1
E00131018,49.5,50.5
E00131019,46.7,53.3
E00131020,50.7,49.3
E00131021,54.1,45.9
E00131022,50,50
E00131023,51.9,48.1
E00131024,49.6,50.4
E00131103,51.3,48.7
E00131105,55.9,44.1
E00131107,55.6,44.4
E00131109,50.8,49.2
E00131111,54.3,45.7
E00131146,51.6,48.4
E00131151,48.8,51.2
E00131152,47.1,52.9
E00131153,49.5,50.5
E00131154,56.9,43.1
E00131155,51,49
E00131160,53.6,46.4
E00131262,47.3,52.7
E00131263,49.9,50.1
E00131264,50.5,49.5
E00131265,49,51
E00131267,51.6,48.4
E00131268,52.9,47.1
E00131269,54.9,45.1
E00131270,57.5,42.5
E00131272,53.2,46.8
E00131273,54.3,45.7
E00131274,51.1,48.9
E00131275,51.8,48.2
E00131276,51.6,48.4
E00131277,54.8,45.2
E00131278,51.5,48.5
E00131279,49.3,50.7
E00131280,55.3,44.7
E00131281,52.4,47.6
E00131283,52.2,47.8
E00131284,54.6,45.4
E00131285,52.5,47.5
E00131286,52.4,47.6
E00131287,44.5,55.5
E00131288,58.2,41.8
E00131289,52.1,47.9
E00131290,48.1,51.9
E00131292,55.9,44.1
E00131293,51.2,48.8
E00131294,54.1,45.9
E00131295,51.9,48.1
E00131296,48.9,51.1
E00131297,49.4,50.6
E00131298,52.4,47.6
E00131299,53.4,46.6
E00131300,52.5,47.5
E00131301,53.1,46.9
E00131302,54.3,45.7
E00131303,50.8,49.2
E00131304,49.3,50.7
E00131305,51.2,48.8
E00131306,51.4,48.6
E00131308,44.6,55.4
E00131309,46.8,53.2
E00131311,53.6,46.4
E00131312,51,49
E00131313,50.7,49.3
E00131314,51.6,48.4
E00131315,51.6,48.4
E00131316,52.9,47.1
E00131317,53.8,46.2
E00131318,53.5,46.5
E00131319,50.9,49.1
E00131320,51.3,48.7
E00131321,48.3,51.7
E00131322,52.3,47.7
E00131324,50.2,49.8
E00131325,52.6,47.4
E00131326,50.9,49.1
E00131327,47.9,52.1
E00131631,51.9,48.1
E00131632,48.4,51.6
E00131640,47.5,52.5
E00131641,49.3,50.7
E00131642,48.7,51.3
E00131643,54.9,45.1
E00131644,51.5,48.5
E00131645,49.1,50.9
E00131646,51.7,48.3
E00131647,50.8,49.2
E00131649,54.1,45.9
E00131651,50.7,49.3
E00131652,51.8,48.2
E00131653,50.2,49.8
E00131654,49.7,50.3
E00131655,53.7,46.3
E00170677,50.8,49.2
E00170678,51.6,48.4
E00170679,52.8,47.2
E00170680,50,50
E00170684,50,50
E00170703,48,52
E00170710,48.6,51.4
E00187342,56.8,43.2
E00187353,49.6,50.4
E00187354,50,50
E00187383,52.8,47.2
E00187387,54.1,45.9
E00187420,48.1,51.9
E00187462,55.8,44.2
E00187467,50,50
E00187470,57.6,42.4
E00187486,50.3,49.7
E00187487,50.9,49.1
E00187493,51.9,48.1
