areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00130100,64,36,0
E00130101,85.7,14.3,0
E00130104,87,12.2,0.8
E00130107,95.2,4.8,0
E00130108,99.4,0.6,0
E00130109,86.7,12.7,0.6
E00130110,99.2,0,0.8
E00130111,100,0,0
E00130339,99.2,0.8,0
E00130340,99.2,0.8,0
E00131011,99.1,0.9,0
E00131013,99.2,0,0.8
E00131014,99.3,0.7,0
E00131015,98.4,1.6,0
E00131016,90.8,2.8,6.4
E00131017,100,0,0
E00131018,100,0,0
E00131019,95.2,4.8,0
E00131020,98.4,1.6,0
E00131021,99.3,0.7,0
E00131022,100,0,0
E00131023,98.1,1.9,0
E00131024,95.3,4.7,0
E00131103,96.8,2.1,1.1
E00131105,95.5,4.5,0
E00131107,100,0,0
E00131109,76.1,23.9,0
E00131111,95,5,0
E00131146,96.9,3.1,0
E00131151,95.2,4.8,0
E00131152,98.4,1.6,0
E00131153,100,0,0
E00131154,91.2,8.8,0
E00131155,100,0,0
E00131160,99.2,0.8,0
E00131262,98.6,1.4,0
E00131263,98.7,1.3,0
E00131264,99,1,0
E00131265,100,0,0
E00131267,100,0,0
E00131268,100,0,0
E00131269,76.4,23.6,0
E00131270,71.9,28.1,0
E00131272,93.4,6.6,0
E00131273,99.2,0.8,0
E00131274,96,4,0
E00131275,94.1,5.9,0
E00131276,80.2,19.8,0
E00131277,95.4,4.6,0
E00131278,96.3,0.6,3.1
E00131279,100,0,0
E00131280,99.6,0.4,0
E00131281,100,0,0
E00131283,96.7,3.3,0
E00131284,100,0,0
E00131285,100,0,0
E00131286,99.4,0.6,0
E00131287,99.1,0.9,0
E00131288,90.3,8.7,1
E00131289,97.1,2.9,0
E00131290,96.9,3.1,0
E00131292,78.8,21.2,0
E00131293,99.1,0,0.9
E00131294,76.1,23.9,0
E00131295,99.3,0.7,0
E00131296,100,0,0
E00131297,92.3,7.7,0
E00131298,100,0,0
E00131299,99.3,0.7,0
E00131300,96.9,1.6,1.6
E00131301,98.4,1.6,0
E00131302,91.4,8.6,0
E00131303,75,25,0
E00131304,97.6,2.4,0
E00131305,98.8,1.2,0
E00131306,100,0,0
E00131308,100,0,0
E00131309,99.3,0.7,0
E00131311,99.1,0.9,0
E00131312,98.2,1.8,0
E00131313,99,1,0
E00131314,94.3,3.8,1.9
E00131315,96.2,3.8,0
E00131316,100,0,0
E00131317,99.2,0.8,0
E00131318,85.7,11.9,2.4
E00131319,99.1,0.9,0
E00131320,100,0,0
E00131321,93.9,6.1,0
E00131322,99.1,0,0.9
E00131324,92.8,0.7,6.5
E00131325,97.7,1.5,0.8
E00131326,89.7,10.3,0
E00131327,67.9,14.2,17.9
E00131631,99.2,0.8,0
E00131632,34.4,0.8,64.8
E00131640,100,0,0
E00131641,85.5,13.9,0.6
E00131642,91.1,8.9,0
E00131643,95.9,0.8,3.3
E00131644,91.6,8.4,0
E00131645,99.4,0.6,0
E00131646,98.4,1.6,0
E00131647,99.1,0.9,0
E00131649,100,0,0
E00131651,100,0,0
E00131652,89.1,10.9,0
E00131653,89.1,10.9,0
E00131654,100,0,0
E00131655,88.9,11.1,0
E00170677,96.9,3.1,0
E00170678,95.5,4.5,0
E00170679,99.4,0.6,0
E00170680,100,0,0
E00170684,99.3,0,0.7
E00170703,100,0,0
E00170710,99.3,0.7,0
E00187342,97.3,2.7,0
E00187353,99,1,0
E00187354,93.7,6.3,0
E00187383,80.6,18.5,0.9
E00187387,95.5,3,1.5
E00187420,98.5,1.5,0
E00187462,75.6,24.4,0
E00187467,97,3,0
E00187470,85.2,13.1,1.6
E00187486,100,0,0
E00187487,99.3,0.7,0
E00187493,89.8,10.2,0
