geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00000014,70.8,1.5,27.7
W00000015,84.1,1.3,14.5
W00000016,77.1,2.9,20
W00000017,83.7,3.3,13
W00000018,81.3,1.9,16.8
W00000019,82,2.7,15.3
W00000020,74,1.6,24.5
W00000021,86,1.2,12.9
W00000032,73.8,1,25.2
W00000033,75.1,3.1,21.8
W00000034,85.4,1.1,13.4
W00000035,81.7,1.1,17.2
W00000036,82.9,3,14.1
W00000048,85.4,7.7,6.9
W00000049,85.8,5.8,8.4
W00000050,72.6,8,19.4
W00000051,88.4,5,6.6
W00000057,82,1.4,16.6
W00000058,86.6,0.7,12.7
W00000059,73.6,0.7,25.7
W00000060,85.8,4,10.3
W00000061,84.8,1.9,13.4
W00000062,86,1.6,12.4
W00000063,81.8,1.8,16.4
W00000070,89.4,0,10.6
W00000071,78.5,1.6,19.9
W00000072,81.7,2.8,15.5
W00000073,83.6,0,16.4
W00000074,69.9,2.1,28
W00000127,73.8,1,25.2
W00000128,64,0.4,35.7
W00000129,77.6,1.3,21.1
W00000130,81,2.4,16.7
W00000131,80.6,1.5,17.9
W00000174,79.4,1.6,19.1
W00000175,83.1,0.8,16.1
W00000176,70.5,1.3,28.2
W00000177,75.4,2.2,22.4
W00000178,79.8,2.3,17.9
W00000179,73.9,0,26.1
W00000213,81.1,4.3,14.6
W00000214,81.9,2.9,15.2
W00000215,83,3.6,13.4
W00000216,83.7,2.5,13.8
W00000217,73.5,2.7,23.8
W00000218,61.8,3.5,34.6
W00000219,83.1,2.5,14.4
W00000254,84.5,0.5,15
W00000255,67.9,11.2,20.9
W00000256,82.8,0.8,16.4
W00000257,63.2,2.3,34.5
W00000258,78.2,7.7,14.1
W00000259,61.3,3.4,35.4
W00000260,60.8,10.5,28.7
W00000261,61.2,19.6,19.2
W00000262,76,2.4,21.7
W00000264,58.4,2.3,39.3
W00000265,67.9,7.9,24.2
W00000266,87.3,0.4,12.4
W00000267,81,0.7,18.3
W00000268,67.2,0.4,32.4
W00000269,84.4,1.8,13.8
W00000270,88,0.3,11.7
W00000278,71.5,3,25.5
W00000279,74.4,2.5,23.1
W00000280,68.4,0.6,31
W00000281,73.6,1,25.4
W00000282,67.6,0.8,31.6
W00000283,77.7,2.2,20.1
W00000314,75.1,0.9,24
W00000315,84.7,2.2,13.1
W00000316,80.2,2,17.8
W00000317,55,29.4,15.6
W00000318,63,19.6,17.4
W00000319,79.4,14.4,6.2
W00000322,72.3,0.5,27.2
W00000323,61.6,0.3,38.1
W00000324,71.3,1.2,27.5
W00000325,77.1,5.5,17.5
W00000326,82.7,1,16.3
W00000327,78.7,0,21.3
W00000328,59,8.6,32.4
W00000329,68.5,10.1,21.5
W00000330,80.3,9.8,9.8
