geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00000014,79.7,12.4,7.9
W00000015,77.9,16.8,5.3
W00000016,68.8,22.9,8.3
W00000017,83.6,13.7,2.7
W00000018,82.4,11.6,6
W00000019,72.8,14.6,12.6
W00000020,66.3,22.4,11.2
W00000021,81.9,14,4.1
W00000032,70.2,18,11.7
W00000033,84,11.8,4.2
W00000034,82.5,12.6,4.8
W00000035,83.5,12.5,4
W00000036,84.7,11.8,3.4
W00000048,79.7,14.2,6.1
W00000049,85.8,12,2.2
W00000050,70.1,21.9,8
W00000051,85.5,12.6,1.9
W00000057,89.7,7.2,3
W00000058,82.8,12.4,4.9
W00000059,84.2,11.8,3.9
W00000060,82.5,13.9,3.6
W00000061,85.1,11.2,3.7
W00000062,84.6,11.6,3.9
W00000063,87.3,10.1,2.5
W00000070,90.6,7.9,1.4
W00000071,81.4,16.2,2.4
W00000072,79.4,15.8,4.7
W00000073,79.5,15.9,4.5
W00000074,67.7,20,12.3
W00000127,81.7,13.8,4.5
W00000128,77.4,13.4,9.2
W00000129,72.9,15.7,11.4
W00000130,78.1,15.4,6.5
W00000131,75.1,17.9,7
W00000174,70.7,23.8,5.5
W00000175,81.1,15.3,3.6
W00000176,67.4,25.2,7.4
W00000177,85.6,11.8,2.6
W00000178,81.8,14.2,4
W00000179,77.9,15.7,6.4
W00000213,85.2,10.9,3.9
W00000214,85.7,10.9,3.4
W00000215,83.8,12.6,3.6
W00000216,80.9,14.5,4.6
W00000217,79.7,16.7,3.7
W00000218,74.7,15.8,9.5
W00000219,82.9,13.1,4
W00000254,82.5,14.8,2.6
W00000255,82.8,12.7,4.5
W00000256,83.7,12.3,4
W00000257,78.7,16.1,5.2
W00000258,85.3,9.9,4.8
W00000259,82.7,14.2,3.1
W00000260,80.4,15,4.5
W00000261,82.9,14.5,2.5
W00000262,86.4,11.5,2.1
W00000264,75.4,19.9,4.7
W00000265,80,13.1,6.9
W00000266,85.5,12.4,2.2
W00000267,83.6,9.8,6.5
W00000268,79.4,11.5,9.1
W00000269,87.6,9.8,2.7
W00000270,87.6,10.1,2.3
W00000278,81.6,10.9,7.5
W00000279,80.3,13,6.8
W00000280,82.4,12.4,5.3
W00000281,80.3,15.1,4.6
W00000282,79.9,14.8,5.3
W00000283,78.6,16.8,4.6
W00000314,84.3,11.8,3.9
W00000315,81.9,15.3,2.8
W00000316,80.1,16.6,3.3
W00000317,85.9,11.6,2.5
W00000318,84.9,12.9,2.2
W00000319,85.7,10.5,3.9
W00000322,77.4,15.2,7.3
W00000323,82.5,12.8,4.7
W00000324,81.7,11.1,7.2
W00000325,85.4,11.7,2.9
W00000326,82.1,12.3,5.6
W00000327,86,10.6,3.4
W00000328,74.9,17.7,7.4
W00000329,78.2,16.1,5.7
W00000330,90.7,8.8,0.5
W00000331,86.8,9.6,3.6
W00000332,84.4,11.5,4.2
W00000333,79.6,14.4,6
W00000334,81.3,13,5.6
W00000335,71.1,20.9,7.9
W00000336,84.6,9.8,5.7
W00000339,84,10.1,5.9
W00000340,74.8,18,7.2
W00000362,85.8,9,5.2
W00000363,81.9,14.3,3.8
W00000364,82.5,13.3,4.2
W00000365,82.3,12,5.7
W00000366,82.5,13.4,4
W00000367,83.3,11.6,5.1
W00000368,88.1,8,4
W00000369,79.1,16.8,4
W00000370,88.8,10,1.2
W00000371,81.9,16.3,1.8
W00000372,77.7,14.3,8
W00000373,81.2,13.7,5.2
W00000374,91.8,6.8,1.4
W00000375,71.2,16.9,11.9
W00000388,78.8,16.5,4.7
W00000389,77.4,16.5,6.2
W00000390,79.6,12.6,7.8
W00000391,73.1,17.8,9.1
W00000392,74.4,16.6,9
W00000393,84.9,11.7,3.4
W00000394,78.9,15.1,6
W00000395,84.1,11.7,4.2
W00000396,85.7,11.1,3.1
W00000397,84.4,12.7,2.9
W00000398,67.6,23.5,8.8
W00000412,82.5,13.2,4.3
W00000413,88.8,8.3,3
W00000414,77.7,16.2,6.1
W00000415,83.9,9.7,6.4
W00000416,89.5,8.7,1.7
W00000417,83.4,11.2,5.4
W00000418,79.5,13.8,6.8
W00000420,88.6,9.4,1.9
W00000422,86.3,11.5,2.2
W00000439,82.1,10.3,7.6
W00000440,87.1,9.4,3.5
W00000441,86.7,10.3,3
W00000442,83,14.5,2.4
W00000443,82.9,13,4.1
W00000444,82.8,13.1,4.1
W00000460,79.4,12.3,8.2
W00000461,73.7,14.2,12.1
W00000462,79.2,13.4,7.4
W00000463,79.2,11.8,9
W00000464,80.2,14.2,5.5
W00000465,78.1,15.9,6
W00000466,69.5,19.1,11.4
W00000467,81,11.9,7
W00000468,89,9.1,1.9
W00000469,83.4,13.9,2.7
W00000470,87.5,9.6,3
W00000472,88.5,9.2,2.3
W00000490,85.2,11.7,3.1
W00000491,77.7,16.1,6.2
W00000492,81.1,13.6,5.3
W00000493,81.3,15.1,3.7
W00000494,83.1,11.7,5.2
W00000495,80.1,16.4,3.5
W00000496,80.9,14,5.1
W00000497,82.3,12.8,4.9
W00000505,81.1,15,3.9
W00000506,84.7,11.2,4.2
W00000507,79.9,14.5,5.6
W00000508,84.1,11.1,4.8
W00000509,83.6,13.3,3.2
W00000510,77.9,16.2,5.8
W00000511,89.1,8.4,2.5
W00000512,82.5,12.8,4.7
W00000513,83.5,10.6,5.9
W00000514,80.6,13,6.5
W00000515,74.7,17.5,7.9
W00000516,87.7,9.3,3
W00000517,83,13,3.9
W00000518,81.6,13.4,4.9
W00000519,78.6,16.6,4.8
W00000520,85.8,9.6,4.6
W00000521,81.6,11.4,6.9
W00000522,86.3,10,3.8
W00000523,78.4,14.4,7.2
W00000524,74.9,15.5,9.6
W00000532,87.4,10.7,1.9
W00000533,84.6,13.6,1.8
W00000534,83.9,12.8,3.3
W00000535,73.6,22.1,4.3
W00000536,77.9,17.1,5
W00000537,84.8,11.9,3.3
W00000538,80.4,14.9,4.7
W00000539,76.7,16.5,6.8
W00000540,78,15.7,6.3
W00000541,63.9,26.3,9.8
W00000542,86.8,9.3,3.8
W00000543,81.7,12.7,5.6
W00000544,74.5,17.3,8.2
W00000545,82.1,13.8,4.2
W00000546,83.3,11.7,5
W00000549,73.2,17.6,9.2
W00000582,82.1,12,6
W00000583,79,15.3,5.7
W00000584,76.7,16.1,7.2
W00000585,85.1,8.8,6.1
W00000586,76.8,15.4,7.8
W00000587,80.4,14.4,5.3
W00000588,79.4,15.6,5.1
W00000589,81.3,13.3,5.3
W00000593,76.2,17.5,6.3
W00000594,83.6,13.6,2.8
W00000595,85.1,9.8,5.2
W00000596,85.9,8.7,5.4
W00000597,86.4,10.9,2.7
W00000598,89.8,7.3,3
W00000599,87,9.8,3.3
W00000616,83.3,12.6,4.1
W00000618,86.7,10,3.3
W00000619,81.8,12.8,5.5
W00000620,83.6,14.6,1.7
W00000621,81.3,12.7,6
W00000622,88.3,9.6,2.1
W00000623,87.6,8.4,4
W00000624,84.9,11.4,3.7
W00000625,79.9,15.3,4.7
W00000626,83,11.9,5.1
W00000627,87.1,10,2.9
W00000628,84,11.4,4.6
W00000629,59.2,26.9,13.9
W00000630,68.2,21.9,9.9
W00000631,60,24.7,15.3
W00000632,71.5,20.6,7.9
W00000633,76.2,16.3,7.4
W00000634,58.9,24.3,16.8
W00000635,64,22.8,13.1
W00000636,54.1,28.1,17.9
W00000637,69.2,17.2,13.6
W00000638,85.3,10,4.6
W00000639,81.6,11.1,7.4
W00000640,92.2,7.3,0.5
W00000641,90.2,7.8,2
W00000642,79.8,14.6,5.6
W00000643,89.9,9.2,1
W00000644,86.1,9.2,4.7
W00000645,76.3,17,6.7
W00000646,79.9,15.4,4.7
W00000647,79.6,15.9,4.5
W00000648,73.6,15.6,10.8
W00000649,80.6,16.1,3.3
W00000650,77.4,15.2,7.4
W00000651,78.9,14.1,7
W00000653,79.6,14.1,6.3
W00000655,81.6,12.7,5.7
W00000656,81.6,14.6,3.9
W00000657,79.9,13.6,6.5
W00000658,83.7,12.2,4.1
W00000659,81.6,14.3,4.1
W00000660,81.1,16.8,2.1
W00000661,83.4,10.4,6.2
W00000662,87.8,8.1,4.1
