geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00000014,40.2,18.6,20.6,20.6
W00000015,30.5,20.7,37.8,11
W00000016,40,27.3,25.5,7.3
W00000017,34.1,18.8,29.4,17.6
W00000018,41.2,20.6,20.6,17.5
W00000019,21.1,24.6,40.4,14
W00000020,49.1,23.6,16.4,10.9
W00000021,20.9,29.9,37.3,11.9
W00000032,50,16.7,20.8,12.5
W00000033,41.5,23.7,22.9,11.9
W00000034,47.3,20.7,20,12
W00000035,33.1,20.4,35.9,10.5
W00000036,46.4,25,21.4,7.1
W00000048,36.9,21.3,32,9.8
W00000049,30.7,33.1,29.1,7.1
W00000050,37.8,24.3,29.7,8.1
W00000051,33.6,21,32.9,12.6
W00000057,41.7,25.7,20.9,11.7
W00000058,24.4,32.2,36.7,6.7
W00000059,38.5,29.6,17.8,14.1
W00000060,39.7,20.7,26.4,13.2
W00000061,38.4,23.2,25,13.4
W00000062,25.3,22.5,41.6,10.7
W00000063,30.8,21.8,32.3,15
W00000070,46.6,19,19.5,14.9
W00000071,42.9,14.3,32.5,10.3
W00000072,35.9,24.3,22.3,17.5
W00000073,43.6,24.5,20.2,11.7
W00000074,46.9,23.4,12.5,17.2
W00000127,23,31.9,26.7,18.5
W00000128,34.3,30.6,13.9,21.3
W00000129,19.4,32.7,28.6,19.4
W00000130,13,29,40.6,17.4
W00000131,9.5,25.7,55.4,9.5
W00000174,29.6,20.4,34.3,15.7
W00000175,22.2,27.8,35.2,14.8
W00000176,32.7,28.8,16.3,22.1
W00000177,39.2,29.2,16.7,15
W00000178,43.4,17.8,27,11.8
W00000179,33,22.6,23.6,20.8
W00000213,30.2,22.3,33.1,14.4
W00000214,55.2,14.4,17.1,13.3
W00000215,51.1,15.6,22.2,11.1
W00000216,41.3,26.2,22.2,10.3
W00000217,41.5,23.8,16.9,17.7
W00000218,59.2,21.4,7.8,11.7
W00000219,42.4,18.9,23.5,15.2
W00000254,9.5,43.2,36.5,10.8
W00000255,32.3,24.8,30.1,12.8
W00000256,37.6,28.6,14.3,19.5
W00000257,55.6,23.6,4.2,16.7
W00000258,20.4,21.5,45.9,12.2
W00000259,42.9,34,12.9,10.2
W00000260,47.4,31.6,10.5,10.5
W00000261,48.2,24.1,17,10.6
W00000262,36.8,27.6,21.1,14.5
W00000264,30.9,32,15.5,21.6
W00000265,34.1,32.6,15.6,17.8
W00000266,38.4,27.2,25.6,8.8
W00000267,40.9,15.2,27.3,16.7
W00000268,43.6,17.8,24.8,13.9
W00000269,27.6,17.1,42.3,13
W00000270,37.1,29.3,23.6,10
W00000278,17.5,37.3,26.2,19
W00000279,30.8,33.5,17.3,18.4
W00000280,35.7,33.9,8,22.3
W00000281,30.8,38.3,12.8,18
W00000282,25.5,41.8,11.2,21.4
W00000283,29.9,36.5,16.8,16.8
W00000314,42.5,22.8,21.6,13.2
W00000315,29.6,21.9,36.7,11.8
W00000316,32.1,25.6,32.1,10.1
W00000317,41.6,33.7,11.9,12.9
W00000318,39.3,24.1,20.5,16.1
W00000319,28.1,33.7,28.1,10.1
W00000322,44.6,21,17.2,17.2
W00000323,54,13,15.5,17.4
W00000324,48.1,20.4,13.6,17.9
W00000325,26.4,31.3,25,17.4
W00000326,39.6,17,25.8,17.6
W00000327,30.1,28.3,22.1,19.5
W00000328,43.1,28.5,14.6,13.8
W00000329,58.3,16.7,14.6,10.4
W00000330,39.3,26.3,24.2,10.2
W00000331,50,23.6,16.9,9.5
W00000332,37.3,28,20.3,14.4
W00000333,32.4,40.5,12.6,14.4
W00000334,31.7,37.5,14.2,16.7
W00000335,29.3,42.4,8.7,19.6
W00000336,34.3,30.4,17.6,17.6
W00000339,27.4,24.4,30.4,17.8
W00000340,22.5,27,29.2,21.3
W00000362,47.9,13.4,31,7.7
