geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00000014,20.4,45.5,4.2,28.3,1.6
W00000015,11.6,40.5,6,40,1.9
W00000016,18.9,31.4,8,39.4,2.3
W00000017,12.7,35.8,8.5,43,0
W00000018,16.3,38.8,8.4,36,0.6
W00000019,14.7,33.6,6.3,44.1,1.4
W00000020,25.1,34.9,11.4,25.7,2.9
W00000021,10.7,30.2,7.5,45.9,5.7
W00000032,25.1,36.6,5.5,29.5,3.3
W00000033,14.2,37.9,7.8,37.9,2.3
W00000034,15.7,37,5.2,38.7,3.5
W00000035,12.2,33.7,3.7,45.4,5
W00000036,12.4,36.7,7.3,40.8,2.8
W00000048,12.4,22,4.1,61.4,0
W00000049,3.3,34.8,3.3,58.6,0
W00000050,18.7,31.6,4.7,43,2.1
W00000051,10.2,27.8,3.9,56.3,1.8
W00000057,8,38.2,5.2,48.6,0
W00000058,9.8,26.5,4.3,56.4,3
W00000059,16.2,44.4,6.2,31.1,2.1
W00000060,8,34.7,3.1,51.1,3.1
W00000061,5.1,33.8,3.4,55.3,2.5
W00000062,7.9,34.8,6,49.4,1.9
W00000063,12.3,30.7,6.6,49.2,1.2
W00000070,9.6,39.2,2.9,47.7,0.6
W00000071,16.8,29.3,4.1,44.6,5.2
W00000072,8,43.4,8,38.5,2.2
W00000073,8.1,36.6,2.7,52.7,0
W00000074,29.3,32.5,6.4,28.7,3.2
W00000127,14.3,40.1,4,40.1,1.6
W00000128,25.6,42.9,11,19.6,0.9
W00000129,23.2,32.4,5.5,35.7,3.3
W00000130,12.2,26.9,8.3,51.9,0.6
W00000131,11.5,28.6,4.9,54.9,0
W00000174,13.2,42.5,6.1,37.7,0.4
W00000175,9.2,30.8,5.6,52.7,1.8
W00000176,22.2,33.5,10.5,30.1,3.8
W00000177,9.7,45.4,5.9,35.7,3.2
W00000178,15.2,37.4,4,40.4,3
W00000179,11,39.2,7.9,39.6,2.2
W00000213,15.4,27.3,4.6,50.4,2.3
W00000214,9.3,44.4,7.5,36.2,2.5
W00000215,12.5,39.4,4.2,43.5,0.5
W00000216,9.3,37,6.1,44.7,2.8
W00000217,16.7,43.1,3.8,31.4,5
W00000218,28.1,46.8,4.4,20.7,0
W00000219,12.6,33.2,6.3,45.8,2.1
W00000254,10.2,30.1,4.8,51.8,3
W00000255,13.5,30.5,8.5,45,2.5
W00000256,11.4,41,6.7,38.1,2.9
W00000257,25.9,38.5,6.7,22.2,6.7
W00000258,7.2,28.6,6,56.3,1.9
W00000259,25.3,40.4,6.1,25.7,2.4
W00000260,21.1,37.6,7.3,30.7,3.2
W00000261,15.9,38.3,5.3,37.4,3.1
W00000262,14.7,35.6,4.3,41.4,4
W00000264,31.5,45.5,4.5,14,4.5
W00000265,26.2,33.9,5,30.8,4.1
W00000266,14.2,37.8,7.1,40.9,0
W00000267,15.9,39.6,6.6,36.1,1.8
W00000268,15.2,41,11.2,30.9,1.7
W00000269,11,33,4.2,51.8,0
W00000270,10.4,36.5,5.4,46.1,1.7
W00000278,9.2,44.5,3.7,39.4,3.2
W00000279,15.9,42.1,9,30.3,2.8
W00000280,21.9,45.6,8.8,21.9,1.9
W00000281,13.4,52.9,5.5,28.2,0
W00000282,15.1,49.5,14,20.4,1.1
W00000283,14,48.1,8.1,26,3.8
W00000314,11.6,37.8,5.8,44,0.7
W00000315,8.7,39.5,5.8,43.8,2.2
W00000316,9.5,38.9,5,44.3,2.3
W00000317,10.2,48,1.6,36.2,3.9
W00000318,9.9,48,3.1,36.2,2.8
W00000319,4.8,59.9,2.4,31,2
W00000322,20.1,46.5,7,22.5,3.9
W00000323,21.8,48.7,6.3,19.6,3.7
W00000324,12.1,44.5,8.5,31.3,3.6
W00000325,9.8,29.1,2.6,58.1,0.4
W00000326,16.7,32.1,6.3,43.7,1.2
W00000327,7.8,39.8,3.9,47.6,1
W00000328,26.9,36.2,5.4,27.3,4.2
W00000329,19.3,41.7,6.9,29.3,2.7
W00000330,7.9,34.2,5.4,49.7,2.7
W00000331,12.8,37.9,4.1,43.1,2.2
W00000332,19.9,36.1,3.7,38,2.3
W00000333,21.6,48,4.4,25.5,0.5
W00000334,19.7,41.4,6.3,30.5,2.1
W00000335,20.7,42.4,7.8,29,0
W00000336,22.3,42.2,5.8,29.6,0
W00000339,14.5,35.2,5.1,42.2,3.1
W00000340,13.2,32,5.2,35.6,14
W00000362,5,39.3,2.2,52.6,0.9
W00000363,12.4,35.3,6,45.8,0.4
W00000364,9.6,31.7,5.8,52.5,0.4
W00000365,23,42.4,6.2,24.3,4.1
W00000366,11.9,38.9,6.3,40.4,2.5
W00000367,16.1,35.9,7,38.1,2.9
W00000368,9.4,34.5,4.5,51.3,0.4
W00000369,14.3,34.3,6,42.6,2.8
W00000370,11.4,32.3,4.5,48.6,3.2
W00000371,8.9,30.2,6.4,51.9,2.6
W00000372,20,43.6,4.4,30,2
W00000373,16.9,45.5,5.6,29.6,2.3
W00000374,5.7,39.6,4.3,45.2,5.2
W00000375,11.5,44.9,4.4,37.4,1.8
W00000388,16.5,43.2,4.5,32.9,2.9
W00000389,13.8,41.1,4,41.1,0
W00000390,17.8,46.5,3.9,29.8,1.9
W00000391,18,33.9,4.8,40.2,3.2
W00000392,21.4,46.4,6.7,22.3,3.1
W00000393,8.2,57.7,0.3,32.1,1.6
W00000394,14.6,46.9,4.2,31.1,3.2
W00000395,10.8,48.4,5.5,34.4,0.9
W00000396,9.4,44.3,3.4,36.6,6.4
W00000397,10.1,53.2,3.8,31.2,1.7
W00000398,19.5,47.2,2.1,28.2,3.1
W00000412,14.1,41.5,5.6,36.3,2.5
W00000413,5.5,33.8,6.9,53.1,0.7
W00000414,25.7,44.4,6.6,22.4,0.8
W00000415,16.3,34.9,4.8,42.5,1.6
W00000416,10.9,36.4,8.4,41.8,2.5
W00000417,12.7,36.8,4.2,44.8,1.4
W00000418,11,36.9,5.8,45,1.3
W00000420,16.4,43.3,4.4,32.4,3.4
W00000422,13.4,46.2,5.1,32.5,2.8
W00000439,21.7,36.2,4.1,34.4,3.6
W00000440,13.6,39.8,5.9,39.8,0.9
W00000441,12.9,44.6,6,34.1,2.4
W00000442,11.2,40.8,5.2,39.6,3.2
W00000443,12.9,43.4,5.9,36.7,1.2
