geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
W00000014,97.2,2.4,0.4
W00000015,100,0,0
W00000016,99,1,0
W00000017,94.6,2.2,3.2
W00000018,98.6,1.4,0
W00000019,99.3,0.7,0
W00000020,98.4,1,0.5
W00000021,99.4,0.6,0
W00000032,99,1,0
W00000033,99.6,0.4,0
W00000034,99.6,0.4,0
W00000035,96.8,3,0.2
W00000036,98.4,0.4,1.2
W00000048,98,1.6,0.4
W00000049,96.4,3.6,0
W00000050,95,4.5,0.5
W00000051,93.7,5.7,0.6
W00000057,99.3,0.7,0
W00000058,99.2,0.8,0
W00000059,99.7,0.3,0
W00000060,99.6,0.4,0
W00000061,98.5,1.5,0
W00000062,100,0,0
W00000063,98.5,1.5,0
W00000070,99.8,0.2,0
W00000071,97.3,1.6,1.1
W00000072,98,2,0
W00000073,99.5,0,0.5
W00000074,99.5,0,0.5
W00000127,99.3,0.7,0
W00000128,100,0,0
W00000129,99.7,0,0.3
W00000130,100,0,0
W00000131,99,1,0
W00000174,99.6,0.4,0
W00000175,99.7,0.3,0
W00000176,99,0.3,0.7
W00000177,99.1,0.9,0
W00000178,98.5,0.9,0.6
W00000179,100,0,0
W00000213,97.1,2.5,0.3
W00000214,93.2,5.3,1.5
W00000215,93.7,6.3,0
W00000216,97.5,2.5,0
W00000217,94.5,4.4,1
W00000218,96.3,2.5,1.2
W00000219,97.7,1.9,0.4
W00000254,100,0,0
W00000255,90.2,6.7,3.2
W00000256,100,0,0
W00000257,98.8,0.6,0.6
W00000258,97.5,2.1,0.4
W00000259,97.9,1.4,0.7
W00000260,88.9,8.2,2.9
W00000261,84.2,8.3,7.5
W00000262,100,0,0
W00000264,98.8,1.2,0
W00000265,94.3,3.4,2.3
W00000266,100,0,0
W00000267,100,0,0
W00000268,100,0,0
W00000269,98.6,0.5,0.9
W00000270,100,0,0
W00000278,99.6,0.4,0
W00000279,97.4,1.4,1.1
W00000280,99.7,0.3,0
W00000281,99.7,0.3,0
W00000282,100,0,0
W00000283,98.2,1.8,0
W00000314,99.1,0.9,0
W00000315,99.7,0.3,0
W00000316,98.3,1.7,0
W00000317,80.4,17.5,2.2
W00000318,80.3,16.1,3.6
W00000319,91.7,7.9,0.4
W00000322,99.4,0.6,0
W00000323,99.7,0.3,0
W00000324,99.1,0.9,0
W00000325,98.9,1.1,0
W00000326,99.7,0.3,0
W00000327,100,0,0
W00000328,93.3,4.9,1.8
W00000329,93.5,5.8,0.7
W00000330,90.8,7,2.2
W00000331,88,9.6,2.4
W00000332,90.7,7.5,1.8
W00000333,97.9,1.7,0.4
W00000334,100,0,0
W00000335,95.9,2.8,1.2
W00000336,99.2,0.8,0
W00000339,99.3,0.7,0
W00000340,99.3,0.4,0.4
W00000362,89.5,10.5,0
W00000363,99.3,0.7,0
W00000364,99.6,0.4,0
W00000365,100,0,0
W00000366,99.7,0.3,0
W00000367,99.4,0.6,0
W00000368,99.7,0.3,0
W00000369,97.2,2.8,0
W00000370,97.3,2,0.8
W00000371,94.3,3.9,1.8
W00000372,96.6,3.1,0.3
W00000373,87.4,10.3,2.3
W00000374,96.3,3.7,0
W00000375,91.8,5.7,2.5
W00000388,100,0,0
W00000389,90.9,5.8,3.3
W00000390,91.7,5.5,2.8
W00000391,89.4,9.6,1
W00000392,92.8,5.1,2.2
W00000393,84.2,13.6,2.2
W00000394,89.9,9.6,0.6
W00000395,89,10.7,0.3
W00000396,85.3,11.8,2.9
W00000397,95.5,4.1,0.4
W00000398,96.6,3.4,0
W00000412,100,0,0
W00000413,99.4,0.6,0
W00000414,99.3,0.7,0
W00000415,100,0,0
W00000416,97.1,1.8,1.1
W00000417,99.2,0.8,0
W00000418,99.4,0.6,0
W00000420,98.9,0.9,0.3
W00000422,100,0,0
W00000439,98.2,1.5,0.4
W00000440,99.6,0.4,0
W00000441,100,0,0
W00000442,99.3,0.7,0
W00000443,100,0,0
W00000444,99.7,0,0.3
W00000460,96,3,1
W00000461,100,0,0
W00000462,99.1,0.9,0
W00000463,97.8,1.8,0.4
W00000464,96.7,2.4,0.9
W00000465,94.9,4.4,0.7
W00000466,98.1,1.9,0
W00000467,97.8,2.2,0
W00000468,87.7,11.9,0.4
W00000469,87.2,11.7,1.1
W00000470,92.1,7,1
W00000472,82.6,14.5,3
W00000490,98.1,1.6,0.3
W00000491,98.5,1.1,0.4
W00000492,98.1,1.3,0.6
W00000493,94.7,5.3,0
W00000494,98.3,1.7,0
W00000495,99.6,0.4,0
W00000496,98.8,1.2,0
W00000497,99.1,0.9,0
W00000505,99.7,0.3,0
W00000506,99.3,0.7,0
W00000507,99.1,0,0.9
W00000508,99.8,0.2,0
W00000509,99.7,0.3,0
W00000510,100,0,0
W00000511,98.2,1.8,0
W00000512,98.6,1.4,0
W00000513,98.8,0.6,0.6
W00000514,100,0,0
W00000515,99.6,0.4,0
W00000516,98.3,0.7,1
W00000517,97.7,2.3,0
W00000518,98.9,1.1,0
W00000519,92.7,6,1.3
W00000520,94.4,5.6,0
W00000521,98.8,1.2,0
W00000522,97.2,2.8,0
W00000523,98.4,1.6,0
