geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00092132,99.1,0.9,0
E00092133,99,1,0
E00092134,100,0,0
E00092135,98.9,1.1,0
E00112065,98.4,0.8,0.8
E00112067,96.3,3.7,0
E00112069,99,0.5,0.5
E00112076,99.2,0.8,0
E00112078,99.3,0,0.7
E00112079,95.3,4.7,0
E00112083,98.6,1.4,0
E00112085,92.5,7.5,0
E00112087,96.7,2.4,0.8
E00112089,97.5,2.5,0
E00112090,95.7,4.3,0
E00112091,99.4,0,0.6
E00112092,98.1,0,1.9
E00112093,94.8,5.2,0
E00112094,92.1,7.9,0
E00112095,94.9,4.6,0.5
E00112097,99.4,0.6,0
E00112098,97.8,1.5,0.7
E00112099,95.3,4.7,0
E00112100,97.6,1.9,0.5
E00112101,94.5,5.5,0
E00112102,98.4,1.6,0
E00112103,97.2,2.8,0
E00112104,98.4,1.6,0
E00112105,99.2,0,0.8
E00112130,98.8,1.2,0
E00112146,98.1,1.3,0.6
E00112147,99,1,0
E00112148,95.8,4.2,0
E00112149,100,0,0
E00112150,86.8,12.1,1.1
E00112151,99.2,0.8,0
E00112152,94.5,5.5,0
E00112153,99.2,0.8,0
E00112154,90.4,9.6,0
E00112155,100,0,0
E00112156,94.6,5.4,0
E00112158,99.2,0.8,0
E00112159,98.7,1.3,0
E00112160,99.5,0.5,0
E00112161,97.1,2.9,0
E00112162,58.1,41.9,0
E00112163,97.7,1.5,0.8
E00112164,79.7,19.6,0.7
E00112165,21.5,77.8,0.7
E00112166,69.7,30.3,0
E00112167,87.7,11.7,0.6
E00112168,97.2,2.8,0
E00112169,97.1,2.9,0
E00112170,97.4,2.6,0
E00112171,98.7,1.3,0
E00112172,94.2,5.8,0
E00112173,76.3,23.1,0.6
E00112174,72.2,27.8,0
E00112175,26.6,73.4,0
E00112176,84.3,15.7,0
E00112177,29.2,69.2,1.7
E00112178,82.5,17.5,0
E00112179,100,0,0
E00112181,90.4,9.6,0
E00112182,79.4,20.6,0
E00112183,84.9,15.1,0
E00112184,97.6,2.4,0
E00112185,77.9,22.1,0
E00112186,94.5,5.5,0
E00112187,79.5,20.5,0
E00112188,89.1,10.9,0
E00112189,77.4,21.8,0.8
E00112190,95.3,4.7,0
E00112192,87.6,12.4,0
E00112193,100,0,0
E00112194,69.2,30.8,0
E00112195,89.2,10.8,0
E00112196,75.8,24.2,0
E00112197,83.9,16.1,0
E00112198,98.3,1.7,0
E00112199,87.4,12,0.5
E00112200,100,0,0
E00112202,81.1,18.9,0
E00112203,78.4,21.6,0
E00112204,95.5,3.7,0.7
E00112205,46,54,0
E00112206,49.2,50.8,0
E00112207,71.5,27.6,0.8
E00112209,67.8,31.8,0.5
E00112210,85.5,14.5,0
E00112211,95.1,4.9,0
E00112212,96.2,3.8,0
E00112213,93.2,6.8,0
E00112214,81.6,18.4,0
E00112215,99.2,0.8,0
E00112216,99.3,0.7,0
E00112217,94.5,5.5,0
E00112218,71.3,28.7,0
E00112219,98.2,1.8,0
E00112220,90.7,9.3,0
E00112221,64.5,35.5,0
E00112222,85.3,7.6,7.1
E00112223,51.7,47.4,0.9
E00112224,55.5,44.5,0
E00112225,95.2,4.8,0
E00112226,83.5,16.5,0
E00112227,85.7,14.3,0
E00112228,98,2,0
E00112229,93.3,6.7,0
E00112235,100,0,0
E00112236,96,3.5,0.6
E00112237,99.3,0,0.7
E00112238,100,0,0
E00112239,90.2,7.5,2.3
E00112241,95.9,4.1,0
E00112243,87,13,0
E00112244,100,0,0
E00112245,98.9,1.1,0
E00112246,97.4,2.6,0
E00112247,51.5,48.5,0
E00112248,97.1,2.9,0
E00112250,17.6,5.9,76.5
E00112251,94.7,4.6,0.7
E00112253,98.4,1.6,0
E00112254,95.3,4.7,0
E00112255,89.4,10.6,0
E00112256,97.5,2.5,0
E00112258,90.5,9.5,0
E00112259,99.2,0,0.8
E00112260,96.1,3.9,0
E00112261,80.9,19.1,0
E00112268,100,0,0
E00112269,94.1,4.9,1
E00112270,95.3,4.7,0
E00112271,85.2,14.2,0.6
E00112272,96.7,3.3,0
E00112283,97.3,2.7,0
E00112284,96.9,2.4,0.8
E00112285,97.9,2.1,0
E00112286,96.2,2.3,1.5
E00112287,99.2,0.8,0
E00112288,97,3,0
E00112289,99.3,0.7,0
E00112290,98.4,1.1,0.5
E00112291,96.6,3.4,0
E00112293,98.8,1.2,0
E00112294,91,7.9,1.1
E00119054,79.1,20.9,0
E00119055,93.2,6.8,0
E00119056,92.2,7.8,0
E00119057,87.9,12.1,0
E00119058,100,0,0
E00119059,97.5,1.9,0.6
E00119060,100,0,0
E00119061,69.9,30.1,0
E00119062,99.2,0.8,0
E00119063,99.2,0.8,0
E00119064,71.3,28.7,0
E00119065,81.5,18.5,0
E00119066,60,40,0
E00119067,99.3,0.7,0
E00119068,89.1,10.9,0
E00119069,64.8,35.2,0
E00119070,89.1,10.9,0
E00119071,67.4,32.6,0
E00119073,63,37,0
E00119074,64.5,35.5,0
E00119075,100,0,0
E00119076,100,0,0
E00119077,89.1,10.9,0
E00119078,95.5,4.5,0
E00119079,79.9,20.1,0
E00119080,99.3,0.7,0
E00119081,99.2,0.8,0
E00119082,96.7,3.3,0
E00119083,94.4,5.6,0
E00119084,0.4,99.6,0
E00119085,89.8,10.2,0
E00119087,90.6,9.4,0
E00119088,100,0,0
E00119089,98.6,1.4,0
E00119090,84.3,15.7,0
E00119091,94.9,5.1,0
E00119092,93.2,6.8,0
E00119093,68.3,31.7,0
E00119094,73.1,26.9,0
E00119095,66.7,33.3,0
E00119096,92.7,6.5,0.8
E00119097,99.2,0.8,0
E00119098,90.1,9.9,0
E00119099,75.6,24.4,0
E00119100,64.3,35.7,0
E00119101,59.7,40.3,0
E00119102,94.3,5.7,0
E00119104,68,32,0
E00119105,74.9,25.1,0
E00119106,92.7,7.3,0
E00119107,97.1,2.9,0
E00119108,62.2,37.8,0
E00119109,13.3,86.7,0
E00119111,98.6,1.4,0
E00119113,98.1,1.9,0
E00119114,14.1,85.9,0
E00119115,98.4,1.6,0
E00119116,99.2,0.8,0
E00119117,98.5,1.5,0
E00119118,100,0,0
E00119119,58.7,41.3,0
E00119120,97.8,2.2,0
E00119121,63.3,36,0.7
E00119122,96.2,3.8,0
E00119123,81.4,18.6,0
E00119124,56.7,43.3,0
E00119125,100,0,0
E00119126,99.2,0.8,0
E00119127,100,0,0
E00119128,99.3,0.7,0
E00119129,99.1,0.9,0
E00119130,100,0,0
E00119131,98.4,1.6,0
E00119134,99.2,0.8,0
E00119135,93.9,6.1,0
E00119136,68.1,31.9,0
E00119137,80.9,19.1,0
E00119138,100,0,0
E00119139,34.7,65.3,0
E00119140,100,0,0
E00119141,100,0,0
E00119142,94.4,4.9,0.7
E00119143,100,0,0
E00119144,85,15,0
E00119145,99.2,0,0.8
E00119146,100,0,0
E00119147,98.5,1.5,0
E00119148,100,0,0
E00119149,100,0,0
E00119150,98.4,1.6,0
E00119151,97.8,2.2,0
E00119152,65.7,32.6,1.7
E00119153,90.5,9.5,0
E00119154,100,0,0
E00119155,87.3,12.7,0
E00119156,94.6,5.4,0
E00119157,69.8,30.2,0
E00119158,89.5,10.5,0
E00119159,100,0,0
E00119160,51.9,48.1,0
E00119161,81,19,0
E00119162,100,0,0
E00119163,100,0,0
E00119164,100,0,0
E00119165,91.7,7.8,0.5
E00119166,99.2,0.8,0
E00119167,92.5,7.5,0
E00119168,97.2,2.8,0
E00119169,95.2,4.8,0
E00119170,95.6,4.4,0
E00119171,96,4,0
E00119172,90.7,9.3,0
E00119173,99.3,0,0.7
E00119174,100,0,0
E00119327,94.9,5.1,0
E00119328,94.5,5.5,0
E00119329,93,7,0
E00119330,94.4,5.6,0
E00119331,93.4,6.6,0
E00119332,98.7,1.3,0
E00119333,98.5,1.5,0
E00119345,95.8,4.2,0
E00119346,90.6,9.4,0
E00119347,95.6,4.4,0
E00119348,98.8,1.2,0
E00119349,98.4,1.6,0
E00119350,69.9,30.1,0
E00119352,98.4,1.6,0
E00119353,93.3,6.7,0
E00119354,78.3,21.7,0
E00119355,100,0,0
E00119356,99.3,0.7,0
E00119357,80.2,19.8,0
E00119358,57.3,42.7,0
E00119395,95.3,3.8,0.9
E00119396,100,0,0
E00119397,87.3,1.9,10.8
E00119398,83.8,16.2,0
