geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00092132,90.2,4.2,5.6
E00092133,91.9,2.8,5.3
E00092134,89.7,1.7,8.6
E00092135,94.9,3.3,1.9
E00112065,97.5,0,2.5
E00112067,97.6,0,2.4
E00112069,94.2,1.9,4
E00112076,96.4,1.3,2.3
E00112078,95.6,1.1,3.3
E00112079,91.2,2.9,5.8
E00112083,94.6,1.1,4.2
E00112085,97.2,0.3,2.6
E00112087,97.9,1,1
E00112089,94.9,1.8,3.3
E00112090,94.9,2.1,3.1
E00112091,95.6,2.1,2.3
E00112092,96.9,0.5,2.6
E00112093,97.4,1.3,1.3
E00112094,94.2,1.9,3.8
E00112095,95.5,1.4,3.1
E00112097,94.4,2.8,2.8
E00112098,97.9,0.3,1.8
E00112099,93.2,1.9,4.9
E00112100,94.9,1.9,3.2
E00112101,93.4,1.3,5.2
E00112102,94.5,2.1,3.4
E00112103,95.9,0.4,3.8
E00112104,94.8,2.6,2.6
E00112105,92.6,1.8,5.5
E00112130,93.9,1.8,4.4
E00112146,96,0.8,3.2
E00112147,90.5,3,6.5
E00112148,97.2,1.2,1.6
E00112149,90.1,2.8,7.1
E00112150,94.7,2.2,3.1
E00112151,93.5,2.7,3.8
E00112152,92.8,3.4,3.9
E00112153,95.8,0.3,3.9
E00112154,97.4,0.7,1.9
E00112155,91.6,2.4,6.1
E00112156,94.6,2,3.4
E00112158,97.3,1,1.7
E00112159,96.4,0.5,3
E00112160,96.6,0.4,3
E00112161,90.7,1.4,7.9
E00112162,92,1,7
E00112163,91.1,4.5,4.5
E00112164,93.4,2.3,4.3
E00112165,90.4,0,9.6
E00112166,82.9,4.8,12.3
E00112167,89.3,1.9,8.9
E00112168,93.4,1.7,4.9
E00112169,93.3,2.3,4.3
E00112170,91.9,4.8,3.4
E00112171,96.7,1,2.4
E00112172,89.4,3.4,7.2
E00112173,87.5,2.5,10
E00112174,93.2,2.3,4.5
E00112175,78.3,3.9,17.8
E00112176,89.1,3.2,7.7
E00112177,92.8,2.4,4.8
E00112178,85.1,2.7,12.2
E00112179,94.1,0,5.9
E00112181,89.5,1,9.5
E00112182,89.2,2.5,8.3
E00112183,93.8,2.1,4.1
E00112184,92.6,1.8,5.7
E00112185,95.1,0.8,4.1
E00112186,93.9,1.6,4.5
E00112187,87.7,1.4,10.9
E00112188,94.6,1.7,3.7
E00112189,99.3,0,0.7
E00112190,93.9,0.3,5.7
E00112192,96.6,0.4,3.1
E00112193,91.6,0.7,7.6
E00112194,88.3,2.7,9.1
E00112195,85.5,3.6,10.9
E00112196,89.4,2.4,8.2
E00112197,94.7,1.2,4
E00112198,97,0.7,2.3
E00112199,89.9,1.7,8.4
E00112200,85.7,4.2,10.1
E00112202,90.9,3,6.1
E00112203,89.1,1.9,9
E00112204,93,2.3,4.6
E00112205,82,2,16
E00112206,90.3,1.6,8.2
E00112207,89.2,4.9,5.8
E00112209,86.5,3.8,9.7
E00112210,93,3.3,3.6
E00112211,94.4,1.4,4.2
E00112212,95.2,0.2,4.6
E00112213,93.5,0.7,5.7
E00112214,93.3,2.1,4.5
E00112215,97.4,0.9,1.7
E00112216,95.2,0.3,4.5
E00112217,93.5,1,5.5
E00112218,93.1,1.7,5.2
E00112219,94.8,0.9,4.3
E00112220,86.2,4.6,9.2
E00112221,76.7,0,23.3
E00112222,89.9,2.3,7.8
E00112223,88.6,3,8.4
E00112224,88.1,1.9,10
E00112225,93.4,0.6,5.9
E00112226,92.3,1.7,6.1
E00112227,94.6,1.7,3.7
E00112228,92.6,2.5,4.8
E00112229,88.1,1,10.9
E00112235,96.8,0.8,2.3
E00112236,98.1,0.5,1.4
E00112237,95.4,2,2.6
E00112238,94.9,2.1,2.9
E00112239,97.9,0.2,1.9
E00112241,93,1.3,5.6
E00112243,94.4,1.1,4.5
E00112244,95.1,1.4,3.4
E00112245,91,2.7,6.3
E00112246,92.1,0.7,7.2
E00112247,91.3,2.4,6.3
E00112248,92.1,1.7,6.2
E00112250,99.3,0,0.7
E00112251,96.8,0.2,2.9
E00112253,97.8,0.2,2
E00112254,97.7,1,1.3
E00112255,93.1,2.5,4.5
E00112256,96.8,0.5,2.6
E00112258,95.8,0.4,3.8
E00112259,94.1,1.6,4.2
E00112260,96.4,2.1,1.5
E00112261,96,0.6,3.4
E00112268,95.6,0.4,4
E00112269,94.6,0.7,4.7
E00112270,95.4,1.1,3.4
E00112271,97.3,0.6,2.1
E00112272,99.1,0.5,0.5
E00112283,94.3,2,3.7
E00112284,95.2,2.6,2.2
E00112285,95.7,2.6,1.7
E00112286,94.7,0.3,5
E00112287,97.2,0.4,2.5
E00112288,95.4,1.2,3.4
E00112289,93.4,2.1,4.5
E00112290,95.9,1.1,3
E00112291,96.9,0.6,2.5
E00112293,93.7,1.5,4.8
E00112294,95.1,1.9,3
E00119054,88.9,1.6,9.5
E00119055,68,10.9,21.1
E00119056,72.6,3.4,24
E00119057,82.2,1.8,16
E00119058,91.9,3.1,5
E00119059,88,3.4,8.6
E00119060,93,1.7,5.2
E00119061,84.4,3.1,12.5
E00119062,90.9,4.8,4.3
E00119063,91.7,2.9,5.3
E00119064,88.2,2.8,9
E00119065,71,1.5,27.6
E00119066,73.6,5.1,21.4
E00119067,92.2,0.9,6.9
E00119068,78.9,2.1,19
E00119069,68.5,5.8,25.6
E00119070,83.4,3.2,13.3
E00119071,76.2,3.3,20.5
E00119073,85.8,2.6,11.6
E00119074,91.4,1.2,7.4
E00119075,84.2,2.3,13.5
E00119076,92.1,0.9,7
E00119077,84.7,3.7,11.6
E00119078,84.6,2.2,13.3
E00119079,78.4,2.7,18.8
E00119080,91.6,3.4,5.1
E00119081,89.4,1.5,9
E00119082,86.4,2.8,10.8
E00119083,73.7,2,24.3
E00119084,47.7,4.1,48.1
E00119085,94.1,1.5,4.4
E00119087,89.4,1.3,9.3
E00119088,88.6,2.9,8.6
E00119089,96.4,1,2.6
E00119090,87,3,10
E00119091,82.7,2.5,14.8
E00119092,86.8,3.7,9.6
E00119093,90.9,1.8,7.3
E00119094,92.4,0.3,7.3
E00119095,81.4,4.3,14.2
E00119096,88,3.3,8.7
E00119097,87.8,2.4,9.9
E00119098,91.6,1.9,6.5
E00119099,93.9,0.4,5.8
E00119100,75.7,2.8,21.5
E00119101,68.1,0.7,31.2
E00119102,85.6,1.5,13
E00119104,81.9,3.7,14.4
E00119105,72.3,5.5,22.3
E00119106,79.3,2.8,17.9
E00119107,81.7,1.7,16.6
E00119108,67.8,7.4,24.7
E00119109,78.5,5.2,16.2
E00119111,85.2,1.1,13.7
E00119113,88.6,1.5,9.8
E00119114,75.4,4,20.6
E00119115,89.8,2.8,7.4
E00119116,96.3,1.2,2.4
E00119117,92.8,1.7,5.5
E00119118,90.9,2.6,6.4
E00119119,95.5,0.3,4.2
E00119120,90.5,2.8,6.7
E00119121,78.5,4.6,16.9
E00119122,94.7,2,3.2
E00119123,88.2,5,6.8
E00119124,69.9,3.4,26.7
E00119125,90.8,2.2,7
E00119126,93,2.4,4.5
E00119127,94.7,2.3,3.1
E00119128,83.1,1.3,15.6
E00119129,93.6,1.7,4.7
E00119130,89.6,4.5,5.8
E00119131,91.1,2.9,6.1
E00119134,95.5,0.3,4.1
E00119135,88.5,3.7,7.7
E00119136,90.6,3.4,6
E00119137,86.6,3.1,10.3
E00119138,94.7,1.7,3.6
E00119139,85.1,2.4,12.5
E00119140,87.6,3.4,9
E00119141,88.3,2.9,8.8
E00119142,91.5,2.8,5.7
E00119143,93.4,2,4.6
E00119144,88,2.5,9.5
E00119145,92.3,2.7,5
E00119146,92.3,2.5,5.2
E00119147,92.3,1.6,6.1
E00119148,88.5,1.8,9.7
E00119149,89.8,2.9,7.3
E00119150,87,5.5,7.5
E00119151,88,4.4,7.6
E00119152,85.1,3.6,11.3
E00119153,89.2,2,8.8
E00119154,98.1,0,1.9
E00119155,89,1.5,9.5
E00119156,92.1,1.7,6.2
E00119157,85.1,3.6,11.4
E00119158,90.6,2.4,7
E00119159,94.4,3.4,2.2
E00119160,89.2,2.1,8.7
E00119161,90.8,0.4,8.9
E00119162,97.3,2.7,0
E00119163,90.7,4,5.3
E00119164,93.2,2.7,4.2
E00119165,92.1,2.1,5.8
E00119166,97.4,0.3,2.3
E00119167,96.6,1,2.4
E00119168,95,3.2,1.8
E00119169,94.6,1.4,4
E00119170,94.1,1.1,4.8
E00119171,92,4.5,3.5
E00119172,98.1,0.7,1.2
E00119173,95,2.1,2.9
E00119174,99.2,0,0.8
E00119327,95.5,0.4,4.1
E00119328,96.7,0.6,2.7
E00119329,97.3,1,1.7
E00119330,98.1,0.9,0.9
E00119331,94.8,2.6,2.6
E00119332,97.1,0.5,2.4
E00119333,95.9,1,3.1
E00119345,96.1,1.4,2.5
E00119346,93.5,2.2,4.2
E00119347,92.4,2.5,5.1
E00119348,96.1,0.2,3.7
E00119349,92.4,4.8,2.8
E00119350,93.1,2.5,4.5
E00119352,98.5,0.9,0.6
E00119353,91.8,4.4,3.8
E00119354,98.2,0,1.8
E00119355,94.1,2,3.9
E00119356,96.2,1.2,2.6
E00119357,97,1,2
E00119358,92.6,2,5.4
E00119395,94.8,0.4,4.8
E00119396,96.6,0.9,2.5
E00119397,96,0.5,3.5
E00119398,98.1,0,1.9
E00119841,95.6,1.7,2.7
E00119842,93.2,1.1,5.7
E00119843,92.8,2.1,5.1
E00119844,95.1,2.4,2.4
