geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00092132,93.8,4.4,0.7,1.1
E00092133,90,7.5,0.8,1.7
E00092134,91.2,6.1,2.6,0
E00092135,92.1,7.4,0.5,0
E00112065,91.3,7.1,1.3,0.3
E00112067,88.6,7.1,2.5,1.9
E00112069,90.9,5,1.3,2.7
E00112076,89,5.7,3,2.3
E00112078,91.5,7.4,0.3,0.9
E00112079,93.7,5,0.3,1
E00112083,91.7,6.2,0.3,1.8
E00112085,91.2,3.8,2.5,2.5
E00112087,92.7,4.8,2.2,0.3
E00112089,90.9,4.9,1.1,3
E00112090,91.2,4.2,2.8,1.8
E00112091,90.9,7.2,1.3,0.5
E00112092,88.9,6.6,1.6,2.9
E00112093,87.8,7.4,1.7,3
E00112094,85.4,9.3,2.6,2.6
E00112095,93.5,2.7,0.9,2.9
E00112097,91.2,5.3,2.3,1.3
E00112098,89.9,7.8,0,2.3
E00112099,92.7,4.5,0.8,2
E00112100,91.5,4.1,1.6,2.8
E00112101,91.4,6.7,1.2,0.7
E00112102,92.4,5.2,1.1,1.3
E00112103,90.1,6.3,1.6,2
E00112104,90.9,7.1,0.3,1.7
E00112105,88.5,6.4,2.5,2.5
E00112130,93.2,4.6,0.5,1.8
E00112146,90,6.6,2.5,0.8
E00112147,90.2,6.3,1.2,2.4
E00112148,91.8,4.1,2.5,1.6
E00112149,95.6,2.4,0.9,1.2
E00112150,92,6.2,0.5,1.4
E00112151,94.1,5.1,0.4,0.4
E00112152,93.4,4.9,1.1,0.5
E00112153,91.2,4.9,1.6,2.3
E00112154,88.5,2.7,3.4,5.4
E00112155,93.9,5,0.4,0.7
E00112156,92.8,4.7,1.3,1.3
E00112158,88.7,5.8,1.7,3.8
E00112159,92.7,3.8,1.6,1.9
E00112160,93.1,4.2,0.8,1.9
E00112161,92.9,3.8,0.6,2.6
E00112162,90,5.7,0.7,3.6
E00112163,92.6,4.4,1.2,1.8
E00112164,87.9,7.7,0.4,4
E00112165,95.9,1.6,0.5,2.1
E00112166,93.9,4.9,0,1.1
E00112167,94,4.7,0.5,0.7
E00112168,91,7.8,0.6,0.6
E00112169,92.7,5.7,0.9,0.6
E00112170,94.5,3.8,0.7,1
E00112171,94.3,1.5,1.5,2.6
E00112172,89.5,6.6,1.6,2.3
