areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00015710,78.4,5.3,16.3
E00015711,78.3,4.2,17.5
E00015714,66,5.7,28.4
E00015715,79.6,4.5,15.9
E00015719,67.7,4.6,27.7
E00015720,70.8,2.9,26.3
E00015722,67.3,8.1,24.6
E00015723,75.1,14.2,10.7
E00015724,74.1,1,24.8
E00015726,77.1,2.2,20.6
E00015729,73.8,3.2,22.9
E00015730,65.2,6.6,28.1
E00015731,70.1,6.4,23.6
E00015848,56.5,4.7,38.9
E00015853,73.8,5.8,20.4
E00015854,38.4,7.6,54.1
E00015855,64.1,7.3,28.6
E00015856,59.8,5.3,34.9
E00015857,63.6,3.9,32.5
E00015859,67.8,4.3,27.9
E00015863,45.6,17.8,36.7
E00015867,73.6,5.7,20.7
E00015868,73,3.8,23.2
E00015870,73.1,3.2,23.7
E00015871,69.2,4.7,26.2
E00015873,66.1,4.4,29.5
E00015874,63.8,6,30.2
E00015876,66.9,5.8,27.2
E00015879,61.2,3.9,34.9
E00015880,65.5,3.8,30.7
E00015883,64.7,2.1,33.2
E00015884,63.4,3.9,32.8
E00015885,63.9,5.3,30.7
E00015887,56.3,7.8,35.9
E00015888,63.3,5.3,31.3
E00015889,61.2,2.8,35.9
E00017037,69.7,3.9,26.4
E00017038,68.4,3.5,28.1
E00017039,70.2,4.2,25.6
E00017040,65.3,7,27.7
E00017041,84.4,3,12.6
E00017043,62,4.9,33.1
E00017044,64.8,3.2,32
E00017047,67.5,3.6,28.9
E00017048,75.4,2.6,22
E00017051,76.2,5,18.8
E00017053,69.6,4.2,26.2
E00017054,67,0.9,32.2
E00017056,73.4,4.8,21.8
E00017058,68.2,10,21.8
E00017059,70.4,5.8,23.8
E00017061,68.5,5.6,25.9
E00017062,60.3,1.8,37.9
E00017063,55.2,9.7,35.1
E00017064,72.8,4.9,22.3
E00017065,64.1,3.9,32
E00017066,65.3,3.3,31.4
E00017067,66.2,3.9,29.8
E00017068,66.6,3.7,29.7
E00017070,61,5.3,33.7
E00017072,66.9,2.3,30.8
E00017073,66.9,2.3,30.8
E00017081,62.9,3.6,33.5
E00017082,63.1,4.6,32.2
E00017084,51.8,5.8,42.3
E00017085,59.4,5.8,34.7
E00017088,60,0,40
E00017089,56.9,7,36.1
E00017090,47.4,0.5,52.1
E00017091,63.5,5.6,30.9
E00017092,57.5,3.6,38.9
E00017096,70.7,4,25.3
E00017137,64,4.3,31.8
E00017138,51.8,8,40.2
E00017140,68.2,4.3,27.6
E00017141,60.5,4.2,35.4
E00017142,55.6,8.7,35.7
E00017143,58.3,10.2,31.6
E00017144,70.4,4.3,25.3
E00017145,67.1,5.8,27.1
E00017146,68.4,3.8,27.8
E00017147,66,2.2,31.8
E00017148,47.7,5.6,46.7
E00017149,63.3,6,30.6
E00017150,58.2,5,36.8
E00017151,57.6,7.6,34.8
E00017152,56.6,5.4,38
E00017153,55.3,8.5,36.2
E00017157,62.5,4,33.5
E00017158,58.3,5.4,36.3
E00017159,52.5,7.6,39.9
E00017160,45.3,9.8,44.9
E00017161,62.6,2.8,34.6
E00017162,64.4,2.7,32.9
E00017163,62.5,4.7,32.9
E00017164,63.8,3.2,33
E00017165,65,3.5,31.5
E00017166,65.9,5.1,29.1
E00017167,60.9,2.3,36.8
E00017168,66.5,4.5,29
E00017169,59,5.9,35.2
E00017170,70.5,4.9,24.6
E00017171,64.5,3.8,31.6
E00017172,69.1,4.6,26.3
E00017173,72,2.2,25.9
E00017174,56.2,6.6,37.2
E00017175,65.4,4.1,30.5
E00017176,62.4,3.6,34.1
E00017177,67.4,3.4,29.3
E00017178,62.4,4.7,32.9
E00017179,60.7,2.3,37
E00017180,60.7,6.2,33.1
E00017181,61.7,6.3,32.1
E00017182,56.9,6.9,36.2
E00017183,55.6,2.6,41.8
E00017184,69.1,3.8,27.1
E00017185,66.2,1,32.8
E00017186,69.8,3,27.2
E00017187,61.7,3.8,34.6
E00017188,61.2,3.8,35
E00017189,65.8,4.9,29.2
E00017190,70.5,7.4,22.1
E00017191,66.3,3.7,30
E00017192,76.5,2.7,20.8
E00017193,66.8,3,30.2
E00017194,75.6,4.8,19.6
E00017195,73.9,3.9,22.2
E00017232,70.4,4.7,24.8
E00017234,65,5.3,29.7
E00017235,57.9,3.7,38.4
E00017237,69.7,4.8,25.5
E00017241,60.1,4,35.9
E00017242,72.5,8.2,19.3
E00017243,65,8,27
E00017244,60.5,4.7,34.8
E00017245,86.1,3.8,10.1
E00017246,70.7,2.1,27.2
E00017247,75.3,10,14.7
E00017249,58.6,4.8,36.6
E00017250,64.2,7.6,28.1
E00017252,73.2,5.8,21
E00017253,66.6,4.2,29.2
E00017254,57.1,6.3,36.5
E00017255,61.3,8,30.8
E00017256,61.5,5.4,33.1
E00017257,64.4,4.1,31.5
E00017259,46.8,8.2,45.1
E00017260,52,5.3,42.7
E00017262,71,9.2,19.8
E00017263,65.7,5.1,29.2
E00017265,62.8,5.7,31.4
E00017266,69,6.2,24.8
E00017267,67.9,5.6,26.5
E00017268,65.3,5.9,28.8
E00017269,59.9,6.7,33.3
E00017270,62.7,4.5,32.8
E00017271,57.1,4.8,38.1
E00017272,64.8,4.7,30.5
E00017273,65.3,5.4,29.3
E00017274,64.1,2.7,33.2
E00017275,63.1,5.4,31.5
E00017276,67.9,7.9,24.2
E00017277,63.2,4.7,32.1
E00017278,62,2.7,35.3
E00017279,64.5,4.1,31.4
E00017280,61.4,5.2,33.3
E00017281,82.2,3,14.8
E00017282,60.4,2.2,37.4
E00017283,62.7,6.1,31.2
E00017284,63.8,3.3,32.8
E00017285,59.5,3.5,37
E00017286,54,5.1,40.9
E00017287,46.2,3.5,50.3
E00017288,55.8,8.5,35.7
E00017289,57.4,3.8,38.8
E00017290,63.7,7.1,29.2
E00017291,62,3.6,34.4
E00017293,60,3.5,36.5
E00017294,67.3,1.9,30.8
E00017356,55.9,5.4,38.7
E00017368,60.7,4,35.3
E00017369,62.3,4.4,33.3
E00017370,62.2,4.1,33.7
E00017374,62.5,4.9,32.6
E00017375,60.5,4.9,34.6
E00017376,53.7,6.9,39.4
E00017377,62.8,3.1,34.2
E00017378,55.6,5.6,38.7
E00017380,63.1,4.3,32.6
E00022724,77.1,2.2,20.6
E00022726,66.1,5.5,28.4
E00022727,62,4.4,33.6
E00022728,63.7,4.8,31.4
E00022729,64.1,3.5,32.4
E00022730,56.7,4.6,38.7
E00022731,76.5,5.4,18.1
E00022732,63.3,4.6,32
E00022733,63.2,4.5,32.3
E00022744,63.4,4.7,31.9
E00022745,62.2,4.8,33
E00022746,57.9,9.3,32.9
E00022747,58.5,4.3,37.1
E00022748,71,5.6,23.4
E00022749,74.7,4,21.3
E00022750,44,8,48
E00022751,74.3,6.7,19
E00022752,58.6,6.1,35.4
E00022753,70.2,4.3,25.6
E00022754,68.1,3.8,28.1
E00022755,60.9,6.3,32.8
E00022756,71,4.8,24.1
E00022757,65.4,3.8,30.8
E00022758,68,3,29
E00022759,46.2,9.2,44.6
E00022760,64.8,9.3,25.8
E00022761,62.9,3.9,33.2
E00022762,73.1,5.6,21.3
E00022763,72.5,5.7,21.7
E00022764,67.9,4.5,27.6
E00022765,67,4.5,28.6
E00022766,59.1,4,36.9
E00022767,67.3,5.2,27.5
E00022768,67.2,2.6,30.2
E00022769,73.1,1.9,25
E00022770,77,2.5,20.5
E00022771,75.8,2.7,21.5
E00022775,61.6,7.4,31
E00022776,55.4,3.6,41
E00022778,67.5,7.8,24.7
E00022779,63.6,4,32.4
E00022780,78.1,1.6,20.3
E00022781,72.9,2,25.1
E00022782,59.3,2.7,38
E00022784,76.6,4.4,19
E00022785,78.9,3.6,17.5
E00022786,48.8,8.3,43
E00022787,77.9,3.9,18.2
E00022788,68.3,3.1,28.6
E00022789,68.6,3.6,27.7
E00022790,53.9,6.6,39.5
E00022791,57.4,7,35.6
E00022793,77.4,2.7,19.8
E00022794,81.9,2.1,16
E00022796,83.1,2.5,14.3
E00022797,55.4,1.6,43
E00022798,72.8,1.5,25.7
E00022799,65.1,3.9,31
E00022810,66.9,4.5,28.7
E00023242,73.8,4.5,21.7
E00023251,59.8,6.9,33.3
E00023252,57.9,8.1,34
E00023253,53.4,3.3,43.3
E00166838,64.4,4.8,30.8
E00166840,74.6,3.8,21.5
E00166841,65.2,6.8,28
E00166842,70.9,7.1,21.9
E00166843,63.9,4.8,31.3
E00170935,78,1.6,20.3
E00170937,80.5,4.3,15.2
E00170939,61.5,6.3,32.1
E00170940,68.2,5.4,26.4
E00170962,71.3,2,26.7
E00170970,71.3,4.3,24.4
E00171088,76,2.9,21.1
E00177569,82.9,5.4,11.6
E00177592,77.7,1.5,20.8
E00177667,86.3,5.5,8.2
E00184338,68.4,4.4,27.3
E00184340,72.9,0,27.1
E00184341,78.7,5.1,16.3
E00184344,63,2.8,34.2
E00184345,52.7,8.4,38.9
E00184351,71,3.3,25.7
E00184359,57.8,5.5,36.8
E00184365,64.6,3.2,32.1
E00184373,50,5.7,44.3
E00184375,70,4.8,25.2
E00184376,78.1,3.3,18.6
