areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00015710,8.4,13.1,10,65.3,3.2
E00015711,6.3,12.4,7.6,69.2,4.4
E00015714,6.4,22,7.2,59.3,5.1
E00015715,6.8,12.4,6.8,65.4,8.5
E00015719,7.8,11.2,6.6,67.2,7.2
E00015720,8,8,8.3,67.4,8.3
E00015722,6.6,14.9,11.2,62.2,5.2
E00015723,6.7,20.2,13.3,42,17.8
E00015724,7.2,9.7,11.7,67.4,3.9
E00015726,4.5,15.9,10.6,64.8,4.2
E00015729,4.5,22.1,7.3,63.9,2.1
E00015730,6.8,19.4,13.6,53.7,6.5
E00015731,9.4,18.5,9.1,58.3,4.6
E00015848,29.4,23.3,7.1,30.2,10.1
E00015853,10.9,19.9,3.2,59,7
E00015854,40.2,39.3,9.3,8.4,2.8
E00015855,10.1,24.1,9,53.2,3.6
E00015856,21.3,24.3,8.1,38.9,7.5
E00015857,27.9,15.5,6.5,44.9,5.3
E00015859,23.2,19,10.3,43,4.5
E00015863,0,34.3,21.6,23.1,21
E00015867,6.6,13.7,7.5,69.5,2.7
E00015868,9.5,16.2,6.3,57.7,10.2
E00015870,5.9,18.4,10.1,61.5,4.2
E00015871,12.8,13.6,7.6,61.6,4.4
E00015873,10.8,26.1,6.1,50.2,6.8
E00015874,18.3,36.3,5.5,36,3.8
E00015876,16.4,23.3,8.8,42.6,8.8
E00015879,7.7,37.5,4.9,41.2,8.6
E00015880,25.5,17.9,3.3,45.6,7.6
E00015883,17.7,25.7,6.6,46.6,3.4
E00015884,25.5,13.3,7.9,46.8,6.5
E00015885,18.3,22.2,5.8,47.6,6.1
E00015887,17.5,27.1,6.5,46.2,2.8
E00015888,19.3,26.6,6.4,46.5,1.1
E00015889,18.4,19,10.5,42.9,9.3
E00017037,16.5,5.6,11.1,64,2.8
E00017038,17.6,12.7,2.5,62.6,4.5
E00017039,13.8,12.7,7.6,60.5,5.4
E00017040,13.9,9,6.1,65.5,5.5
E00017041,12.9,5.4,8.3,68.8,4.6
E00017043,30.7,9.7,5.8,49.2,4.5
E00017044,25.7,12.5,6.6,52,3.3
E00017047,15.4,7.2,8.6,64.7,4.1
E00017048,18.2,8.1,10,60.4,3.3
E00017051,19.4,10.6,7.4,58.5,4.1
E00017053,13.2,5.4,7.4,70.6,3.4
E00017054,15.5,4.8,7.6,65.7,6.4
E00017056,14,6.9,6.3,70.9,2
E00017058,11.1,24.1,8.8,52.5,3.5
E00017059,18.1,24.8,5.2,45.5,6.4
E00017061,15.4,11,3.3,69.1,1.1
E00017062,12.5,4.2,2.6,73.7,7.1
E00017063,29.9,12.1,8.5,44.1,5.4
E00017064,20.2,14.9,5.2,50.6,9.1
E00017065,32.3,14.1,3.4,42.9,7.2
E00017066,23.9,12.8,5.1,53.3,5.1
E00017067,18.5,5.1,6.9,63.8,5.8
E00017068,23.6,19.4,3.6,47.3,6.1
E00017070,29.1,22,2.4,44,2.6
E00017072,15.4,12.7,5.4,61,5.5
E00017073,7.7,17.4,11.1,58.6,5.3
E00017081,25.4,14.2,5,51.4,4
E00017082,19,28.4,5.5,42.5,4.5
E00017084,26.3,26,2,37.7,8
E00017085,20.4,26.1,6.3,37,10.2
E00017088,21.3,36.5,4.5,24.5,13.2
E00017089,16,30.5,5.3,43.4,4.7
E00017090,17.1,18.9,4.1,59,0.9
E00017091,23.1,20.5,5.1,47.1,4.2
E00017092,28.1,12.4,4.9,50.9,3.8
E00017096,23.7,20.5,8.4,40,7.4
E00017137,25.7,24.8,5.1,40.9,3.6
E00017138,23.8,28.7,9.1,33.4,5
E00017140,23.5,15,5.9,49.5,6.1
E00017141,35.5,11.2,2.8,46.7,3.7
E00017142,32,13.7,1.9,36.6,15.8
E00017143,23.1,12,14.2,46.5,4.3
E00017144,30.1,14.1,5.6,47.7,2.6
E00017145,25.6,11.2,6.7,49.8,6.7
E00017146,49.3,14.6,1.9,27.8,6.5
E00017147,30.8,15.4,3.1,42.6,8.1
E00017148,14.5,25.7,8.3,46.5,5
