areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00024760,57.2,30.4,10.1,2.2,0
E00024772,59.6,25.5,12.8,2.1,0
E00024773,52.1,38.7,7,2.1,0
E00024966,69.7,21.3,6.6,2.5,0
E00024967,56.5,35.1,6.9,1.5,0
E00024968,46.5,35.1,16.7,1.8,0
E00024971,62.9,29.4,7.1,0,0.6
E00024972,69.8,26.4,3.3,0.5,0
E00024973,49.2,36.7,13.3,0.8,0
E00024974,36.2,33.3,22.9,6.7,1
E00024975,39.6,40.6,16.7,3.1,0
E00024976,56.3,30.1,10.7,2.9,0
E00024977,60.7,31.3,7.1,0.9,0
E00024978,53.5,36.2,10.2,0,0
E00024979,60.2,33.1,6.8,0,0
E00024996,53.1,30.5,14.8,1.6,0
E00024997,39.8,41.5,14.4,4.2,0
E00024998,66.1,30.6,2.5,0.8,0
E00024999,41.6,40.8,16.8,0.8,0
E00025000,55,35.8,9.2,0,0
E00025001,59.4,34.4,6.3,0,0
E00025002,44.5,32.1,21.9,1.5,0
E00025003,27.7,37.3,27.7,7.2,0
E00025004,60.9,26.2,8.4,4,0.5
E00025005,55.5,29.4,10.9,4.2,0
E00031488,51.1,33.6,13.1,2.2,0
E00031489,56.2,29.5,13.3,1,0
E00031490,41.3,28.6,23.8,4.8,1.6
E00031491,36.6,37.5,19.6,6.3,0
E00031492,50,34.7,12.7,2.5,0
E00031493,47.4,32.6,12.6,7.4,0
E00031494,20,42.7,25.5,10.9,0.9
E00031495,53.2,33,11,2.8,0
E00031496,26.5,40.2,22,10.6,0.8
E00031497,31.2,34.8,25.4,8,0.7
E00031498,36.2,36.2,19.7,7.9,0
E00031499,37.6,35.6,20.1,6.7,0
E00031500,50.4,29.8,17,2.8,0
E00031501,39.1,39.1,17.8,4.1,0
E00031503,47.1,33.7,16.3,2.9,0
E00031504,50,35.3,13.7,1,0
E00031505,35.4,38,19.6,5.7,1.3
E00031506,31.1,27.3,32.9,8.7,0
E00031508,53.3,24.8,14.6,7.3,0
E00031509,41.3,37,17.4,4.3,0
E00031510,42.5,29.1,24.6,3.7,0
E00031511,36.6,34.8,23.8,4.9,0
E00031512,51.9,30.9,12.7,4.4,0
E00031513,33.1,34.6,24.3,7.4,0.7
E00031514,32.5,37.4,21.1,7.3,1.6
E00031516,25,37.9,26.4,9.3,1.4
E00031517,36.1,35.3,22.7,5.9,0
E00031518,31,34.5,23.9,10.6,0
E00031519,29.9,33.3,24.9,11.3,0.6
E00031520,27.5,27.5,31.7,13.4,0
E00031521,35.8,28.5,23.4,10.9,1.5
E00031522,50.8,33.3,11.9,4,0
E00031523,35.2,42.2,18.8,3.9,0
E00031524,39.8,37.2,20.4,2.7,0
E00031525,50,31.7,15.9,2.4,0
E00031526,44.8,36.6,16.4,2.2,0
E00031527,63.8,27.6,7.8,0.9,0
E00031528,71,21.4,7.6,0,0
E00031529,52.5,27.9,16.4,3.3,0
E00031530,48.5,27.9,17.6,5.9,0
E00031531,31.3,38.4,23.2,7.1,0
E00031532,61.1,29.3,8.3,1.3,0
E00031533,55.2,33.8,10,1,0
E00031534,56.8,29.7,11.9,1.7,0
E00031535,32.8,38.1,23.9,5.2,0
E00031536,53,34.2,12.8,0,0
E00031537,45.7,37.1,14.7,2.6,0
E00031538,44.8,38.5,13.5,3.1,0
E00031539,49.3,31.7,14.1,4.9,0
E00031540,42.6,33.3,18.4,5.7,0
E00031541,28.4,38.8,25.9,6.9,0
E00031542,18.1,39,31.4,11.4,0
E00031543,45.8,34.5,14.8,4.9,0
E00031544,38.5,39.4,17.4,4.6,0
E00031545,41.8,33.6,18,6.6,0
E00031546,49.1,35,9.2,6.7,0
E00031547,47.6,39.5,11.3,1.6,0
E00031548,50.7,37,10.9,1.4,0
E00031550,55.8,34.1,8.5,1.6,0
E00031551,42.2,37.1,15.5,5.2,0
E00031552,41.4,31.5,18.2,8.8,0
E00031553,61.2,29.9,9,0,0
E00031554,60.7,32.8,4.9,1.6,0
E00031555,54.5,31.8,12.1,1.5,0
E00031556,58,27.3,11.9,2.1,0.7
E00031559,54,32.5,12.5,1,0
E00031560,63,26.7,6.8,3.4,0
E00031561,53.1,35.9,7.8,3.1,0
E00031562,38.6,37,15.7,8.7,0
E00031563,45.7,34.1,17.8,2.3,0
E00031564,52.7,31.8,14,1.6,0
E00031566,49.7,32.7,13.8,3.8,0
E00031567,24.8,42.1,29,3.4,0.7
E00031568,36.7,41.3,17.4,4.6,0
E00031570,49.2,36.5,11.9,2.4,0
E00031571,49,34.6,15.4,1,0
E00031622,24.8,36.5,25.5,13.1,0
E00031623,14,34.1,34.1,17.1,0.8
E00031624,28.4,32.5,29.6,8.9,0.6
E00031625,33.6,35.8,26.9,3.7,0
E00031627,57.9,30.8,8.9,2.3,0
E00031629,56.8,26.5,14.4,2.3,0
E00031630,40.2,35.2,23,1.6,0
E00031631,52.9,30.9,14.7,1.5,0
E00031632,45.7,29.3,19.8,5.2,0
E00031633,54.4,30.9,13.2,1.5,0
E00031634,54.4,25.6,15.4,4.6,0
E00031635,43,38.5,13.3,5.2,0
E00031636,62.4,29.9,7.7,0,0
E00031637,56,33.3,10.7,0,0
E00031638,44.7,33.3,18.4,3.5,0
E00031639,30.4,37.5,23.2,8,0.9
E00031640,30.4,31.3,23.5,14.8,0
E00031641,22.8,37,32.3,7.9,0
E00031642,28.1,31.6,27.2,12.3,0.9
E00031643,28.6,33.3,22.2,15.9,0
E00031644,22.3,38.8,29.8,9.1,0
E00031645,25.2,32.1,30.5,10.7,1.5
E00031646,41.4,30.9,20,6.8,0.9
E00031647,25.9,34.8,28.9,10.4,0
E00031648,34.6,33.1,26.3,5.3,0.8
E00031649,22.4,25.9,37.9,13.8,0
E00031650,42.2,31,17.2,9.5,0
E00031651,38.3,33.9,18.3,8.7,0.9
E00031652,60.7,27.4,9.1,2.7,0
E00031653,36.1,32.8,21.3,9.8,0
E00031654,47.3,37.4,14.5,0.8,0
E00031655,19.3,30.7,33.3,14.7,2
E00031656,25.3,33.5,22.4,18.8,0
E00031657,44.7,30.7,19.6,5,0
E00031658,45.3,37.2,11.7,5.8,0
E00031659,48.1,37,11.9,3,0
E00031660,48.1,33.3,16.3,2.2,0
E00031661,52.4,36.4,9.1,2.1,0
E00031662,19.1,32.7,30,18.2,0
E00031666,49.2,36.2,13.1,1.5,0
E00031667,57.1,37.3,5.6,0,0
E00031669,27.7,33.9,24.1,13.4,0.9
E00031670,22.8,38.2,29.3,9.8,0
E00031671,28.4,29.3,29.3,12.9,0
E00031672,21.7,34.1,29.5,14.7,0
E00031674,25.9,37.8,23.8,12.6,0
E00031675,26.4,39.5,26.4,7,0.8
E00031676,22.3,41.7,29.1,6.8,0
E00031678,43.4,40.2,13.9,2.5,0
E00031681,62.7,25.4,11.9,0,0
E00031682,48.8,31.5,18.9,0.8,0
E00031684,63.5,25.7,9.6,1.2,0
E00031685,51,37.3,9.8,2,0
E00031686,50,33.9,14.4,1.7,0
E00031687,59.6,32.6,7.1,0.7,0
E00031688,43.9,39.5,15.8,0.9,0
E00031689,47.6,34.1,15.9,2.4,0
E00031690,35.6,34.4,20,10,0
E00031691,25.8,32.6,25,15.2,1.5
E00031692,47.6,33.3,15.1,4,0
E00031693,42.6,24.3,26.1,7,0
E00031694,46,32.8,16.8,4.4,0
E00031695,57.8,29.6,12.6,0,0
E00031735,52.9,33.6,10,3.6,0
E00031754,57,25.8,17.2,0,0
E00031759,58.5,25.2,12.2,4.1,0
E00031773,21.4,33.6,34.3,10.7,0
E00031774,45.3,33.8,16.5,4.3,0
E00031776,68.9,25.5,5.7,0,0
E00031779,33.3,36.7,20,10,0
E00031780,34.7,37.9,19.4,7.3,0.8
E00031781,26,35.9,33.6,4.6,0
E00031782,35.5,38,19.8,6.6,0
E00031783,41.9,35.9,11.1,11.1,0
E00031784,31,28.6,28.1,10.8,1.5
E00031785,55.8,31.3,10.2,2.7,0
E00031786,39.1,36.5,15.6,8.3,0.5
E00031787,26.4,34.4,26.4,12.8,0
E00031788,24.6,38.9,23,12.7,0.8
E00031789,42.3,36.2,20.1,1.3,0
E00031790,49.3,25.7,16.4,8.6,0
E00031791,25.4,38.1,28.4,6,2.2
E00031792,23.5,32,30.7,11.8,2
E00031793,37.8,38.5,16.2,7.4,0
E00031794,38.3,35.2,20.3,6.3,0
E00031795,29.4,32.9,24.5,12.6,0.7
E00031796,32.1,39.3,22.3,6.3,0
E00031797,51.2,30.4,15.2,3.2,0
E00031798,39,43,15,3,0
E00031799,36.5,33.3,19.8,10.3,0
E00031800,47,32.6,13.3,6.1,1.1
E00031801,64,25,8.5,2.4,0
E00031802,32.9,38.9,20.8,7.4,0
E00031803,39.1,29.7,26.8,4.3,0
E00031805,58.2,28.4,10.6,2.1,0.7
E00031806,17.5,33.3,31.7,16.7,0.8
E00031807,67.1,27.8,5.1,0,0
E00031808,61.1,28,9.6,1.3,0
E00031809,58,30.4,9.8,1.8,0
E00031811,50,36,11.8,2.2,0
E00031812,43.6,32.5,23.1,0.9,0
E00031813,43.1,32.1,21.9,2.9,0
E00031814,32.7,39.1,21.8,6.4,0
E00031815,51,30.6,15,3.4,0
E00031816,47.1,29.7,15.2,8,0
E00031817,28.7,34,24,11.3,2
E00031818,60.9,31.8,6,0.7,0.7
E00031819,46.8,31,18.3,2.4,1.6
E00031820,33.6,44.3,15.6,4.9,1.6
E00031821,50.4,32.8,16,0.8,0
E00031822,33.6,35.3,24.4,6.7,0
E00031823,47.6,29,17.1,6.2,0
E00031824,37.8,37.8,17.3,7.1,0
E00031825,19.7,39.4,31.1,9.1,0.8
E00031826,50.7,27.2,17.6,4.4,0
E00031827,47.2,39,13,0.8,0
E00031828,35.6,30.6,24.4,9.4,0
E00031829,39.6,42.1,15.9,2.4,0
E00031830,29,35.8,25.3,9.3,0.6
E00031831,35.6,43.2,17.4,3.8,0
E00031832,27,30.3,27.9,12.3,2.5
E00031833,44.8,36,14.4,4.8,0
E00031834,48.6,36,14.4,0.9,0
E00031835,52.9,37.7,9.4,0,0
