areacd,sex-001,sex-002
E00024760,51.1,48.9
E00024772,51.2,48.8
E00024773,51.3,48.7
E00024966,48.9,51.1
E00024967,48.5,51.5
E00024968,47.1,52.9
E00024971,51.5,48.5
E00024972,50.4,49.6
E00024973,52.7,47.3
E00024974,52.8,47.2
E00024975,54.8,45.2
E00024976,50.2,49.8
E00024977,49.8,50.2
E00024978,50.4,49.6
E00024979,50.2,49.8
E00024996,51.5,48.5
E00024997,48.9,51.1
E00024998,50.8,49.2
E00024999,53.3,46.7
E00025000,47.4,52.6
E00025001,49.1,50.9
E00025002,52.5,47.5
E00025003,53.3,46.7
E00025004,53,47
E00025005,49.4,50.6
E00031488,48.4,51.6
E00031489,51.2,48.8
E00031490,51.1,48.9
E00031491,48.8,51.2
E00031492,49.1,50.9
E00031493,47.9,52.1
E00031494,55.6,44.4
E00031495,50.2,49.8
E00031496,47.1,52.9
E00031497,47.9,52.1
E00031498,51.5,48.5
E00031499,54.4,45.6
E00031500,49.4,50.6
E00031501,52.6,47.4
E00031503,47.1,52.9
E00031504,54.2,45.8
E00031505,49.1,50.9
E00031506,52.2,47.8
E00031508,51.5,48.5
E00031509,52.7,47.3
E00031510,49.8,50.2
E00031511,51.8,48.2
E00031512,49,51
E00031513,51.3,48.7
E00031514,50.4,49.6
E00031516,51.9,48.1
E00031517,52.9,47.1
E00031518,51.1,48.9
E00031519,51,49
E00031520,48.4,51.6
E00031521,51.7,48.3
E00031522,51.7,48.3
E00031523,49.3,50.7
E00031524,47.7,52.3
E00031525,52.1,47.9
E00031526,48.9,51.1
E00031527,51.8,48.2
E00031528,49.1,50.9
E00031529,49,51
E00031530,50.7,49.3
E00031531,50.7,49.3
E00031532,50.6,49.4
E00031533,50.6,49.4
E00031534,51,49
E00031535,51.2,48.8
E00031536,49.9,50.1
E00031537,51.2,48.8
E00031538,47.6,52.4
E00031539,45.1,54.9
E00031540,48.6,51.4
E00031541,52.2,47.8
E00031542,53.1,46.9
E00031543,47.8,52.2
E00031544,48.1,51.9
E00031545,52.6,47.4
E00031546,49,51
E00031547,54.3,45.7
E00031548,52.3,47.7
E00031550,51.3,48.7
E00031551,51.7,48.3
E00031552,44.5,55.5
E00031553,50.1,49.9
E00031554,49.6,50.4
E00031555,47.2,52.8
E00031556,52.8,47.2
E00031559,50.1,49.9
E00031560,50.4,49.6
E00031561,48.3,51.7
E00031562,46.8,53.2
E00031563,51.6,48.4
E00031564,50.5,49.5
E00031566,50.4,49.6
E00031567,53.9,46.1
E00031568,53.6,46.4
E00031570,50.2,49.8
E00031571,48.6,51.4
E00031622,54.1,45.9
E00031623,48.5,51.5
E00031624,54.2,45.8
E00031625,53.9,46.1
E00031627,50.5,49.5
E00031629,50.7,49.3
E00031630,50.4,49.6
E00031631,50.7,49.3
E00031632,54.5,45.5
E00031633,54.2,45.8
E00031634,53.1,46.9
E00031635,53.6,46.4
E00031636,51.6,48.4
E00031637,48.1,51.9
E00031638,44.4,55.6
E00031639,49.3,50.7
E00031640,51.1,48.9
E00031641,51.6,48.4
E00031642,54.1,45.9
E00031643,51.4,48.6
E00031644,50.3,49.7
E00031645,53.1,46.9
E00031646,50.2,49.8
E00031647,53.2,46.8
E00031648,52.9,47.1
E00031649,50.8,49.2
E00031650,49.2,50.8
E00031651,54.3,45.7
E00031652,50.5,49.5
E00031653,53.3,46.7
E00031654,50.6,49.4
E00031655,39.6,60.4
E00031656,52.9,47.1
E00031657,45.4,54.6
E00031658,47.7,52.3
E00031659,50.8,49.2
E00031660,52.9,47.1
E00031661,50.5,49.5
E00031662,42.8,57.2
E00031666,49,51
E00031667,48.8,51.2
E00031669,50.6,49.4
E00031670,48.2,51.8
E00031671,47.4,52.6
E00031672,47.9,52.1
E00031674,53.6,46.4
E00031675,51.3,48.8
E00031676,55.4,44.6
E00031678,51.1,48.9
E00031681,47.7,52.3
E00031682,53,47
E00031684,53.4,46.6
E00031685,52.7,47.3
E00031686,57.5,42.5
E00031687,50.6,49.4
E00031688,54.3,45.7
E00031689,55.9,44.1
E00031690,54.5,45.5
E00031691,48,52
E00031692,50.2,49.8
E00031693,51.4,48.6
E00031694,52.5,47.5
E00031695,48.3,51.7
E00031735,47.7,52.3
E00031754,50.5,49.5
E00031759,55.4,44.6
E00031773,51.2,48.8
E00031774,51.8,48.2
E00031776,49.8,50.2
E00031779,49.3,50.7
E00031780,53.2,46.8
E00031781,46.3,53.7
E00031782,48.3,51.7
E00031783,48.2,51.8
E00031784,51.1,48.9
E00031785,48.6,51.4
E00031786,42.3,57.7
E00031787,53.2,46.8
E00031788,51.3,48.7
E00031789,54.1,45.9
E00031790,46,54
E00031791,46.8,53.2
E00031792,54.8,45.2
E00031793,50.9,49.1
E00031794,54.4,45.6
E00031795,51.5,48.5
E00031796,48.7,51.3
