areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00024760,98.5,0.6,0.9
E00024772,97.1,0.6,2.3
E00024773,97.8,0.8,1.4
E00024966,98.8,0,1.2
E00024967,98.5,0,1.5
E00024968,97.7,0,2.3
E00024971,98.7,0.2,1.1
E00024972,98.4,0.6,1
E00024973,97.8,0.3,1.9
E00024974,94.3,0,5.7
E00024975,98.2,0,1.8
E00024976,99.2,0.4,0.4
E00024977,97.5,0,2.5
E00024978,97.8,1.5,0.7
E00024979,97.2,0.3,2.4
E00024996,95.9,0,4.1
E00024997,97.5,1.1,1.4
E00024998,98.5,0.9,0.6
E00024999,97.5,0,2.5
E00025000,98.8,0,1.2
E00025001,97.2,0.9,1.8
E00025002,99.4,0,0.6
E00025003,89.5,2.4,8.1
E00025004,96.6,0.9,2.6
E00025005,95.8,0,4.2
E00031488,99.5,0,0.5
E00031489,99.2,0.4,0.4
E00031490,94.2,0,5.8
E00031491,97.2,0.4,2.4
E00031492,98.6,1.1,0.4
E00031493,98.1,1,1
E00031494,95.1,0.4,4.5
E00031495,93.4,0.8,5.8
E00031496,95,1.6,3.5
E00031497,95.2,0.7,4.2
E00031498,94.4,0.4,5.2
E00031499,95,0.8,4.2
E00031500,96.1,1.2,2.7
E00031501,96.7,0.3,3
E00031503,98.1,0.5,1.5
E00031504,96.6,2.6,0.8
E00031505,93.4,1.2,5.4
E00031506,95.6,1.4,3
E00031508,96.7,0.9,2.4
E00031509,97.5,1.1,1.4
E00031510,93.4,0.3,6.3
E00031511,93.2,0,6.8
E00031512,90.5,0,9.5
E00031513,88.6,2.4,9.1
E00031514,90.6,0.4,9.1
E00031516,86,3.6,10.4
E00031517,88.4,1.4,10.1
E00031518,90.9,3,6.1
E00031519,95.2,0.7,4.1
E00031520,88.7,1.1,10.2
E00031521,92.8,0.7,6.6
E00031522,97,0,3
E00031523,96.2,0,3.8
E00031524,96.3,0.4,3.3
E00031525,99.3,0,0.7
E00031526,99.7,0,0.3
E00031527,97.3,0.3,2.4
E00031528,98.4,0,1.6
E00031529,95.3,0,4.7
E00031530,96.4,0.7,2.9
E00031531,98.1,0,1.9
E00031532,96.2,0.5,3.3
E00031533,97.2,1,1.8
E00031534,96.2,1.1,2.7
E00031535,96.3,0.5,3.2
E00031536,97.2,0.9,2
E00031537,99,0.3,0.7
E00031538,95.5,0,4.5
E00031539,93.9,0,6.1
E00031540,97.8,0.6,1.6
E00031541,95.2,0,4.8
E00031542,94.5,0,5.5
E00031543,95.2,0.6,4.2
E00031544,99.1,0.4,0.4
E00031545,99.1,0,0.9
E00031546,96.4,0.5,3
E00031547,97.9,0,2.1
E00031548,98,1,1
E00031550,98.9,0,1.1
E00031551,99.2,0,0.8
E00031552,91.6,0,8.4
E00031553,97.6,0.5,1.9
E00031554,97.4,0.8,1.8
E00031555,99.1,0.3,0.6
E00031556,97.9,0.7,1.4
E00031559,98.3,0,1.7
E00031560,96.9,0.6,2.6
E00031561,96.6,0.8,2.6
E00031562,98.9,0,1.1
E00031563,98.6,0,1.4
E00031564,97.4,1,1.7
E00031566,96.9,1,2
E00031567,95.2,0.4,4.4
E00031568,98.3,0.4,1.3
E00031570,94,1.1,4.9
E00031571,99.2,0,0.8
E00031622,94.7,0.3,5
E00031623,93.8,0,6.3
E00031624,91.3,0.9,7.8
E00031625,88.8,0.4,10.9
E00031627,96.2,1.1,2.6
E00031629,99,0,1
E00031630,99.1,0,0.9
E00031631,95,0.4,4.6
E00031632,96.4,0,3.6
E00031633,97.4,0.6,2
E00031634,93,0,7
E00031635,98.5,0,1.5
E00031636,100,0,0
E00031637,97.6,0.2,2.2
E00031638,90.3,0.5,9.2
E00031639,83.5,0.7,15.8
E00031640,92,1.6,6.4
E00031641,97.6,0.9,1.5
E00031642,87.9,0.7,11.4
E00031643,97.9,0,2.1
E00031644,95.1,0,4.9
E00031645,95.1,1.6,3.2
E00031646,92.9,1.1,5.9
E00031647,92.3,1.1,6.6
E00031648,93.1,0,6.9
E00031649,95.1,0.5,4.4
E00031650,98.8,0,1.2
E00031651,98.4,0,1.6
E00031652,87.6,2.3,10.1
E00031653,96.5,1.7,1.7
E00031654,99,0,1
E00031655,93,1.3,5.7
E00031656,94.5,1.8,3.7
E00031657,94.2,0,5.8
E00031658,95.7,1.2,3.1
E00031659,97.4,1,1.6
E00031660,98,1,1
E00031661,98.1,0,1.9
E00031662,95,0.6,4.5
E00031666,95.8,0.3,3.9
E00031667,98.6,0.3,1
E00031669,86.3,2.5,11.2
E00031670,94.1,0,5.9
E00031671,87.8,0.7,11.5
E00031672,91.5,0.9,7.7
E00031674,91.8,1.3,6.9
E00031675,86.2,0,13.8
E00031676,87.9,1.4,10.7
E00031678,98.5,0,1.5
E00031681,97.5,1.8,0.7
E00031682,96.6,0.7,2.7
E00031684,96.2,1.8,2
E00031685,98.8,0.3,0.9
E00031686,99.2,0.4,0.4
E00031687,97.1,0,2.9
E00031688,93.2,0,6.8
E00031689,93.3,0.7,6.1
E00031690,100,0,0
E00031691,95.2,0,4.8
E00031692,95.2,1,3.8
E00031693,89.4,0,10.6
E00031694,95.6,0,4.4
E00031695,96.1,2.1,1.8
E00031735,99.1,0,0.9
E00031754,99.7,0,0.3
E00031759,98.9,0.4,0.7
E00031773,96.7,1.3,2
E00031774,98,0,2
E00031776,96.8,0,3.2
E00031779,98.7,0,1.3
E00031780,98.1,0,1.9
E00031781,98.9,0,1.1
E00031782,95.1,0.7,4.1
E00031783,96.8,0.4,2.8
E00031784,95.2,0.3,4.5
E00031785,95.8,0,4.2
E00031786,97.5,0,2.5
E00031787,98.5,0.4,1.1
E00031788,97.8,0.3,1.9
E00031789,96.8,0,3.2
E00031790,96,1,3
E00031791,97.7,0.7,1.7
E00031792,95.9,0.6,3.5
E00031793,97,0,3
E00031794,98,0,2
E00031795,93.8,1.4,4.8
E00031796,95.4,0,4.6
E00031797,98.3,0,1.7
E00031798,92.9,1.5,5.6
E00031799,96.6,0,3.4
E00031800,97.5,0,2.5
E00031801,99.3,0,0.7
E00031802,96,0.6,3.5
E00031803,96.3,0,3.7
E00031805,97.3,0.3,2.5
E00031806,95,0,5
E00031807,98.7,0.4,0.9
E00031808,96,0.4,3.5
E00031809,97.2,0,2.8
E00031811,97.8,1.1,1.1
E00031812,95.7,0.4,3.9
E00031813,99.7,0,0.3
E00031814,99.6,0,0.4
E00031815,97.6,0,2.4
E00031816,95.1,0.3,4.5
E00031817,98.7,0,1.3
E00031818,98.1,0,1.9
E00031819,98.6,0.3,1
E00031820,100,0,0
E00031821,96,0.4,3.6
E00031822,98.6,0.4,1.1
E00031823,91,2.2,6.9
E00031824,97,1,2
E00031825,95.7,1.1,3.2
E00031826,97,0,3
E00031827,96.7,0.3,3
E00031828,91,2.7,6.3
E00031829,95.4,0.7,3.9
E00031830,87.8,1,11.1
E00031831,97.5,0,2.5
E00031832,89.6,1.7,8.7
E00031833,92.2,1.3,6.6
E00031834,97.5,0.7,1.8
E00031835,94.8,1,4.3
E00031836,92.9,0.4,6.7
E00031837,91.6,0.5,7.9
E00031838,92.8,1.3,5.9
E00031839,98.6,0.7,0.7
E00031840,99,0,1
E00031841,96.2,2.1,1.7
E00031842,98.8,0,1.2
E00031843,96.7,0.3,3
E00031844,98.5,0.4,1.1
E00031845,100,0,0
E00031846,98.4,0,1.6
E00031848,98.5,0,1.5
E00031849,94,0.7,5.2
E00031850,98.4,0.3,1.3
E00031851,99.2,0,0.8
E00031852,98.1,0.3,1.5
E00031853,97.8,0,2.2
E00031854,96.9,0.3,2.8
E00031855,96,0,4
E00031856,96.4,0,3.6
E00031857,97.5,0.3,2.2
E00031858,96.6,1,2.4
E00031859,99.3,0.2,0.5
E00031860,92.9,0.9,6.2
E00031861,97.9,0.3,1.8
E00031862,94.7,0.4,4.9
E00031863,98.9,0.7,0.4
E00031864,96.4,0.6,3
E00031865,96.5,0,3.5
E00031866,95.7,1.2,3.1
E00031867,89,0.6,10.4
E00031868,94.8,0.3,4.9
E00031869,96.7,0.4,3
E00031870,98.9,0,1.1
E00031871,88.7,2.8,8.5
E00031872,96.2,0,3.8
E00031873,97.4,0,2.6
E00031874,91.8,2,6.3
E00031875,96.8,1.7,1.5
E00031876,94.5,0,5.5
E00031877,95.6,1.3,3.2
E00031878,98.2,0.4,1.3
E00031879,98.4,0.4,1.2
E00031880,99.2,0,0.8
E00031881,96,0.7,3.3
E00031882,94.8,0,5.2
E00031883,93.8,1.5,4.7
E00031884,97.6,0,2.4
E00031885,94.9,0.3,4.9
E00031886,96.6,0.3,3.1
E00031887,97.3,0.6,2.1
E00031888,94.7,0.8,4.6
E00031889,90.8,0.8,8.4
E00031890,94.8,0.9,4.3
E00031891,96.9,0.4,2.7
E00031892,98.8,0,1.2
E00031893,95.7,0,4.3
E00031894,96.5,0,3.5
E00031895,96,0,4
E00031896,93.6,0.4,6
E00031897,94.1,0.8,5.1
E00031898,95.4,0.9,3.7
E00031899,95.9,1.1,3
E00031900,93.2,0.3,6.5
E00031901,94.5,2.2,3.3
E00031902,91.5,0,8.5
E00031905,92.1,1.2,6.7
E00031906,96.9,0.5,2.6
E00031907,99.2,0,0.8
E00031908,90.4,1,8.6
E00031909,98.1,1,1
E00031910,94.6,1.2,4.2
E00031911,94.5,0.3,5.3
E00031912,91.1,0.7,8.2
E00031913,97.1,1.2,1.6
E00031914,97.1,0,2.9
E00031915,94.5,1.3,4.2
