areacd,disability_3a-001,disability_3a-002
E00024760,17.4,82.6
E00024772,15.7,84.3
E00024773,26.5,73.5
E00024966,12.1,87.9
E00024967,12.8,87.2
E00024968,14.8,85.2
E00024971,13.6,86.4
E00024972,9.9,90.1
E00024973,18.8,81.3
E00024974,22.5,77.5
E00024975,20.8,79.2
E00024976,21.3,78.8
E00024977,12.6,87.4
E00024978,18.6,81.4
E00024979,14.1,85.9
E00024996,16.6,83.4
E00024997,20.4,79.6
E00024998,13.8,86.2
E00024999,25.5,74.5
E00025000,15.8,84.2
E00025001,13.7,86.3
E00025002,22.3,77.7
E00025003,23.8,76.2
E00025004,12.9,87.1
E00025005,16.3,83.7
E00031488,16.1,83.9
E00031489,16.1,83.9
E00031490,22.9,77.1
E00031491,18.9,81.1
E00031492,17.7,82.3
E00031493,18.8,81.2
E00031494,28.6,71.4
E00031495,13.8,86.3
E00031496,29,71
E00031497,26.9,73.1
E00031498,25.4,74.6
E00031499,23.6,76.4
E00031500,19.1,80.9
E00031501,22.4,77.6
E00031503,22.1,77.9
E00031504,14.8,85.2
E00031505,29,71
E00031506,31.8,68.2
E00031508,19.5,80.5
E00031509,19.5,80.5
E00031510,18.2,81.8
E00031511,23.9,76.1
E00031512,16.3,83.7
E00031513,23.9,76.1
E00031514,25.5,74.5
E00031516,23.1,76.9
E00031517,20.6,79.4
E00031518,24,76
E00031519,37.6,62.4
E00031520,26.5,73.5
E00031521,27,73
E00031522,20.3,79.7
E00031523,16.8,83.2
E00031524,25.3,74.7
E00031525,18.8,81.2
E00031526,22.2,77.8
E00031527,11.6,88.4
E00031528,10.4,89.6
E00031529,20.9,79.1
E00031530,16.9,83.1
E00031531,21.5,78.5
E00031532,8.6,91.4
E00031533,15.6,84.4
E00031534,14.4,85.6
E00031535,22.8,77.2
E00031536,17,83
E00031537,21.3,78.7
E00031538,18.3,81.8
E00031539,20.1,79.9
E00031540,23,77
E00031541,25.1,74.9
E00031542,27.7,72.3
E00031543,17.5,82.5
E00031544,27.2,72.8
E00031545,26.4,73.6
E00031546,16.2,83.8
E00031547,20.8,79.2
E00031548,19.9,80.1
E00031550,14,86
E00031551,26.9,73.1
E00031552,23.3,76.7
E00031553,11.4,88.6
E00031554,11.2,88.8
E00031555,13.5,86.5
E00031556,18,82
E00031559,14.1,85.9
E00031560,11.5,88.5
E00031561,17,83
E00031562,23.5,76.5
E00031563,19.9,80.1
E00031564,21.1,78.9
E00031566,16.2,83.8
E00031567,34.9,65.1
E00031568,20,80
E00031570,16.2,83.8
E00031571,25.3,74.7
E00031622,28.9,71.1
E00031623,39.9,60.1
E00031624,43.2,56.8
E00031625,22.9,77.1
E00031627,15.5,84.5
E00031629,14.9,85.1
E00031630,17.4,82.6
E00031631,16.7,83.3
E00031632,23,77
E00031633,27.2,72.8
E00031634,15.1,84.9
E00031635,22.5,77.5
E00031636,14,86
E00031637,15.2,84.8
E00031638,25.1,74.9
E00031639,25.1,74.9
E00031640,26,74
E00031641,24.6,75.4
E00031642,25.1,74.9
E00031643,27.5,72.5
E00031644,24.9,75.1
E00031645,21.9,78.1
E00031646,22.3,77.7
E00031647,25.1,74.9
E00031648,20.9,79.1
E00031649,47.5,52.5
E00031650,24.8,75.2
E00031651,28,72
E00031652,11.4,88.6
E00031653,20.6,79.4
E00031654,16.5,83.5
E00031655,36.4,63.6
E00031656,35.9,64.1
E00031657,22.1,77.9
E00031658,19.8,80.2
E00031659,20.8,79.2
E00031660,19.9,80.1
E00031661,16.2,83.8
E00031662,36.7,63.3
E00031666,15.1,84.9
E00031667,16.9,83.1
E00031669,28.3,71.7
E00031670,26.1,73.9
E00031671,27.1,72.9
E00031672,29.2,70.8
E00031674,26.3,73.7
E00031675,26.6,73.4
E00031676,26,74
E00031678,23.2,76.8
E00031681,14,86
E00031682,19.9,80.1
E00031684,12.3,87.7
E00031685,16.3,83.7
E00031686,18.9,81.1
E00031687,12.2,87.8
E00031688,17.3,82.7
E00031689,20.5,79.5
E00031690,30.1,69.9
E00031691,32,68
E00031692,18.2,81.8
E00031693,23.7,76.3
E00031694,18.5,81.5
E00031695,14.6,85.4
E00031735,16.7,83.3
E00031754,15.3,84.7
E00031759,19.3,80.7
E00031773,32.9,67.1
E00031774,19.8,80.2
E00031776,8,92
E00031779,26.5,73.5
E00031780,20.9,79.1
E00031781,31,69
E00031782,39,61
E00031783,26.5,73.5
E00031784,31.4,68.6
E00031785,20.2,79.8
E00031786,22.7,77.3
E00031787,32.5,67.5
E00031788,34.4,65.6
E00031789,17.6,82.4
E00031790,20.3,79.7
E00031791,32.7,67.3
E00031792,30.9,69.1
E00031793,19.2,80.8
E00031794,27.6,72.4
E00031795,29.9,70.1
E00031796,23.9,76.1
E00031797,13.9,86.1
E00031798,19.1,80.9
E00031799,22.7,77.3
E00031800,20.1,79.9
E00031801,11.4,88.6
E00031802,22.3,77.7
E00031803,26.1,73.9
E00031805,15.1,84.9
E00031806,42.3,57.7
E00031807,9.5,90.5
E00031808,12.8,87.2
E00031809,14.6,85.4
E00031811,15.2,84.8
E00031812,25.9,74.1
E00031813,22.7,77.3
E00031814,24.9,75.1
E00031815,21.6,78.4
E00031816,18.1,81.9
E00031817,27.8,72.2
E00031818,13.1,86.9
E00031819,19,81
E00031820,28.5,71.5
E00031821,19.3,80.7
E00031822,27,73
E00031823,17.5,82.5
E00031824,21.9,78.1
E00031825,35,65
