areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00024760,60.9,33.3,2.9,2.9
E00024772,66.2,32.4,1.4,0
E00024773,62.1,31.4,1.4,5
E00024966,42.9,49.6,1.7,5.9
E00024967,27.3,49.2,3,20.5
E00024968,32.5,42.1,1.8,23.7
E00024971,43.5,48.8,0.6,7.1
E00024972,37.3,58.4,1.1,3.2
E00024973,58.9,38.8,0,2.3
E00024974,7.7,37.5,51,3.8
E00024975,22.9,40.6,21.9,14.6
E00024976,37.9,49.5,1.9,10.7
E00024977,40.5,48.6,0,10.8
E00024978,53.5,38.6,0.8,7.1
E00024979,51.7,43.1,0,5.2
E00024996,48.1,37.2,1.6,13.2
E00024997,43.5,37.4,13.9,5.2
E00024998,50.8,44.3,0.8,4.1
E00024999,52,38.4,0,9.6
E00025000,48.3,44.2,2.5,5
E00025001,43.4,47.3,0.8,8.5
E00025002,43.1,40.9,5.8,10.2
E00025003,3.6,6,88.1,2.4
E00025004,27.7,55.9,1.5,14.9
E00025005,40.3,41.2,7.6,10.9
E00031488,23.6,50.7,13.6,12.1
E00031489,59.4,32.1,0.9,7.5
E00031490,21.4,34.9,28.6,15.1
E00031491,37.5,26.8,25,10.7
E00031492,61.5,26.5,0,12
E00031493,32.6,35.6,3.7,28.1
E00031494,14.3,9.8,67,8.9
E00031495,26.2,36.4,0,37.4
E00031496,15.4,17.7,45.4,21.5
E00031497,27.7,31.9,26.2,14.2
E00031498,36,30.4,1.6,32
E00031499,32.2,27.5,28.9,11.4
E00031500,33.1,44.4,5.6,16.9
E00031501,37.1,22.8,7.2,32.9
E00031503,39.6,35.6,2,22.8
E00031504,53.9,40.2,0,5.9
E00031505,29.7,29.1,5.7,35.4
E00031506,11.7,28.8,50.3,9.2
E00031508,24.6,34.1,17.4,23.9
E00031509,44.1,28.7,8.8,18.4
E00031510,45.5,20.9,12.7,20.9
E00031511,20.1,19.5,23.8,36.6
E00031512,30,41.7,7.2,21.1
E00031513,21.2,13.9,8.8,56.2
E00031514,27.3,16.4,25,31.3
E00031516,2.8,4.9,60.6,31.7
E00031517,18.8,14.5,17.1,49.6
E00031518,16.7,10.5,52.6,20.2
E00031519,16.9,21.5,30.5,31.1
E00031520,5.7,18.4,71.6,4.3
E00031521,40.3,23.7,0.7,35.3
E00031522,54.8,35.7,0,9.5
E00031523,36.2,32.3,0.8,30.7
E00031524,63.7,26.5,0.9,8.8
E00031525,51.6,36.7,0,11.7
E00031526,57.9,30.1,0.8,11.3
E00031527,35.7,60.9,0.9,2.6
E00031528,38.9,56.5,0,4.6
E00031529,51.2,35,0,13.8
E00031530,39.7,39,2.9,18.4
E00031531,35.7,16.3,23.5,24.5
E00031532,27.4,57.3,0,15.3
E00031533,52,39,0,9
E00031534,52.1,38.5,2.6,6.8
E00031535,28.1,29.6,25.9,16.3
E00031536,51,36.2,0,12.8
E00031537,52.1,37.6,0.9,9.4
E00031538,24.1,32.5,5.8,37.7
E00031539,29.6,25.4,1.4,43.7
E00031540,39,31.9,0,29.1
E00031541,21.6,16.4,51.7,10.3
E00031542,8.7,17.3,66.3,7.7
E00031543,29.9,35.4,6.3,28.5
