areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00076718,21.9,36.3,21.3,20.6
E00076720,35,34,17.5,13.6
E00076725,28.8,47.7,11.8,11.8
E00076727,40.5,36,9,14.4
E00076728,34.1,45.7,10.1,10.1
E00076730,38.1,37.3,10.2,14.4
E00076735,36.8,40.6,15,7.5
E00076736,47.3,45.8,2.3,4.6
E00076740,62.5,27.3,3.9,6.3
E00076741,40.7,35.4,11.5,12.4
E00076743,35.8,47.5,10,6.7
E00076745,40.8,38.3,9.2,11.7
E00076746,29.6,48.1,8.9,13.3
E00076748,29.1,58.2,9.1,3.6
E00076749,62.6,23.4,6.5,7.5
E00076750,28.8,48.8,12,10.4
E00076751,33.9,37.6,17.4,11
E00076753,23,37.2,15,24.8
E00076754,27.8,52.4,7.1,12.7
E00076755,32.6,42.6,15.6,9.2
E00076756,18.5,42.6,14.8,24.1
E00076757,34.1,33.3,10.9,21.7
E00076759,39.2,20,20.8,20
E00076760,26.5,25.8,25.8,22
E00076761,26.3,33.6,20.4,19.7
E00076762,15.4,25.9,23.8,35
E00076763,17.8,34.7,18.8,28.7
E00076764,23,35.7,24.6,16.7
E00076765,23.5,36.4,16.7,23.5
E00076766,33.3,30.8,21.7,14.2
E00076767,20.3,30.4,18.8,30.4
E00076768,21.2,38,17.3,23.5
E00076769,16.6,30.5,22.5,30.5
E00076770,33,49.1,9.4,8.5
E00076771,27.3,35.5,19,18.2
E00076772,20.2,25.2,25.2,29.4
E00076773,17.3,36.2,19.7,26.8
E00076774,37.9,38.9,10.5,12.6
E00076775,28.9,37.5,12.5,21.1
E00076776,29.7,46.5,15.8,7.9
E00076777,30.2,35.3,18,16.5
E00076778,33.6,41.8,11.8,12.7
E00076779,29.7,23.4,15.3,31.5
E00076780,30.5,40.5,19.8,9.2
E00076781,21.1,38.3,16.5,24.1
E00076782,36.1,37.8,13.4,12.6
E00076786,28.3,34.1,17.4,20.3
E00076787,39.3,25.9,18.8,16.1
E00076788,24,39.2,16.8,20
E00076789,27.3,50,13.6,9.1
E00076790,25,50,13.8,11.2
E00076791,27.7,42.9,10.9,18.5
E00076792,35,35.8,14.2,15
E00076793,23.9,47.1,13.8,15.2
E00076794,28.3,55,7.5,9.2
E00076795,25.6,51.9,9.8,12.8
E00076796,26.7,42.2,9.5,21.6
E00076797,33.9,49.2,7.3,9.7
E00076798,21.4,35.7,14.3,28.6
E00076799,21.7,44.2,15.8,18.3
E00076800,26.5,45.1,12.4,15.9
E00076801,24.8,49.6,12.4,13.2
E00076802,29.3,51.2,5.7,13.8
E00076803,36.5,46.8,9.5,7.1
E00076804,33,30.3,19.3,17.4
E00076805,22.4,48,14.4,15.2
E00076806,32.4,44.1,14,9.6
E00076807,16.7,54.5,13.6,15.2
E00076808,30.5,51.7,7.6,10.2
E00076809,20.2,59.7,10.9,9.2
E00076810,31.5,43.5,12,13
E00076811,34.5,41.4,11.2,12.9
E00076812,25.8,54.2,10.8,9.2
E00076813,29.1,54.5,6.7,9.7
E00076814,28.4,35.1,15.7,20.9
E00076815,27.7,33.8,16.2,22.3
E00076816,25.6,32.6,20.2,21.7
E00076817,23.4,40.5,16.2,19.8
E00076818,29.7,38.1,15.3,16.9
E00076819,31.7,42.4,12.2,13.7
E00076820,27.9,27.2,19.9,25
E00076821,22.8,43.3,16.5,17.3
E00076822,35,30.9,12.2,22
E00076823,36.1,37,10.9,16
E00076824,35.2,38.4,13.6,12.8
E00076825,29.4,39.9,13.7,17
E00076826,19.7,49.6,15.3,15.3
E00076827,21.5,52.1,11.1,15.3
E00076828,23.6,32.5,20.3,23.6
E00076829,24.6,37.3,16.4,21.6
E00076830,27.3,43.2,10.6,18.9
E00076831,40.2,28,17.4,14.4
E00076832,18.6,46.4,15,20
E00076833,34.1,43.9,5.3,16.7
E00076834,23,36.5,18.3,22.2
E00076835,21.9,32.3,17.7,28.1
E00076836,23.8,35.7,19,21.4
E00076837,18.6,33.9,22,25.4
E00076838,21.2,43.1,15.3,20.4
E00076839,33.1,38,11.3,17.6
E00076840,37.1,38.7,8.9,15.3
E00076841,35.3,34.7,10,20
E00076842,26.7,48.3,15,10
E00076843,34.2,29.2,15,21.7
E00076844,28,30.8,15.9,25.2
E00076845,26.3,39.4,13.1,21.2
E00076846,26.9,30.3,20.2,22.7
E00076847,40.3,29,17.7,12.9
E00076848,22.9,48.6,12.8,15.6
E00076849,40.3,29.2,18.1,12.5
E00076850,36.7,26.6,20.1,16.5
E00076851,55.7,31.1,8.2,4.9
E00076852,53.8,31.2,8.1,6.9
E00076853,25.6,46.2,16.2,12
E00076854,31.6,43.9,13.2,11.4
E00076855,23,47.5,15.1,14.4
E00076856,41.2,42.4,5.9,10.6
E00076857,28.3,50,11.7,10
E00076858,25.4,45.9,13.1,15.6
E00076859,26,44.7,9.8,19.5
E00076860,25.6,38.5,14.5,21.4
E00076861,20,31.1,18.9,30
E00076862,39.2,34,11.3,15.5
E00076863,22.6,35.3,13.5,28.6
E00076864,23.6,32.3,12.6,31.5
E00076865,24,25.6,22.4,28
E00076866,20.2,25.8,20.2,33.9
E00076867,27.4,26.5,26.5,19.7
E00076868,16.2,31.4,21,31.4
E00076869,25.9,35.7,19.6,18.8
E00076870,26,29.8,16.8,27.5
E00076871,34.2,29.9,17.1,18.8
E00076872,18.7,34.1,19.5,27.6
E00076873,15.3,36.9,22.5,25.2
E00076874,28.4,42.2,12.7,16.7
E00076875,20.2,31.8,21.7,26.4
E00076876,29.7,19.5,21.2,29.7
E00076877,36,28.8,17.3,18
E00076878,34.5,34.5,18.6,12.4
E00076879,30.6,30.6,13.9,25
E00076880,36.4,32.6,15.2,15.9
E00076881,42.6,25.4,11.5,20.5
E00076882,21.1,36.8,21.9,20.2
E00076883,32.6,42.8,15.9,8.7
E00076884,40.7,34.5,14.5,10.3
E00076885,29.7,23.4,19.5,27.3
E00076886,51.6,30.2,10.1,8.2
E00076887,44.4,30.3,9.9,15.5
E00076888,22.6,38.3,20.9,18.3
E00076889,37.2,28.2,13.5,21.2
E00076890,21,41.3,23.2,14.5
E00076891,38.5,34.9,14.8,11.8
E00076892,45.6,28.7,13.2,12.5
E00076893,63.2,21.4,6,9.4
E00076894,62.6,19.7,8.8,8.8
E00076895,37.7,32.6,18.1,11.6
E00076896,29.7,25.4,18.6,26.3
E00076897,35.2,31.7,9.7,23.4
E00076898,27.2,36.8,17.6,18.4
E00076899,52,24,13.6,10.4
E00076900,36.6,33.3,12.2,17.9
E00076901,29.5,29.5,11.5,29.5
E00076902,33.3,41.7,15.6,9.4
E00076903,28.5,46,16.1,9.5
E00076904,18.2,37.8,20.3,23.8
E00076905,25.7,35.3,17.6,21.3
E00076906,36.9,40,13.1,10
E00076907,16,40.5,19.8,23.7
E00076908,26.3,41.3,16.2,16.2
E00076909,32.6,40.4,15.6,11.3
E00076910,22,43.2,15.3,19.5
E00076911,27.8,40.9,14.8,16.5
E00076912,48.4,30.2,11,10.4
E00076913,59.1,31.5,4.9,4.4
