areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00076718,0.6,27.5,62.5,9.4
E00076720,10.7,23.3,43.7,22.3
E00076725,0.7,48,34.9,16.4
E00076727,11.9,24.8,28.4,34.9
E00076728,6.2,30.2,38.8,24.8
E00076730,3.4,32.2,43.2,21.2
E00076735,14.9,55.2,26.1,3.7
E00076736,13.7,58,19.1,9.2
E00076740,47.3,17.6,23.7,11.5
E00076741,20.4,29.2,27.4,23
E00076743,4.1,61.8,22,12.2
E00076745,22.5,32.5,26.7,18.3
E00076746,7.4,28.9,38.5,25.2
E00076748,0.9,43.6,42.7,12.7
E00076749,42.5,32.1,10.4,15.1
E00076750,0,53.6,27.2,19.2
E00076751,5.5,40.4,36.7,17.4
E00076753,0,27,53.2,19.8
E00076754,0.8,49.6,39.2,10.4
E00076755,2.1,51.4,34.5,12
E00076756,0,19.4,42.6,38
E00076757,19.1,30.1,40.4,10.3
E00076759,16.2,33.1,43.1,7.7
E00076760,2.2,33.6,58.2,6
E00076761,3.6,21.7,58.7,15.9
E00076762,0.7,33.3,53.5,12.5
E00076763,0,33.7,60.2,6.1
E00076764,0.8,22.1,56.6,20.5
E00076765,0,10.5,81.2,8.3
E00076766,5.8,36.4,47.1,10.7
E00076767,8.7,26.1,61.6,3.6
E00076768,4.5,26.3,37.4,31.8
E00076769,1.3,30.3,63.2,5.3
E00076770,7.5,63.6,23.4,5.6
E00076771,2.5,25.4,64.8,7.4
E00076772,4.2,18.6,70.3,6.8
E00076773,0.8,10.2,51.2,37.8
E00076774,19.1,46.8,22.3,11.7
E00076775,11.3,13.2,62.9,12.6
E00076776,5.9,49.5,32.7,11.9
E00076777,10.1,33.3,46.4,10.1
E00076778,2.7,38.7,45,13.5
E00076779,20.7,2.7,64.9,11.7
E00076780,7.6,61.1,25.2,6.1
E00076781,3,19.5,43.6,33.8
E00076782,2.5,53.4,31.4,12.7
E00076786,7.4,40.4,31.6,20.6
E00076787,21.1,27.2,44.7,7
E00076788,6.5,35.8,39.8,17.9
E00076789,3.6,25.9,33,37.5
E00076790,0.9,33,52.2,13.9
E00076791,2.5,36.1,41.2,20.2
E00076792,0,26.1,61.3,12.6
E00076793,0.7,10.7,48.6,40
E00076794,0.8,18.3,48.3,32.5
E00076795,0.8,35.1,36.6,27.5
E00076796,0,42.2,45.7,12.1
E00076797,0,39.8,38.2,22
E00076798,0,13.4,83,3.6
E00076799,0.8,18.2,40.5,40.5
E00076800,5.3,44.2,29.2,21.2
E00076801,0.8,40.8,36.9,21.5
E00076802,0.8,36.8,36.8,25.6
E00076803,0,38.7,46.8,14.5
E00076804,23.9,14.7,49.5,11.9
E00076805,0.8,16.1,37.9,45.2
E00076806,0.7,35.6,37.8,25.9
E00076807,0,10.6,32.6,56.8
E00076808,0,29.7,50.8,19.5
E00076809,1.7,31.1,30.3,37
E00076810,7.4,25,44.4,23.1
E00076811,11.1,27.4,46.2,15.4
E00076812,0.8,27.5,37.5,34.2
E00076813,0.8,37.1,33.3,28.8
E00076814,20.7,18.5,31.9,28.9
E00076815,10.8,19.2,55.4,14.6
E00076816,10.9,41.9,41.1,6.2
E00076817,0.9,18.6,67.3,13.3
E00076818,8.3,22.5,52.5,16.7
E00076819,8,37.7,50,4.3
E00076820,2.2,24.3,59.6,14
E00076821,0.8,18.5,66.1,14.5
E00076822,8.1,8.9,70.7,12.2
E00076823,21.8,30.3,40.3,7.6
E00076824,4.1,48.8,38.2,8.9
E00076825,3.9,39.9,47.7,8.5
E00076826,2.2,29.2,46.7,21.9
E00076827,0.7,33.1,40.8,25.4
E00076828,1.7,19,60.3,19
E00076829,3.1,38.8,41.9,16.3
E00076830,1.5,19.8,48.1,30.5
E00076831,17.8,32.6,28.9,20.7
E00076832,1.4,32.6,46.8,19.1
E00076833,21.8,37.6,24.1,16.5
E00076834,2.4,15.1,69,13.5
E00076835,1,11.3,73.2,14.4
E00076836,14.1,20.3,46.9,18.8
E00076837,0.8,28,53.4,17.8
E00076838,2.2,5.9,52.6,39.3
E00076839,19.4,14.6,41.7,24.3
E00076840,28.2,16.1,34.7,21
E00076841,18.8,26.8,13.4,40.9
E00076842,6.7,21.7,40,31.7
E00076843,18.3,12.5,42.5,26.7
E00076844,13,13,43.5,30.6
E00076845,9.5,21.2,44.5,24.8
E00076846,0.8,5.9,73.9,19.3
E00076847,10.2,26.8,53.5,9.4
E00076848,0.9,11.1,45.4,42.6
E00076849,26.6,28,14,31.5
E00076850,26.1,33.8,12.7,27.5
E00076851,26.8,52,11.4,9.8
E00076852,37.4,37.9,9.8,14.9
E00076853,2.6,20.9,54.8,21.7
E00076854,0,25.4,55.3,19.3
E00076855,2.1,14.2,19.9,63.8
E00076856,5.3,52.4,18.2,24.1
E00076857,0.8,16,49.6,33.6
E00076858,1.6,13.1,43.4,41.8
E00076859,1.7,21,21,56.3
E00076860,7.6,18.5,48.7,25.2
E00076861,2.2,20.9,46.2,30.8
E00076862,4.1,48.5,29.9,17.5
E00076863,0.7,21.6,73.1,4.5
E00076864,0.8,17.9,57.7,23.6
E00076865,2.4,28,60.8,8.8
E00076866,2.5,8.3,74.2,15
E00076867,8.5,31.4,55.1,5.1
E00076868,1.9,11.7,82.5,3.9
E00076869,1.8,52.7,42.9,2.7
E00076870,0,3.9,82.9,13.2
E00076871,17.7,27.4,40.7,14.2
E00076872,9.2,6.7,76.5,7.6
E00076873,0,9.6,79.8,10.5
E00076874,1.9,24.3,45.6,28.2
E00076875,5.5,7.9,70.1,16.5
E00076876,10.6,17.7,54,17.7
E00076877,18.1,30.4,31.9,19.6
E00076878,14.5,54.5,27.3,3.6
E00076879,5.6,34,45.1,15.3
E00076880,12.9,32.6,37.9,16.7
E00076881,30.3,18.9,24.6,26.2
E00076882,3.4,17.2,54.3,25
E00076883,18,33.1,41.7,7.2
E00076884,16.8,53.1,24.5,5.6
E00076885,1.6,8.7,68.3,21.4
E00076886,39,33.3,13.8,13.8
E00076887,34,38.2,20.8,6.9
E00076888,0.9,12.4,80.5,6.2
E00076889,16.1,26.5,45.8,11.6
E00076890,4.4,56.2,31.4,8
E00076891,17.4,57.5,22.8,2.4
E00076892,23.5,28.7,37.5,10.3
E00076893,65.8,17.9,12,4.3
E00076894,57.1,29.9,6.8,6.1
E00076895,23.1,32.8,32.1,11.9
E00076896,6.7,10.8,44.2,38.3
E00076897,22.4,19.6,23.8,34.3
E00076898,12.9,18.5,42.7,25.8
E00076899,31.2,16,25.6,27.2
E00076900,15.4,10.6,54.5,19.5
E00076901,11.5,26.6,34.5,27.3
E00076902,7.1,35.7,50,7.1
E00076903,4.4,25.5,46,24.1
E00076904,0,33.3,47.2,19.4
