areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00076718,74.7,16.9,8.3
E00076720,78,17.4,4.6
E00076725,77.6,16.5,5.9
E00076727,76,17.3,6.7
E00076728,70.2,18.2,11.6
E00076730,68,20.4,11.5
E00076735,71,21.2,7.7
E00076736,72.2,16.7,11.1
E00076740,65.9,22.6,11.5
E00076741,67.9,21,11.2
E00076743,56.8,35.8,7.4
E00076745,74.2,15.7,10.2
E00076746,75,18,7
E00076748,71.4,20.9,7.8
E00076749,69.4,20.8,9.8
E00076750,74.7,19.1,6.2
E00076751,73.1,19.8,7
E00076753,78.9,16.3,4.8
E00076754,74.7,18.5,6.8
E00076755,78,16.4,5.6
E00076756,81.3,13.3,5.4
E00076757,74.8,16.2,8.9
E00076759,64.7,23.1,12.2
E00076760,74,17.1,9
E00076761,85.5,10.1,4.4
E00076762,75.2,15.7,9.1
E00076763,84,11.9,4.1
E00076764,78.6,16.1,5.3
E00076765,75.3,17.6,7.1
E00076766,80.4,15.6,4.1
E00076767,70.9,20.2,8.9
E00076768,85.4,11,3.5
E00076769,74.1,16.1,9.9
E00076770,71.8,20.6,7.7
E00076771,81.8,12.9,5.2
E00076772,75.2,13.3,11.5
E00076773,80.1,13.4,6.5
E00076774,60.4,27.3,12.3
E00076775,82.4,10.7,6.9
E00076776,71.5,22.2,6.3
E00076777,73.9,14.5,11.6
E00076778,73.2,19.9,6.9
E00076779,71.9,19.8,8.3
E00076780,76.8,17,6.2
E00076781,85.7,11.4,2.9
E00076782,72.7,16.9,10.4
E00076786,82.9,12.5,4.7
E00076787,65.5,18.7,15.9
E00076788,77.9,14.9,7.1
E00076789,77.3,15.5,7.3
E00076790,73.5,19.6,6.9
E00076791,72.9,18.6,8.6
E00076792,74,18.1,7.9
E00076793,80.9,13.6,5.6
E00076794,76,17.8,6.2
E00076795,78.1,16.8,5
E00076796,74.3,20.2,5.5
E00076797,76.6,15.6,7.8
E00076798,75,17.4,7.6
E00076799,79.4,14.2,6.4
E00076800,77.1,16.6,6.3
E00076801,78.5,16,5.5
E00076802,80.1,15.2,4.7
E00076803,76.4,18.1,5.5
E00076804,74.9,20.2,4.9
