areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00076718,12,70,18
E00076720,15.7,70.4,13.9
E00076725,3.6,89.3,7.1
E00076727,4.8,78.1,17.1
E00076728,3.2,85.7,11
E00076730,8.8,67.6,23.5
E00076735,7.1,74,18.9
E00076736,8.4,81.8,9.8
E00076740,5.9,81.6,12.5
E00076741,9.9,73,17.1
E00076743,5.1,79.7,15.3
E00076745,6.2,76.1,17.7
E00076746,6.9,81.1,11.9
E00076748,5.7,85.5,8.8
E00076749,6.5,78.5,15.1
E00076750,4.6,84.6,10.8
E00076751,9.5,76.8,13.7
E00076753,14.6,69.7,15.7
E00076754,5.5,86.2,8.3
E00076755,10.4,68.8,20.8
E00076756,6.2,71.7,22.1
E00076757,11.5,68.1,20.4
E00076759,15.3,58,26.7
E00076760,11,62.7,26.3
E00076761,9.9,77.8,12.3
E00076762,14.2,58,27.8
E00076763,16,70.7,13.3
E00076764,11.3,63.5,25.2
E00076765,10.2,63,26.8
E00076766,11.1,62.5,26.4
E00076767,9.2,54.6,36.2
E00076768,15.2,75,9.8
E00076769,11.9,57,31.1
E00076770,8.2,77.3,14.5
E00076771,13.4,73.2,13.4
E00076772,11.7,54.2,34.2
E00076773,15.6,61.5,23
E00076774,6.6,65.9,27.5
E00076775,10.3,64.3,25.4
E00076776,5.7,80,14.3
E00076777,9.7,68.2,22.1
E00076778,11.4,68.4,20.2
E00076779,15,48.1,36.8
E00076780,16.2,73,10.8
E00076781,8.1,75.6,16.3
E00076782,7.2,72.2,20.6
E00076786,18,70.3,11.7
E00076787,11.6,59.8,28.6
E00076788,11.9,66.1,22
E00076789,6.6,80.2,13.2
E00076790,10.9,79,10.1
E00076791,10.4,76.5,13
E00076792,5.7,82.9,11.4
E00076793,3.7,82.1,14.2
E00076794,6.6,86.2,7.2
E00076795,8,82,10
E00076796,6,74.1,19.8
E00076797,3.1,85.9,11
E00076798,14.1,65.2,20.7
E00076799,10.2,77.2,12.6
E00076800,8.5,82.9,8.5
E00076801,10.3,74.6,15.1
E00076802,8.5,87.3,4.2
E00076803,3.6,86.9,9.5
E00076804,4.8,80.7,14.5
E00076805,6.3,86.7,7
E00076806,7.1,84,9
E00076807,9.7,80.6,9.7
E00076808,4.2,83.8,12
E00076809,3.2,85.6,11.2
E00076810,11.8,76.3,11.8
E00076811,9.8,79.5,10.7
E00076812,6.7,80,13.3
E00076813,7.9,85.3,6.8
E00076814,13,68,19
E00076815,9.1,79.5,11.4
E00076816,24.3,51.4,24.3
E00076817,11.7,74.5,13.8
E00076818,12.4,72.6,15
E00076819,12.6,67.2,20.2
E00076820,10.9,68.2,20.9
E00076821,8.4,72.3,19.3
E00076822,12.8,71.3,16
E00076823,5.1,76.1,18.8
E00076824,10.3,62.9,26.8
E00076825,8.3,83,8.7
E00076826,15.8,75.2,9
E00076827,13.6,73.4,13
E00076828,11.2,77.5,11.2
E00076829,8.4,73.9,17.6
E00076830,8.2,75.4,16.4
E00076831,9.8,77.5,12.7
E00076832,12.8,78.7,8.5
E00076833,9.6,71.3,19.1
E00076834,15.1,71.2,13.7
E00076835,9.5,82.5,7.9
E00076836,12.5,71.9,15.6
E00076837,16,63,21
E00076838,7.8,82.6,9.6
E00076839,11.8,79.6,8.6
E00076840,15.1,71.7,13.2
E00076841,8.3,60.3,31.4
E00076842,13.4,77.6,9
E00076843,13.9,67.1,19
E00076844,17.8,64.4,17.8
E00076845,14.8,70.5,14.8
E00076846,11.5,70.5,18
E00076847,10.9,71.7,17.4
E00076848,6.4,82.4,11.2
E00076849,22.4,61.2,16.3
E00076850,18.3,64.2,17.5
E00076851,6.1,80.6,13.3
E00076852,10.7,64.7,24.7
E00076853,12.2,73.9,13.9
E00076854,2.4,84.6,13
E00076855,8.1,83.2,8.7
E00076856,7.3,80.6,12
E00076857,9.3,74.7,16
E00076858,10.8,78.5,10.8
E00076859,7.9,71.2,20.9
E00076860,14,76,9.9
E00076861,26.2,57.4,16.4
E00076862,6.8,79.7,13.5
E00076863,10.9,57.3,31.8
E00076864,6.9,81.4,11.8
E00076865,18.5,53.3,28.3
E00076866,11.8,64.7,23.5
E00076867,17.5,58.8,23.8
E00076868,20.2,51.9,27.9
E00076869,13.5,59.6,26.9
E00076870,14.3,70.3,15.4
E00076871,14.6,66,19.4
E00076872,15.3,58.3,26.4
E00076873,13.9,69.6,16.5
E00076874,8.9,83.2,7.9
E00076875,15.9,48.9,35.2
E00076876,17.7,57.3,25
E00076877,20.7,56.9,22.4
E00076878,6.4,60.3,33.3
E00076879,7.2,72.2,20.6
E00076880,19,57.1,23.8
E00076881,14,73.1,12.9
E00076882,13,75,12
E00076883,18.1,66.3,15.7
E00076884,19.8,53.5,26.7
E00076885,5.2,64.9,29.9
E00076886,6.9,66.7,26.4
E00076887,14.1,52.5,33.3
E00076888,13.9,69.6,16.5
E00076889,9.2,62.5,28.3
E00076890,21.3,53.3,25.3
E00076891,9.6,62.4,28
E00076892,11.1,60,28.9
E00076893,9,80,11
E00076894,15,64.2,20.8
E00076895,14.2,61.3,24.5
E00076896,16.8,62.6,20.6
E00076897,7.5,66.3,26.3
E00076898,11.8,66.9,21.3
E00076899,12.1,70.1,17.8
E00076900,11,71,18
E00076901,13.4,71.4,15.2
E00076902,13.8,70.8,15.4
E00076903,6.5,77.4,16.1
E00076904,12.7,69.1,18.2
