geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00086551,11.6,50.4,38
E00086552,13.2,40.4,46.5
E00086553,7.6,56.3,36.1
E00086557,15.3,52.4,32.3
E00086559,11.3,64.9,23.7
E00086561,31.3,40.5,28.2
E00086563,25.5,36.7,37.8
E00086564,22,63.4,14.6
E00086565,17.6,49.4,32.9
E00086568,23.5,66.2,10.3
E00086583,10.1,43,46.8
E00086584,11.8,52.2,36
E00086587,17.2,62.9,19.9
E00086588,12.9,49.1,37.9
E00086591,11,66.2,22.8
E00086593,13,69.1,17.9
E00086594,5.7,71.6,22.7
E00086597,16.3,67.4,16.3
E00086599,17.7,67.7,14.6
E00086601,44.8,22.9,32.3
E00086604,24.9,30.3,44.9
E00086606,20.4,42,37.6
E00086607,19.1,30.5,50.4
E00086608,19.5,54,26.5
E00086611,25.3,48.1,26.6
E00086612,20.6,38.9,40.5
E00086628,17,24.5,58.5
E00086629,34.3,37.1,28.7
E00086630,31.7,44.9,23.4
E00086631,31.5,42.6,25.9
E00086632,26.2,33.5,40.3
E00086633,27.6,44.8,27.6
E00086634,28.6,39.3,32.1
E00086636,32.9,40,27.1
E00086637,24,52,24
E00086638,17.8,53.4,28.8
E00086639,31,43.7,25.4
E00086641,15.3,43.2,41.5
E00086642,14.4,33.8,51.8
E00086643,20.2,30.6,49.2
E00086646,18.8,35.4,45.9
E00086647,22.9,29.6,47.5
E00086648,12.2,40.9,47
E00086649,19.8,42.6,37.6
E00086650,15.3,30.5,54.2
E00086651,23.6,33.3,43.1
E00086652,14.1,33.7,52.1
E00086653,15.6,35.9,48.5
E00086654,23.8,34.8,41.4
E00086655,20.4,24.8,54.8
E00086656,33.2,24,42.8
E00086657,20.1,26.5,53.4
E00086658,15.8,35,49.2
E00086659,17.4,25.8,56.8
E00086660,33.1,42,24.9
E00086661,36.4,34.6,29
E00086662,8.5,51.1,40.4
E00086663,40,38.5,21.5
E00086664,38.8,40,21.2
E00086665,31.1,40.5,28.4
E00086666,18.5,50.7,30.8
E00086667,34,35.4,30.7
E00086668,25.8,44.7,29.5
E00086669,26,43.3,30.7
E00086670,11.5,62.5,26
E00086671,13.4,60.7,25.9
E00086672,4.7,59.4,35.8
E00086673,17.2,70.7,12.1
E00086674,6.1,73.2,20.7
E00086675,15.8,55.9,28.3
E00086676,15.1,54,31
E00086677,13.3,72.6,14.2
E00086678,14.3,54.5,31.3
E00086679,12.5,58,29.5
E00086680,11.2,54.3,34.5
E00086681,14.9,66.7,18.4
E00086682,12.6,48.7,38.7
E00086683,15.6,68.8,15.6
E00086684,12.5,65.4,22.1
E00086685,10.5,60.5,28.9
E00086686,15.1,66.7,18.3
E00086687,0.9,82,17.1
E00086688,6.4,85.5,8.2
E00086689,12.2,54.5,33.3
E00086690,7.1,80.2,12.7
E00086691,8.5,77.8,13.7
E00086692,5.9,69.3,24.8
E00086693,13.4,67.2,19.3
E00086694,10.6,43.7,45.8
E00086695,10.5,69.4,20.2
E00086696,16.8,50.4,32.8
E00086697,16.3,57.7,26
E00086698,6,61.2,32.8
E00086699,13.9,60.4,25.7
E00086700,18,63,19
E00086701,15.4,52.1,32.5
E00086702,18.2,58.6,23.2
E00086703,14.3,61.1,24.6
E00086704,18.4,59.2,22.3
E00086705,13.3,58.4,28.3
E00086706,15.5,68.2,16.4
E00086707,14,52.6,33.3
E00086708,13.8,59.5,26.7
E00086709,6.3,62.5,31.3
E00086710,19.1,56.2,24.7
E00086711,13.3,61.3,25.3
E00086712,16.1,63.4,20.4
E00086713,10.3,65.5,24.1
E00086714,11.5,73.8,14.8
E00086715,8.3,57.3,34.4
E00086716,12.6,73.6,13.8
E00086717,16.5,57.6,25.9
E00086718,15.3,63.3,21.4
E00086719,14.8,44.5,40.6
E00086720,25,45,30
E00086721,10.1,76.1,13.8
E00086722,11.7,70,18.3
E00086723,18.8,64.1,17.2
E00086724,12.8,80.8,6.4
E00086725,12.3,64.6,23.1
E00086726,9.4,55.2,35.4
E00086727,15.1,50.9,34
E00086728,10.3,65.4,24.4
E00086730,15.6,61.5,22.9
E00086731,10.8,63.9,25.3
E00086732,16.1,54.8,29
E00086733,9.6,74.9,15.6
E00086734,16.7,61.1,22.2
E00086735,12.6,77,10.3
E00086736,12.2,70.4,17.3
E00086737,10.6,61.2,28.2
E00086738,17.8,56.4,25.7
E00086739,20,57.8,22.2
E00086740,11.1,65.6,23.3
E00086741,14.7,60,25.3
E00086742,14.3,54,31.7
E00086743,9.8,80.4,9.8
E00086744,15.1,60.4,24.5
E00086745,11.5,60.7,27.9
E00086746,13.2,63.2,23.7
E00086747,15.9,58.7,25.4
E00086748,5.2,72.9,21.9
E00086749,17.9,64.3,17.9
E00086750,15.5,60.6,23.9
E00086751,16.9,58.4,24.7
E00086752,19.5,61,19.5
E00086753,15,73.8,11.3
E00086754,9.1,77.8,13.1
E00086755,12.9,67.7,19.4
E00086756,23.2,62.3,14.5
E00086757,8.3,80.7,11
E00086758,10.9,71.3,17.8
E00086759,13,63.9,23.1
E00086760,15.4,63.5,21.2
E00086761,14.5,61.3,24.2
E00086816,35.4,41.7,22.9
E00086818,40.2,36.2,23.6
E00086861,9.9,71.6,18.5
E00086862,18.8,62.5,18.8
E00086863,10.7,73.3,16
E00086864,9.2,74.8,16
E00086865,13.6,53.6,32.7
E00086866,14.4,64.9,20.6
E00086867,12.2,50,37.8
E00086868,10.6,74,15.4
E00086869,22.7,45.5,31.8
E00086870,4.9,59,36.1
E00086871,7,65.1,27.9
E00086872,18.4,55.3,26.2
E00086873,10.3,62.4,27.4
E00086874,7.7,73.1,19.2
E00086875,12.9,69.4,17.6
E00086876,20,55,25
E00086877,12.1,56,31.9
E00086878,16.8,64.4,18.8
E00086879,2.1,81.4,16.4
E00086880,6.5,64.8,28.7
E00086881,10.8,66.7,22.5
E00086882,3.6,78.3,18.1
E00086883,12.9,76.2,10.9
E00086884,7.7,71.4,20.9
E00086885,12.2,65.3,22.4
E00086886,6.1,75.4,18.4
E00086887,10.4,67.9,21.7
E00086888,15.2,70.5,14.3
E00086889,12.2,73.9,13.9
E00086890,4.6,80.5,14.9
E00086891,8.9,67,24.1
E00086892,15.4,66.7,17.9
E00086893,9.6,76.8,13.6
E00086896,15.7,68.5,15.7
E00086897,12.9,64.5,22.6
E00086898,12.6,58.9,28.4
E00086899,10.2,64.8,25
E00086900,16.5,50.4,33
E00086901,23.6,45.5,30.9
E00086902,11.2,65.5,23.3
E00086903,15.4,69.2,15.4
E00086904,15.2,62,22.8
E00086905,8.8,66.7,24.5
E00086906,9.3,64.9,25.8
E00086907,14.9,62.1,23
E00086908,10.2,70.8,19
E00086959,17.6,45.1,37.3
E00086960,7.9,55.4,36.6
E00086961,3.5,79.2,17.4
E00086962,11.8,64.5,23.7
E00086963,12.4,56.6,31
E00086964,13.2,62.3,24.5
E00086965,11,69.2,19.8
E00086966,16.8,54.6,28.6
E00086967,12.5,61.5,26
E00086968,13.2,44,42.9
E00086969,4,72.3,23.8
E00086970,16.7,59.7,23.6
E00086971,15.1,66.7,18.3
E00086972,16.9,64.8,18.3
E00086973,14.3,59.7,26
E00086974,11.7,59.7,28.6
E00086975,9.8,77,13.1
E00086976,20.3,59.5,20.3
E00086977,13.1,65.5,21.4
E00086978,18.6,56.6,24.8
E00086979,23.1,48.1,28.8
E00086980,11.3,66.1,22.6
E00086981,12.2,58.9,28.9
E00086982,11.4,62,26.6
E00086983,12.5,71.9,15.6
E00086984,19,60.7,20.2
E00086985,14,72,14
E00086986,6.2,58.6,35.2
E00086987,12.9,75.3,11.8
E00086988,13.7,69.5,16.8
E00086989,14.4,40.7,44.9
E00086990,19.2,61.6,19.2
E00086991,18.3,55.9,25.8
E00086992,12.6,62.1,25.3
E00086993,7.7,69.2,23.1
E00086994,10.6,56.1,33.3
E00086995,19.4,51.6,29
E00086996,12.6,64.9,22.5
E00086997,6.7,64,29.3
E00086998,15.4,55.4,29.2
E00086999,14.5,59.2,26.3
E00087000,18.2,68.8,13
E00087001,8,56.8,35.2
E00087002,11.1,61.6,27.3
E00087003,15.5,60.3,24.1
E00087004,10.3,71,18.7
E00087005,40.8,42.7,16.5
E00087006,30.6,38.7,30.6
E00087007,30.9,50.5,18.6
E00087008,8.5,80.6,10.9
E00087009,9.9,78.2,11.9
E00087010,20.7,59.8,19.5
E00087011,15,56,29
E00087012,9.4,72.5,18.1
E00087013,12.4,59.5,28.1
E00087014,36.2,39.6,24.2
E00087015,37.9,36.4,25.8
E00087016,10.8,62.7,26.5
E00087017,32.8,40.7,26.6
E00087018,14.7,49.5,35.8
E00087019,12.9,64.5,22.6
E00087020,9.3,67.8,22.9
E00087021,20.1,38.5,41.3
E00087022,34.6,34,31.4
E00087023,25.7,40,34.3
E00087024,35.3,37.3,27.3
E00087025,22.2,64.8,13
E00087026,43.5,32.3,24.2
E00087027,35.9,46.6,17.6
E00087028,29.5,43.8,26.7
E00087029,17.3,52.8,29.9
E00087030,37,40,23
E00087031,34.3,44,21.6
E00087032,31.9,33.3,34.8
E00087033,42.4,39,18.6
E00087034,17.5,67.5,15
E00087035,23.9,50.9,25.2
E00087036,36.2,48.6,15.2
E00087037,20.2,66.3,13.5
E00087038,32.7,47.6,19.6
E00087039,7.5,77.4,15.1
E00087040,17.6,60.4,22
E00087041,11.5,74.3,14.2
E00087042,14.4,56.9,28.8
E00087044,20.8,63.9,15.3
E00087045,13.8,69.2,16.9
E00087046,24.6,49.2,26.2
E00087047,29.3,49.3,21.3
E00087048,42.3,45.4,12.4
E00087049,33.5,25,41.5
E00087050,17.2,57.8,25
E00087051,13.9,59.3,26.9
E00087148,11.2,73.6,15.2
E00087149,11.8,74.2,14
E00087150,14.4,54.8,30.8
E00087151,17.5,60.8,21.7
E00087152,18.7,62.6,18.7
E00087153,14.3,59.7,26
E00087154,14.1,67.4,18.5
E00087155,12.4,71.1,16.5
E00087156,10.9,53.6,35.5
E00087157,8.6,79.6,11.8
E00087158,16.5,59.5,24.1
E00087159,20.6,54.6,24.7
E00087160,15,65,20
E00087161,15.6,58.9,25.6
E00087162,12.4,73.2,14.4
E00087163,16.9,67.5,15.6
E00087164,9.3,72.2,18.6
E00087165,15.5,67,17.5
E00087166,22.4,44.8,32.8
E00087167,21,60,19
E00087168,19.5,62.1,18.4
E00087169,16.3,58.7,25
E00087170,11.3,69,19.7
E00087171,14.9,70.3,14.9
E00087172,10.3,73.1,16.7
E00087173,6,77.4,16.7
E00087174,20,62.9,17.1
E00087175,14,73.1,12.9
E00087176,6.4,82.6,11
E00087177,15.4,61.5,23.1
E00087178,5.4,73.6,20.9
E00087179,8.1,79,12.9
E00087180,12.8,66.3,20.9
E00087181,18,68.5,13.5
E00087182,13.9,65.3,20.8
E00087183,10,65,25
E00087184,13.7,65.8,20.5
E00087185,17.1,52.4,30.5
E00087186,11.8,70.6,17.6
E00087187,18.5,60.5,21
E00087188,11.4,59.1,29.5
E00087189,15.3,60.4,24.3
E00087190,22.5,62.5,15
E00087191,14.2,62.5,23.3
E00087193,8,78.8,13.3
E00087194,6,74,20
E00087195,8.7,51.1,40.2
E00087196,7.8,52.9,39.2
E00087197,13.9,43,43
E00087198,12,68.5,19.4
E00087199,17.4,64,18.6
E00087200,12.6,52.3,35.1
E00087201,8.9,50,41.1
E00087202,10.5,68.4,21.1
E00087204,20.2,37.1,42.7
E00087205,9.9,58.6,31.5
E00087206,29.4,33.8,36.8
E00087207,26.7,44,29.3
E00087208,23.4,45.3,31.4
E00087210,5.6,58.9,35.5
E00087211,8.6,69.1,22.2
