geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00086551,44,7.4,48.6
E00086552,55.8,6.4,37.8
E00086553,44.7,2.3,53
E00086557,42.4,5.5,52.1
E00086559,40.9,6.1,53
E00086561,67.8,5.3,26.9
E00086563,50.5,6.1,43.4
E00086564,67.5,3.9,28.6
E00086565,63.6,4.9,31.6
E00086568,61.9,2.8,35.2
E00086583,46.5,8.1,45.5
E00086584,43,5.9,51
E00086587,58.8,3,38.2
E00086588,61.8,3.7,34.6
E00086591,63.4,2.4,34.1
E00086593,52.5,2.3,45.1
E00086594,52.8,3.9,43.3
E00086597,59.7,2.1,38.2
E00086599,58.1,1.3,40.6
E00086601,27.5,4.5,68
E00086604,40.9,3.9,55.2
E00086606,48.9,7.5,43.6
E00086607,49.3,4,46.7
E00086608,57.3,2.7,40
E00086611,54.1,4.8,41.1
E00086612,52.5,4.9,42.6
E00086628,54.1,3,42.9
E00086629,49.7,8.1,42.2
E00086630,49.4,5.8,44.8
E00086631,74.9,4.2,20.9
E00086632,55.1,7.4,37.5
E00086633,58.8,7.1,34.1
E00086634,61,3.5,35.5
E00086636,70.9,5.3,23.8
E00086637,80.9,3.5,15.6
E00086638,63.7,5.9,30.4
E00086639,58.7,8.1,33.1
E00086641,46.8,6.9,46.2
E00086642,53.5,5.1,41.4
E00086643,54.5,7.6,37.8
E00086646,49.6,4.5,46
E00086647,52.1,7.5,40.4
E00086648,41.4,5.6,53
E00086649,55.4,6,38.6
E00086650,48.7,7.5,43.8
E00086651,59.8,7.2,33
E00086652,52.2,5.6,42.2
E00086653,49.5,8.2,42.3
E00086654,45.2,9.7,45.2
E00086655,52.9,5.4,41.7
E00086656,33.7,6.5,59.8
E00086657,51.9,9.2,38.9
E00086658,46.9,4.5,48.7
E00086659,56,7.2,36.9
E00086660,29.7,6.3,64
E00086661,44.4,4.1,51.6
E00086662,42.3,4.1,53.7
E00086663,38.6,7.3,54.1
E00086664,37.6,9,53.3
E00086665,48.1,4.9,47
E00086666,58.2,2.8,38.9
E00086667,49.2,6.2,44.6
E00086668,50.6,5.2,44.2
E00086669,62.1,3.3,34.6
E00086670,58,7.4,34.6
E00086671,46.4,6.7,46.9
