geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00139175,83.7,11.7,4.5
E00139176,79.9,15.1,5
E00139178,79.5,16.4,4
E00139179,85.8,11.4,2.8
E00139180,79.4,14.3,6.3
E00139181,72.2,19.5,8.3
E00139182,83.5,12.5,4
E00139183,81.6,14.1,4.3
E00139184,77.4,17.6,5
E00139185,73.2,21.8,5
E00139186,89.4,7.7,2.8
E00139187,65.7,25.7,8.6
E00139188,87.3,10.6,2.2
E00139189,84.6,12.5,3
E00139190,71.3,20.4,8.3
E00139191,81.1,14.2,4.7
E00139192,81.5,14.5,4
E00139193,79.8,15.1,5.1
E00139194,75.8,19.4,4.8
E00139195,68.1,23.7,8.2
E00139196,80,12.6,7.4
E00139197,82,14.5,3.5
E00139198,81.4,13.5,5.1
E00139199,65,22.6,12.4
E00139200,72.3,18.5,9.2
E00139201,66.8,27,6.2
E00139202,77.9,17.2,5
E00139203,83.7,13.9,2.4
E00139204,66.2,23.3,10.5
E00139205,86.5,10.6,2.9
E00139206,78.7,18.1,3.2
E00139207,83.5,13.9,2.6
E00139208,84.3,11.7,4
E00139232,75.7,17.8,6.5
E00139233,80.4,14.9,4.8
E00139234,78.7,17,4.3
E00139235,80.4,17.4,2.2
E00139241,82,13.4,4.6
E00139242,84.3,12.2,3.6
E00139243,84,11.7,4.3
E00139249,76,17,7
E00139250,88.3,9.3,2.5
E00139251,83.2,11.9,4.9
E00139252,86.4,8.8,4.8
E00139253,85.4,10.2,4.5
E00139254,82.1,16,1.9
E00139289,78.4,16.6,5
E00139290,84,13.1,2.8
E00139291,77.7,16.2,6.1
E00139292,89.8,8.3,2
E00139293,74.5,19.3,6.1
E00139294,83.9,8.9,7.1
E00139295,82.2,11.9,5.9
E00139296,78.1,17.2,4.7
E00139297,79.3,17.9,2.8
E00139298,82.9,10.8,6.3
E00139299,79.2,14.7,6.1
E00139300,76.8,17.4,5.8
E00139301,77,14.2,8.8
E00139302,79.5,13.9,6.6
E00139303,77.2,18.4,4.4
E00139304,86.9,10.3,2.8
E00139305,81.1,13.9,5.1
E00139306,85.9,12.2,1.9
E00139307,84.1,12.1,3.8
E00139308,79.9,17.2,3
E00139315,71.1,20.4,8.6
E00139319,69.9,23.4,6.7
E00139320,73.4,18,8.6
E00139321,65.1,23.5,11.4
E00139322,76.9,16.8,6.2
E00139323,79,14.3,6.6
E00139328,79,15.2,5.7
E00139331,80.4,14.6,5
E00139332,73.7,14.6,11.7
E00139333,86.8,9.3,3.9
E00139334,77.5,16.1,6.4
E00139335,65.9,19.8,14.3
E00139336,71.5,19.9,8.6
E00139337,76.2,18.4,5.4
E00139338,72.4,20.1,7.5
E00139339,80.6,14.2,5.2
E00139340,82.9,14.9,2.3
E00139341,77.8,16.7,5.4
E00139342,84.1,12.2,3.7
E00139343,80,12.6,7.4
E00139345,76.9,16.5,6.6
E00139346,82.7,14.2,3.1
E00139347,84.2,10.9,5
E00139353,80.5,13,6.5
E00139354,66.8,20.3,12.9
E00139355,75.7,19.3,5
E00139356,76.6,16,7.4
E00139357,79.2,15.8,5
E00139358,78,19.1,2.8
E00139359,79.2,15.2,5.6
E00139360,74.6,20.1,5.3
E00139361,77.8,13.8,8.4
E00139362,74.9,17.5,7.6
E00139363,79.1,15.6,5.3
E00139364,71.8,19.2,9
E00139365,78.4,16.8,4.8
E00139366,73.5,20.3,6.2
E00139367,77.8,17.9,4.3
E00139368,73.2,21,5.8
E00139369,66,26.9,7.1
E00139371,69.3,22.8,7.9
E00139372,81.7,14.3,4
E00139374,83.2,12.6,4.2
E00139375,77.7,17.2,5
E00139376,77.3,16.8,5.9
E00139377,75.7,17.5,6.8
E00139378,79.6,13.5,6.9
E00139379,68.5,22.7,8.8
E00139380,74.7,16.4,8.9
E00139381,76.8,18.6,4.5
E00139382,86.2,10.7,3.1
E00139383,79.9,13.8,6.3
E00139384,78.2,16.7,5.2
E00139385,85.8,11.9,2.3
E00139386,70.3,21,8.7
E00139387,70.8,21,8.3
E00139388,76.6,16.2,7.2
E00139389,69.3,22.7,8
E00139390,69.6,21.6,8.8
E00139391,75.8,17.1,7.1
E00139392,72.7,18.5,8.8
E00139393,84.3,9.6,6.1
E00176349,81.7,14.6,3.8
E00190015,71.3,18.3,10.4
E00190031,84.9,11.6,3.5
E00190042,91.3,6.9,1.7
E00190105,66.7,22.2,11.1
