geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00139175,89.3,5.7,1.9,3.1
E00139176,85.9,9,3.4,1.7
E00139178,93.3,3.2,0.9,2.6
E00139179,91.8,4.1,0.9,3.2
E00139180,88.7,6.4,1.2,3.7
E00139181,95.2,3.3,0.6,0.9
E00139182,91.3,5.9,0.8,2
E00139183,93,4.1,1.5,1.5
E00139184,95.6,1.5,1.5,1.5
E00139185,91.4,4.3,1.9,2.4
E00139186,92.5,5.9,0.8,0.8
E00139187,93.4,3.3,1.6,1.6
E00139188,91.4,6.1,1.7,0.8
E00139189,92.9,3.7,0.6,2.8
E00139190,92,3.5,2.7,1.8
E00139191,92,5.8,0.9,1.3
E00139192,92.9,3.8,1.3,2.1
E00139193,91.7,3.8,1.9,2.7
E00139194,88.9,4.9,3.3,2.9
E00139195,91.7,3.3,1.4,3.6
E00139196,88.4,2.7,4.7,4.2
E00139197,92.4,3.6,1.8,2.1
E00139198,90.8,4.6,0.7,3.9
E00139199,91.1,3.3,2.6,3
E00139200,90.1,7.3,0,2.6
E00139201,94.8,2.4,1.2,1.6
E00139202,91,4.7,1.2,3.1
E00139203,89.6,7.4,1,2
E00139204,92.5,2.9,2.5,2.1
E00139205,93.1,3.8,0.8,2.3
E00139206,91.2,4.2,1.3,3.4
E00139207,90.6,6.7,0.9,1.8
E00139208,92.6,5.6,0,1.8
E00139232,89.1,4,4,2.9
E00139233,86.7,8.5,0.6,4.2
E00139234,91.7,3,0.9,4.5
E00139235,85.4,10.1,2.2,2.2
E00139241,89.3,7,1.6,2.1
E00139242,88.5,8,0,3.4
E00139243,91.5,5.1,1.3,2.2
E00139249,85,5.3,2.6,7.1
E00139250,93.2,3,1.8,2.1
E00139251,92.2,4.3,1.6,1.9
E00139252,89.8,5.4,0.7,4.1
E00139253,95,3.3,0.2,1.5
E00139254,91.4,6,1.1,1.4
E00139289,88.5,7.3,0.5,3.6
E00139290,95.8,2.3,0.8,1.1
E00139291,90.2,4,2.2,3.6
E00139292,92.9,3.6,1.5,2
E00139293,92.3,2.4,1.4,3.8
E00139294,90.8,4.6,0.9,3.7
E00139295,92.2,5.2,1.7,0.9
E00139296,89.4,6.9,2.1,1.6
E00139297,85.5,5.5,4.8,4.1
E00139298,90.9,2.7,3.6,2.7
E00139299,90.8,5.3,1.4,2.5
E00139300,88.5,5.1,2.3,4.1
E00139301,86.9,7,1.8,4.3
E00139302,88.9,3.8,2.1,5.1
E00139303,90.1,3.4,2.1,4.3
E00139304,94,4.5,0.7,0.7
E00139305,91,3.1,1.4,4.5
E00139306,88.4,5.2,3.2,3.2
E00139307,92,4,1.6,2.4
E00139308,89.1,7,1.6,2.3
E00139315,89.1,3.4,2.4,5.1
E00139319,85.7,6.4,3.4,4.4
E00139320,93.9,2.8,1.4,1.9
E00139321,86.6,6.3,2.8,4.3
E00139322,90.5,4.2,3.1,2.3
E00139323,90.3,6.1,1.4,2.2
E00139328,88,6.2,0.5,5.3
E00139331,92.3,2.8,2,2.8
E00139332,84.3,6.8,3.8,5
E00139333,92.6,3.7,2.2,1.5
E00139334,87.7,4.7,1.1,6.5
E00139335,87.4,4.7,3.3,4.7
E00139336,97.3,0,2.1,0.7
E00139337,86.5,5.9,3.6,3.9
E00139338,89.1,3.1,2.5,5.3
E00139339,91.9,3.4,2,2.7
E00139340,94.4,3,0.9,1.8
E00139341,88,5.6,2.3,4.2
E00139342,91,4.1,1.6,3.4
E00139343,86.7,4.6,3.5,5.2
E00139345,89.2,4.6,2.3,4
E00139346,86.7,7,3.2,3.2
E00139347,85.4,4.2,4.2,6.3
E00139353,82.8,4.9,2.5,9.8
E00139354,87.4,4.5,4,4
E00139355,91.3,4.8,1.4,2.4
E00139356,90.7,4.7,0.6,4.1
E00139357,90.4,5.7,1.3,2.6
E00139358,89.7,7.4,0.4,2.5
E00139359,91.2,3.8,2,2.9
E00139360,86.9,8.3,1,3.9
E00139361,92.3,1.6,2.8,3.2
E00139362,90.5,5.5,0.6,3.4
E00139363,89.2,4.7,1.7,4.4
E00139364,87.1,4.6,2,6.3
E00139365,93.4,2,1.2,3.5
E00139366,93.2,2,3.9,1
E00139367,91.6,3,1.4,4.1
E00139368,93.9,2.8,0.9,2.3
E00139369,92.9,3.3,1.5,2.4
E00139371,90.6,2.1,3.1,4.2
E00139372,91.8,4.1,1.5,2.6
E00139374,91,6.5,1.2,1.2
E00139375,89.7,6.9,1.3,2.2
E00139376,86.8,8,1.9,3.3
E00139377,90.7,3,3,3.4
E00139378,90.3,3.1,2.1,4.5
E00139379,88.2,3.8,4.3,3.8
E00139380,92.9,2.5,1.1,3.6
E00139381,95.6,2.9,0.3,1.2
E00139382,97.1,1.8,0.4,0.7
E00139383,93.5,2.3,2.8,1.5
E00139384,87.5,5.6,1.6,5.2
E00139385,92.9,1.9,1.9,3.2
E00139386,88.7,5.2,3.3,2.8
E00139387,87.9,4.4,3.4,4.4
E00139388,89.4,4.9,1.9,3.8
E00139389,91.1,3.2,1.6,4
E00139390,86.8,5.4,3.6,4.2
E00139391,91.9,2.8,3.3,2
E00139392,87.7,6.6,2.9,2.9
E00139393,92.3,2.3,0.9,4.5
E00176349,89.9,5.5,1.3,3.4
E00190015,90.2,3.4,2.3,4.2
E00190031,95.7,1.2,2.5,0.6
E00190042,92.5,4,1.9,1.6
E00190105,89.6,2,1.5,7
