geography_code,in_full_time_education-001,in_full_time_education-002
E00139175,11.9,88.1
E00139176,14.2,85.8
E00139178,11.7,88.3
E00139179,14.8,85.2
E00139180,14.8,85.2
E00139181,11.2,88.8
E00139182,15.4,84.6
E00139183,12.2,87.8
E00139184,13.1,86.9
E00139185,16.4,83.6
E00139186,15.5,84.5
E00139187,4.5,95.5
E00139188,13.3,86.7
E00139189,16.6,83.4
E00139190,5.8,94.2
E00139191,10.1,89.9
E00139192,18.1,81.9
E00139193,20.1,79.9
E00139194,17.8,82.2
E00139195,15.5,84.5
E00139196,26.2,73.8
E00139197,27,73
E00139198,19.4,80.6
E00139199,5.9,94.1
E00139200,11.5,88.5
E00139201,15.9,84.1
E00139202,5.9,94.1
E00139203,7.9,92.1
E00139204,9.3,90.7
E00139205,20.2,79.8
E00139206,17.4,82.6
E00139207,12.1,87.9
E00139208,14.3,85.7
E00139232,12.6,87.4
E00139233,14,86
E00139234,8,92
E00139235,10.7,89.3
E00139241,17.1,82.9
E00139242,8.6,91.4
E00139243,15.2,84.8
E00139249,12.9,87.1
E00139250,25.7,74.3
E00139251,17.9,82.1
E00139252,14.7,85.3
E00139253,11,89
E00139254,7.6,92.4
E00139289,13.4,86.6
E00139290,21.1,78.9
E00139291,10.7,89.3
E00139292,13.7,86.3
E00139293,7.2,92.8
E00139294,6.4,93.6
E00139295,11.2,88.8
E00139296,5.3,94.7
E00139297,14.1,85.9
E00139298,9.9,90.1
E00139299,8.2,91.8
E00139300,4.5,95.5
E00139301,11,89
E00139302,15.3,84.7
E00139303,12.4,87.6
E00139304,14.8,85.2
E00139305,9.8,90.2
E00139306,12.4,87.6
E00139307,12,88
E00139308,15.3,84.7
E00139315,9.6,90.4
E00139319,2.9,97.1
E00139320,8,92
E00139321,7.9,92.1
E00139322,8.8,91.2
E00139323,9,91
E00139328,12.6,87.4
E00139331,19.1,80.9
E00139332,15.4,84.6
E00139333,17,83
E00139334,12.7,87.3
E00139335,13,87
E00139336,8.2,91.8
E00139337,10.5,89.5
E00139338,13.3,86.7
E00139339,14.8,85.2
E00139340,14.8,85.2
E00139341,6,94
E00139342,21.2,78.8
E00139343,13.2,86.8
E00139345,10,90
E00139346,12.7,87.3
E00139347,9.5,90.5
E00139353,15.6,84.4
E00139354,11.6,88.4
E00139355,10.6,89.4
E00139356,12.6,87.4
E00139357,15.9,84.1
E00139358,5.7,94.3
E00139359,12.9,87.1
E00139360,6.8,93.2
E00139361,16.9,83.1
E00139362,21.4,78.6
E00139363,23.8,76.2
E00139364,20.5,79.5
E00139365,28.3,71.7
E00139366,22.1,77.9
E00139367,16.5,83.5
E00139368,10.3,89.7
E00139369,16,84
E00139371,10.3,89.7
E00139372,12.6,87.4
E00139374,19.4,80.6
E00139375,10,90
E00139376,14.6,85.4
E00139377,23.8,76.2
E00139378,20.1,79.9
E00139379,13.5,86.5
E00139380,19.1,80.9
E00139381,16.1,83.9
E00139382,20.6,79.4
E00139383,21.2,78.8
E00139384,15.3,84.7
E00139385,27.2,72.8
E00139386,7.5,92.5
E00139387,8.8,91.2
E00139388,8.6,91.4
E00139389,11.6,88.4
E00139390,16.1,83.9
E00139391,6.5,93.5
E00139392,5.8,94.2
E00139393,14,86
E00176349,12.4,87.6
E00190015,10.2,89.8
E00190031,6.7,93.3
E00190042,24.1,75.9
E00190105,15.8,84.2
