geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00139175,36.4,2.1,61.4
E00139176,52.2,3.1,44.7
E00139178,31.5,1.9,66.6
E00139179,54.1,1.7,44.2
E00139180,45.5,1,53.5
E00139181,37.4,1.3,61.3
E00139182,60.3,4.1,35.6
E00139183,55.7,0.8,43.5
E00139184,59.8,3.3,37
E00139185,42.9,1.1,56
E00139186,49.1,2.4,48.6
E00139187,30.4,3,66.7
E00139188,41.3,1.8,56.9
E00139189,49.6,0.4,50
E00139190,34.4,1.4,64.2
E00139191,58.1,4.3,37.6
E00139192,65.7,3,31.3
E00139193,50,1.8,48.2
E00139194,57.2,1.1,41.6
E00139195,45.5,5.1,49.4
E00139196,51.4,11.6,37.1
E00139197,53.3,7.1,39.6
E00139198,50.4,5.1,44.5
E00139199,45.2,3.4,51.3
E00139200,52.5,5,42.5
E00139201,36.7,4.1,59.2
E00139202,41.1,1.2,57.7
E00139203,57.1,3.7,39.2
E00139204,34.5,2.7,62.9
E00139205,55.8,2.3,41.9
E00139206,57.8,3.9,38.3
E00139207,50.7,1.2,48
E00139208,62.8,2.9,34.3
E00139232,50.3,3.1,46.5
E00139233,40,2.1,57.9
E00139234,51.6,2.5,45.9
E00139235,57.8,1.2,41
E00139241,56.2,1.9,42
E00139242,54.2,3.3,42.5
E00139243,52.6,4,43.4
E00139249,43.3,2.1,54.6
E00139250,77.9,4.2,17.9
E00139251,59.5,3.2,37.3
E00139252,53.3,1.9,44.8
E00139253,63.8,2.2,33.9
E00139254,50.2,1.2,48.6
E00139289,49.4,0,50.6
E00139290,58.1,4.1,37.8
E00139291,42.1,2,55.9
E00139292,61.3,1.2,37.6
E00139293,35,0.5,64.5
E00139294,42.6,5.6,51.9
E00139295,47.2,9.4,43.4
E00139296,27.4,1.7,70.9
E00139297,41.9,0,58.1
E00139298,40,3,57
E00139299,50.6,1.9,47.5
E00139300,42,1.9,56.1
E00139301,48.4,4.2,47.4
E00139302,49.8,2.2,48
E00139303,59,2.4,38.7
E00139304,77.4,0.9,21.7
E00139305,46.8,3.6,49.5
E00139306,62.9,2.7,34.4
E00139307,63.6,2.7,33.6
E00139308,52.6,4.3,43.1
E00139315,40.3,5.8,54
E00139319,36,1.5,62.6
E00139320,48.5,4,47.5
E00139321,41.2,5.5,53.4
E00139322,60.8,3.3,35.8
E00139323,43.2,3.1,53.7
E00139328,48.1,1.6,50.3
E00139331,58.9,2.4,38.6
E00139332,46.9,3.1,50
E00139333,64,1.8,34.2
E00139334,50.6,3.2,46.2
E00139335,45.8,3.2,51.1
E00139336,54.3,2.9,42.8
E00139337,48.1,2.5,49.5
E00139338,41.5,3.5,55
E00139339,56.3,1.5,42.2
E00139340,56.7,0.3,43
E00139341,43,0,57
E00139342,57.7,1.9,40.4
E00139343,42.2,0.6,57.1
E00139345,51.3,2.2,46.6
E00139346,46.4,3.6,50
E00139347,56.7,5.6,37.8
E00139353,43.2,6.3,50.5
E00139354,43.9,2.2,53.9
E00139355,48.9,1.6,49.5
E00139356,60.5,3.2,36.3
E00139357,62.5,0.5,37
E00139358,40.8,0.4,58.9
E00139359,41.5,2.2,56.2
E00139360,39,0.5,60.5
E00139361,61.4,1.4,37.2
E00139362,55.9,5,39.1
E00139363,54.7,5.1,40.3
E00139364,50.2,2.4,47.4
E00139365,54,3.5,42.4
E00139366,53.5,2.5,44
E00139367,53.1,1.6,45.3
E00139368,45.5,6.1,48.5
E00139369,39.7,1.4,59
E00139371,43.6,5,51.4
E00139372,58.7,2.4,38.9
E00139374,50.9,1.1,48
E00139375,53.8,2.9,43.3
E00139376,44.8,1,54.1
E00139377,57.2,5.6,37.2
E00139378,58.3,5.8,35.8
E00139379,48.9,3.3,47.8
E00139380,58.7,4.5,36.8
E00139381,48,5,47
E00139382,68.9,4.8,26.3
E00139383,58,3.6,38.4
E00139384,49.1,2.4,48.6
E00139385,60,5.8,34.2
E00139386,36.7,2.5,60.8
E00139387,37.2,2.8,60
E00139388,43.3,1.2,55.5
E00139389,43,3.9,53
E00139390,33.3,1.4,65.3
E00139391,52.4,1.3,46.3
E00139392,46.8,2.2,51.1
E00139393,57.7,1.5,40.8
E00176349,61.6,1.4,37
E00190015,46,2.1,51.9
E00190031,67.3,0.7,32
E00190042,71.6,2.7,25.7
E00190105,42.3,0.6,57.1
