areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00080065,95.2,1.4,1.4,2
E00080066,95,0.6,1.3,3.1
E00080067,91.4,4.7,0,3.9
E00080068,93.7,2.8,1.4,2.1
E00080069,87.9,4.3,1.4,6.4
E00080070,89.7,4.3,3.4,2.6
E00080071,85.2,5.2,0.6,9
E00080072,86.4,5.1,1.7,6.8
E00080073,85.6,2.7,1.4,10.3
E00080074,96.1,0,2,2
E00080075,90.9,3.5,2.8,2.8
E00080076,85,2.9,2.9,9.2
E00080077,81.2,8.8,3.9,6.1
E00080078,86.1,2.5,1.6,9.8
E00080079,89.9,1.3,2,6.7
E00080080,85.9,5.5,0,8.6
E00080081,78.7,5.3,4.1,11.8
E00080082,79.6,9.2,3.6,7.7
E00080084,82.2,4.1,2.7,11
E00080085,83.9,1.7,0,14.4
E00080086,86.9,3.4,3.4,6.2
E00080087,94.6,2.7,0,2.7
E00080088,93.5,2.4,1.6,2.4
E00080091,86.7,5,3.3,5
E00080092,92.6,1.1,0,6.3
E00080093,94.5,0.8,2.4,2.4
E00080094,87.9,1.5,1.5,9.1
E00080095,88.9,1.9,3.7,5.6
E00080096,89.7,1.6,2.4,6.3
E00080097,89.1,4.7,0.8,5.5
E00080135,87.4,3.7,2.2,6.7
E00080138,89.7,2.2,1.1,7.1
E00080139,95.2,0,0.8,4
E00080143,73.3,4,3.1,19.6
E00080144,75.6,3,3,18.5
E00080145,86.2,4,0.8,8.9
E00080147,93.6,1.9,0.6,3.8
E00080151,98.6,0.7,0,0.7
E00080158,80.9,5.7,1.3,12.2
E00080160,89.8,2.4,0.8,7.1
E00080164,80,6.7,3.3,10
E00080168,78.2,8.8,2.4,10.6
E00080170,94.4,1.9,0.9,2.8
E00080171,76.6,9.5,3.2,10.8
E00080178,87.9,1.7,2.1,8.3
E00080202,94,3,0,3
E00080203,88.6,7,1.8,2.6
E00080204,91.9,1.5,0.7,5.9
E00080206,98.5,0,0.8,0.8
E00080217,89.8,2.5,1.2,6.6
E00080239,95,2.2,0.7,2.2
E00080240,91.9,3.7,1.5,3
E00080241,92.4,2.9,1.4,3.3
E00080242,94.4,2.4,1.6,1.6
E00080243,94.3,2.9,2.1,0.7
E00080244,88.9,6.8,2.6,1.7
E00080245,91.9,3,3,2.2
E00080246,91.9,4.9,0.8,2.4
E00080247,93.2,2.6,1.7,2.6
E00080248,93.6,0.7,0.7,5
E00080249,92.3,2.6,0,5.1
E00080250,88.9,2.6,2.6,6
E00080251,87.3,4.8,2.4,5.6
E00080252,94.4,2.4,2.4,0.8
E00080253,98.7,0,1.3,0
E00080254,96.6,1.1,1.1,1.1
E00080255,93.6,3.2,1.6,1.6
E00080256,94.5,3.4,0.7,1.4
E00080257,94.5,2.7,1.8,0.9
E00080258,91.3,6.3,0,2.4
E00080259,95.2,1.6,2.4,0.8
E00080260,93.8,2.3,0,3.9
E00080261,92.6,0.7,3.7,3
E00080262,89,7.6,1.4,2.1
E00080263,96,2.4,0,1.6
E00080264,87.6,8,2.2,2.2
E00080265,93,0.8,3.1,3.1
E00080266,87.1,4.5,1.3,7.1
E00080267,92,3.2,0,4.8
E00080268,92.5,3,0.5,4
E00080269,92.5,3.3,1.7,2.5
E00080270,93.5,4.1,0,2.4
E00080271,85.4,4.9,3.9,5.8
E00080272,98.3,0.9,0.9,0
E00080273,88,6.8,3,2.3
E00080274,95.8,2.5,0,1.7
E00080275,95.5,2.7,0.9,0.9
E00080276,99,0.5,0,0.5
E00080277,92.9,4,0,3
E00080278,96.5,2.1,0.7,0.7
E00080279,94.4,1.9,2.5,1.3
E00080282,99.2,0.8,0,0
E00080283,98.1,0,0,1.9
E00080284,99.1,0,0.9,0
E00080285,95.8,2.1,0.7,1.4
E00080286,97.7,0.8,0,1.5
E00080287,93.3,5,0,1.7
E00080288,98.2,0,0.9,0.9
E00080289,97.5,1.7,0,0.8
E00080290,97.5,1.7,0.8,0
E00080291,98.2,0.9,0,0.9
E00080292,90.5,2.7,2.7,4.1
E00080293,96.2,3.8,0,0
E00080295,95.2,4.8,0,0
E00080296,93,4.4,1.8,0.9
E00080297,98.1,1.9,0,0
E00080298,98.2,0.9,0,0.9
E00080299,94.6,2.4,0.6,2.4
E00080300,93.8,4.3,0,1.9
E00080301,95.9,2.4,0.8,0.8
E00080302,96.7,2.4,0.8,0
E00080303,97.2,2.1,0,0.7
E00080304,97.6,1.6,0,0.8
E00080305,96.9,1,0.5,1.5
E00080306,97,1.8,0,1.2
E00080307,95.6,0.9,0.9,2.7
E00080308,97,2.3,0,0.8
E00080310,92.6,1.4,2.7,3.4
E00080311,91.8,4.9,1.6,1.6
E00080312,93.4,3.3,2,1.3
E00080313,94.5,0.8,2.4,2.4
E00080314,94.9,4.3,0.9,0
E00080315,91.2,4.4,0.7,3.7
E00080316,94.5,3.1,0,2.4
E00080317,94.9,4.3,0.7,0
E00080318,94.3,3.8,1.9,0
E00080319,94.9,1.7,2.5,0.8
E00080320,95.5,1.8,0,2.7
E00080321,96.6,1.7,0,1.7
E00080322,94.3,2.9,1,1.9
E00080323,96.4,2.7,0.9,0
E00080324,91.2,1.8,1.8,5.3
E00080325,99.2,0.8,0,0
E00080326,96.9,2.3,0.8,0
E00080327,94.7,2.3,2.3,0.8
E00080328,95.9,1.4,0.7,2
E00080329,100,0,0,0
E00080330,89.5,3.5,1.8,5.3
E00080331,97.1,1,1,1
E00080332,99.3,0,0,0.7
E00080333,95.6,2.6,1.8,0
E00080334,99.1,0.9,0,0
E00080335,91,5.4,0.9,2.7
E00080336,94.8,2.6,0,2.6
E00080337,98.2,1.8,0,0
E00080338,90.8,5,0,4.3
E00080339,91.4,1.8,0.5,6.4
E00080340,95.6,0.9,1.8,1.8
E00080341,100,0,0,0
E00080342,92.6,2,0.7,4.7
E00080343,95,1.7,0.8,2.5
E00080344,94.2,2.9,0,2.9
E00080345,96.4,2.9,0,0.7
E00080346,93.4,2,1.3,3.3
E00080347,99.2,0.8,0,0
E00080348,97.6,2.4,0,0
E00080349,97.6,0.8,0,1.6
E00080350,96,2.4,0,1.6
E00080351,98.3,1.7,0,0
E00080352,94.8,4.5,0,0.7
E00080353,95,4.3,0.7,0
E00080354,97.3,2.7,0,0
E00080355,93.9,6.1,0,0
E00080356,92.4,4.2,2.5,0.8
E00080357,97.4,2.6,0,0
E00080358,98.3,0.9,0.9,0
E00080359,91.7,3.2,1.3,3.8
E00080360,97.6,2.4,0,0
E00080361,98.2,1.8,0,0
E00080362,93.7,3.9,1.6,0.8
E00080363,98.4,0.8,0,0.8
E00080364,94.4,4,0,1.6
E00080365,95.7,1.4,0.7,2.1
E00080366,93.9,3,0,3
