areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00080065,77.1,22.9,0
E00080066,24.7,75.3,0
E00080067,38,62,0
E00080068,75.5,24.5,0
E00080069,58.7,41.3,0
E00080070,35.8,64.2,0
E00080071,46.5,53.5,0
E00080072,30.7,68.2,1.1
E00080073,24.7,75.3,0
E00080074,5.8,94.2,0
E00080075,34,66,0
E00080076,39.8,60.2,0
E00080077,25.4,74.6,0
E00080078,58.5,41.5,0
E00080079,24,76,0
E00080080,22,78,0
E00080081,25.9,74.1,0
E00080082,31,69,0
E00080084,33.6,65.8,0.7
E00080085,35.9,61.5,2.6
E00080086,18.6,81.4,0
E00080087,4,96,0
E00080088,1.6,98.4,0
E00080091,50,50,0
E00080092,56.7,43.3,0
E00080093,55.1,44.9,0
E00080094,34.4,65.6,0
E00080095,43,57,0
E00080096,8,92,0
E00080097,56.6,43.4,0
E00080135,50.4,49.6,0
E00080138,62.5,37.5,0
E00080139,5.6,94.4,0
E00080143,15.1,84.9,0
E00080144,10.9,88.4,0.7
E00080145,7.3,92.7,0
E00080147,25.5,74.5,0
E00080151,33.1,66.9,0
E00080158,9.1,90.4,0.4
E00080160,36.6,63.4,0
E00080164,40.3,59.7,0
E00080168,35.3,64.7,0
E00080170,3.7,96.3,0
E00080171,46.8,53.2,0
E00080178,18.2,81.8,0
E00080202,87.8,12.2,0
E00080203,86.8,13.2,0
E00080204,73.7,26.3,0
E00080206,57.6,42.4,0
E00080217,97.5,2.5,0
E00080239,79.3,20.7,0
E00080240,57.1,42.9,0
E00080241,75,24.5,0.5
E00080242,95.9,4.1,0
E00080243,70.7,29.3,0
E00080244,79.7,20.3,0
E00080245,85.4,14.6,0
E00080246,78,22,0
E00080247,82.9,17.1,0
E00080248,83.1,16.9,0
E00080249,74.6,25.4,0
E00080250,93.8,6.2,0
E00080251,72,28,0
E00080252,84.9,15.1,0
E00080253,86.7,13.3,0
E00080254,64.7,35.3,0
E00080255,86.3,13.7,0
E00080256,74.1,25.9,0
E00080257,50.5,49.5,0
E00080258,100,0,0
E00080259,83.3,16.7,0
E00080260,75,25,0
E00080261,60.4,39.6,0
E00080262,95.9,4.1,0
E00080263,17.1,82.9,0
E00080264,85.4,14.6,0
E00080265,100,0,0
E00080266,75.6,24.4,0
E00080267,100,0,0
E00080268,56.7,43.3,0
E00080269,74.2,25.8,0
E00080270,100,0,0
E00080271,16.5,83.5,0
E00080272,70.9,29.1,0
E00080273,98.5,1.5,0
E00080274,85.1,14.9,0
E00080275,80.9,19.1,0
E00080276,67.7,32.3,0
E00080277,93,7,0
E00080278,81,19,0
E00080279,73.3,26.1,0.6
E00080282,96.7,3.3,0
E00080283,93.3,6.7,0
E00080284,100,0,0
E00080285,66.9,33.1,0
E00080286,53.5,46.5,0
E00080287,86.7,13.3,0
E00080288,98.2,1.8,0
E00080289,97.5,2.5,0
E00080290,67.5,32.5,0
E00080291,99.1,0.9,0
E00080292,43.4,56.6,0
E00080293,96.2,3.8,0
E00080295,97.6,2.4,0
E00080296,98.2,1.8,0
E00080297,96.3,2.8,0.9
E00080298,74.3,25.7,0
E00080299,64.8,35.2,0
E00080300,71.6,28.4,0
E00080301,100,0,0
E00080302,87.2,12.8,0
E00080303,56.6,43.4,0
E00080304,81.7,18.3,0
E00080305,58.8,20.1,21.1
E00080306,24.3,75.7,0
E00080307,95.6,4.4,0
E00080308,97.7,2.3,0
E00080310,27.6,72.4,0
E00080311,82.1,17.9,0
E00080312,78.8,21.2,0
E00080313,92.1,7.9,0
E00080314,92.3,7.7,0
E00080315,63.2,36.8,0
E00080316,96.1,3.9,0
E00080317,90.6,9.4,0
E00080318,99.1,0.9,0
E00080319,61.3,38.7,0
E00080320,74.1,25.9,0
E00080321,95.8,4.2,0
E00080322,99,1,0
E00080323,99.1,0.9,0
E00080324,34.8,65.2,0
E00080325,100,0,0
E00080326,99.2,0.8,0
E00080327,78.8,21.2,0
E00080328,78.9,21.1,0
E00080329,100,0,0
E00080330,97.4,2.6,0
E00080331,100,0,0
E00080332,76.4,23.6,0
E00080333,98.2,1.8,0
E00080334,97.4,2.6,0
E00080335,96.5,3.5,0
E00080336,99.1,0.9,0
E00080337,100,0,0
E00080338,94.3,5.7,0
E00080339,40.3,59.7,0
E00080340,100,0,0
E00080341,80,20,0
E00080342,52.7,47.3,0
E00080343,49.2,50.8,0
E00080344,55.1,44.9,0
E00080345,99.3,0.7,0
E00080346,21.2,78.8,0
E00080347,98.3,1.7,0
E00080348,62.2,37.8,0
E00080349,67.7,32.3,0
E00080350,78.1,21.9,0
E00080351,99.1,0.9,0
E00080352,91.8,8.2,0
E00080353,94.4,5.6,0
E00080354,99.1,0.9,0
E00080355,97.4,2.6,0
E00080356,81.5,18.5,0
