areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00080065,27,73
E00080066,44,56
E00080067,28.2,71.8
E00080068,30.9,69.1
E00080069,32.8,67.2
E00080070,31.2,68.8
E00080071,29.5,70.5
E00080072,33.2,66.8
E00080073,22.2,77.8
E00080074,36.8,63.2
E00080075,40.9,59.1
E00080076,30,70
E00080077,38.4,61.6
E00080078,29.1,70.9
E00080079,32.5,67.5
E00080080,33.1,66.9
E00080081,29.2,70.8
E00080082,29,71
E00080084,33.8,66.2
E00080085,25,75
E00080086,33.8,66.2
E00080087,36.2,63.8
E00080088,36.1,63.9
E00080091,25,75
E00080092,20.2,79.8
E00080093,32.7,67.3
E00080094,32,68
E00080095,33.3,66.7
E00080096,37.3,62.7
E00080097,31.4,68.6
E00080135,32.7,67.3
E00080138,31,69
E00080139,29.7,70.3
E00080143,32.3,67.7
E00080144,24.8,75.2
E00080145,22.6,77.4
E00080147,26.5,73.5
E00080151,22.2,77.8
E00080158,31.1,68.9
E00080160,27.2,72.8
E00080164,32.5,67.5
E00080168,28.9,71.1
E00080170,29.2,70.8
E00080171,33,67
E00080178,18.3,81.7
E00080202,29.2,70.8
E00080203,25.5,74.5
E00080204,26.7,73.3
E00080206,46.9,53.1
E00080217,23.8,76.2
E00080239,30.6,69.4
E00080240,37.3,62.7
E00080241,24.3,75.7
E00080242,28.3,71.7
E00080243,34.6,65.4
E00080244,29.4,70.6
E00080245,27.8,72.2
E00080246,24.7,75.3
E00080247,36.1,63.9
E00080248,36.6,63.4
E00080249,35.5,64.5
E00080250,29.9,70.1
E00080251,40.7,59.3
E00080252,31.8,68.2
E00080253,20,80
E00080254,37.5,62.5
E00080255,25.3,74.7
E00080256,26.4,73.6
E00080257,31.4,68.6
E00080258,35.4,64.6
E00080259,30.9,69.1
E00080260,30.6,69.4
E00080261,32.7,67.3
E00080262,33.5,66.5
E00080263,41.7,58.3
E00080264,28.3,71.7
E00080265,32.6,67.4
E00080266,28,72
E00080267,29.7,70.3
E00080268,27.3,72.7
E00080269,31.9,68.1
E00080270,27.1,72.9
E00080271,46.6,53.4
E00080272,32.3,67.7
E00080273,36.6,63.4
E00080274,30.6,69.4
E00080275,24.4,75.6
E00080276,28.7,71.3
E00080277,25,75
E00080278,30.1,69.9
E00080279,40.9,59.1
E00080282,28.8,71.2
E00080283,33.3,66.7
E00080284,32.9,67.1
E00080285,38.3,61.7
E00080286,31.3,68.8
E00080287,31.1,68.9
E00080288,32.2,67.8
E00080289,33.1,66.9
E00080290,34.7,65.3
E00080291,19.1,80.9
E00080292,32.6,67.4
E00080293,30.4,69.6
E00080295,34.1,65.9
E00080296,27.1,72.9
E00080297,23.3,76.7
E00080298,27.5,72.5
E00080299,32.1,67.9
E00080300,30.7,69.3
E00080301,47,53
E00080302,35.1,64.9
E00080303,39,61
E00080304,28,72
E00080305,41.1,58.9
E00080306,24.5,75.5
