areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00080065,88.6,8,3.1,0.3,0
E00080066,90,7.8,0.3,1.6,0.3
E00080067,79.8,13.9,3.4,2.5,0.4
E00080068,89.4,5.7,2.9,2,0
E00080069,80.5,12.2,3.1,3.7,0.6
E00080070,82.1,8.6,3.9,3.9,1.6
E00080071,79.2,11.7,5.2,2.3,1.6
E00080072,80.1,12.7,2.3,0.7,4.3
E00080073,77.2,12.1,6,2.3,2.3
E00080074,82.8,10.6,1.3,2.6,2.6
E00080075,89.5,7.8,0.3,0.3,2
E00080076,77,15.1,4.2,1.7,2
E00080077,74.7,12.8,4.3,4.7,3.5
E00080078,82,11.8,3.8,1.7,0.7
E00080079,79.9,9.6,4.7,2.6,3.2
E00080080,81.3,10.9,3.1,2.5,2.2
E00080081,72.8,15.4,6.2,3.9,1.7
E00080082,72.7,14.3,7,3.5,2.5
E00080084,77.9,13.8,2.6,4.3,1.4
E00080085,77.1,14.7,3.5,2.2,2.6
E00080086,84,10.2,4,0.9,0.9
E00080087,86.5,12.2,1,0,0.3
E00080088,85.3,12.2,0.4,2.1,0
E00080091,86.7,10.3,1.3,1.3,0.3
E00080092,87,8.5,4,0.2,0.2
E00080093,93.1,5.6,0.3,0,1
E00080094,80.7,9.7,4.6,3.9,1.2
E00080095,80.2,13.9,4.2,1.7,0
E00080096,74.6,16,3.9,2.8,2.8
E00080097,81.4,12.1,3.7,2,0.8
E00080135,77.6,15,1.3,4.8,1.3
E00080138,82.9,9.8,3.8,2.8,0.8
E00080139,89.7,4.9,2.5,2.5,0.5
E00080143,68.5,11,9.7,4.6,6.2
E00080144,62.3,17.7,8.1,6.5,5.4
E00080145,74.4,9.6,8.2,5.9,1.9
E00080147,84.8,9.5,2.5,2.2,0.9
E00080151,91.8,6.9,0.9,0,0.4
E00080158,69.5,14,5.2,5.2,6.1
E00080160,86.3,5.6,3.5,3.2,1.4
E00080164,64.8,17,6.7,5.9,5.6
E00080168,67,21.6,5.8,2.5,3
E00080170,78.8,12.8,1.9,4.5,1.9
E00080171,75.7,13.3,4.4,3.6,2.9
E00080178,79.9,11.2,4.8,3,1.1
E00080202,91.5,5.8,1.8,0.9,0
E00080203,85,10.6,2.6,1.1,0.7
E00080204,84.4,9.3,2.5,3.7,0
E00080206,92.6,4.1,0.4,2.5,0.4
E00080217,84.8,9.2,2.2,3.3,0.5
E00080239,89.5,8,2.2,0.3,0
E00080240,88.5,8.2,2.3,0.3,0.7
E00080241,89.4,8.2,1.4,0.4,0.6
E00080242,91.4,7.7,0.6,0,0.3
E00080243,91.3,7,0.3,0.6,0.9
E00080244,89.3,7.7,1.7,0.7,0.7
E00080245,87,10.3,2.7,0,0
E00080246,86.9,8.3,2.9,0.3,1.6
E00080247,87.6,7.8,2.8,1.4,0.4
E00080248,88.3,6.6,4.4,0,0.8
E00080249,88.6,5.9,2.9,0,2.6
E00080250,85.5,10.9,3,0.3,0.3
E00080251,83.8,10.9,3.4,1.6,0.3
E00080252,90,7.8,1.9,0.3,0
E00080253,97.1,2.9,0,0,0
E00080254,89.2,6.1,1.4,0.5,2.8
E00080255,92.2,6.1,0,0.7,1
E00080256,89.8,6.2,0.6,0.8,2.5
E00080257,87.3,10.9,0.9,0.9,0
E00080258,89.4,8.1,1.2,0.9,0.3
E00080259,92,6.4,1.3,0.3,0
E00080260,84.4,13.9,0.7,1,0
E00080261,91,7.1,1.3,0,0.6
E00080262,85.1,11.3,1,0,2.5
E00080263,88.6,8,2.5,0.5,0.5
E00080264,85.2,11.7,0.8,1.6,0.8
E00080265,92.5,5.4,0.9,1.2,0
E00080266,81.3,12.5,4.1,1.9,0.3
E00080267,90.8,7.2,1.4,0.7,0
E00080268,83.9,8.6,3.7,1.3,2.4
E00080269,89,8.9,1.6,0,0.4
E00080270,91,7.3,0.7,0.3,0.7
E00080271,77,16.2,5,0.9,0.9
E00080272,92.6,4.9,0.7,1.4,0.4
E00080273,86.1,12,1.4,0.5,0
E00080274,93.5,5.1,1,0.3,0
E00080275,87.6,11.5,0.5,0,0.5
E00080276,92.4,5.3,1.6,0.3,0.5
E00080277,90.2,8.3,1.5,0,0
E00080278,89.9,9.3,0.8,0,0
E00080279,95.2,4,0.8,0,0
E00080282,92.7,6.6,0.4,0.4,0
E00080283,95.8,2.3,1.9,0,0
E00080284,95.1,2.4,2.1,0,0.3
E00080285,92.4,5.7,1.9,0,0
E00080286,94.7,1.6,2,0,1.6
E00080287,94.3,5.1,0.6,0,0
E00080288,92.2,5.6,0.4,0.4,1.5
E00080289,93.6,5.7,0.7,0,0
E00080290,91.5,8.5,0,0,0
E00080291,92.4,6.5,0.8,0,0.4
E00080292,84.8,12.1,1.8,0.6,0.6
E00080293,94.1,5.2,0.7,0,0
E00080295,93.1,6.2,0.6,0,0
E00080296,90.5,6.1,0.3,0,3
E00080297,96.7,3.3,0,0,0
E00080298,94.2,4.5,0,0.4,0.8
E00080299,92.7,3.8,3.2,0,0.3
E00080300,90.7,7.7,0.8,0.3,0.5
E00080301,90.4,6.9,2.7,0,0
E00080302,95.1,4.2,0.3,0,0.3
E00080303,94.8,4.2,0.3,0,0.7
E00080304,95,3.1,0.3,0.3,1.3
E00080305,93.1,4.1,1.7,0,1.2
E00080306,90.5,6.6,1.8,0,1.1
E00080307,88.9,7.5,0.5,0.5,2.5
E00080308,91.4,7.8,0.3,0,0.6
E00080310,91.2,8.1,0.3,0.3,0
E00080311,89.2,7.6,1.1,0.3,1.7
E00080312,91.8,5.8,0.5,0.5,1.3
E00080313,88.9,6.2,2.2,2.5,0.3
E00080314,92.4,6.3,0.9,0.3,0
E00080315,83.9,14.5,1.2,0.3,0
E00080316,90.7,6.6,0.6,1.2,0.9
E00080317,92.3,7.2,0.5,0,0
E00080318,92.4,6.2,0.3,1,0
E00080319,90.4,6,2.4,0.4,0.8
E00080320,92.4,5.9,1.3,0,0.3
E00080321,92.4,4.6,3,0,0
E00080322,92.4,6.2,1.1,0.4,0
E00080323,91.6,6.6,1.7,0,0
E00080324,88.1,8.7,2.9,0,0.3
E00080325,94.7,4.9,0,0.4,0
E00080326,93.3,3.8,2.2,0.3,0.3
E00080327,93.3,5.8,1,0,0
E00080328,86.8,10.9,0.7,1.7,0
E00080329,93.9,6.1,0,0,0
E00080330,85.1,9.2,3.8,0.6,1.3
E00080331,89.7,6.3,2.4,0.8,0.8
E00080332,95.2,4.5,0.3,0,0
E00080333,90.9,8,1.1,0,0
E00080334,94.7,4.1,0,1.2,0
E00080335,83.5,15.5,0,0,1
E00080336,87.7,10,1,1.3,0
E00080337,90.2,9.8,0,0,0
