areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00093729,0.5,0,0.3,99.3,0
E00093730,0.9,0,1.3,97.4,0.4
E00093731,0.3,0,1.8,97.9,0
E00093733,0,0.3,0,98.4,1.3
E00093734,0,1.5,0.4,96.7,1.3
E00093735,1,0,1,98,0
E00093736,0.4,0.8,2,96.5,0.4
E00093738,0.5,0,1.2,98.2,0.2
E00093739,0,0.3,2.2,96.8,0.6
E00093740,0.7,0,3.3,95.9,0
E00093741,0.3,0,0.3,99.4,0
E00093742,0.3,0,1.4,98.3,0
E00093743,0.9,0.5,0,98.2,0.5
E00093744,0,0,2.8,96.1,1.1
E00093745,0.5,0.9,1.4,96.7,0.5
E00093746,0.3,0,1,98.7,0
E00094001,0,0.6,0.6,96.8,1.9
E00094002,0,1.9,0.3,97.8,0
E00094004,0.3,0.3,1.8,97.6,0
E00094010,0.8,0,0,98.9,0.4
E00094024,1.3,0.4,1.3,96.9,0
E00094026,3.5,3,4.8,88.7,0
E00094032,0.4,0.4,2.9,96.3,0
E00094034,0,0.5,1.4,97.7,0.5
E00094223,0.9,0.4,0,98.7,0
E00094224,1.3,0.4,3.9,93.9,0.4
E00094225,1,1.4,0,97.6,0
E00094226,0.7,0,0.7,98.7,0
E00094227,0,0.8,1.9,97.3,0
E00094228,0.3,0,1.2,98.5,0
E00094229,0,0.6,0.6,97.7,1
E00094230,0.7,0.3,0,99,0
E00094231,0.3,0.3,1,98.4,0
E00094232,0,0,0,100,0
E00094233,0,0,1.4,98,0.6
E00094234,1,0.3,0,98.6,0
E00094235,0.2,0,1.2,98.6,0
E00094236,0.7,0,3.9,95.4,0
E00094237,0,0.4,0,99.6,0
E00094239,1,0.5,1,97.5,0
E00099207,0,0,0.2,99.8,0
E00099220,0.3,0,0,99.3,0.3
E00099221,0,0,0,100,0
E00099222,0,0,0.3,98.6,1.1
E00099223,0.3,0,0,99.7,0
E00099224,1.2,0,1.2,97.6,0
E00099225,0.4,0,1.9,97.3,0.4
E00099248,0.6,0.6,1.6,97.1,0
E00099321,0,0,0,100,0
E00099322,0,0.4,0.4,99.2,0
E00099323,0.4,0.4,1.6,97.2,0.4
E00099324,0.4,0,1.4,98.2,0
E00099325,1.1,0,0,98.9,0
E00099326,1,3.4,0,94.6,1
E00099327,0,0,1.7,98.3,0
E00099722,0,0,2.3,96.4,1.3
E00099723,1.5,0,0,98,0.5
E00099724,1.1,0.6,3.3,94.5,0.6
E00099725,1.6,0,0,98,0.4
E00099726,0.9,0.4,1.3,97.4,0
E00099727,0,0.4,0,99.3,0.4
E00099728,0,0.4,0.7,98.2,0.7
E00099731,0,0.4,0,99.6,0
E00099732,0,0.4,0,99.2,0.4
E00099743,0,0,0.6,99.4,0
E00099744,1.5,0,1.2,97.2,0
E00099745,0.4,0,0.6,98.8,0.2
E00099746,0,0,0,100,0
E00099747,0.5,0.2,1.2,97.6,0.5
E00099748,0,0,0.3,99.4,0.3
E00099749,1,0,0.7,98.3,0
E00099750,2.4,0.8,1.2,94.7,0.8
E00099751,1,0,1.3,96.8,1
E00099752,2,0.4,0.8,95.6,1.2
