areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00093729,97.1,2.9,0
E00093730,81.3,18.7,0
E00093731,96.7,3.3,0
E00093733,98.6,1.4,0
E00093734,56.8,42.8,0.4
E00093735,50.4,49.6,0
E00093736,82.6,17.4,0
E00093738,98.3,1.7,0
E00093739,99.3,0.7,0
E00093740,100,0,0
E00093741,83.4,16.6,0
E00093742,97.9,1.4,0.7
E00093743,100,0,0
E00093744,97.8,2.2,0
E00093745,70.4,29.6,0
E00093746,99.3,0.7,0
E00094001,99.2,0.8,0
E00094002,100,0,0
E00094004,98.5,1.5,0
E00094010,100,0,0
E00094024,89.9,10.1,0
E00094026,91.8,8.2,0
E00094032,98.1,1.9,0
E00094034,100,0,0
E00094223,100,0,0
E00094224,99,1,0
E00094225,77.7,22.3,0
E00094226,98,2,0
E00094227,98.3,0.9,0.9
E00094228,100,0,0
E00094229,99.3,0.7,0
E00094230,99.2,0.8,0
E00094231,98.5,0.7,0.7
E00094232,96.3,3.8,0
E00094233,97.6,2.4,0
E00094234,97.2,2.8,0
E00094235,92.5,6.9,0.6
E00094236,100,0,0
E00094237,85,15,0
E00094239,97.2,1.4,1.4
E00099207,92.7,7.3,0
E00099220,95.5,4.5,0
E00099221,98.7,1.3,0
E00099222,100,0,0
E00099223,94.1,5.9,0
E00099224,98.1,1.9,0
E00099225,93.5,3.7,2.8
E00099248,96.2,3.8,0
E00099321,70.5,29.5,0
E00099322,93.9,6.1,0
E00099323,92.6,7.4,0
E00099324,89.1,10.9,0
E00099325,90,10,0
E00099326,97.1,2.9,0
E00099327,93.2,6.8,0
E00099722,93.4,6.6,0
E00099723,46.8,53.2,0
E00099724,37.7,61.4,0.9
E00099725,78.5,21.5,0
E00099726,93.5,6.5,0
E00099727,84.1,15.9,0
E00099728,98.4,1.6,0
E00099731,89.9,1.6,8.5
E00099732,99.1,0.9,0
E00099743,86.8,13.2,0
E00099744,92,8,0
E00099745,91.1,8.9,0
E00099746,94.3,5.7,0
E00099747,89.3,10.7,0
E00099748,87.4,12.6,0
E00099749,97,0,3
E00099750,47.8,52.2,0
E00099751,87.2,12.1,0.7
E00099752,8,91.4,0.6
E00099753,48.1,51.9,0
E00099754,47.4,51.8,0.7
E00099755,64.8,35.2,0
E00099756,1.1,98.9,0
E00099757,73.1,26.9,0
E00099758,14.6,84,1.4
E00099759,59.7,40.3,0
E00099760,59.4,40,0.6
E00099761,98.5,1.5,0
E00099762,32,68,0
E00099763,75.4,24.6,0
E00099764,100,0,0
E00099765,100,0,0
E00099766,99.3,0.7,0
E00099767,98.3,0,1.7
E00099768,87.4,12.6,0
E00099769,85.1,14.9,0
E00099770,96.9,3.1,0
E00099771,100,0,0
E00099772,72.9,27.1,0
E00099773,100,0,0
E00099775,94,6,0
E00099776,56.2,43.8,0
E00099777,98.6,1.4,0
E00099778,99.2,0.8,0
E00099779,86.3,13.7,0
E00099780,99.2,0.8,0
E00099781,100,0,0
E00099782,100,0,0
E00099783,100,0,0
E00099785,33.6,65.5,0.9
E00099786,78.2,21.8,0
E00099787,12.7,85.3,2
E00099788,36.1,36.1,27.8
E00099789,95.5,4.5,0
E00099790,59.1,40.9,0
E00099791,19.6,80.4,0
E00099792,94.4,5.6,0
E00099793,59.2,40.8,0
E00099794,50,50,0
E00099795,80.5,18.8,0.7
E00099796,91.1,8.9,0
E00099797,95.9,4.1,0
E00099798,63.7,35.4,0.9
E00099799,97.7,2.3,0
E00099800,84.6,15.4,0
E00099801,95.4,4.6,0
E00099802,97.6,2.4,0
E00099803,98.5,1.5,0
E00099804,100,0,0
E00099805,99.3,0.7,0
E00099806,79.1,20.9,0
E00099807,100,0,0
E00099808,86.9,7.7,5.4
E00099809,92.3,7.7,0
E00099866,96.9,2.3,0.8
E00099883,99.3,0.7,0
E00099884,76.9,23.1,0
E00099885,96.5,3.5,0
E00099886,96.4,3.6,0
E00099889,81.3,18.7,0
E00099890,100,0,0
E00099971,99.1,0.9,0
E00099972,100,0,0
E00099973,100,0,0
E00099974,51.6,48.4,0
E00099975,100,0,0
E00099976,98.5,0.7,0.7
E00099977,99.2,0.8,0
E00099978,82.4,17.6,0
E00099979,97.1,2.9,0
E00099980,85.8,14.2,0
E00099981,99.2,0.8,0
E00099982,100,0,0
E00099983,75.9,24.1,0
E00099984,100,0,0
E00099985,80.1,19.9,0
E00099986,60.2,39.8,0
E00099987,90.1,9.9,0
E00099988,84.8,15.2,0
E00099989,99.3,0.7,0
E00099990,100,0,0
E00099997,97.7,2.3,0
E00099998,99.1,0.9,0
E00099999,99.3,0.7,0
E00100002,84.6,14.8,0.7
E00100003,95.7,3.7,0.6
E00100004,99.2,0.8,0
E00100005,96,4,0
E00100006,91.5,8.5,0
E00100007,95.7,2.1,2.1
E00100008,73.9,26.1,0
E00100014,99.2,0.8,0
E00100017,75,23.4,1.6
E00151830,94.3,5.7,0
E00151831,98.3,0.8,0.8
E00151832,98.4,1.6,0
E00151833,95.6,1.5,2.9
E00151834,96.7,2.2,1.1
E00151835,97.5,2.5,0
E00151866,99,1,0
E00151943,94.6,2.7,2.7
E00151945,97.2,2.8,0
E00151947,96.4,2.4,1.2
E00151948,89.7,10.3,0
E00180295,98.9,1.1,0
E00180303,88,12,0
E00180307,99.3,0,0.7
E00180316,95.5,4.5,0
E00180326,95.4,3.7,0.9
E00180331,96.2,3.8,0
E00180372,89.9,10.1,0
E00180386,100,0,0
