areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00093729,65,0,35
E00093730,67.7,2,30.3
E00093731,63.3,1.4,35.3
E00093733,62.4,0.4,37.2
E00093734,62.8,2.2,34.9
E00093735,59.2,1.7,39.1
E00093736,74.1,1.9,24.1
E00093738,70.3,2.4,27.4
E00093739,52.1,1.5,46.3
E00093740,45.8,0,54.2
E00093741,62.8,3.2,34
E00093742,54.6,0.7,44.7
E00093743,59.3,3.5,37.2
E00093744,62.3,4.6,33.1
E00093745,61.8,0.5,37.6
E00093746,58.6,2.7,38.7
E00094001,52.1,2.3,45.6
E00094002,59.8,3.9,36.3
E00094004,48.9,1.5,49.6
E00094010,54,1.8,44.2
E00094024,61.2,3.7,35.1
E00094026,50.3,4.5,45.2
E00094032,67.5,1,31.5
E00094034,43.1,1,55.9
E00094223,68,0,32
E00094224,54.9,1.1,44
E00094225,43.1,2.4,54.5
E00094226,54,1.8,44.2
E00094227,53.7,1.3,45
E00094228,59.2,0.4,40.4
E00094229,58.7,0.7,40.6
E00094230,66.4,0.4,33.2
E00094231,60.7,0.4,39
E00094232,58.8,2.4,38.8
E00094233,56.7,4.2,39.1
E00094234,56.5,0,43.5
E00094235,54.8,0.3,44.9
E00094236,38.5,2.2,59.3
E00094237,58.3,0.5,41.2
E00094239,66.4,2,31.6
E00099207,63,2.2,34.8
E00099220,60.2,1.9,37.9
E00099221,63.8,3.1,33.1
E00099222,65.6,1,33.3
E00099223,56.8,1.5,41.8
E00099224,58.3,2.4,39.3
E00099225,63.1,2.3,34.6
E00099248,62.5,0.8,36.7
E00099321,47.1,2.2,50.7
E00099322,50.5,2.4,47.2
E00099323,54,1.9,44.1
E00099324,49.1,2.2,48.7
E00099325,57.9,3.4,38.6
E00099326,67.3,1.2,31.5
E00099327,60.1,0,39.9
E00099722,59.5,3.3,37.2
E00099723,42.3,2.3,55.4
E00099724,49.1,12.3,38.7
E00099725,58.7,1.3,40
E00099726,64.3,1.4,34.3
E00099727,55.2,2.2,42.6
E00099728,60.3,3.8,36
E00099731,53.4,1.7,45
E00099732,50.9,1.4,47.7
E00099743,66.7,0,33.3
E00099744,62.1,1.5,36.4
E00099745,67.8,0.3,32
E00099746,61.6,2.5,36
E00099747,69.2,0.3,30.5
E00099748,69.1,0,30.9
E00099749,70.2,0.9,28.9
E00099750,54.7,0,45.3
E00099751,54.5,3.6,41.9
E00099752,38.7,8.1,53.2
E00099753,50.2,6.8,43
E00099754,60.6,4.9,34.5
E00099755,51.6,3.5,44.9
E00099756,5,4,91
E00099757,53.7,2.3,44
E00099758,48.1,4.8,47.1
E00099759,67.7,4.7,27.6
E00099760,70,5.1,24.9
E00099761,61.5,1.9,36.5
E00099762,63.5,5.3,31.2
E00099763,55.1,2,42.9
E00099764,65.1,3.7,31.3
E00099765,43.5,1.4,55.1
E00099766,48.7,2.7,48.7
E00099767,56.1,0.9,43
E00099768,67.4,0,32.6
E00099769,64.7,2.5,32.8
E00099770,61.8,5.9,32.4
E00099771,60.1,2.1,37.9
E00099772,33.9,0.6,65.6
E00099773,58.4,0.4,41.2
E00099775,65.2,2.2,32.6
E00099776,49.4,3,47.7
E00099777,46.4,0.4,53.2
E00099778,53.6,0.5,45.9
E00099779,58.7,1,40.3
E00099780,50.8,1.7,47.5
E00099781,66.3,0,33.8
E00099782,46.3,0.5,53.2
E00099783,55,0.9,44.1
E00099785,25,2.6,72.4
E00099786,55.7,1.2,43.1
E00099787,38,5.8,56.1
E00099788,46.4,3.4,50.2
E00099789,66.4,3.5,30.1
E00099790,57,2.9,40.2
E00099791,38.5,3.4,58
E00099792,41,1.7,57.3
E00099793,44,1.5,54.5
E00099794,33.5,3.6,62.9
E00099795,63.3,2.4,34.3
E00099796,56.9,1.9,41.1
E00099797,67,1.5,31.6
E00099798,46.5,1.9,51.6
E00099799,65.2,3.1,31.7
E00099800,55.9,1.6,42.6
E00099801,59.7,1.8,38.5
E00099802,75.3,3.4,21.3
E00099803,64.8,2,33.2
E00099804,67.9,3.7,28.4
E00099805,70,1.9,28.1
E00099806,69.9,0,30.1
E00099807,66.4,2.6,30.9
E00099808,61.3,4,34.7
E00099809,58.8,4.9,36.3
E00099866,62.9,2.9,34.2
E00099883,61.8,3.3,35
E00099884,57.1,3.9,39
E00099885,70.5,2.3,27.3
E00099886,61.4,0,38.6
E00099889,57.7,2.3,40
E00099890,68.7,3.4,28
E00099971,68.2,0.5,31.3
E00099972,64.5,1.8,33.6
E00099973,65.3,2.1,32.6
E00099974,52.4,3.8,43.9
E00099975,55.7,4.7,39.6
E00099976,67.9,3.3,28.8
E00099977,67.8,1.3,30.8
E00099978,41.2,1.9,56.9
E00099979,58.1,3.3,38.6
E00099980,61.2,4.7,34.1
E00099981,58,4.3,37.6
E00099982,51.8,5.3,43
E00099983,56.5,4.5,39.1
E00099984,66.4,0.5,33.2
E00099985,52.3,1.1,46.6
E00099986,49.1,3.7,47.2
E00099987,52.1,3.1,44.8
E00099988,50.6,2.7,46.7
E00099989,49,0.4,50.6
E00099990,40.9,2.2,56.9
E00099997,66.7,0.4,32.9
E00099998,54.2,2.3,43.5
E00099999,62.2,1.5,36.3
E00100002,60.7,0,39.3
E00100003,61.3,2.6,36.1
E00100004,66.7,1.8,31.5
E00100005,66.1,0,33.9
E00100006,63.5,2.4,34.1
E00100007,54.9,1,44.1
E00100008,51.2,0.9,47.9
E00100014,58.7,1.9,39.4
E00100017,64.8,2.1,33.2
E00151830,63.6,1.9,34.4
E00151831,54.2,0.8,45
E00151832,65.3,0.8,33.9
E00151833,65.8,1.6,32.6
E00151834,59.7,1,39.3
E00151835,57.5,2.8,39.8
E00151866,57.4,1.2,41.4
E00151943,59.8,1.8,38.4
E00151945,54.4,0,45.6
E00151947,62.3,2.2,35.5
E00151948,59.5,1.1,39.4
E00180295,62.4,2.6,35
E00180303,72.1,0.7,27.2
E00180307,67.8,1,31.3
E00180316,69.7,2.5,27.8
E00180326,61.9,2.5,35.6
E00180331,54.9,2,43.1
E00180372,66.3,0.4,33.3
E00180386,42.1,2.5,55.4
