areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00093729,0.6,25.6,73.8
E00093730,0,42.1,57.9
E00093731,0,27.2,72.8
E00093733,5.8,27,67.2
E00093734,0.8,45.5,53.7
E00093735,2.3,58.6,39.1
E00093736,0,44.8,55.2
E00093738,3.4,24.6,72.1
E00093739,0.7,26.5,72.8
E00093740,0.8,29,70.2
E00093741,0,52.4,47.6
E00093742,1.4,29.9,68.8
E00093743,0,31.1,68.9
E00093744,3.6,18.2,78.1
E00093745,0.8,55.9,43.2
E00093746,2.1,33.8,64.1
E00094001,2.4,22.8,74.8
E00094002,4.9,16.4,78.7
E00094004,2.3,17.4,80.3
E00094010,2.6,21.1,76.3
E00094024,1.8,41.8,56.4
E00094026,5.7,49.2,45.1
E00094032,1.9,33.3,64.8
E00094034,1.9,30.2,67.9
E00094223,8,21.6,70.5
E00094224,2.9,32.4,64.8
E00094225,1.5,33.6,65
E00094226,3.4,29.3,67.3
E00094227,6,27.6,66.4
E00094228,3.1,14.2,82.7
E00094229,4.3,26.1,69.6
E00094230,2.5,23.1,74.4
E00094231,4.4,25.9,69.6
E00094232,8.6,22.2,69.1
E00094233,2.4,36.1,61.4
E00094234,4.1,37,58.9
E00094235,11.6,21.3,67.1
E00094236,2.8,26.1,71.1
E00094237,2.6,31,66.4
E00094239,5.6,19.4,75
E00099207,6.4,30.9,62.8
E00099220,6.8,21.2,72
E00099221,9.3,26.7,64
E00099222,2.1,19.9,78
E00099223,6.7,23.1,70.1
E00099224,1.9,21.5,76.6
E00099225,4.6,25.9,69.4
E00099248,4.5,26.3,69.2
E00099321,5.2,38.8,56
E00099322,0.9,28.9,70.2
E00099323,3.3,34.7,62
E00099324,3.8,31.5,64.6
E00099325,4.3,25,70.7
E00099326,9.1,13.6,77.3
E00099327,1.7,47,51.3
E00099722,2.9,35,62
E00099723,4.1,66.9,28.9
E00099724,8.9,63.4,27.7
E00099725,4.2,42.5,53.3
E00099726,3.3,38,58.7
E00099727,2.4,31.7,65.9
E00099728,8.8,36.8,54.4
E00099731,3.9,26.6,69.5
E00099732,6.7,19,74.3
E00099743,2.9,26.4,70.7
E00099744,3,23.7,73.3
E00099745,3,18.4,78.6
E00099746,2.8,22.9,74.3
E00099747,3.4,26,70.6
E00099748,3.7,22.2,74.1
E00099749,4.2,22.8,73.1
E00099750,3.5,46,50.4
E00099751,4.4,27.7,67.9
E00099752,2.4,63.3,34.3
E00099753,2.2,59.7,38.1
E00099754,5.9,53.3,40.7
E00099755,4.8,42.5,52.7
E00099756,0,94.7,5.3
E00099757,6.1,44.2,49.7
E00099758,4.1,60.3,35.6
E00099759,5.5,37.7,56.8
E00099760,7.9,45.4,46.7
E00099761,3,25,72
E00099762,10.4,49.6,40
E00099763,4.1,47.2,48.8
E00099764,2.8,23.6,73.6
E00099765,0.8,39.2,60
E00099766,2.1,38.6,59.3
E00099767,4.3,23.9,71.8
E00099768,3.5,30.1,66.4
E00099769,3.5,29.2,67.3
E00099770,1.6,28.9,69.5
E00099771,4.8,26.4,68.8
E00099772,0,55.9,44.1
E00099773,6,16.4,77.6
E00099775,1.8,30.2,68
E00099776,2.6,50.6,46.8
E00099777,2.9,31.4,65.7
E00099778,0.8,33.8,65.4
E00099779,1.9,28.1,70
E00099780,3.1,28.9,68
E00099781,3.4,14.5,82.1
E00099782,1.7,35.8,62.5
E00099783,0.9,24.8,74.4
E00099785,0,64.6,35.4
E00099786,2.4,29.8,67.9
E00099787,2,56.4,41.6
E00099788,1.9,40.4,57.7
E00099789,9.1,39,51.9
E00099790,6.6,42.3,51.1
E00099791,1.7,56.5,41.7
E00099792,2.4,34.7,62.9
E00099793,6,33.1,60.9
E00099794,0.8,35.4,63.8
E00099795,3.9,28.6,67.5
E00099796,5.3,16,78.7
E00099797,0,20.2,79.8
E00099798,5.4,50,44.6
E00099799,3.9,35.9,60.2
E00099800,2.1,36.9,61
E00099801,4.5,16.7,78.8
E00099802,2.9,28.3,68.8
E00099803,1.5,28.5,70.1
E00099804,4.3,24.8,70.9
E00099805,1.4,27.5,71
E00099806,3,33.6,63.4
E00099807,4.4,18.5,77
E00099808,2.3,27.9,69.8
E00099809,5.7,22.6,71.7
E00099866,2.3,20.3,77.3
E00099883,2.6,21.1,76.3
E00099884,0,33.1,66.9
E00099885,3.5,29.8,66.7
E00099886,5.4,29.7,64.9
E00099889,3.5,31.2,65.2
E00099890,5.7,27.7,66.7
E00099971,5.3,31.9,62.8
E00099972,4.9,26.2,68.9
