areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00076717,26.2,73.8
E00076719,50.7,49.3
E00076721,44.4,55.6
E00076722,49,51
E00076723,35.1,64.9
E00076724,52.1,47.9
E00076726,40.7,59.3
E00076729,55.6,44.4
E00076731,58,42
E00076732,56.1,43.9
E00076733,54.2,45.8
E00076734,59.7,40.3
E00076737,39.4,60.6
E00076738,42.7,57.3
E00076739,32.5,67.5
E00076742,53.7,46.3
E00076744,57.5,42.5
E00076747,51,49
E00076752,43.9,56.1
E00076999,36.5,63.5
E00077000,40.2,59.8
E00077001,27.4,72.6
E00077008,48.1,51.9
E00077010,48.2,51.8
E00077013,54.8,45.2
E00077014,39.8,60.2
E00077015,40,60
E00077032,42,58
E00077043,47.2,52.8
E00077047,33.8,66.2
E00077150,35.2,64.8
E00077151,52.3,47.7
E00077152,39.1,60.9
E00077153,47.7,52.3
E00077154,51.6,48.4
E00077155,54.5,45.5
E00077156,46.9,53.1
E00077158,71.7,28.3
E00077159,47.5,52.5
E00077161,37,63
E00077164,27.8,72.2
E00077166,33.5,66.5
E00077168,69.7,30.3
E00077169,55.3,44.7
E00077170,57.7,42.3
E00077173,43.3,56.7
E00077175,55.7,44.3
E00077176,55.9,44.1
E00077177,43.6,56.4
E00077178,25,75
E00100653,41.2,58.8
E00100654,65.2,34.8
E00100655,50.9,49.1
E00100656,58.9,41.1
E00100657,46.8,53.2
E00100658,56.1,43.9
E00100659,50.2,49.8
E00100670,43.4,56.6
E00100674,65.5,34.5
E00100676,60.3,39.7
E00100677,46.8,53.2
E00100678,53.4,46.6
E00100679,60.7,39.3
E00100680,66.5,33.5
E00100681,74.6,25.4
E00100682,57.9,42.1
E00100683,64.2,35.8
E00100684,43.9,56.1
E00100685,47,53
E00100686,35.2,64.8
E00100687,63.8,36.2
E00100688,44.7,55.3
E00100689,41.1,58.9
E00100690,71.3,28.7
E00100691,45.1,54.9
E00100692,68.8,31.3
E00100693,67.2,32.8
E00100694,50.9,49.1
E00100695,57.7,42.3
E00100696,56.9,43.1
E00100697,52.9,47.1
E00100698,62.7,37.3
E00100699,66.2,33.8
E00100700,49.1,50.9
E00100701,70.8,29.2
E00100702,60.2,39.8
E00100703,54.7,45.3
E00100704,57.6,42.4
E00100705,60.2,39.8
E00100706,50.6,49.4
E00100713,45.5,54.5
E00100714,60.3,39.7
E00100715,64.8,35.2
E00100716,63.8,36.2
E00100721,58.6,41.4
E00100737,57.2,42.8
E00100738,40,60
E00100739,61.8,38.2
E00100740,69.8,30.2
E00100741,75.5,24.5
E00100742,66.1,33.9
E00100743,49.8,50.2
E00100745,47.4,52.6
E00100746,56.2,43.8
E00100747,47.6,52.4
E00100748,61.9,38.1
E00100749,60.3,39.7
E00100750,57.9,42.1
E00100751,61.3,38.7
E00100752,50.4,49.6
E00100753,62.2,37.8
E00100754,47.3,52.7
E00100755,59,41
E00100756,48.5,51.5
E00100757,44.2,55.8
E00100758,51.3,48.7
E00100759,43.5,56.5
E00100760,57.5,42.5
E00100761,54.3,45.7
E00100762,53.7,46.3
E00100763,59.2,40.8
E00100764,61.5,38.5
E00100765,59.3,40.7
E00100766,61.7,38.3
E00100767,54.4,45.6
E00100768,51.7,48.3
E00100769,53.4,46.6
E00100770,66.7,33.3
E00100771,50.9,49.1
E00100772,40.8,59.2
E00100773,53,47
E00100774,46.6,53.4
E00100775,48.3,51.7
E00100776,59.7,40.3
E00100777,44.1,55.9
E00100778,53.6,46.4
E00100779,45.3,54.7
E00100780,47.3,52.7
E00100781,44.4,55.6
E00100782,34.3,65.7
E00100783,46.6,53.4
E00100784,48.4,51.6
E00100785,46.3,53.7
E00100786,53,47
E00100788,46.5,53.5
E00100789,56.3,43.7
E00100790,58.7,41.3
E00100791,44.6,55.4
E00100792,30.5,69.5
E00100793,42.3,57.7
E00100794,51.4,48.6
E00100795,36.5,63.5
E00100796,49.6,50.4
E00100797,48.3,51.7
E00100798,53.5,46.5
E00100799,68.1,31.9
E00100800,65.8,34.2
E00100801,48.7,51.3
E00100802,53.1,46.9
E00100803,42.1,57.9
E00100804,30.2,69.8
E00100805,45.3,54.7
E00100806,25.6,74.4
E00100807,31.9,68.1
E00100808,17.1,82.9
E00100809,43.1,56.9
E00100810,31,69
E00100811,40.5,59.5
E00100812,26.1,73.9
E00100813,34.5,65.5
E00100814,38.6,61.4
E00100815,34,66
E00100816,40.2,59.8
E00100817,36.5,63.5
E00100818,52,48
E00100819,35.6,64.4
E00100820,40.5,59.5
E00100821,43.4,56.6
E00100822,26.9,73.1
E00100823,24.4,75.6
E00100824,28.5,71.5
E00100825,25,75
E00100826,60.3,39.7
E00100827,55.5,44.5
E00100828,44.9,55.1
E00100829,39.8,60.2
E00100830,54.5,45.5
E00100831,40.7,59.3
E00100832,60.4,39.6
E00100833,36.3,63.7
E00100834,48.7,51.3
E00100835,42.9,57.1
E00100836,53.4,46.6
E00100837,41.1,58.9
E00100838,45.3,54.7
E00100839,35.4,64.6
E00100840,52.2,47.8
E00100841,34.4,65.6
E00100842,53.8,46.2
E00100843,50,50
E00100844,49.1,50.9
E00100845,41.4,58.6
E00100846,57.1,42.9
E00100847,57.9,42.1
E00100848,48.1,51.9
E00100849,50,50
E00100906,48.7,51.3
E00100907,63,37
E00100908,42.3,57.7
E00100909,60.6,39.4
E00100910,55.8,44.2
E00100911,56.6,43.4
E00100912,46.5,53.5
E00100920,56.8,43.2
E00100921,55.7,44.3
E00100922,72.4,27.6
E00100923,75.4,24.6
E00100928,71.1,28.9
E00100929,65.8,34.2
E00100930,63.8,36.2
E00100931,60.4,39.6
