areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00076717,33,26.4,38.7,1.9,0
E00076719,34.9,47,16.9,1.2,0
E00076721,33.3,44.4,20.4,1.9,0
E00076722,30.7,50.4,17.5,1.5,0
E00076723,17.7,37.7,40,3.8,0.8
E00076724,50.8,24.2,25,0,0
E00076726,29.9,39.2,28.9,2.1,0
E00076729,42.1,33.9,22.3,1.7,0
E00076731,45.3,46.2,7.7,0,0.9
E00076732,53.3,32.1,14.6,0,0
E00076733,54.2,29.2,16.7,0,0
E00076734,51.4,40.7,7.9,0,0
E00076737,30.1,41,26.5,2.4,0
E00076738,37,42,20,1,0
E00076739,19.1,32.2,46.1,2.6,0
E00076742,49.1,31.9,14.7,2.6,1.7
E00076744,50,29.7,20.3,0,0
E00076747,52.6,25,22.4,0,0
E00076752,20.7,27.9,49.5,1.8,0
E00076999,16.5,43.8,37.2,2.5,0
E00077000,33.9,33,32.2,0.9,0
E00077001,16.9,39.5,40.3,3.2,0
E00077008,36.9,39.8,22.3,1,0
E00077010,20.2,44.5,32.8,2.5,0
E00077013,59.8,37.5,2.7,0,0
E00077014,45,34.2,19.8,0.9,0
E00077015,25.6,52.1,22.3,0,0
E00077032,34.4,46.7,16.4,1.6,0.8
E00077043,40.5,38.9,19,1.6,0
E00077047,18,39.6,38.8,3.6,0
E00077150,20.5,22.2,57.3,0,0
E00077151,58.9,25,16.1,0,0
E00077152,21.6,31.7,46,0.7,0
E00077153,33.1,55.6,10.6,0.7,0
E00077154,61.6,24,12.3,2.1,0
E00077155,49.6,18.7,30.1,1.6,0
E00077156,26,31.3,40.7,2,0
E00077158,62,28.1,9.9,0,0
E00077159,17.4,55.1,26.1,1.4,0
E00077161,19.4,44.1,33.5,2.9,0
E00077164,21,46.9,30.2,1.9,0
E00077166,10.7,40.3,49.1,0,0
E00077168,87,9.6,3.5,0,0
E00077169,35.1,53.6,10.3,1,0
E00077170,50,35.8,13.5,0.7,0
E00077173,25.8,42.3,30.7,0.6,0.6
E00077175,69.7,18.3,11.3,0.7,0
E00077176,30.8,54.1,15,0,0
E00077177,31.3,40.5,27.5,0.8,0
E00077178,12.2,29.6,58.3,0,0
E00100653,41.7,33.3,22,3,0
E00100654,68.8,22.9,8.3,0,0
E00100655,49.2,32.8,16.4,0.8,0.8
E00100656,38.9,39.8,18.5,2.8,0
E00100657,48.1,30.2,21.7,0,0
E00100658,57.9,27,11.9,2.4,0.8
E00100659,50.5,32.7,14,2.8,0
E00100670,45.7,34.1,20.3,0,0
E00100674,63.2,27.4,7.7,1.7,0
E00100676,62.8,26.3,8,1.5,1.5
E00100677,39,38.2,22,0.8,0
E00100678,49.2,27.9,22.1,0.8,0
E00100679,66.2,28.6,5.3,0,0
E00100680,45.8,42,10.7,1.5,0
E00100681,76.2,21.4,2.4,0,0
E00100682,61.4,22,15.7,0.8,0
E00100683,75.9,20.3,3.8,0,0
E00100684,43.3,32.8,23.9,0,0
E00100685,33.6,46.7,17.8,1.9,0
E00100686,25,29.8,42.7,2.4,0
E00100687,56.8,30.5,12.6,0,0
E00100688,39.2,29.4,28.7,2.8,0
E00100689,23.1,30.6,45.5,0.8,0
E00100690,62.5,29.2,8.3,0,0
E00100691,36.5,33.6,28.5,1.5,0
E00100692,63.2,29.3,6.8,0.8,0
E00100693,75.4,21.7,2.9,0,0
E00100694,28.9,51.1,18.4,1.6,0
E00100695,53.4,38.8,7.8,0,0
E00100696,55,35.1,9.9,0,0
E00100697,53.4,33.9,11.9,0.8,0
E00100698,65.1,27,6.3,1.6,0
E00100699,70.5,22.1,6.8,0.5,0
E00100700,48.2,38.6,11.4,1.2,0.6
E00100701,79.7,15.3,5.1,0,0
E00100702,60.6,21.8,15.5,1.4,0.7
E00100703,51.4,39.2,8.1,1.4,0
E00100704,10.3,75.5,14.2,0,0
E00100705,71.1,20,6.7,0,2.2
E00100706,50,30.6,18.9,0.5,0
E00100713,40.9,28.7,27.8,2.6,0
E00100714,71.7,23.9,3.6,0.7,0
E00100715,62.8,29.7,6.2,1.4,0
E00100716,72,22.4,4.8,0.8,0
E00100721,58.4,26.7,13.9,1,0
E00100737,52.8,38,8.5,0.7,0
E00100738,20.8,19.2,59.2,0.8,0
E00100739,59.6,25.7,14,0.7,0
E00100740,80,15.4,3.8,0.8,0
E00100741,82.5,16.7,0.9,0,0
E00100742,71.5,23.6,4.2,0.7,0
E00100743,47.6,35.7,15.1,1.6,0
E00100745,24.3,45.3,29.7,0.7,0
E00100746,40.3,49.3,9,1.5,0
E00100747,27,46.7,25.5,0.7,0
E00100748,35.6,54.8,9.6,0,0
E00100749,56.3,36.5,7.1,0,0
E00100750,60.8,30.4,8,0,0.8
E00100751,45.7,37.8,14.2,1.6,0.8
E00100752,39.5,38.7,21.8,0,0
E00100753,42.2,43.7,13.3,0.7,0
E00100754,33.1,45.4,20.8,0.8,0
E00100755,31.8,56.7,11.5,0,0
E00100756,38.2,31.6,27.9,1.5,0.7
E00100757,34.9,41.3,22.2,1.6,0
E00100758,36.6,45.8,16.9,0.7,0
E00100759,18,69.7,11.5,0.8,0
E00100760,47.3,35.7,15.5,0.8,0.8
