areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00076717,2.8,50,47.2
E00076719,0,39.3,60.7
E00076721,3.8,30.2,66
E00076722,5.6,35.7,58.7
E00076723,5.4,48.1,46.5
E00076724,4.9,24.6,70.5
E00076726,3.1,35.1,61.9
E00076729,5.9,44.1,50
E00076731,4.3,42.6,53
E00076732,5,23.7,71.4
E00076733,2.1,43.3,54.6
E00076734,3.5,27,69.5
E00076737,5.8,30.2,64
E00076738,2.1,47.4,50.5
E00076739,5.2,45.8,49
E00076742,11.1,15.4,73.5
E00076744,2.5,27.1,70.3
E00076747,3.4,33.6,62.9
E00076752,3.7,51.9,44.4
E00076999,1.7,57,41.3
E00077000,7,47.4,45.6
E00077001,4.1,50.4,45.5
E00077008,6.9,21.6,71.6
E00077010,6.5,45.2,48.4
E00077013,6.4,26.4,67.3
E00077014,4.5,27,68.5
E00077015,6.5,37.1,56.5
E00077032,3.3,18.3,78.3
E00077043,5.7,23,71.3
E00077047,2.2,36,61.9
E00077150,2.4,63.5,34.1
E00077151,8.9,33.1,58.1
E00077152,2.1,53.2,44.7
E00077153,5.7,41.4,52.9
E00077154,7.4,29.1,63.5
E00077155,3.2,47.6,49.2
E00077156,1.3,50.3,48.4
E00077158,4.1,23.8,72.1
E00077159,0.7,47.4,51.9
E00077161,3.5,54.4,42.1
E00077164,4.9,41.4,53.7
E00077166,1.2,59,39.8
E00077168,4.4,23.7,71.9
E00077169,7.1,42.9,50
E00077170,3.4,32.9,63.7
E00077173,4.3,52.1,43.6
E00077175,4.3,33.6,62.1
E00077176,0,46.9,53.1
E00077177,3.8,40.5,55.7
E00077178,2.5,64.4,33.1
E00100653,6.9,19.8,73.3
E00100654,4.5,30,65.5
E00100655,1.5,30.8,67.7
E00100656,2.7,34.5,62.7
E00100657,5.6,38.3,56.1
E00100658,9.5,28.6,61.9
E00100659,3.9,31.4,64.7
E00100670,6.5,32.6,60.9
E00100674,10.7,15.2,74.1
E00100676,3.6,29.9,66.4
E00100677,1.6,53.3,45.1
E00100678,1.6,48.4,50
E00100679,3,35.6,61.4
E00100680,1.6,27.8,70.6
E00100681,4.9,24.4,70.7
E00100682,3.9,39.5,56.6
E00100683,0.8,33.1,66.2
E00100684,0.8,51.1,48.1
E00100685,1.9,51.9,46.2
E00100686,0.8,57.6,41.6
E00100687,2.1,26.5,71.4
E00100688,5,20.6,74.5
E00100689,3.3,43.4,53.3
E00100690,4.9,19.5,75.6
E00100691,3.7,37.5,58.8
E00100692,5.3,24.8,69.9
E00100693,1.4,34.8,63.8
E00100694,3.7,26.1,70.2
E00100695,2.9,31.4,65.7
E00100696,5.5,29.1,65.5
E00100697,3.4,32.8,63.9
E00100698,4.9,9.8,85.2
E00100699,4.2,18.4,77.4
E00100700,11.7,22.2,66
E00100701,2.5,17.8,79.7
E00100702,9.7,16.7,73.6
E00100703,6.8,22.4,70.7
E00100704,1.3,41.3,57.4
E00100705,0,16.7,83.3
E00100706,5.9,23.9,70.2
E00100713,5,23.5,71.4
E00100714,0.7,20.3,79
E00100715,3.5,25,71.5
E00100716,4.8,31,64.3
E00100721,9,25,66
E00100737,5.6,26.1,68.3
E00100738,3.3,51.2,45.5
E00100739,4.4,19,76.6
E00100740,8.5,14,77.5
E00100741,2.7,21.6,75.7
E00100742,4.7,16.8,78.5
E00100743,4.8,11.1,84.1
E00100745,3.4,36.5,60.1
E00100746,1.5,28.9,69.6
E00100747,3,28.9,68.1
E00100748,2.1,37.2,60.7
E00100749,0.8,33.1,66.1
E00100750,2.4,34.1,63.5
E00100751,6.5,17.7,75.8
E00100752,3.3,20.7,76
E00100753,0.7,38.5,60.7
E00100754,4.1,35,61
E00100755,5.7,26.6,67.7
E00100756,2.9,25,72.1
E00100757,1.6,31.7,66.7
E00100758,4.8,24.8,70.3
E00100759,4.1,48.8,47.2
E00100760,6.1,30.3,63.6
E00100761,3.1,27.5,69.5
E00100762,6.1,27.1,66.9
E00100763,5.7,29.3,65
E00100764,3.4,31.4,65.3
E00100765,5.1,22.6,72.3
E00100766,4.6,21.5,73.8
E00100767,3.3,36.2,60.5
E00100768,3.9,28.9,67.2
E00100769,1.4,29,69.6
E00100770,4.9,20.4,74.7
E00100771,7.8,19.4,72.9
E00100772,7.2,17.2,75.6
E00100773,6.1,27.9,66
E00100774,4.6,33.8,61.5
E00100775,5.7,22,72.3
E00100776,1.6,34.7,63.7
E00100777,0,27.7,72.3
E00100778,3.3,42.3,54.5
E00100779,2.6,42.2,55.2
E00100780,10.9,27.7,61.3
E00100781,6.3,35.4,58.3
E00100782,1.9,60.9,37.3
E00100783,9.4,27.5,63.1
E00100784,1.3,39.1,59.6
E00100785,3.2,43.6,53.2
E00100786,0,50.9,49.1
E00100788,1.3,51,47.7
E00100789,0.7,44.5,54.7
E00100790,5.5,32.4,62.1
E00100791,2.3,36.8,60.9
E00100792,2.7,42.7,54.7
E00100793,8.2,21.2,70.5
E00100794,2.8,35.5,61.7
E00100795,8.7,33.3,57.9
E00100796,3.8,23.8,72.3
E00100797,4.4,44.9,50.7
E00100798,3.8,33.1,63.1
E00100799,3.6,18.4,78.1
E00100800,4.1,24.1,71.7
E00100801,9.8,36.1,54.1
E00100802,4.3,33.3,62.4
E00100803,5.5,33.9,60.6
E00100804,5.4,34.7,59.9
E00100805,6.3,48.4,45.3
E00100806,3.8,56.9,39.2
E00100807,2.9,51.1,46
E00100808,16.3,39.4,44.4
E00100809,4.8,40.1,55.1
E00100810,11.3,54.9,33.8
E00100811,5,40,55
E00100812,3,58.6,38.4
E00100813,6.5,42.5,51
E00100814,5.5,32.5,62
E00100815,6.4,28.4,65.2
E00100816,5.7,20.8,73.6
E00100817,9.9,36.6,53.4
E00100818,4.9,21.1,74
E00100819,6.9,31,62.1
E00100820,5.7,24.3,70
E00100821,7.5,29.2,63.2
E00100822,10.5,35,54.5
E00100823,6.7,51.3,42
E00100824,5.7,47.1,47.1
E00100825,13.4,48.5,38.1
E00100826,9.2,18.3,72.5
E00100827,3.8,20.4,75.8
E00100828,4.6,36.2,59.2
E00100829,2.3,22.9,74.8
E00100830,6.6,21.2,72.3
E00100831,8.4,23.5,68.1
E00100832,0.8,32,67.2
E00100833,8.3,58.7,33
E00100834,10.6,13.8,75.6
E00100835,6.6,29.8,63.6
E00100836,3.8,23.7,72.5
E00100837,1.4,29.9,68.8
E00100838,8.3,38.6,53.1
E00100839,3.4,35.6,61
E00100840,4.3,17.4,78.3
E00100841,9.5,34.9,55.6
E00100842,7.6,19.7,72.7
E00100843,5.5,28.2,66.4
E00100844,9.9,10.7,79.4
E00100845,9.6,27.4,63
E00100846,5.8,26.4,67.8
E00100847,2.5,35.2,62.3
E00100848,5.2,22.4,72.4
E00100849,1.5,21.6,76.9
E00100906,2.5,24.8,72.7
E00100907,7.9,17.7,74.4
E00100908,1.6,30.2,68.3
E00100909,6,14.6,79.5
E00100910,3,30.7,66.3
E00100911,6.9,27.8,65.3
E00100912,5.5,26.7,67.8
E00100920,8.8,23.6,67.6
E00100921,1.9,30.6,67.6
E00100922,4.1,12.8,83.1
E00100923,6.9,16,77.1
E00100928,4.7,14.8,80.5
E00100929,5.2,21.8,73
E00100930,0.8,34.9,64.3
E00100931,7.9,24.8,67.3
E00100932,5.2,22.1,72.7
E00100948,5.1,25.4,69.5
E00100949,4.4,26.3,69.4
E00100950,9.7,25.8,64.5
E00100951,4.9,31.9,63.2
E00100952,4.1,26.5,69.4
E00100953,3.8,23.5,72.7
E00100954,2.2,23.7,74.1
E00100955,2.9,24.1,73
E00100956,5.2,45.3,49.5
E00100957,4.4,64.9,30.7
E00100958,2.3,37.4,60.3
E00100959,0.8,31.7,67.5
E00100960,3.7,26.6,69.7
E00100961,0,38.6,61.4
E00100962,5.8,31.4,62.8
E00100963,3.2,31,65.9
E00100964,1.4,38.4,60.1
E00100966,3,29.1,67.9
E00100967,4.1,31.7,64.2
E00100968,3.9,43.1,52.9
E00100969,3.7,37.3,59
E00100970,4.3,26.2,69.5
E00100971,10.8,35.4,53.8
E00100972,1.4,28.6,70
E00100973,3.9,52.3,43.8
E00100974,4.5,36.1,59.4
