areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00076717,95,5
E00076719,92.4,7.6
E00076721,92.1,7.9
E00076722,96.7,3.3
E00076723,95.5,4.5
E00076724,96.4,3.6
E00076726,93.4,6.6
E00076729,93,7
E00076731,95.4,4.6
E00076732,96.4,3.6
E00076733,97.2,2.8
E00076734,95.3,4.7
E00076737,93.4,6.6
E00076738,90.7,9.3
E00076739,90,10
E00076742,98.4,1.6
E00076744,96.9,3.1
E00076747,94.9,5.1
E00076752,94.3,5.7
E00076999,94.4,5.6
E00077000,92.4,7.6
E00077001,87.9,12.1
E00077008,96.4,3.6
E00077010,96.8,3.2
E00077013,94.7,5.3
E00077014,90.4,9.6
E00077015,95.6,4.4
E00077032,97.5,2.5
E00077043,96.4,3.6
E00077047,97.6,2.4
E00077150,89.6,10.4
E00077151,90,10
E00077152,86.6,13.4
E00077153,86.7,13.3
E00077154,94,6
E00077155,92.8,7.2
E00077156,87.2,12.8
E00077158,93.4,6.6
E00077159,93.8,6.2
E00077161,90.4,9.6
E00077164,87.5,12.5
E00077166,82.8,17.2
E00077168,93.5,6.5
E00077169,89.9,10.1
E00077170,92.1,7.9
E00077173,86.6,13.4
E00077175,92,8
E00077176,92.8,7.2
E00077177,91.1,8.9
E00077178,92,8
E00100653,97.6,2.4
E00100654,97.2,2.8
E00100655,94.8,5.2
E00100656,93.1,6.9
E00100657,95.9,4.1
E00100658,92.6,7.4
E00100659,91.7,8.3
E00100670,93.3,6.7
E00100674,94.5,5.5
E00100676,94.8,5.2
E00100677,93.1,6.9
E00100678,90.5,9.5
E00100679,95.1,4.9
E00100680,94.9,5.1
E00100681,93.1,6.9
E00100682,92.4,7.6
E00100683,92.6,7.4
E00100684,92.3,7.7
E00100685,91.7,8.3
E00100686,93.9,6.1
E00100687,96.7,3.3
E00100688,94.2,5.8
E00100689,97,3
E00100690,96.8,3.2
E00100691,92.4,7.6
E00100692,95.4,4.6
E00100693,94.8,5.2
E00100694,94.8,5.2
E00100695,91.2,8.8
E00100696,96.6,3.4
E00100697,95.2,4.8
E00100698,95.1,4.9
E00100699,92.4,7.6
E00100700,94,6
E00100701,91,9
E00100702,94.7,5.3
E00100703,95.6,4.4
E00100704,96.5,3.5
E00100705,87.1,12.9
E00100706,92.2,7.8
E00100713,97.4,2.6
E00100714,95.5,4.5
E00100715,92.9,7.1
E00100716,98.4,1.6
E00100721,96.3,3.7
E00100737,94,6
E00100738,93.1,6.9
E00100739,93.4,6.6
E00100740,97.9,2.1
E00100741,93.1,6.9
E00100742,96.7,3.3
E00100743,95.8,4.2
E00100745,93.3,6.7
E00100746,96.7,3.3
E00100747,96.1,3.9
E00100748,96.9,3.1
E00100749,97.3,2.7
E00100750,95.6,4.4
E00100751,95.6,4.4
E00100752,92.8,7.2
E00100753,95.3,4.7
E00100754,98.5,1.5
E00100755,94.8,5.2
E00100756,94.1,5.9
E00100757,96.8,3.2
E00100758,94.6,5.4
E00100759,96.5,3.5
E00100760,94.6,5.4
E00100761,96.2,3.8
E00100762,94.6,5.4
E00100763,96.1,3.9
E00100764,97.2,2.8
E00100765,94.8,5.2
E00100766,97.9,2.1
E00100767,94.1,5.9
E00100768,96.9,3.1
E00100769,94.5,5.5
E00100770,96.6,3.4
E00100771,97.6,2.4
E00100772,96.1,3.9
E00100773,94.1,5.9
E00100774,97.2,2.8
E00100775,95.4,4.6
E00100776,94.5,5.5
E00100777,94.1,5.9
E00100778,96.9,3.1
E00100779,94.5,5.5
E00100780,92,8
E00100781,90.6,9.4
E00100782,90,10
E00100783,91.5,8.5
E00100784,95.5,4.5
E00100785,95,5
E00100786,90,10
E00100788,88.6,11.4
E00100789,96.3,3.7
E00100790,93,7
E00100791,94.7,5.3
E00100792,93.8,6.2
E00100793,97.3,2.7
E00100794,96.3,3.7
E00100795,98.2,1.8
E00100796,95.2,4.8
E00100797,86.3,13.7
E00100798,91.1,8.9
E00100799,96.7,3.3
E00100800,96.7,3.3
E00100801,90,10
E00100802,91.4,8.6
E00100803,90.5,9.5
E00100804,91.5,8.5
E00100805,83.2,16.8
E00100806,90.7,9.3
E00100807,87.2,12.8
E00100808,84.1,15.9
E00100809,89.8,10.2
E00100810,88,12
E00100811,89.3,10.7
E00100812,96.5,3.5
E00100813,95.6,4.4
E00100814,94.2,5.8
E00100815,94.5,5.5
E00100816,88.1,11.9
E00100817,89.5,10.5
E00100818,94,6
E00100819,86.1,13.9
E00100820,88.9,11.1
E00100821,94.1,5.9
E00100822,91.3,8.7
E00100823,83.2,16.8
E00100824,86.9,13.1
E00100825,86.2,13.8
E00100826,91.8,8.2
E00100827,95.9,4.1
E00100828,93.4,6.6
E00100829,96.2,3.8
E00100830,96.1,3.9
E00100831,90.9,9.1
E00100832,96.6,3.4
E00100833,95.8,4.2
E00100834,96.9,3.1
E00100835,97.3,2.7
E00100836,97.7,2.3
E00100837,96.7,3.3
E00100838,96,4
E00100839,98.1,1.9
E00100840,95.9,4.1
E00100841,96,4
E00100842,92.1,7.9
E00100843,92.9,7.1
E00100844,97.2,2.8
E00100845,96.7,3.3
E00100846,93.5,6.5
E00100847,97.5,2.5
E00100848,95.5,4.5
E00100849,95,5
E00100906,94.1,5.9
E00100907,95.8,4.2
E00100908,96.3,3.7
E00100909,97,3
E00100910,98.2,1.8
E00100911,96.2,3.8
E00100912,95.6,4.4
E00100920,98,2
E00100921,94.9,5.1
E00100922,91.8,8.2
E00100923,91.2,8.8
E00100928,94.3,5.7
E00100929,91.7,8.3
E00100930,93.4,6.6
E00100931,96.6,3.4
E00100932,94.2,5.8
E00100948,93.9,6.1
E00100949,95.3,4.7
E00100950,96,4
E00100951,97.8,2.2
E00100952,94.4,5.6
E00100953,97.5,2.5
E00100954,96,4
E00100955,93.9,6.1
E00100956,84,16
E00100957,87.6,12.4
E00100958,96.8,3.2
E00100959,94,6
E00100960,95.5,4.5
E00100961,93.8,6.3
E00100962,96.8,3.2
E00100963,95.9,4.1
E00100964,96.7,3.3
E00100966,93.6,6.4
E00100967,97.2,2.8
E00100968,95,5
E00100969,97.1,2.9
E00100970,98.6,1.4
E00100971,91.9,8.1
E00100972,95.5,4.5
E00100973,86.6,13.4
E00100974,91.2,8.8
E00100975,97.4,2.6
E00100976,91.3,8.7
E00100977,94.9,5.1
E00100978,91.8,8.2
E00100979,93.2,6.8
E00100980,94.1,5.9
E00100981,94.4,5.6
E00100982,92.2,7.8
E00100983,96.1,3.9
E00100984,94,6
E00100985,95.6,4.4
E00100986,87.8,12.2
E00100987,93.1,6.9
E00100988,94.7,5.3
E00100989,96.5,3.5
E00100990,94.1,5.9
E00100992,95.2,4.8
E00100993,95.5,4.5
E00100994,92.7,7.3
E00100995,95.3,4.7
E00100996,92.3,7.7
E00100997,90.7,9.3
E00100998,94.9,5.1
E00100999,92.5,7.5
E00101000,89.7,10.3
E00101001,92.4,7.6
E00101002,95.7,4.3
E00101003,92.9,7.1
E00101004,90.7,9.3
E00101005,92.9,7.1
E00101006,96.9,3.1
E00101007,96,4
E00101008,94.3,5.7
E00101009,93.2,6.8
E00101010,91.8,8.2
E00101011,96.5,3.5
E00101012,90.8,9.2
E00101013,72.7,27.3
E00101014,89.9,10.1
E00101015,78.5,21.5
E00101016,92.3,7.7
E00101017,91.8,8.2
E00101018,93.9,6.1
E00101019,92.1,7.9
E00101020,93.4,6.6
E00101021,92.7,7.3
E00101022,94,6
E00101023,91.4,8.6
E00101024,90.8,9.2
E00101025,87.2,12.8
E00101026,95.7,4.3
E00101027,91.6,8.4
E00101028,90,10
E00101029,96.1,3.9
E00101038,98,2
E00101039,93.6,6.4
E00101040,95.4,4.6
E00101041,92.7,7.3
