areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00076717,73.5,2,24.5
E00076719,80.5,3.2,16.2
E00076721,73.8,3.9,22.3
E00076722,83.3,0.7,16
E00076723,76.2,2,21.7
E00076724,84.7,1,14.3
E00076726,84.2,4.4,11.5
E00076729,81.3,4.3,14.3
E00076731,80.2,1,18.8
E00076732,86.1,1.2,12.6
E00076733,91,0,9
E00076734,88.7,1,10.3
E00076737,80.2,3.6,16.2
E00076738,84,3.7,12.3
E00076739,77.8,3.7,18.5
E00076742,81.7,1,17.4
E00076744,84.3,0.4,15.3
E00076747,83.9,1.3,14.8
E00076752,72.9,2.1,25
E00076999,72.4,4.1,23.5
E00077000,77.6,4,18.4
E00077001,73.6,8.2,18.2
E00077008,85.5,0.4,14.1
E00077010,79.5,1.4,19.2
E00077013,86.1,2.9,11.1
E00077014,81,5.2,13.8
E00077015,88.9,1.3,9.7
E00077032,79.7,1.6,18.7
E00077043,78.1,2,19.9
E00077047,65.2,0.7,34.1
E00077150,81.5,6.3,12.2
E00077151,90,3.5,6.5
E00077152,80.6,9.9,9.5
E00077153,88,4.8,7.2
E00077154,86.7,1.8,11.4
E00077155,87.8,2.7,9.5
E00077156,75,6.9,18.1
E00077158,91.1,1.9,7
E00077159,88.5,3.7,7.8
E00077161,76.2,6.9,16.8
E00077164,74.2,11.8,14
E00077166,71.7,15.2,13.1
E00077168,92.6,2.2,5.2
E00077169,90.4,3.2,6.4
E00077170,84.9,4.1,11
E00077173,79,5.9,15.1
E00077175,90.2,2.8,7
E00077176,80.5,3.6,15.8
E00077177,83.7,4.6,11.8
E00077178,79.3,6.3,14.4
E00100653,72.8,0.5,26.7
E00100654,89.3,1.9,8.8
E00100655,84.8,1.5,13.7
E00100656,86.1,0.5,13.4
E00100657,85.4,1.8,12.8
E00100658,86.2,6,7.8
E00100659,82.2,3.9,13.9
E00100670,76.5,5.4,18.1
E00100674,91,1.6,7.4
E00100676,86.8,1.7,11.5
E00100677,81.8,3.5,14.7
E00100678,79.3,4.9,15.8
E00100679,91.3,1.1,7.6
E00100680,87.5,2.9,9.5
E00100681,94.2,1.2,4.6
E00100682,85.7,2.7,11.6
E00100683,88.5,1.9,9.6
E00100684,79.5,2.3,18.2
E00100685,83.2,1.1,15.6
E00100686,77.4,1.7,20.9
E00100687,88.5,1.3,10.3
E00100688,87.2,2.5,10.3
E00100689,82.8,0.9,16.3
E00100690,88.2,1.1,10.7
E00100691,76.6,4.7,18.7
E00100692,88.8,1.4,9.8
E00100693,89.9,0.8,9.3
E00100694,84.9,1.5,13.5
E00100695,86.2,4.6,9.2
E00100696,78.4,2.5,19.1
E00100697,86.9,3.2,9.9
E00100698,91,4.2,4.8
E00100699,91.4,3,5.7
E00100700,87.4,4.3,8.2
E00100701,90,5.3,4.7
E00100702,85.6,2,12.4
E00100703,87.6,2.4,10
E00100704,76.2,0.4,23.4
E00100705,84.5,0,15.5
E00100706,85.3,4.2,10.5
E00100713,70.6,2.6,26.8
E00100714,82.1,1.8,16.1
E00100715,87.5,2.8,9.7
E00100716,76.6,1.2,22.2
E00100721,87.7,4.1,8.2
E00100737,83.9,3.8,12.3
E00100738,75.5,1.7,22.7
E00100739,87.7,2.6,9.7
E00100740,92.5,0,7.5
E00100741,87.5,2.8,9.7
E00100742,92.6,0.3,7.1
E00100743,81.2,3.4,15.3
E00100745,77.7,6.8,15.5
E00100746,87,0.7,12.4
E00100747,81,1,18.1
E00100748,86.3,1.2,12.5
E00100749,82.7,0.4,16.9
E00100750,88.9,2,9.1
E00100751,87.6,1.8,10.6
E00100752,76.8,2,21.2
E00100753,83.7,1.2,15.2
E00100754,85,0.7,14.3
E00100755,81.5,1.4,17.1
E00100756,80.5,4,15.5
E00100757,87.5,0.7,11.7
E00100758,90.4,1.4,8.2
E00100759,77.3,0.5,22.2
E00100760,89.9,1.8,8.3
E00100761,82.4,1,16.6
E00100762,86,3.2,10.8
E00100763,88.5,1.1,10.4
E00100764,91.5,1.2,7.3
E00100765,88.7,2.4,8.8
E00100766,91.7,0.9,7.4
E00100767,82.7,2.9,14.4
E00100768,86.3,0.3,13.4
E00100769,83.5,3.7,12.8
E00100770,90.8,0.8,8.4
E00100771,80.5,0.6,18.9
E00100772,79.7,2,18.4
E00100773,85.2,5.2,9.6
E00100774,86.8,2.5,10.7
E00100775,82.7,3.8,13.5
E00100776,81.8,3.2,15
E00100777,77.2,2.8,20.1
E00100778,81.5,1.8,16.7
E00100779,81.8,1.6,16.6
E00100780,81,4.8,14.3
E00100781,81.1,1.7,17.1
E00100782,76.1,6.9,17
E00100783,82.4,3.5,14.1
E00100784,82.1,0.9,17
E00100785,81.8,3.3,14.9
E00100786,75.1,2.7,22.2
E00100788,84.8,6.3,8.9
E00100789,88.5,0.8,10.7
E00100790,86.3,3,10.7
E00100791,64.6,2.7,32.7
E00100792,68.6,4,27.4
E00100793,66.4,1,32.6
E00100794,77.5,2.5,20
E00100795,74.3,2.5,23.2
E00100796,82.7,1.2,16.1
E00100797,82.7,4.8,12.5
E00100798,81.3,4.7,14
E00100799,90.5,0.7,8.8
E00100800,90.2,1,8.9
E00100801,75.8,5.2,19
E00100802,86.5,3.5,10.1
E00100803,79.3,6.1,14.6
E00100804,79.7,5.7,14.6
E00100805,79,13,8
E00100806,77.8,8.6,13.6
E00100807,79.5,8.8,11.6
E00100808,66.2,12.5,21.2
E00100809,86.9,5,8.1
