geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00014078,51,2.5,46.5
E00014079,58.7,2,39.3
E00014082,62,0.9,37
E00014083,35.6,1.5,63
E00014084,43.4,3.5,53.1
E00014085,39.4,1.9,58.8
E00014086,55.9,0.4,43.7
E00014087,55.6,0,44.4
E00014088,48.7,10.7,40.7
E00014089,52.3,2.6,45.2
E00014090,67.9,6.6,25.5
E00014091,54.3,0.9,44.8
E00014092,63.9,4.6,31.5
E00014093,54.4,0.7,44.9
E00014094,59.3,1.4,39.3
E00014095,61.3,1.3,37.4
E00014096,61.4,2.5,36.1
E00014097,63.6,2.5,33.9
E00014098,56.3,3.1,40.6
E00014099,63.4,2.1,34.5
E00014100,54.3,2.9,42.9
E00014102,56.1,4.7,39.2
E00014107,50,0.8,49.2
E00014108,60.8,1.9,37.3
E00014109,60.6,0.7,38.7
E00014110,37.6,6.6,55.8
E00014111,57.1,0,42.9
E00014112,47.9,5.2,46.9
E00014223,61.8,4.1,34.1
E00014224,58.2,3.3,38.6
E00014225,50.3,0,49.7
E00014226,56.1,1.8,42.1
E00014227,60.9,3.4,35.7
E00014228,43.2,3.4,53.4
E00014229,56.6,8.2,35.2
E00014230,70,8.8,21.3
E00014231,56.1,0.6,43.2
E00014232,60.5,0,39.5
E00014233,33.6,7.2,59.2
E00014234,45.3,6.1,48.6
E00014236,41.8,7.3,50.9
E00014330,63.2,0,36.8
E00014331,55.6,0,44.4
E00014332,53.9,3.9,42.2
E00014334,60.8,5.2,34
E00014335,49,5.9,45.1
E00014336,65.6,2.5,31.8
E00014337,27.9,3.6,68.5
E00014338,58.6,1.7,39.7
E00014339,59.2,4.1,36.7
E00014341,49.1,8.1,42.9
E00014342,69.4,4.1,26.5
E00014344,56.1,6.9,37.1
E00014345,56.1,4.3,39.6
E00014347,66.1,1.7,32.2
E00014348,47.8,4.4,47.8
E00014351,68.2,3.1,28.7
E00014353,61,2,37
E00014354,58.8,19,22.1
E00014356,55.2,0,44.8
E00014357,60,2.5,37.5
E00014358,62.9,1,36.2
E00014359,63,0.8,36.2
E00014360,57.6,4.9,37.5
E00014361,57.7,3.6,38.7
E00014362,54.6,2,43.4
E00014363,55.8,4.2,40
E00014364,46.6,9.5,43.9
E00014365,54.9,1.3,43.8
E00014366,54.6,8.4,37
E00014367,57.5,5.2,37.3
E00014368,61.9,2.5,35.6
E00014370,66.4,2,31.6
E00014371,56.8,0,43.2
E00014581,53.5,0.5,46
E00014582,61.2,10.4,28.4
E00014583,54,3.2,42.9
E00014584,62.9,5.4,31.7
E00014585,59.3,5,35.7
E00014586,61.1,0,38.9
E00014587,45.8,3.8,50.4
E00014588,58.6,1.8,39.6
E00014589,63.9,3.5,32.6
E00014590,55.5,2.2,42.4
E00014591,48.3,5.8,45.9
E00014592,63.3,2.5,34.2
E00014593,63.8,2.7,33.5
E00014594,61,2.7,36.3
E00014596,30.3,1.5,68.2
E00014598,57.3,0,42.7
E00014599,61.5,2.6,35.9
E00014600,45.6,4.2,50.2
E00014601,64.2,1.3,34.6
E00014602,47.7,9,43.2
E00014603,56.4,3.5,40.1
E00014604,33.5,3.7,62.8
E00014605,64.6,1.8,33.5
E00014606,40.2,5.1,54.7
E00014607,61.6,1.7,36.6
E00014609,51.2,1.2,47.6
E00014611,62.6,3.7,33.7
E00014612,65.6,3.2,31.2
E00014646,53.9,2.1,44
E00014647,59.5,4.6,35.9
E00014648,46.3,2.8,50.9
E00014649,57.7,1.8,40.5
E00014650,61.1,4.6,34.3
E00014652,68.4,3.3,28.2
E00014653,53.5,0.7,45.8
E00014655,60.3,3.2,36.5
E00014658,48.8,3.5,47.7
E00014660,61.3,2.9,35.8
E00023532,40.3,7.2,52.5
E00023533,42.6,13.7,43.7
E00023537,70.7,2.7,26.6
E00023538,55.6,4.9,39.6
E00023539,51.2,9.4,39.4
E00023540,55.4,5.2,39.4
E00023541,53.3,8.9,37.9
E00023542,51,7.7,41.2
E00023543,55.5,6.6,38
E00023544,46.1,10,44
E00023545,63.8,5.9,30.3
E00023546,55.6,6.1,38.4
E00023547,52.9,6.8,40.3
E00023548,51,9.8,39.2
E00023549,45.4,4.8,49.8
E00023550,54.2,5.1,40.7
E00023551,40,11.2,48.8
E00023552,57.6,3.8,38.6
E00023554,51.2,5.2,43.6
E00023555,59,3.6,37.4
E00023556,42.5,7.2,50.2
E00023557,69.9,3,27.1
E00023558,53.3,8.3,38.5
E00023559,59.7,1.7,38.6
E00023560,57.2,0.7,42.1
E00023561,62.9,5.3,31.8
E00023562,31.7,9.5,58.8
E00023658,42.6,0.8,56.6
E00023659,67.3,0,32.7
E00023660,53.3,1.9,44.8
E00023661,55.7,1.3,43
E00023662,55.6,2.2,42.2
E00023663,50,1.7,48.3
E00023664,63,0,37
E00023665,59,2.8,38.2
E00023666,51.5,3.7,44.8
E00023668,61.9,1,37.1
E00023669,71.4,3.8,24.8
E00023670,53.3,5,41.7
E00023671,53.5,3.1,43.3
E00023672,52.2,1.6,46.2
E00023674,55.6,0.8,43.7
E00023675,49.7,2.1,48.3
E00023676,47.1,2.2,50.7
E00023678,48.7,3.5,47.8
E00023680,46.6,0.8,52.6
E00023681,47.6,2,50.5
E00023682,69.3,1.3,29.4
E00023685,53.5,0.6,45.9
E00023686,53.3,2,44.7
E00023688,50.5,0.9,48.6
E00023689,54.5,0.5,44.9
E00023690,61.8,1.8,36.4
E00023926,41.8,6.1,52
E00023935,68.2,2.3,29.5
E00023937,68.9,1.5,29.6
E00023938,71.1,1,27.9
E00023939,70.2,2.4,27.3
E00023941,69.5,2.5,28.1
E00023942,67.2,0.8,32
E00023943,60.7,4.3,35
E00023946,78.2,2.9,18.9
E00023948,71.7,3.4,24.9
E00023949,49.5,8.2,42.4
E00023950,36.6,7.6,55.9
E00023951,41.2,5.9,52.9
E00023953,74.8,0.7,24.4
E00023954,63.9,5.6,30.6
E00023963,80.7,7,12.3
E00023964,66.7,5.1,28.2
E00023965,45.1,0.4,54.5
E00023966,69.9,5.9,24.2
E00023967,81.3,1.3,17.3
E00023968,75.4,2.5,22
E00023969,71.4,5.9,22.7
E00023971,27.6,6.9,65.5
E00023974,52.3,6.2,41.5
E00023975,52.2,3,44.8
E00023977,70.2,4.4,25.4
E00023979,71.2,5.9,22.9
E00023980,47.7,5.8,46.5
E00023981,69.3,7.3,23.4
E00023982,45.4,6.4,48.2
E00023985,47.6,6.8,45.5
E00023986,52.5,5.8,41.7
E00023987,48.1,12,39.8
E00023988,52.7,7.3,40
E00023989,42.6,3.7,53.7
E00023990,39.4,7.1,53.5
E00023991,76.9,4.5,18.7
E00023992,70.2,7.3,22.6
E00023993,65.5,5.5,29
E00023994,50,6.8,43.2
E00023995,50.5,2.2,47.3
E00023996,78.6,5.4,16.1
E00023999,79.5,3.8,16.7
E00024002,65.6,3.1,31.4
E00024004,76.1,1.4,22.5
E00024005,60.2,5.1,34.6
E00024006,57.5,5.9,36.6
E00024007,61.2,3.4,35.4
E00024008,27.8,4.3,67.8
E00024009,46.4,5.6,48
E00024013,47.9,8.2,43.8
E00024014,45.9,5.5,48.6
E00024019,66.3,5.3,28.4
E00024021,49.2,3.4,47.5
E00024022,61.2,4.5,34.3
E00024023,58.2,4.7,37.1
E00024025,52.6,5.2,42.2
E00024031,32.3,14.5,53.2
E00024032,60.9,4.5,34.7
E00024033,64.1,0,35.9
E00024034,51.1,3.4,45.5
E00024036,51.7,3.4,45
E00024037,79.6,3.5,16.8
E00024038,77.7,3.6,18.7
E00024039,60.2,3.2,36.6
E00024040,68.9,3,28.1
E00024041,43,2.1,54.9
E00024042,68.9,3.9,27.2
E00024043,54.2,2.8,43
E00024044,75.6,0.6,23.8
E00024045,64.2,5.8,30
E00024046,78.9,3.8,17.4
E00024047,57,3.3,39.8
E00024048,53.3,4.6,42.1
E00024050,50.8,4,45.2
E00024052,82.4,3.4,14.3
E00024053,71.2,2.3,26.6
E00024054,61.7,2.7,35.5
E00024055,69.6,1.2,29.2
E00024056,71.1,3,25.9
E00024057,77.6,2.6,19.8
E00024058,56.3,5,38.7
E00024059,60.8,2.1,37.1
E00024060,66.1,0.6,33.3
E00024061,52.4,7.2,40.4
E00024062,73.3,3.4,23.3
E00024063,75.9,0.6,23.5
E00024064,55.4,6.4,38.2
E00024065,70.7,6.1,23.2
E00024066,70.1,5.1,24.8
E00024067,62.3,6.6,31.1
E00024068,26.4,0.9,72.6
E00024069,63.8,4.3,31.9
E00024070,48.3,5.7,46
E00024071,70.6,4.1,25.3
E00024109,50.6,1.2,48.1
E00024113,63.5,1.1,35.4
E00024118,55.9,5.9,38.2
E00170943,82.4,1.8,15.8
E00171041,79.5,9.1,11.4
E00171043,68.3,6.2,25.5
E00171044,79,5,16
E00171080,58.4,5,36.6
E00175091,47.9,3.6,48.6
E00175180,38.9,6,55.1
E00175202,64.2,2.2,33.6
E00175203,58.1,3.1,38.8
E00175206,69.8,1.1,29.2
E00175217,73.2,2.8,24
E00175222,51.1,5.6,43.3
E00175231,46.9,6.3,46.9
E00175239,68.3,6.3,25.4
E00175240,77.4,1.7,20.9
E00175241,69,4.2,26.8
E00175258,70.5,0.7,28.9
E00175278,22.9,3.1,74
E00183114,79.5,3.8,16.7
E00183137,49.9,3.1,47
E00183175,87.9,4,8
E00183188,73.2,1.8,25
E00183197,69,4,27
E00183201,86.9,4.4,8.8
E00183210,80,2.8,17.2
E00183214,73,5.8,21.2
E00183218,81,4.4,14.6
E00190364,37.2,8.2,54.5
E00190373,65.7,4.2,30.1
E00190374,33.2,2.3,64.5
E00190376,56.2,3.2,40.5
E00190378,47.8,4.3,47.8
E00190379,50.5,3.5,45.9
E00190380,15.2,3.5,81.3
E00190381,60.5,0,39.5
E00190384,62.5,4.5,33
E00190386,72.8,3.5,23.6
E00190387,82.2,3.4,14.4
E00190388,71.2,3.5,25.3
E00190389,57.4,7.2,35.4
E00190390,61.5,3.4,35.1
E00190394,53.8,8,38.2
E00190395,54.4,6.4,39.2
E00190408,58.1,7.4,34.5
E00190409,54.5,6.2,39.3
E00190414,75.4,0.5,24
E00190418,57.7,6.3,36.1
E00190428,61.5,6.3,32.2
E00190432,69.9,0.7,29.5
E00190434,67.6,4,28.3
E00190446,68.9,1.6,29.5
E00190462,54.5,8.6,36.9
