geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00014078,45.3,54.7,0
E00014079,1.2,98.8,0
E00014082,7.7,92.3,0
E00014083,0,100,0
E00014084,4.4,95.6,0
E00014085,1.1,98.9,0
E00014086,8.9,91.1,0
E00014087,26.3,73.7,0
E00014088,18.9,81.1,0
E00014089,12.3,87.7,0
E00014090,39.2,60.8,0
E00014091,66.2,33.8,0
E00014092,2.7,97.3,0
E00014093,58.9,41.1,0
E00014094,41,59,0
E00014095,8.6,91.4,0
E00014096,17.4,82.6,0
E00014097,2.5,97.5,0
E00014098,50.7,49.3,0
E00014099,2.2,97.8,0
E00014100,72.4,27.6,0
E00014102,2.2,97.8,0
E00014107,1.3,98.7,0
E00014108,63.5,36.5,0
E00014109,13.4,85.4,1.2
E00014110,1.7,98.3,0
E00014111,12.2,87.8,0
E00014112,9.8,90.2,0
E00014223,42.7,57.3,0
E00014224,51.7,47.2,1.1
E00014225,28.9,70.1,1
E00014226,28.6,71.4,0
E00014227,1.4,98.6,0
E00014228,28,72,0
E00014229,2.7,97.3,0
E00014230,1,99,0
E00014231,79.7,20.3,0
E00014232,7.6,92.4,0
E00014233,3.1,96.9,0
E00014234,18,82,0
E00014236,2.7,96.5,0.9
E00014330,17.6,82.4,0
E00014331,11.1,88.9,0
E00014332,32.6,67.4,0
E00014334,27.7,72.3,0
E00014335,3.3,96.7,0
E00014336,45.6,54.4,0
E00014337,1.2,98.8,0
E00014338,64.6,35.4,0
E00014339,3,97,0
E00014341,1,99,0
E00014342,9.6,90.4,0
E00014344,0,100,0
E00014345,6,94,0
E00014347,2.8,97.2,0
E00014348,0,100,0
E00014351,29.9,70.1,0
E00014353,77.6,22.4,0
E00014354,73.9,26.1,0
E00014356,45.3,54.7,0
E00014357,2.9,97.1,0
E00014358,11.4,88.6,0
E00014359,29.6,70.4,0
E00014360,26.4,73.6,0
E00014361,40.5,59.5,0
E00014362,91.2,8.8,0
E00014363,3.2,96.8,0
E00014364,3.1,96.9,0
E00014365,85.5,13.2,1.3
E00014366,32.4,67.6,0
E00014367,2.5,97.5,0
E00014368,21.1,78.9,0
E00014370,18,82,0
E00014371,8.1,91.9,0
E00014581,8.9,91.1,0
E00014582,3.5,96.5,0
E00014583,21.3,78.8,0
E00014584,0.8,99.2,0
E00014585,5,95,0
E00014586,2.6,97.4,0
E00014587,2.2,97.8,0
E00014588,0,100,0
E00014589,10.7,88.1,1.2
E00014590,56,44,0
E00014591,61.6,38.4,0
E00014592,82.5,17.5,0
E00014593,81.8,18.2,0
E00014594,11.5,88.5,0
E00014596,25.6,74.4,0
E00014598,51.5,48.5,0
E00014599,50,50,0
E00014600,19.3,80.7,0
E00014601,21.3,78.7,0
E00014602,1.2,98.8,0
E00014603,53.8,46.2,0
E00014604,2.9,97.1,0
E00014605,15.8,84.2,0
E00014606,14.8,85.2,0
E00014607,50.9,49.1,0
E00014609,6.5,93.5,0
E00014611,45.8,54.2,0
E00014612,17.3,82.7,0
E00014646,44.3,55.7,0
E00014647,42.5,57.5,0
