geography_code,heating_type_3a-001,heating_type_3a-002
E00014078,0,100
E00014079,2.4,97.6
E00014082,0,100
E00014083,0,100
E00014084,7.7,92.3
E00014085,8,92
E00014086,3.3,96.7
E00014087,8.5,91.5
E00014088,4.2,95.8
E00014089,2.8,97.2
E00014090,6.3,93.7
E00014091,3.1,96.9
E00014092,5.4,94.6
E00014093,2.8,97.2
E00014094,2.6,97.4
E00014095,3.8,96.2
E00014096,5.4,94.6
E00014097,10.1,89.9
E00014098,2.7,97.3
E00014099,3.3,96.7
E00014100,1,99
E00014102,4.7,95.3
E00014107,2.6,97.4
E00014108,1,99
E00014109,3.6,96.4
E00014110,0.9,99.1
E00014111,0,100
E00014112,1.7,98.3
E00014223,1,99
E00014224,1.1,98.9
E00014225,3.1,96.9
E00014226,2.8,97.2
E00014227,3.6,96.4
E00014228,1.3,98.7
E00014229,1.4,98.6
E00014230,15.3,84.7
E00014231,0,100
E00014232,1.3,98.7
E00014233,5,95
E00014234,5.6,94.4
E00014236,5.3,94.7
E00014330,3.4,96.6
E00014331,6.6,93.4
E00014332,3.3,96.7
E00014334,2,98
E00014335,2.5,97.5
E00014336,5.6,94.4
E00014337,2.3,97.7
E00014338,1.6,98.4
E00014339,9.5,90.5
E00014341,4,96
E00014342,4.8,95.2
E00014344,2.7,97.3
E00014345,0,100
E00014347,2.9,97.1
E00014348,1.5,98.5
E00014351,6.8,93.2
E00014353,1.7,98.3
E00014354,3.6,96.4
E00014356,5.4,94.6
E00014357,10.1,89.9
E00014358,4.4,95.6
E00014359,4.2,95.8
E00014360,0,100
E00014361,3.8,96.3
E00014362,2,98
E00014363,3.1,96.9
E00014364,3.2,96.8
E00014365,1.3,98.7
E00014366,1.4,98.6
E00014367,6.3,93.8
E00014368,4.3,95.7
E00014370,3.6,96.4
E00014371,4.7,95.3
E00014581,3.1,96.9
E00014582,3.5,96.5
E00014583,5,95
E00014584,4.2,95.8
E00014585,6.9,93.1
E00014586,1.3,98.7
E00014587,5.4,94.6
E00014588,6.6,93.4
E00014589,1.2,98.8
E00014590,0.9,99.1
E00014591,2.3,97.7
E00014592,1.2,98.8
E00014593,5.9,94.1
