geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00091386,95.1,4.9
E00091387,92.5,7.5
E00091388,92.8,7.2
E00091389,96,4
E00091390,90.6,9.4
E00091391,89.4,10.6
E00091392,87.7,12.3
E00091395,66.2,33.8
E00091396,92,8
E00091397,90.9,9.1
E00091398,90.3,9.7
E00091399,87.4,12.6
E00091400,90.5,9.5
E00091401,79.2,20.8
E00091402,88.4,11.6
E00091403,89.9,10.1
E00091404,90.9,9.1
E00091407,87.6,12.4
E00091408,91.5,8.5
E00091409,85.8,14.2
E00091410,84.5,15.5
E00091411,87,13
E00091412,92.7,7.3
E00091413,87.7,12.3
E00091414,92.4,7.6
E00091416,94.4,5.6
E00091417,93,7
E00091418,87.6,12.4
E00091419,95.2,4.8
E00091420,96.1,3.9
E00091421,94.5,5.5
E00091422,94.7,5.3
E00091423,88.1,11.9
E00091424,91.5,8.5
E00091425,94.3,5.7
E00091427,96.5,3.5
E00091439,90.7,9.3
E00091440,93.2,6.8
E00091441,94.2,5.8
E00091442,93,7
E00091443,93.2,6.8
E00091444,92.7,7.3
E00091445,96,4
E00091446,91.5,8.5
E00091448,92.2,7.8
E00091451,92.2,7.8
E00091452,90.4,9.6
E00091453,93.1,6.9
E00091456,90,10
E00091457,88.1,11.9
E00091468,86.9,13.1
E00091469,95.3,4.7
E00091470,87.8,12.2
E00091473,88.3,11.7
E00091474,93.1,6.9
E00091475,89.9,10.1
E00091476,93.2,6.8
E00091477,91.9,8.1
E00091478,89.8,10.2
E00091480,91.8,8.2
E00091481,94.2,5.8
E00091482,88.7,11.3
E00091483,91.8,8.2
E00091484,88.2,11.8
E00091485,83.9,16.1
E00091486,90.1,9.9
E00091487,92.1,7.9
E00091488,85,15
E00091489,92.1,7.9
E00091490,89.1,10.9
E00091491,86,14
E00091492,89.3,10.7
E00091493,76.7,23.3
E00091494,84.1,15.9
E00091495,91,9
E00091496,80.2,19.8
E00091504,93.8,6.3
E00091505,94.5,5.5
E00091506,94.4,5.6
E00091507,92.6,7.4
E00091511,82,18
E00091512,85.5,14.5
E00091513,84.4,15.6
E00091514,84.2,15.8
E00091515,81.3,18.7
E00091516,86.3,13.7
E00091517,81.9,18.1
E00091518,77.4,22.6
E00091519,94.1,5.9
E00091520,73.1,26.9
E00091521,85.7,14.3
E00091522,67.5,32.5
E00091524,91.1,8.9
E00091525,80.6,19.4
E00091526,76.4,23.6
E00091527,81.6,18.4
E00091528,87.1,12.9
E00091529,83.7,16.3
E00091530,87.6,12.4
E00091531,84.4,15.6
E00091532,54.6,45.4
E00091533,86.8,13.2
E00091534,85.6,14.4
E00091535,73.4,26.6
E00091536,83.2,16.8
E00091537,80.2,19.8
E00091538,79.7,20.3
E00091539,70.5,29.5
E00091540,79.6,20.4
E00091541,71.9,28.1
E00091542,70.4,29.6
E00091543,61.8,38.2
E00091544,65.7,34.3
E00091545,68.6,31.4
E00091546,62.7,37.3
E00091547,68.2,31.8
E00091548,68.5,31.5
E00091549,60.9,39.1
E00091550,66.4,33.6
E00091551,65.3,34.7
E00091552,61.7,38.3
E00091553,70.7,29.3
E00091554,66.9,33.1
E00091556,73.3,26.7
E00091557,61.8,38.2
E00091558,81.6,18.4
E00091559,79.7,20.3
E00091560,88.2,11.8
E00091562,59,41
E00091563,84.4,15.6
E00091564,63.3,36.7
E00091565,68.5,31.5
E00091567,65.6,34.4
E00091568,81.5,18.5
E00091571,85.4,14.6
E00091572,77.9,22.1
E00091573,84.3,15.7
E00091574,78.5,21.5
E00091575,72.8,27.2
E00091576,67.5,32.5
E00091578,97,3
E00091579,93.4,6.6
E00091600,92.8,7.2
E00091601,97.9,2.1
E00091602,84.6,15.4
E00091603,91.2,8.8
E00091604,95.5,4.5
E00091605,97.9,2.1
E00091606,93.3,6.7
E00091607,97.6,2.4
E00091609,95.1,4.9
E00091610,93.5,6.5
E00091611,85.9,14.1
E00091612,89.4,10.6
E00091613,95.7,4.3
E00091614,91.4,8.6
E00091615,82.8,17.2
E00091616,92,8
E00091617,93.6,6.4
E00091618,90.7,9.3
E00091619,91.1,8.9
E00091620,86.7,13.3
E00091621,88.4,11.6
E00091622,86,14
E00091623,88.4,11.6
E00091624,91.9,8.1
E00091626,91.4,8.6
E00091627,86.4,13.6
E00091628,85.1,14.9
E00091629,81.1,18.9
E00091630,87.1,12.9
E00091631,86.7,13.3
E00091632,83.2,16.8
E00091633,81.4,18.6
E00091634,85.2,14.8
E00091635,89.3,10.7
E00091636,80.2,19.8
E00091637,83.4,16.6
E00091638,81.6,18.4
E00091639,74.4,25.6
E00091640,83.8,16.2
E00091641,85.6,14.4
E00091642,89.3,10.7
E00091643,81.5,18.5
E00091644,85.6,14.4
E00091645,87.3,12.7
E00091646,89.4,10.6
E00091647,84.8,15.2
E00091648,89.2,10.8
E00091649,88.2,11.8
E00091650,84.2,15.8
E00091651,80.8,19.2
E00091652,86.7,13.3
E00091653,91.3,8.7
E00091654,86.5,13.5
E00091655,82.2,17.8
E00091656,95.5,4.5
E00091657,88,12
E00091659,76.3,23.7
E00091660,81.9,18.1
E00091662,84.1,15.9
E00091663,89.5,10.5
E00091664,86.9,13.1
E00091665,88.2,11.8
E00091666,81.3,18.7
E00091668,80.7,19.3
E00091669,87.1,12.9
E00091670,90.5,9.5
E00091671,86.1,13.9
E00091672,89.6,10.4
E00091674,94.6,5.4
E00091675,92.1,7.9
E00091676,91.3,8.7
E00091677,82.4,17.6
E00091678,91.5,8.5
E00091768,96.2,3.8
E00091769,87.5,12.5
E00091772,88.9,11.1
E00091773,93.2,6.8
E00091774,91.4,8.6
E00091775,92.1,7.9
E00091776,94.1,5.9
E00091777,90,10
E00091778,93.9,6.1
E00091779,94.1,5.9
E00091780,97.3,2.7
E00091781,92.2,7.8
E00091783,93.8,6.2
E00091784,92,8
E00091785,92.9,7.1
E00091786,90.2,9.8
E00091787,88,12
E00091788,94.1,5.9
E00091789,94.2,5.8
E00091790,91.2,8.8
E00091793,93,7
E00091794,88.9,11.1
E00091797,93.6,6.4
E00091799,94.1,5.9
E00091800,94.7,5.3
E00091801,91.7,8.3
E00091803,94,6
E00091807,92.9,7.1
E00091808,92,8
E00091809,90.9,9.1
E00091818,90.6,9.4
E00091819,89.7,10.3
E00091820,91.7,8.3
E00091822,92.3,7.7
E00091823,89.7,10.3
E00091824,89.5,10.5
E00091825,92.7,7.3
E00091826,91.3,8.7
E00091827,91.8,8.2
E00091828,92.1,7.9
E00091829,89.1,10.9
E00091830,88.3,11.7
E00091831,93,7
E00091832,91.4,8.6
E00091833,91.5,8.5
E00091834,88.1,11.9
E00091835,91.7,8.3
E00091836,90.2,9.8
E00091837,95.3,4.7
E00091838,86.5,13.5
E00091841,94.2,5.8
E00091842,96,4
E00091843,93,7
E00091844,91.7,8.3
E00091845,88.9,11.1
E00091846,86.3,13.7
E00091847,95.4,4.6
E00091848,91.5,8.5
E00091849,94,6
E00091850,88.8,11.2
E00091851,97.7,2.3
E00091852,93.4,6.6
E00091853,93.3,6.7
E00091854,93.4,6.6
E00091855,96.5,3.5
E00091856,95,5
E00091857,91.5,8.5
E00091859,97.1,2.9
E00091860,93.1,6.9
E00091861,93,7
E00091862,91.8,8.2
E00091863,90.2,9.8
E00091864,90.6,9.4
E00091865,97.4,2.6
E00091866,93.4,6.6
E00092181,90,10
E00092185,93.3,6.7
E00092186,90.5,9.5
E00092187,93.8,6.2
E00092218,89.8,10.2
E00092219,91,9
E00092220,88.2,11.8
E00092221,80.8,19.2
E00092222,86.8,13.2
E00092223,86.8,13.2
E00092224,91,9
E00092225,89.7,10.3
E00173785,83.3,16.7
E00173786,85,15
E00173787,84.6,15.4
E00173788,90.2,9.8
E00173789,89,11
