geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00091386,94.4,5.6,0
E00091387,100,0,0
E00091388,87.5,3,9.5
E00091389,92.6,6.6,0.8
E00091390,96.7,2.7,0.5
E00091391,100,0,0
E00091392,100,0,0
E00091395,97.6,1.6,0.8
E00091396,91.2,7.2,1.6
E00091397,86.4,13.6,0
E00091398,100,0,0
E00091399,68.9,30.3,0.8
E00091400,92.7,7.3,0
E00091401,87.7,12.3,0
E00091402,98.4,1.6,0
E00091403,83.6,16.4,0
E00091404,99.2,0.8,0
E00091407,91.4,8.1,0.5
E00091408,100,0,0
E00091409,85.8,14.2,0
E00091410,85.2,14.8,0
E00091411,87.2,12,0.8
E00091412,96.5,0,3.5
E00091413,99.1,0.9,0
E00091414,99.4,0.6,0
E00091416,85.9,14.1,0
E00091417,89.4,1.9,8.7
E00091418,85.8,14.2,0
E00091419,68.5,31.5,0
E00091420,100,0,0
E00091421,98.2,1.8,0
E00091422,99.2,0.8,0
E00091423,87.3,10.9,1.8
E00091424,96.9,3.1,0
E00091425,99.4,0.6,0
E00091427,96.9,3.1,0
E00091439,94.3,5.7,0
E00091440,95.3,4.7,0
E00091441,99.2,0.8,0
E00091442,97.1,2.9,0
E00091443,100,0,0
E00091444,98.6,1.4,0
E00091445,100,0,0
E00091446,99.1,0,0.9
E00091448,100,0,0
E00091451,98.5,1.5,0
E00091452,94,6,0
E00091453,100,0,0
E00091456,96.5,3.5,0
E00091457,99.2,0.8,0
E00091468,90.2,9.8,0
E00091469,99.4,0.6,0
E00091470,96.1,3.9,0
E00091473,96.7,3.3,0
E00091474,97.8,2.2,0
E00091475,74.2,25.2,0.7
E00091476,98.4,1.6,0
E00091477,96.2,3.8,0
E00091478,96.4,3.6,0
E00091480,94.2,5.8,0
E00091481,99.3,0.7,0
E00091482,63,21.8,15.2
E00091483,75.8,24.2,0
E00091484,84.4,15.6,0
E00091485,37.7,62.3,0
E00091486,72.9,27.1,0
E00091487,90.8,9.2,0
E00091488,92.3,7.7,0
E00091489,89.6,10.4,0
E00091490,88.2,11.8,0
E00091491,72.3,27.7,0
E00091492,71.5,28.5,0
E00091493,90.8,9.2,0
E00091494,91.6,8.4,0
E00091495,95.5,4.5,0
E00091496,7.6,86.4,6.1
E00091504,100,0,0
E00091505,96,4,0
E00091506,98.5,0.5,1
E00091507,100,0,0
E00091511,92.1,7.9,0
E00091512,100,0,0
E00091513,100,0,0
E00091514,99.2,0.8,0
E00091515,100,0,0
E00091516,100,0,0
E00091517,100,0,0
E00091518,98.4,1.6,0
E00091519,99.2,0.8,0
E00091520,99.2,0.8,0
E00091521,99.2,0.8,0
E00091522,99.2,0.8,0
E00091524,98,2,0
E00091525,77.4,22.6,0
E00091526,90.4,9.6,0
E00091527,80.2,19.8,0
E00091528,92.9,6.5,0.6
E00091529,100,0,0
E00091530,90,10,0
E00091531,99.1,0.9,0
E00091532,94.3,5.7,0
E00091533,77.6,22.4,0
E00091534,94.7,4.7,0.7
E00091535,61.5,38.5,0
E00091536,95,5,0
E00091537,40.5,59.5,0
E00091538,71.2,28.8,0
E00091539,74.7,25.3,0
E00091540,76.8,23.2,0
E00091541,98.5,1.5,0
E00091542,99.2,0,0.8
E00091543,89.9,10.1,0
E00091544,99.1,0.9,0
E00091545,83.1,16.9,0
E00091546,97.3,2.7,0
E00091547,81.6,18.4,0
E00091548,64.2,33.3,2.5
E00091549,95.4,4.6,0
E00091550,95.9,4.1,0
E00091551,100,0,0
E00091552,89.6,10.4,0
E00091553,98.6,1.4,0
E00091554,77.3,22,0.7
E00091556,91.7,8.3,0
E00091557,99.2,0.8,0
E00091558,100,0,0
E00091559,100,0,0
E00091560,88,12,0
E00091562,2.5,97.5,0
E00091563,100,0,0
E00091564,42.7,57.3,0
E00091565,62.6,37.4,0
E00091567,37.6,62.4,0
E00091568,100,0,0
E00091571,76.8,23.2,0
E00091572,100,0,0
E00091573,100,0,0
E00091574,97.7,1.5,0.8
E00091575,100,0,0
E00091576,76.1,23.9,0
E00091578,100,0,0
E00091579,100,0,0
E00091600,91.1,3,5.9
E00091601,97.5,2.5,0
E00091602,55.9,44.1,0
E00091603,100,0,0
E00091604,95,5,0
E00091605,85.4,0,14.6
E00091606,100,0,0
E00091607,99,1,0
E00091609,97.1,0,2.9
E00091610,100,0,0
E00091611,71.7,27.6,0.7
E00091612,89.9,10.1,0
E00091613,100,0,0
E00091614,98.5,1.5,0
E00091615,59.7,40.3,0
E00091616,99.3,0.7,0
E00091617,72.7,27.3,0
E00091618,99.2,0,0.8
E00091619,95.7,4.3,0
E00091620,41.3,58.8,0
E00091621,79.7,19.6,0.6
E00091622,39,61,0
E00091623,68.3,31.7,0
E00091624,82.8,17.2,0
E00091626,100,0,0
E00091627,97.8,2.2,0
E00091628,100,0,0
E00091629,98.1,0.9,0.9
E00091630,98.1,1.9,0
E00091631,97.1,1.5,1.5
E00091632,96,4,0
E00091633,77,23,0
E00091634,93.8,6.2,0
E00091635,100,0,0
E00091636,88.6,11.4,0
E00091637,97.7,2.3,0
E00091638,95.1,4.9,0
E00091639,93.5,6.5,0
E00091640,100,0,0
E00091641,81,19,0
E00091642,91.9,7.6,0.5
E00091643,99.3,0.7,0
E00091644,93.9,6.1,0
E00091645,96.4,3.6,0
E00091646,98,2,0
E00091647,95,5,0
E00091648,97.6,2.4,0
E00091649,100,0,0
E00091650,81.2,18.8,0
E00091651,36.9,63.1,0
E00091652,43.7,3.4,52.9
E00091653,84.2,15.8,0
E00091654,98.6,1.4,0
E00091655,86.2,9.2,4.6
E00091656,36.1,63.9,0
E00091657,58.3,41.7,0
E00091659,52.4,47.6,0
E00091660,21.8,77.3,0.8
E00091662,99.2,0.8,0
E00091663,99.2,0.8,0
E00091664,98.2,0.9,0.9
E00091665,100,0,0
E00091666,92.5,7.5,0
E00091668,98.3,1.7,0
E00091669,83.3,8.3,8.3
E00091670,80.4,19.6,0
E00091671,100,0,0
E00091672,85.5,14.5,0
E00091674,99.2,0.8,0
E00091675,92.5,7.5,0
E00091676,99.1,0.9,0
E00091677,77.3,22.7,0
E00091678,100,0,0
E00091768,83.3,15.6,1.1
E00091769,98.2,0.9,0.9
E00091772,99.2,0.8,0
E00091773,98.6,1.4,0
E00091774,96.7,3.3,0
E00091775,77.1,22.9,0
E00091776,100,0,0
E00091777,94.7,5.3,0
E00091778,100,0,0
E00091779,100,0,0
E00091780,96.9,3.1,0
E00091781,100,0,0
E00091783,99.2,0,0.8
E00091784,81.8,18.2,0
E00091785,98.5,0.7,0.7
E00091786,95.9,4.1,0
E00091787,89.8,9.4,0.8
E00091788,100,0,0
E00091789,63.8,4.8,31.4
E00091790,98.9,0,1.1
E00091793,72.8,0,27.2
E00091794,96.7,3.3,0
E00091797,84.1,15.2,0.7
E00091799,92.4,7.6,0
E00091800,92.5,7.5,0
E00091801,85.6,13.6,0.8
E00091803,100,0,0
E00091807,100,0,0
E00091808,100,0,0
E00091809,99.2,0.8,0
E00091818,81,3.4,15.6
E00091819,99.2,0.8,0
E00091820,96.6,0,3.4
E00091822,100,0,0
E00091823,89.1,10.9,0
E00091824,84.5,15.5,0
E00091825,99.2,0.8,0
E00091826,96.8,1.6,1.6
E00091827,99.2,0.8,0
E00091828,100,0,0
E00091829,90.3,9.7,0
E00091830,100,0,0
E00091831,99.2,0.8,0
E00091832,93.4,6.6,0
E00091833,85.5,14.5,0
E00091834,39.5,13.3,47.2
E00091835,97.2,2.8,0
E00091836,100,0,0
E00091837,93.8,6.3,0
E00091838,96.3,3.7,0
E00091841,98.7,1.3,0
E00091842,97.1,2.9,0
E00091843,99.4,0.6,0
E00091844,99.5,0,0.5
E00091845,98.5,1.5,0
E00091846,98.9,1.1,0
E00091847,92.6,7.4,0
E00091848,99.4,0.6,0
E00091849,98.4,1.6,0
E00091850,99.3,0.7,0
E00091851,99.2,0,0.8
E00091852,98.5,1.5,0
E00091853,80.3,19.7,0
E00091854,100,0,0
E00091855,98.2,1.8,0
E00091856,96.6,3.4,0
E00091857,100,0,0
E00091859,79.5,20.5,0
E00091860,53.5,46.5,0
E00091861,90.8,9.2,0
E00091862,81,2.2,16.8
E00091863,95.9,4.1,0
E00091864,100,0,0
E00091865,94.2,5.8,0
E00091866,100,0,0
E00092181,98.3,1.7,0
E00092185,97.1,2.2,0.7
E00092186,93.1,3.1,3.8
E00092187,86,14,0
E00092218,95.2,0,4.8
E00092219,93.3,6.7,0
E00092220,93.4,6.6,0
E00092221,66.1,33.9,0
E00092222,98,2,0
E00092223,98.5,1.5,0
E00092224,89.4,10.6,0
E00092225,65.7,10.2,24.1
E00173785,92.1,7.9,0
E00173786,97,3,0
E00173787,100,0,0
E00173788,100,0,0
E00173789,100,0,0
E00173791,79.7,20.3,0
E00173792,84.7,15.3,0
E00173793,99.3,0.7,0
E00173794,38.2,61.8,0
E00173795,99,1,0
E00173797,94.2,4.3,1.4
E00173798,87.3,12.7,0
E00173799,81,19,0
E00173808,52.6,47.4,0
E00173809,32.2,66.9,0.8
E00173810,12.4,87,0.6
E00173823,88.3,11.7,0
E00173824,96.9,3.1,0
E00173826,95.3,4.7,0
E00183423,99,1,0
E00183524,93.8,6.3,0
E00183525,85.1,14.9,0
E00183526,100,0,0
E00183527,85.1,14.9,0
E00183528,93.6,6.4,0
E00183529,68.2,30.3,1.5
E00183530,97.8,2.2,0
E00183531,90.1,9.9,0
E00183532,99.3,0.7,0
E00183533,100,0,0
E00183534,54.6,45.4,0
E00183535,64.6,35.4,0
E00183536,85.9,14.1,0
E00183537,92.4,7.6,0
E00183538,91,9,0
E00183539,67.2,32.8,0
E00183540,97.2,2.8,0
E00183541,8.3,91.7,0
E00183542,99.3,0.7,0
E00183548,87.2,12.8,0
E00183549,45.3,54.1,0.6
E00183550,81.1,18.9,0
E00183551,24.5,75.5,0
E00183552,92.2,7.8,0
E00183553,100,0,0
E00183554,67.1,32.9,0
E00183555,83.2,16.8,0
E00183556,95.4,4.6,0
E00183561,99.4,0.6,0
E00183562,97.8,2.2,0
E00183563,98.3,1.7,0
E00183564,79.7,20.3,0
E00183565,100,0,0
E00183566,96.8,3.2,0
E00183567,98.8,1.2,0
E00183568,98.8,0,1.3
E00183569,92,8,0
E00183570,97.9,2.1,0
E00183609,85.7,14.3,0
E00183610,80.6,19.4,0
E00183611,95.1,4.9,0
E00183612,86.8,13.2,0
E00183699,98.9,1.1,0
E00183700,98,2,0
E00183701,76,24,0
E00183702,98.9,1.1,0
