geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00091386,9.8,31.7,38.2,20.3
E00091387,3.1,39.2,40.8,16.9
E00091388,9,42.5,28.1,20.4
E00091389,10.7,45.1,36.9,7.4
E00091390,5.4,27.7,47.3,19.6
E00091391,4.7,38.8,45,11.6
E00091392,12.9,41.3,32.9,12.9
E00091395,7.9,34.1,34.1,23.8
E00091396,22.2,51.6,15.9,10.3
E00091397,14.8,42.6,30.9,11.7
E00091398,15.3,44.4,33.9,6.5
E00091399,17.6,38.7,27.7,16
E00091400,7.9,44.1,37.5,10.5
E00091401,11.2,41.6,38.5,8.7
E00091402,7.3,37.9,37.1,17.7
E00091403,23.6,41.4,27,8
E00091404,6.2,48.5,33.1,12.3
E00091407,9.1,32.2,46.2,12.5
E00091408,6.6,39.4,44.5,9.5
E00091409,16.7,46.7,29.2,7.5
E00091410,6.9,40.8,41.5,10.8
E00091411,23.9,38.1,30.6,7.5
E00091412,2.1,34.7,50.7,12.5
E00091413,0,27,48.6,24.3
E00091414,6.4,41,40.4,12.2
E00091416,12.8,38.3,30.1,18.8
E00091417,7.8,43.9,35.6,12.7
E00091418,10.4,40.3,36.6,12.7
E00091419,25.8,60.7,10.1,3.4
E00091420,8.4,36.4,42.2,13
E00091421,6.2,40.7,43.4,9.7
E00091422,6.9,35.9,46.6,10.7
E00091423,5.7,30.2,41.5,22.6
E00091424,11.6,47.3,28.7,12.4
E00091425,9.1,28.6,42.2,20.1
E00091427,9.2,30.8,35.4,24.6
E00091439,4.1,26.8,39,30.1
E00091440,7.2,35.2,40,17.6
E00091441,3.2,26.6,47.6,22.6
E00091442,3.6,31.7,47.5,17.3
E00091443,5.2,36.3,45.2,13.3
E00091444,2.1,33.6,46.2,18.2
E00091445,12.2,46.1,28.7,13
E00091446,10.3,41.9,28.2,19.7
E00091448,0,24.7,42.5,32.9
E00091451,1.5,30.3,45.5,22.7
E00091452,8.6,31.9,44.8,14.7
E00091453,4,22.6,50,23.4
E00091456,6.1,26.3,48.2,19.3
E00091457,3.9,21.9,39.1,35.2
E00091468,8.4,44.3,38.2,9.2
E00091469,7.2,42.8,34.9,15.1
E00091470,11.8,40.4,37.1,10.7
E00091473,7.5,38.3,32.5,21.7
E00091474,7.9,36,37.4,18.7
E00091475,9.9,42.4,30.5,17.2
E00091476,2.4,46.5,35.4,15.7
E00091477,3.3,35.4,42.1,19.1
E00091478,2.7,30.2,53.2,14
E00091480,7.9,48.6,35.7,7.9
E00091481,12.9,32.6,40.2,14.4
E00091482,18.2,53.3,22.4,6.1
E00091483,31.8,37.1,19.7,11.4
E00091484,22.2,31.7,31.7,14.3
E00091485,34.4,44.8,16.9,3.9
E00091486,20.3,48.4,25.8,5.5
E00091487,19.2,32.3,40.8,7.7
E00091488,11.5,45.4,31.5,11.5
E00091489,11.4,43.1,36.6,8.9
E00091490,17.6,29.6,43,9.9
E00091491,29.8,46.8,19.1,4.3
E00091492,21.7,47.8,24.4,6.1
E00091493,19.5,47.5,23.7,9.3
E00091494,10.1,39.1,42.5,8.4
E00091495,7.5,52.6,32.3,7.5
E00091496,33.1,51.1,14.3,1.5
E00091504,6,42.2,33.6,18.1
E00091505,4,25.8,52.4,17.7
E00091506,8.7,36.4,41,13.8
E00091507,3.7,39.5,39.5,17.3
E00091511,12.7,46.8,24.6,15.9
E00091512,5.2,35.7,44.3,14.8
E00091513,1.7,39,47.5,11.9
E00091514,16.8,47.1,27.7,8.4
E00091515,7.4,37,41.7,13.9
E00091516,13.1,44.6,29.2,13.1
E00091517,14.3,45.2,31.7,8.7
E00091518,12.3,43.4,28.7,15.6
E00091519,7.6,43.5,36.6,12.2
E00091520,10.5,46.8,31.5,11.3
E00091521,4.8,31.7,50.8,12.7
E00091522,11.8,45.7,27.6,15
E00091524,5.8,44.5,38.1,11.6
E00091525,33.1,40.1,19,7.7
E00091526,25.4,44.4,23,7.1
E00091527,33.1,43,20.7,3.3
E00091528,17.9,48.7,23.7,9.6
E00091529,26.4,38,24,11.6
E00091530,46,35.8,14.6,3.6
E00091531,9,36.9,35.1,18.9
E00091532,29.5,57.5,12.4,0.5
E00091533,17,49.7,25.2,8.2
E00091534,35.8,37.1,23.8,3.3
E00091535,45.9,40.7,12.4,1
E00091536,10.9,51.3,31.1,6.7
E00091537,43.2,41.4,12.3,3.2
E00091538,22.3,59.4,17.1,1.1
E00091539,24.7,43.7,25.3,6.3
E00091540,21.4,31.3,33,14.3
E00091541,27.3,39.4,28,5.3
E00091542,21,44.4,25.8,8.9
E00091543,22,50.5,22,5.5
E00091544,27.9,46.8,18.9,6.3
E00091545,37.6,38.3,17.4,6.7
E00091546,27.4,42.7,21.4,8.5
E00091547,31.2,43.2,18.4,7.2
E00091548,35.4,41.1,20.3,3.2
E00091549,33.1,37.1,23.4,6.3
E00091550,36.3,40.3,21,2.4
E00091551,23.5,42.3,28.9,5.4
E00091552,34.7,42.7,16.1,6.5
E00091553,28.4,48.2,18.4,5
E00091554,35,41.3,18.2,5.6
E00091556,26.7,38.2,26.7,8.4
E00091557,17.3,58.3,22.8,1.6
E00091558,6.8,37.6,41.9,13.7
E00091559,6.5,35.5,46.3,11.7
E00091560,48.2,28.2,18.8,4.7
E00091562,35.7,55.9,7.1,1.3
E00091563,4.1,38.2,47.2,10.6
E00091564,32.1,54.3,11.5,2.1
E00091565,41.3,49.3,5.8,3.6
E00091567,36.8,49.1,11.8,2.4
E00091568,6.8,41.1,43.2,8.9
E00091571,30.6,39.8,21.4,8.2
E00091572,6.5,37.4,46.3,9.8
E00091573,3.7,36.4,47.7,12.1
E00091574,5.3,47,35.6,12.1
E00091575,9.8,41.1,36.6,12.5
E00091576,15.6,45.1,32,7.4
E00091578,7.1,32.1,42.9,17.9
E00091579,8,27.7,41.1,23.2
E00091600,5.5,31.5,39,24
E00091601,17.1,37.4,31.7,13.8
E00091602,19.3,57.1,17.4,6.2
E00091603,3.1,32.7,44.8,19.3
E00091604,7.4,28.4,38.3,25.9
E00091605,3.7,29.3,31.7,35.4
E00091606,4,27.7,48.6,19.7
E00091607,2.1,29.5,45.6,22.8
E00091609,9.4,28.3,34.8,27.5
E00091610,4,37.4,43.4,15.2
E00091611,11.3,47.3,32,9.3
E00091612,16.9,48.6,28.4,6.1
E00091613,18,42.4,28.8,10.8
E00091614,8.4,35.1,35.9,20.6
E00091615,22.3,50.8,20.8,6.2
E00091616,20.4,32.8,38.7,8
E00091617,22,45.7,22,10.2
E00091618,3.9,33.6,39.8,22.7
E00091619,13.6,35,35.7,15.7
E00091620,26.9,55,13.8,4.4
E00091621,13,54.7,23.6,8.7
E00091622,28.5,56.1,8.9,6.5
E00091623,16.9,57.8,21.1,4.2
E00091624,19.6,42.7,28.7,9.1
E00091626,6.8,39.1,36.8,17.3
E00091627,5.6,47.2,34.3,12.9
E00091628,11.7,47.6,30.3,10.3
E00091629,7.4,35.2,48.1,9.3
E00091630,11.1,38,36.1,14.8
E00091631,17.4,56.5,14.5,11.6
E00091632,23.5,48,23.5,5.1
E00091633,22.4,56.1,17.3,4.1
E00091634,13.2,59.7,20.9,6.2
E00091635,8.2,40,42.7,9.1
E00091636,13.5,54.1,28.4,4.1
E00091637,20,55.6,21.1,3.3
E00091638,18.9,44.3,27,9.8
E00091639,13.8,45.7,29.8,10.6
E00091640,12.3,53.5,23.7,10.5
E00091641,18.8,47.5,24.8,8.9
E00091642,8.1,37.4,38.9,15.6
E00091643,15,47.6,29.3,8.2
E00091644,19.2,37.4,29.3,14.1
E00091645,15.5,48.8,29.8,6
E00091646,12.6,45.6,32,9.7
E00091647,11,50,30.5,8.5
E00091648,15.2,45.6,33.6,5.6
E00091649,7.7,36.9,40.8,14.6
E00091650,18.4,37.4,37.4,6.8
E00091651,41.3,40.5,15.7,2.5
E00091652,27.7,48.7,19.3,4.2
E00091653,18.3,44.4,28.8,8.5
E00091654,13,40.6,31.9,14.5
E00091655,14.7,48.1,31.8,5.4
E00091656,57.7,39,1.6,1.6
E00091657,39.3,44.8,14.5,1.4
E00091659,28.7,50,18.3,3
E00091660,27,59,8.2,5.7
E00091662,11.6,46.3,28.1,14
E00091663,11.4,44.7,37.7,6.1
E00091664,0.9,24.3,54.1,20.7
E00091665,11.5,45.4,30.8,12.3
E00091666,25,45.4,20.4,9.3
E00091668,7,49.6,33.9,9.6
E00091669,9.9,34.7,38.8,16.5
E00091670,16.7,45.8,29.8,7.7
E00091671,10.5,33.3,42.1,14
E00091672,26.4,43.6,21.8,8.2
E00091674,26.3,49.2,13.6,11
E00091675,6,36.1,44.4,13.5
E00091676,9.6,51.3,29.6,9.6
E00091677,11.9,48.3,33.6,6.3
E00091678,8.9,47.3,30.4,13.4
E00091768,8.8,35.2,29.7,26.4
E00091769,11.7,26.1,34.2,27.9
E00091772,8,28,52.8,11.2
E00091773,6.4,41.4,37.1,15
E00091774,17.1,38.2,32.9,11.8
E00091775,26.7,30.5,31.3,11.5
E00091776,11.9,39.7,34.9,13.5
E00091777,5.9,45.1,37.9,11.1
E00091778,5.7,41,37.7,15.6
E00091779,6.2,33.6,38.9,21.2
E00091780,8.5,35.7,38,17.8
E00091781,11.8,30.6,38.2,19.4
E00091783,14.4,33.9,40.7,11
E00091784,25.7,30.9,33.8,9.6
E00091785,8.1,25.9,40,25.9
E00091786,11.2,41.1,40.1,7.6
E00091787,7.9,41.3,31.7,19
E00091788,7.6,31.9,47.9,12.6
E00091789,9.6,46.2,27.9,16.3
E00091790,4.3,30.1,43,22.6
E00091793,11.1,42.1,34.9,11.9
E00091794,4.9,28.4,39.9,26.8
E00091797,4.9,53.5,30.6,11.1
E00091799,8.4,37.4,42,12.2
E00091800,2.7,40.1,42.2,15
E00091801,6.5,31.7,43.9,17.9
E00091803,9.6,33.6,39.2,17.6
E00091807,4,32.2,47.7,16.1
E00091808,8.9,24.2,42.7,24.2
E00091809,0,14,55.8,30.2
E00091818,8.8,39.5,40.1,11.6
E00091819,5.4,15.5,46.5,32.6
E00091820,6.9,28.3,46.2,18.6
E00091822,13.8,35.4,39.2,11.5
E00091823,14.3,32.8,37,16
E00091824,14.9,41.2,33.3,10.5
E00091825,4,33.1,43.5,19.4
E00091826,8.8,35.2,44,12
E00091827,12.5,42.2,34.4,10.9
E00091828,7.1,34.8,50,8
E00091829,5.8,30.8,44.9,18.6
E00091830,0,22.1,50.4,27.5
E00091831,3.9,23.6,52,20.5
E00091832,8.1,38.7,40.3,12.9
