geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00001592,91.6,2.3,6.1
E00001593,76.8,11.6,11.6
E00001594,86.6,7.8,5.5
E00001595,79.4,9,11.6
E00001597,84.5,5.8,9.7
E00001601,92.4,3.1,4.6
E00001602,88.3,8.5,3.2
E00001603,83.6,11.9,4.5
E00001604,78.4,13.1,8.5
E00001606,81.5,7.3,11.1
E00001608,82.3,9.7,8
E00001609,81.4,12.6,6.1
E00001610,92.9,1.5,5.6
E00001611,89.2,5.1,5.7
E00001612,78.7,7.3,14
E00001613,90.3,4.3,5.4
E00001614,88.7,5.5,5.8
E00001615,94.1,1.5,4.4
E00001616,78,11.3,10.7
E00001617,83.7,5.7,10.6
E00001618,81,13.6,5.5
E00001619,81.7,5.7,12.6
E00001620,75.2,16.4,8.4
E00001621,71.6,17,11.4
E00001622,79.2,9.6,11.1
E00001623,69,16.7,14.4
E00001624,84.1,6.6,9.3
E00001625,78.2,10.6,11.1
E00001626,85.4,7,7.6
E00001627,64.9,24.9,10.3
E00001628,76.6,13.8,9.5
E00001629,78.7,12.5,8.9
E00001630,78.6,13.8,7.6
E00001631,73.2,16.5,10.3
E00001633,69.2,21.8,9
E00001634,61.5,24.5,14
E00001635,61.8,27.6,10.6
E00001636,55.9,32.8,11.3
E00001637,71.3,11.5,17.2
E00001638,58.8,30.4,10.7
E00001639,70.4,13.3,16.4
E00001640,57.8,30.2,12
E00001641,60.4,15.3,24.3
E00001642,71.9,18.9,9.2
E00001643,81.6,11.3,7.1
E00001644,67.3,24.9,7.8
E00001645,75.3,17,7.7
E00001646,55.8,21.4,22.8
E00001647,69,24.6,6.3
E00001648,71.1,13,15.9
E00001649,70.4,22.4,7.3
E00001650,72.5,14.7,12.7
E00001651,85.5,7.8,6.7
E00001652,79.1,13.9,7
E00001653,78.8,14.5,6.7
E00001654,81.8,12.7,5.5
E00001655,74.7,13.1,12.2
E00001656,79.2,11.7,9.2
E00001657,70.1,10.2,19.7
E00001658,75.9,11.1,13
E00001659,67.1,23,9.9
E00001660,83.1,8.9,8
E00001661,81.3,10.3,8.4
E00001728,89.4,5.2,5.5
E00001729,88.3,7.7,4
E00001730,90.9,4.2,4.9
E00001731,88.2,6.1,5.8
E00001732,82.9,7.3,9.8
E00001733,86.4,8.4,5.2
E00001734,87.9,7.3,4.8
E00001735,93.1,2.2,4.7
E00001736,87,9.7,3.2
E00001737,85.3,7.1,7.6
E00001738,81.4,6.2,12.4
E00001739,87.9,6.1,6.1
E00001740,88.6,4.5,6.8
E00001741,90.3,4.6,5.2
E00001742,93.3,4.4,2.3
E00001743,91.3,2.2,6.4
E00001744,85.6,9.5,4.9
E00001745,91.3,5.3,3.4
E00001746,84.7,5.2,10.1
E00001747,83.7,4.9,11.4
E00001748,85.6,7.5,6.9
E00001749,86.2,6.6,7.2
E00001750,73.4,10.8,15.7
E00001751,82.7,9.3,8
E00001752,85.6,9.1,5.4
E00001753,87.6,7.2,5.2
E00001754,87.3,7.2,5.5
E00001755,88.9,4.2,6.9
E00001756,87.3,8.4,4.2
E00001757,72.1,16.4,11.5
E00001758,90.1,3.2,6.7
E00001759,86.5,7.7,5.8
E00001760,84.7,8.7,6.7
E00001764,83.4,9.4,7.2
E00001765,80.9,8.2,10.8
E00001766,77,11.5,11.5
E00001767,79.4,14.3,6.3
E00001768,73.8,17.4,8.8
