geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00001592,7.8,13,79.1
E00001593,0.9,29.6,69.4
E00001594,3.2,20.2,76.6
E00001595,8.2,27.3,64.5
E00001597,6.1,23.5,70.5
E00001601,9.1,17.3,73.6
E00001602,7.4,15.7,76.9
E00001603,9.8,21.2,68.9
E00001604,5.3,26,68.7
E00001606,5.9,17.6,76.5
E00001608,6.8,21.9,71.2
E00001609,5.1,38.5,56.4
E00001610,11.7,11.7,76.6
E00001611,5,19.3,75.7
E00001612,7.5,33.1,59.4
E00001613,3.9,15,81.1
E00001614,5.3,21.9,72.8
E00001615,1.8,18.3,79.8
E00001616,8.1,27.4,64.4
E00001617,1.6,49.2,49.2
E00001618,6.5,24.3,69.2
E00001619,4.8,16.8,78.4
E00001620,7.5,34.6,57.9
E00001621,6.5,35,58.5
E00001622,8.8,29.9,61.3
E00001623,5.6,60,34.4
E00001624,5.7,24.6,69.7
E00001625,7.7,48.7,43.6
E00001626,9.7,18.5,71.8
E00001627,11.1,19,69.8
E00001628,8.9,21.8,69.4
E00001629,7.4,36.8,55.9
E00001630,9.3,17.8,72.9
E00001631,7.9,30,62.1
E00001633,11,32.2,56.8
E00001634,16.3,26.5,57.1
E00001635,24,18.4,57.6
E00001636,5.4,49.2,45.4
E00001637,7.9,50.3,41.8
E00001638,24.8,16.3,58.9
E00001639,12.2,31.7,56.1
E00001640,17.2,15.9,66.9
E00001641,7,35.7,57.4
E00001642,16.2,14.6,69.2
E00001643,19.5,8.9,71.5
E00001644,11.2,16.8,72
E00001645,12.2,21.4,66.4
E00001646,13.1,21.3,65.6
E00001647,13.6,18.2,68.2
E00001648,11.6,24.1,64.3
E00001649,10.7,20,69.3
E00001650,7.8,22.7,69.5
E00001651,10.6,31.2,58.2
E00001652,9,39.1,51.9
E00001653,10.5,27.1,62.4
E00001654,4.4,32.1,63.5
E00001655,12.4,12.4,75.2
E00001656,7.8,33,59.1
E00001657,14,50,36
E00001658,4.8,29.6,65.6
E00001659,9.1,29.3,61.6
E00001660,8.6,28.1,63.3
E00001661,5.8,29.9,64.2
E00001728,7.3,16.9,75.8
E00001729,7.7,19.2,73.1
E00001730,6.3,14.3,79.4
E00001731,9.2,25.4,65.5
E00001732,8.5,18.6,72.9
E00001733,3.2,16.7,80.2
E00001734,8.5,26.4,65.1
E00001735,1.6,21,77.4
E00001736,9.6,22.8,67.5
E00001737,3.5,48.7,47.8
E00001738,7,21.1,71.9
E00001739,11.1,12,76.9
E00001740,5.6,25,69.4
E00001741,7.5,20.3,72.2
E00001742,8.6,9.5,81.9
E00001743,6.2,24,69.8
E00001744,9.9,31.4,58.7
E00001745,10.1,14.3,75.6
E00001746,8.8,24.8,66.4
E00001747,7.9,22.8,69.3
E00001748,6.2,20.7,73.1
E00001749,3.7,27.9,68.4
E00001750,9.2,32.8,58
E00001751,3.9,27.6,68.5
E00001752,10.6,24.4,65
E00001753,7,25.8,67.2
E00001754,4.8,27.4,67.7
E00001755,2.5,26.3,71.2
E00001756,4.6,27.5,67.9
E00001757,4.3,37.1,58.6
E00001758,9.7,17.9,72.4
E00001759,6.3,17.6,76.1
E00001760,8.3,30.3,61.4
E00001764,10.7,21.3,68
E00001765,7,18.6,74.4
E00001766,7.2,25.6,67.2
E00001767,11.6,24.8,63.6
E00001768,8,20.4,71.5
E00001769,5.5,21.1,73.4
E00001770,8.6,41,50.4
E00001771,5.8,45.7,48.6
E00001772,5.3,35.1,59.6
E00001773,10.5,28.5,61
E00001774,10.6,28.8,60.6
E00001775,6.4,18.6,75
E00001776,9.3,36.1,54.6
E00001777,6.2,23.1,70.8
E00001778,5.7,19.7,74.6
E00001779,12.8,26.4,60.8
E00001784,8.8,22.8,68.4
E00001785,8,26.4,65.6
E00001793,6.1,25,68.9
E00001794,8,21,71
E00001795,8.3,31.7,60
E00001796,8.8,20.8,70.4
E00001797,4.6,29,66.4
E00001798,7.6,22.9,69.5
E00001800,16.1,22.9,61
E00001802,10,20,70
E00001803,13.5,18.3,68.3
E00001806,9.3,19.5,71.2
E00001807,7.2,11.2,81.6
E00001808,12.5,16.7,70.8
E00001809,3.4,18.5,78.2
E00001810,2.1,16.7,81.3
E00001811,12.9,24.2,62.9
E00001812,5.9,22.7,71.4
E00001815,5.7,27.7,66.7
E00001816,5.5,30.3,64.2
E00001817,5.6,41.9,52.4
E00001818,10.1,21.6,68.3
E00001819,11.4,25.8,62.9
E00001820,9.2,16.8,73.9
E00001823,15.2,18.1,66.7
E00001824,13.6,19.7,66.7
E00001825,8.5,22.2,69.2
E00001829,13.6,22.7,63.6
E00001830,13.6,21.2,65.3
E00001843,3.2,31.7,65.1
E00001904,10.2,22.9,66.9
E00001905,7.1,36.4,56.4
E00001906,7.1,17,75.9
E00001907,15,29.5,55.5
E00001908,4.9,24.7,70.4
E00001909,5.9,23,71.1
E00001910,4.5,66.9,28.6
E00001911,5.3,26.5,68.2
E00001912,11.1,25.6,63.3
E00001913,4.5,30.4,65.2
E00001914,8.1,23.6,68.3
E00001915,6.9,35.3,57.8
E00001916,0.9,64.2,34.9
E00001917,3.4,39.2,57.4
E00001918,9.8,17.1,73.2
