geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00001592,97.4,2.6,0,0
E00001593,89.8,3.7,0.9,5.6
E00001594,87.9,8.1,0.8,3.2
E00001595,91.1,4.5,2.7,1.8
E00001597,91.3,4.8,2.4,1.6
E00001601,95.5,1.8,2.7,0
E00001602,90.2,4.1,1.6,4.1
E00001603,83.6,7.8,3.1,5.5
E00001604,89.1,3.1,2.3,5.5
E00001606,88.3,5.8,1.5,4.4
E00001608,89.2,3.4,2.7,4.7
E00001609,90.4,3.5,2.6,3.5
E00001610,95.6,3.5,0,0.9
E00001611,92.1,4.3,0.7,2.9
E00001612,91.9,3.7,0,4.4
E00001613,93.8,4.7,0,1.6
E00001614,88.2,8.4,0.8,2.5
E00001615,91.7,4.6,0,3.7
E00001616,87.3,4.8,4,4
E00001617,94.4,2.4,2.4,0.8
E00001618,79.9,7,6.1,7
E00001619,92,4.8,1.6,1.6
E00001620,84.3,6.7,2.2,6.7
E00001621,83.9,1.6,4.8,9.7
E00001622,89,7.4,0.7,2.9
E00001623,90.6,5.5,0.8,3.1
E00001624,92.5,1.7,4.2,1.7
E00001625,85.1,5.3,2.6,7
E00001626,83.5,8.3,0,8.3
E00001627,67.2,13,3.1,16.8
E00001628,80.8,8.8,3.2,7.2
E00001629,89.7,5.1,2.2,2.9
E00001630,86.9,6.2,0,6.9
E00001631,89.4,4.3,1.4,5
E00001633,80.4,3.5,3.5,12.6
E00001634,79.6,7.1,2,11.2
E00001635,77.4,12.1,0.8,9.7
E00001636,79.1,3.9,3.1,14
E00001637,87.2,4.3,2.4,6.1
E00001638,67.9,11.7,1.5,19
E00001639,86.3,4,3.2,6.5
E00001640,74,10.7,4.7,10.7
E00001641,82.6,5.2,3.5,8.7
E00001642,75,9.8,2.3,12.9
E00001643,81,9.9,2.5,6.6
E00001644,66.7,12.7,4,16.7
E00001645,83.1,5.4,1.5,10
E00001646,77.3,9.2,2.5,10.9
E00001647,80.5,4.5,3,12
E00001648,84.1,5.3,4.4,6.2
E00001649,80,7.1,0.7,12.1
E00001650,86.8,5.4,1.6,6.2
E00001651,88.8,7,0,4.2
E00001652,89,5.8,2.6,2.6
E00001653,90.2,4.5,0.8,4.5
E00001654,91.4,3.6,1.4,3.6
E00001655,84.8,9.5,1.9,3.8
E00001656,87.6,5.8,2.5,4.1
E00001657,97.4,1.8,0,0.9
E00001658,88.9,3.2,3.2,4.8
E00001659,78.1,8.4,3.9,9.7
E00001660,85,5.5,2.4,7.1
E00001661,86.2,6.5,2.2,5.1
E00001728,94.2,2.5,0.8,2.5
E00001729,90.6,3.1,3.9,2.4
E00001730,86.7,7,3.1,3.1
E00001731,87.4,4.2,7,1.4
E00001732,84.5,6.9,3.4,5.2
E00001733,94.4,1.6,0.8,3.2
E00001734,90.1,4.6,0.8,4.6
E00001735,99.2,0,0,0.8
E00001736,91.3,2.6,0.9,5.2
E00001737,94.8,0.9,0.9,3.5
E00001738,92.2,3.1,2.3,2.3
E00001739,86.2,7.3,0.9,5.5
E00001740,92.7,4,0,3.2
E00001741,94.7,3.8,1.5,0
E00001742,92.3,4.3,0.9,2.6
E00001743,96.1,0,0.8,3.1
E00001744,87.6,5.8,2.5,4.1
E00001745,91.5,5.1,0.9,2.6
E00001746,92,4.5,2.7,0.9
E00001747,92,2.4,3.2,2.4
E00001748,94.3,5,0.7,0
E00001749,94.9,2.2,1.5,1.5
E00001750,92.2,2.3,1.6,3.9
E00001751,94.5,2.3,3.1,0
E00001752,85.2,9,3.3,2.5
E00001753,87.3,5.6,1.6,5.6
E00001754,86.2,6.5,5.7,1.6
E00001755,95,2.5,0.8,1.7
E00001756,88.1,4.4,3,4.4
E00001757,83.3,3.5,4.4,8.8
E00001758,91.1,5.2,1.5,2.2
E00001759,90.1,5.7,1.4,2.8
E00001760,88.3,2.3,1.6,7.8
E00001764,86.3,6.5,1.6,5.6
E00001765,89.8,3.9,3.1,3.1
E00001766,87.7,5.7,3.3,3.3
E00001767,90.9,4.1,1.7,3.3
E00001768,80.9,7.1,6.4,5.7
E00001769,83.5,8.3,0.9,7.3
E00001770,88.4,5.1,0.7,5.8
E00001771,86.2,2.2,2.2,9.4
E00001772,85.1,6,1.2,7.7
E00001773,80,4.6,2.3,13.1
E00001774,86.8,8.8,0.6,3.8
E00001775,89.2,6.5,2.9,1.4
E00001776,80.4,6.5,2.3,10.7
E00001777,90.7,4.7,3.1,1.6
E00001778,88.4,4.1,5,2.5
E00001779,91.1,4.8,1.6,2.4
E00001784,83.5,3.5,3.5,9.6
E00001785,90.6,3.1,2.4,3.9
E00001793,91.7,3.3,2.2,2.8
E00001794,87.4,5.9,2.2,4.4
E00001795,85.2,4.9,3.3,6.6
E00001796,91.3,6.3,0.8,1.6
E00001797,92.5,5.3,0,2.3
E00001798,95.9,3.3,0.8,0
E00001800,91.7,4.1,2.5,1.7
E00001802,93,0.8,2.3,3.9
E00001803,89.6,7.2,0,3.2
E00001806,87.9,3.2,2.4,6.5
E00001807,91.9,3.2,2.4,2.4
E00001808,87.5,5.8,3.3,3.3
E00001809,89.5,6.5,0,4
E00001810,94.4,2.8,0,2.8
E00001811,94.2,5,0,0.8
E00001812,94.2,2.5,0.8,2.5
E00001815,88.7,3.5,2.1,5.6
E00001816,89.1,2.7,3.6,4.5
E00001817,89.8,1.6,1.6,7
E00001818,89.9,4.3,2.2,3.6
E00001819,91,3.8,2.3,3
E00001820,87.6,7.4,0.8,4.1
E00001823,86.4,3.9,2.9,6.8
E00001824,89.4,3.8,1.5,5.3
E00001825,91.3,5.2,1.7,1.7
E00001829,88.5,4.6,2.3,4.6
E00001830,80.3,8.5,4.3,6.8
E00001843,95.2,1.6,0.8,2.4
E00001904,86.1,7,0.9,6.1
E00001905,85.3,5.6,4.2,4.9
